incident_datetime,incident_date,incident_time,incident_year,incident_day_of_week,report_datetime,row_id,incident_id,incident_number,computer_aided_dispatch_number,report_type_code,report_type_description,is_filed_online,incident_code,incident_category,incident_subcategory,incident_description,resolution,intersection,centerline_node_network,police_district,analysis_neighborhood,supervisor_district,supervisor_district_2012,latitude,longitude
2022-09-21 18:10:00,2022-09-21,18:10:00,2022,Wednesday,2022-09-21 18:21:00,119575562060,1195755,220646402,222642849,II,Initial,True,62060,Warrant,Warrant,"Warrant Arrest, Enroute To Adult Authority",Cite or Arrest Adult,"16th St , Bryant St",24048000,Mission,Mission,9,10,37.76560583760297,-122.41048669029504
2019-03-24 12:50:00,2019-03-24,12:50:00,2019,Sunday,2019-03-24 13:10:00,78302164020,783021,190209546,190831864,II,Initial,True,64020,Non-Criminal,Other,Mental Health Detention,Open or Active,"Al Scoma Way , Jefferson St",35066000,Central,North beach,3,3,37.80797958374024,-122.41771697998048
2022-10-04 06:16:00,2022-10-04,06:16:00,2022,Tuesday,2022-10-05 14:37:00,120746606244,1207466,226183519,222890871,II,Coplogic Initial,True,6244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,"Mission St , 21st St",24113000,Mission,Mission,9,9,37.75703540085026,-122.41890102956305
2022-09-22 18:00:00,2022-09-22,18:00:00,2022,Thursday,2022-09-23 15:00:00,119649106222,1196491,220651815,222662301,II,Initial,True,6222,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, $50-$200",Open or Active,"16th St , Potrero Ave",24022000,Mission,Mission,9,10,37.76578329861651,-122.40753423057456
2019-03-09 15:30:00,2019-03-09,15:30:00,2019,Saturday,2019-03-09 17:39:00,77786506244,777865,190171989,190682789,II,Initial,True,6244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,"Kearny St , Sacramento St",24733000,Central,Chinatown,3,3,37.79356384277344,-122.40460968017578
2018-05-19 18:00:00,2018-05-19,18:00:00,2018,Saturday,2018-05-19 22:23:00,67064006244,670640,186113551,222890871,II,Coplogic Initial,True,6244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,"Geary Blvd , Steiner St",26594000,Northern,Western addition,5,5,37.78415298461914,-122.43456268310548
2018-04-24 07:20:00,2018-04-24,07:20:00,2018,Tuesday,2018-04-24 07:20:00,66343568020,663435,180302558,181140599,II,Initial,True,68020,Miscellaneous Investigation,Miscellaneous Investigation,Miscellaneous Investigation,Cite or Arrest Adult,"22nd St , Potrero Ave",23967000,Mission,Mission,9,9,37.756832122802734,-122.40670013427734
2025-01-10 16:30:00,2025-01-10,16:30:00,2025,Friday,2025-01-10 16:30:00,145354375000,1453543,250019330,250102547,IS,Initial Supplement,True,75000,Missing Person,Missing Person,Found Person,Open or Active,"Ellis St , Gough St",26492000,Northern,Western addition,2,5,37.78340148925781,-122.4242935180664
2022-07-11 08:00:00,2022-07-11,08:00:00,2022,Monday,2023-01-12 11:14:00,123374771000,1233747,230026537,230121249,II,Initial,True,71000,Lost Property,Lost Property,Lost Property,Open or Active,"Shotwell St , Precita Ave",21291000,Ingleside,Bernal heights,9,9,37.74734535177902,-122.41483406554946
2022-12-08 14:03:00,2022-12-08,14:03:00,2022,Thursday,2022-12-08 15:31:00,122252819057,1222528,220842569,223422034,II,Initial,True,19057,Disorderly Conduct,Intimidation,Terrorist Threats,Open or Active,"08th St , Grove St , Hyde St , Market St",24429000,Tenderloin,Tenderloin,6,6,37.77871942789032,-122.4147412230519
2020-02-20 15:00:00,2020-02-20,15:00:00,2020,Thursday,2020-02-21 10:00:00,90513971013,905139,200130817,200521210,VI,Vehicle Initial,True,71013,Larceny Theft,Theft From Vehicle,"License Plate, Stolen",Open or Active,"Ofarrell St , Steiner St",26595000,Northern,Western addition,5,5,37.783084869384766,-122.4343490600586
