incident_datetime,incident_date,incident_time,incident_year,incident_day_of_week,report_datetime,row_id,incident_id,incident_number,computer_aided_dispatch_number,report_type_code,report_type_description,is_filed_online,incident_code,incident_category,incident_subcategory,incident_description,resolution,intersection,centerline_node_network,police_district,analysis_neighborhood,supervisor_district,supervisor_district_2012,latitude,longitude
2024-02-21 17:15:00,2024-02-21,17:15:00,2024,Wednesday,2024-02-21 17:15:00,136666064070,1366660,240115437,240522434,II,Initial,True,64070,Suspicious Occ,Suspicious Occ,Suspicious Occurrence,Open or Active,"Mission St , Laskie St",24314000,Southern,South of market,6,6,37.77670669555664,-122.4141082763672
2024-02-21 12:35:00,2024-02-21,12:35:00,2024,Wednesday,2024-02-21 12:35:00,136660664085,1366606,240114655,240521448,II,Initial,True,64085,Other Miscellaneous,Other,Investigative Detention,Open or Active,"19th St , Mission St",24145000,Mission,Mission,9,9,37.76023483276367,-122.41920471191406
2024-02-21 16:59:00,2024-02-21,16:59:00,2024,Wednesday,2024-02-21 16:59:00,136666704134,1366667,240115512,240522318,II,Initial,True,4134,Assault,Simple Assault,Battery,Open or Active,"Market St , Powell St",34016000,Tenderloin,Fimissioncial district/south beach,6,6,37.78456115722656,-122.40733337402344
2024-02-20 21:00:00,2024-02-20,21:00:00,2024,Tuesday,2024-02-21 03:30:00,136640106304,1366401,240111651,240510162,IS,Initial Supplement,True,6304,Larceny Theft,Larceny Theft - From Building,"Theft, From Building, >$950",Cite or Arrest Adult,"Fillmore St , Turk St",25973000,Northern,Western addition,5,5,37.780494689941406,-122.43214416503906
2024-02-18 12:00:00,2024-02-18,12:00:00,2024,Sunday,2024-02-21 16:18:00,136664874000,1366648,240115352,240522255,II,Initial,True,74000,Missing Person,Missing Adult,Missing Adult,Open or Active,"Waller St , Stanyan St",26433000,Park,Golden gate park,5,5,37.76824569702149,-122.45335388183594
2024-02-21 00:32:00,2024-02-21,00:32:00,2024,Wednesday,2024-02-21 00:32:00,136640311012,1366403,240113798,240520044,II,Initial,True,11012,Stolen Property,Stolen Property,"Stolen Property, Possession with Knowledge, Receiving",Cite or Arrest Adult,"04th St , Welsh St",23833000,Southern,South of market,6,6,37.77913284301758,-122.39753723144533
2024-02-21 01:42:00,2024-02-21,01:42:00,2024,Wednesday,2024-02-21 01:42:00,136640265010,1366402,240113851,240520125,II,Initial,True,65010,Traffic Violation Arrest,Traffic Violation Arrest,Traffic Violation Arrest,Cite or Arrest Adult,"Geary St , Polk St",25182000,Central,Tenderloin,5,6,37.785892486572266,-122.41973876953124
2024-02-21 09:49:00,2024-02-21,09:49:00,2024,Wednesday,2024-02-21 09:49:00,136656964070,1366569,240114241,240520910,II,Initial,True,64070,Suspicious Occ,Suspicious Occ,Suspicious Occurrence,Open or Active,"South Van Ness Ave , Plum St",33613000,Southern,Mission,6,6,37.770877838134766,-122.41802978515624
2024-02-18 10:20:00,2024-02-18,10:20:00,2024,Sunday,2024-02-18 15:16:00,136647506244,1366475,246021234,240542475,II,Coplogic Initial,True,6244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,"Hillway Ave , Carl St",27061000,Park,Inner sunset,8,5,37.764930725097656,-122.45675659179688
2024-02-21 17:49:00,2024-02-21,17:49:00,2024,Wednesday,2024-02-21 17:50:00,136668804134,1366688,240115675,240522492,II,Initial,True,4134,Assault,Simple Assault,Battery,Open or Active,"Sunnydale Ave , Santos St",20433000,Ingleside,Visitacion valley,10,10,37.71234893798828,-122.41828155517578
