incident_datetime,incident_date,incident_time,incident_year,incident_day_of_week,report_datetime,row_id,incident_id,incident_number,computer_aided_dispatch_number,report_type_code,report_type_description,is_filed_online,incident_code,incident_category,incident_subcategory,incident_description,resolution,intersection,centerline_node_network,police_district,analysis_neighborhood,supervisor_district,supervisor_district_2012,latitude,longitude
2020-07-14 19:21:00,2020-07-14,19:21:00,2020,Tuesday,2020-07-14 19:26:00,94377219057,943772,200422034,201962707,II,Initial,True,19057,Disorderly Conduct,Intimidation,Terrorist Threats,Open or Active,"Phelps St , Mckinnon Ave",20673000,Bayview,Bayview hunters point,10,10,37.73796120471815,-122.39296508760688
2020-12-17 13:20:00,2020-12-17,13:20:00,2020,Thursday,2020-12-18 21:03:00,98905806372,989058,206174641,202801253,II,Coplogic Initial,True,6372,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",Open or Active,"19th St , Dolores St",25683000,Mission,Castro/upper market,8,8,37.75982961249056,-122.42592030312976
2020-09-04 13:21:00,2020-09-04,13:21:00,2020,Friday,2020-09-04 13:22:00,95872206244,958722,200532796,202481701,II,Initial,True,6244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,"North Point St , Larkin St",25589000,Central,Russian hill,2,2,37.80549664761133,-122.4220068226566
2020-06-05 09:25:00,2020-06-05,09:25:00,2020,Friday,2020-06-05 12:55:00,93304364070,933043,200340759,201571603,II,Initial,True,64070,Suspicious Occ,Suspicious Occ,Suspicious Occurrence,Open or Active,"Amber Dr , Duncan St",22314000,Ingleside,Noe valley,8,8,37.74523093779792,-122.44127034392756
2021-01-27 13:17:00,2021-01-27,13:17:00,2021,Wednesday,2021-01-27 13:17:00,99993016652,999930,210060185,210271725,II,Initial,True,16652,Drug Offense,Drug Violation,"Methamphetamine, Possession For Sale",Cite or Arrest Adult,"Polk St , Eddy St",25176000,Tenderloin,Tenderloin,5,6,37.78310139923345,-122.41918170505188
2020-10-22 14:00:00,2020-10-22,14:00:00,2020,Thursday,2020-10-22 15:46:00,97175064020,971750,200638297,202962278,II,Initial,True,64020,Non-Criminal,Other,Mental Health Detention,Open or Active,"Vienna St , Russia Ave",21710000,Ingleside,Excelsior,11,11,37.71891609984191,-122.4315848591524
2021-11-25 10:30:00,2021-11-25,10:30:00,2021,Thursday,2021-11-27 10:08:00,110181006372,1101810,216193976,202801253,II,Coplogic Initial,True,6372,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",Open or Active,"Eddy St , Hyde St",24978000,Central,Tenderloin,6,6,37.767757403852855,-122.42462855043124
2020-05-22 11:59:00,2020-05-22,11:59:00,2020,Friday,2020-05-27 22:35:00,93089206313,930892,206086115,202801253,II,Coplogic Initial,True,6313,Larceny Theft,Larceny Theft - Bicycle,"Theft, Bicycle, $200-$950",Open or Active,"Alameda St , Henry Adams St",23862000,Southern,Mission bay,6,10,37.76859108873941,-122.40387382117969
2020-08-31 21:10:00,2020-08-31,21:10:00,2020,Monday,2020-09-01 17:20:00,95786068020,957860,200526686,202452449,II,Initial,True,68020,Miscellaneous Investigation,Miscellaneous Investigation,Miscellaneous Investigation,Open or Active,"Bay View St , Latona St",20514000,Bayview,Bayview hunters point,10,10,37.73248790601911,-122.3923579203178
2020-11-25 02:10:00,2020-11-25,02:10:00,2020,Wednesday,2020-11-25 02:12:00,98134312027,981343,200711514,203300153,II,Initial,True,12027,Weapons Offense,Weapons Offense,"Firearm, Discharging Within City Limits",Open or Active,"Folsom St , 21st St",24079000,Mission,Mission,9,9,37.75729764310003,-122.41454146903004
2021-01-10 22:42:00,2021-01-10,22:42:00,2021,Sunday,2021-01-10 22:42:00,99474572000,994745,210022000,210102981,II,Initial,True,72000,Non-Criminal,Non-Criminal,Found  Property,Open or Active,"39th Ave , Clement St",27899000,Richmond,Lincoln park,1,1,37.781327195293386,-122.4998705718611
2020-06-22 23:06:00,2020-06-22,23:06:00,2020,Monday,2020-06-22 23:06:00,93762207041,937622,200329894,202801253,VS,Vehicle Supplement,True,7041,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Auto",Open or Active,"Eddy St , Hyde St",24978000,Out of SF,Tenderloin,6,6,37.767757403852855,-122.42462855043124
2020-07-25 12:00:00,2020-07-25,12:00:00,2020,Saturday,2020-08-10 15:36:00,95160309029,951603,200479245,202232177,II,Initial,True,9029,Fraud,Fraud,False Personation to Receive Money or Property,Open or Active,"21st Ave , Noriega St",27339000,Taraval,Sunset/parkside,4,4,37.75414576576522,-122.47861569667056
2020-07-30 10:00:00,2020-07-30,10:00:00,2020,Thursday,2020-07-30 11:14:00,94863328135,948633,206114487,202801253,II,Coplogic Initial,True,28135,Malicious Mischief,Other,"Phone Calls, Harassing",Open or Active,"Minna St , Russ St",24292000,Southern,South of market,6,6,37.77965775127483,-122.40928340438032
2020-09-30 18:29:00,2020-09-30,18:29:00,2020,Wednesday,2020-09-30 18:36:00,96575304134,965753,200589690,202742845,II,Initial,True,4134,Assault,Simple Assault,Battery,Open or Active,"Cabrillo St , 10th Ave",27292000,Richmond,Inner richmond,1,1,37.7751740101363,-122.46815843865996
2020-07-07 19:57:00,2020-07-07,19:57:00,2020,Tuesday,2020-07-07 20:01:00,94175404013,941754,200407315,201892801,II,Initial,True,4013,Assault,Aggravated Assault,"Assault, Aggravated, W/ Other Weapon",Open or Active,"South Van Ness Ave , 16th St",24142000,Mission,Mission,9,9,37.765183133520345,-122.41748659732669
2020-11-20 14:00:00,2020-11-20,14:00:00,2020,Friday,2020-11-21 13:40:00,98037107023,980371,200703828,203261427,VI,Vehicle Initial,True,7023,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Motorcycle",Open or Active,"Holly Park Cir , Highland Ave",21255000,Ingleside,Bernal heights,9,9,37.73725978865716,-122.4210804554898
2020-11-28 09:58:00,2020-11-28,09:58:00,2020,Saturday,2020-11-28 09:59:00,98216971012,982169,200281272,202801253,VS,Vehicle Supplement,True,71012,Other Offenses,Other Offenses,"License Plate, Recovered",Open or Active,"Eddy St , Hyde St",24978000,Out of SF,Tenderloin,6,6,37.767757403852855,-122.42462855043124
2020-08-06 14:00:00,2020-08-06,14:00:00,2020,Thursday,2020-08-06 21:05:00,95059372000,950593,200471592,202193187,II,Initial,True,72000,Non-Criminal,Non-Criminal,Found  Property,Open or Active,"San Jose Ave , Sergeant John V Young St",22101000,Ingleside,Outer mission,11,11,37.72498829635846,-122.44306587712263
2020-09-10 11:49:00,2020-09-10,11:49:00,2020,Thursday,2020-09-10 11:55:00,96019128150,960191,200544901,202541347,II,Initial,True,28150,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",Open or Active,"Valencia St , 25th St",24097000,Mission,Mission,8,8,37.750505825050176,-122.42050700685434
2020-11-14 13:00:00,2020-11-14,13:00:00,2020,Saturday,2020-11-14 14:30:00,97840706242,978407,200688418,203191827,II,Initial,True,6242,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, $50-$200",Open or Active,"Stockton St , North Point St",25478000,Central,North beach,3,3,37.80696290988273,-122.410497554147
2020-10-06 16:20:00,2020-10-06,16:20:00,2020,Tuesday,2020-10-06 22:20:00,96735906125,967359,200603240,202803465,II,Initial,True,6125,Larceny Theft,Larceny Theft - Other,Theft of Checks or Credit Cards,Open or Active,"Lyon St , Bay St , Palace Dr",27026000,Northern,Marina,2,2,37.80163320684868,-122.44781957435478
2020-11-12 22:00:00,2020-11-12,22:00:00,2020,Thursday,2020-11-13 10:00:00,97808306154,978083,200685696,203180988,II,Initial,True,6154,Larceny Theft,Larceny Theft - Other,"Theft, From Person, >$950 (other than Pickpocket)",Open or Active,"Van Ness Ave , Hayes St",24450000,Northern,Tenderloin,5,6,37.7772998550869,-122.41969356688878
2020-07-13 12:07:00,2020-07-13,12:07:00,2020,Monday,2020-07-13 12:07:00,94336061030,943360,200418607,201951347,II,Initial,True,61030,Other,Other,"Death Report, Cause Unknown",Open or Active,"Pine St , Buchaeddy St , Hyde St St",26532000,Northern,Pacific heights,5,5,37.78836831158777,-122.43035591916887
2020-07-04 22:00:00,2020-07-04,22:00:00,2020,Saturday,2020-07-07 21:10:00,94299806244,942998,206104911,202801253,II,Coplogic Initial,True,6244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,"North Point St , Powell St",25480000,Central,North beach,3,3,37.80675808244208,-122.4121414255319
2020-06-16 18:20:00,2020-06-16,18:20:00,2020,Tuesday,2020-07-30 00:00:00,94841203071,948412,200363121,202801253,IS,Initial Supplement,True,3071,Robbery,Robbery - Other,"Robbery, W/ Gun",Cite or Arrest Adult,"Mission St , Russia Ave",21749000,Ingleside,Excelsior,11,11,37.721575000353845,-122.43714952548773
2020-03-15 20:00:00,2020-03-15,20:00:00,2020,Sunday,2020-09-24 18:14:00,96410504134,964105,200576590,202681706,II,Initial,True,4134,Assault,Simple Assault,Battery,Open or Active,"South Van Ness Ave , 26th St",21296000,Mission,Mission,9,9,37.749172182064,-122.41595464350684
2020-10-25 20:40:00,2020-10-25,20:40:00,2020,Sunday,2020-10-25 20:50:00,97268064020,972680,200644993,202992612,II,Initial,True,64020,Non-Criminal,Other,Mental Health Detention,Open or Active,"Howard St , 07th St",24265000,Southern,South of market,6,6,37.777977086075,-122.40938700711664
2020-11-28 18:00:00,2020-11-28,18:00:00,2020,Saturday,2020-12-02 13:49:00,98340107021,983401,200726591,203371678,VI,Vehicle Initial,True,7021,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",Open or Active,"Castro St , Cesar Chavez St",22021000,Mission,Noe valley,8,8,37.74729699840825,-122.4336973066985
2020-04-04 19:00:00,2020-04-04,19:00:00,2020,Saturday,2020-08-27 15:55:00,95645007055,956450,200190554,202801253,VS,Vehicle Supplement,True,7055,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Recovered, Stolen outside SF",Cite or Arrest Adult,"Bryant St , Langton St",23876000,Out of SF,South of market,6,6,37.77385630397913,-122.40528580238283
2020-11-11 22:50:00,2020-11-11,22:50:00,2020,Wednesday,2020-11-11 22:55:00,97758004134,977580,200682573,203163550,II,Initial,True,4134,Assault,Simple Assault,Battery,Cite or Arrest Adult,"24th St , Osage Aly",24089000,Mission,Mission,9,9,37.75220444116967,-122.4190175437401
