incident_datetime,incident_date,incident_time,incident_year,incident_day_of_week,report_datetime,row_id,incident_id,incident_number,computer_aided_dispatch_number,report_type_code,report_type_description,is_filed_online,incident_code,incident_category,incident_subcategory,incident_description,resolution,intersection,centerline_node_network,police_district,analysis_neighborhood,supervisor_district,supervisor_district_2012,latitude,longitude
2023-02-28 15:00:00,2023-02-28,15:00:00,2023,Tuesday,2023-02-28 17:13:00,125015106374,1250151,236039087,192942497,II,Coplogic Initial,True,6374,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, >$950",Open or Active,"Larkin St , Hayes St",30744000,Tenderloin,Tenderloin,6,6,37.777722750028566,-122.41640107183976
2022-12-25 19:10:00,2022-12-25,19:10:00,2022,Sunday,2022-12-25 19:14:00,122793319024,1227933,220882032,223591769,II,Initial,True,19024,Disorderly Conduct,Disorderly Conduct,"Disturbing The Peace, Fighting",Open or Active,"Grand View Ave , Grand View Ter",26097000,Mission,Twin peaks,8,8,37.75688501393613,-122.44131138387988
2023-01-29 06:10:00,2023-01-29,06:10:00,2023,Sunday,2023-01-29 13:12:00,123957305073,1239573,230068410,192942497,IS,Coplogic Supplement,True,5073,Burglary,Burglary - Other,"Burglary, Other Bldg., Unlawful Entry",Open or Active,"Post St , Bucha08th St , Mission St St",26522000,Northern,Japantown,5,5,37.78556384617361,-122.42978259351794
2023-01-15 08:00:00,2023-01-15,08:00:00,2023,Sunday,2023-01-21 18:06:00,123689109027,1236891,230049498,230212315,II,Initial,True,9027,Fraud,Fraud,False Personation,Open or Active,"04th St , Townsend St",23821000,Southern,South of market,6,6,37.77708933199535,-122.39498148165924
2018-04-12 10:28:00,2018-04-12,10:28:00,2018,Thursday,2018-04-12 10:34:00,65618915162,656189,180270030,181021339,II,Initial,True,15162,Offences Against The Family And Children,Other,Violation of Stay Away Order,Open or Active,"40th Ave , Anza St",27905000,Richmond,Outer richmond,1,1,37.77743529163881,-122.50065991690953
2019-03-25 00:03:00,2019-03-25,00:03:00,2019,Monday,2019-03-26 17:50:00,78378606304,783786,190203140,190851992,IS,Initial Supplement,True,6304,Larceny Theft,Larceny Theft - From Building,"Theft, From Building, >$950",Open or Active,"Haight St , Webster St",25898000,Northern,Hayes valley,5,5,37.77231597900391,-122.42880249023438
2023-01-27 17:30:00,2023-01-27,17:30:00,2023,Friday,2023-01-27 19:53:00,123872126170,1238721,230065347,230272984,VI,Vehicle Initial,True,26170,Other Miscellaneous,Other,Probation Violation,Cite or Arrest Adult,"Central Ave , Oak St",26326000,Park,Golden gate park,5,5,37.772295288962425,-122.44402430732715
2018-04-02 12:14:00,2018-04-02,12:14:00,2018,Monday,2018-04-04 14:00:00,65327528100,653275,180243623,180921657,IS,Initial Supplement,True,28100,Malicious Mischief,Vandalism,"Malicious Mischief, Breaking Windows",Cite or Arrest Adult,"Hyde St , Turk St",24933000,Tenderloin,Tenderloin,5,6,37.78258503232177,-122.41569387441228
2018-02-17 16:50:00,2018-02-17,16:50:00,2018,Saturday,2018-02-17 16:55:00,63676064020,636760,180129170,180482427,II,Initial,True,64020,Non-Criminal,Other,Mental Health Detention,Cite or Arrest Adult,"09th Ti St , Avenue D",34071000,Southern,Treasure island,6,6,37.82411956787109,-122.3726577758789
2018-05-20 12:00:00,2018-05-20,12:00:00,2018,Sunday,2018-05-20 12:53:00,67042506241,670425,180375470,181401807,II,Initial,True,6241,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, <$50",Open or Active,"17th St , Mission St",24165000,Mission,Mission,9,9,37.763429272147256,-122.41951273794947
