incident_datetime,incident_date,incident_time,incident_year,incident_day_of_week,report_datetime,row_id,incident_id,incident_number,computer_aided_dispatch_number,report_type_code,report_type_description,is_filed_online,incident_code,incident_category,incident_subcategory,incident_description,resolution,intersection,centerline_node_network,police_district,analysis_neighborhood,supervisor_district,supervisor_district_2012,latitude,longitude
2018-07-21 11:25:00,2018-07-21,11:25:00,2018,Saturday,2018-07-21 23:59:00,69334627170,693346,180542340,182021432,IS,Initial Supplement,True,27170,Other Miscellaneous,Other,"Resisting, Delaying, or Obstructing  Peace Officer Duties",Cite or Arrest Adult,"Welsh St , 05th St",23888000,Southern,South of market,6,6,37.77737199450485,-122.39976258647586
2020-06-26 15:00:00,2020-06-26,15:00:00,2020,Friday,2020-06-26 22:34:00,93905706224,939057,206098994,193453389,II,Coplogic Initial,True,6224,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",Open or Active,"Balboa St , Great Hwy",28009000,Richmond,Outer richmond,1,1,37.77507781982422,-122.51129150390624
2019-12-30 02:30:00,2019-12-30,02:30:00,2019,Monday,2019-12-30 17:30:00,88791606224,887916,196282867,193453389,II,Coplogic Initial,True,6224,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",Open or Active,"20th St , Wisconsin St",23734000,Bayview,Potrero hill,10,10,37.75984954833984,-122.39918518066406
2020-06-10 09:21:00,2020-06-10,09:21:00,2020,Wednesday,2020-06-10 10:25:00,93431164020,934311,200350190,201621027,II,Initial,True,64020,Non-Criminal,Other,Mental Health Detention,Open or Active,"Ellis St , Jones St",24936000,Tenderloin,Tenderloin,5,6,37.78486633300781,-122.41278076171876
2018-06-02 01:29:00,2018-06-02,01:29:00,2018,Saturday,2018-06-02 01:32:00,67496012060,674960,180409386,181530185,II,Initial,True,12060,Weapons Offense,Weapons Offense,"Weapon, Deadly, Possession W/ Intent To Assault",Cite or Arrest Adult,"Jones St , Steveloe Pl",24927000,Tenderloin,Tenderloin,5,6,37.78535461425781,-122.41287994384766
2021-03-07 16:49:00,2021-03-07,16:49:00,2021,Sunday,2021-03-07 19:16:00,101175811012,1011758,210148747,210662550,IS,Initial Supplement,True,11012,Stolen Property,Stolen Property,"Stolen Property, Possession with Knowledge, Receiving",Cite or Arrest Adult,"16th St , Wiese St",24180000,Mission,Mission,9,9,37.76500219593699,-122.42048249299624
2018-01-22 03:50:00,2018-01-22,03:50:00,2018,Monday,2018-01-22 03:57:00,62651964020,626519,180056197,180220280,II,Initial,True,64020,Non-Criminal,Other,Mental Health Detention,Open or Active,"26th Ave , Kirkham St",27425000,Taraval,Sunset/parkside,4,4,37.75950120100558,-122.4843651728456
2018-05-27 11:25:00,2018-05-27,11:25:00,2018,Sunday,2018-05-27 11:25:00,67299116652,672991,180394276,181471349,II,Initial,True,16652,Drug Offense,Drug Violation,"Methamphetamine, Possession For Sale",Cite or Arrest Adult,"United Nations Plz , Leavenworth St",30044000,Tenderloin,Tenderloin,5,6,37.77999173926721,-122.41348740024354
2021-04-13 13:31:00,2021-04-13,13:31:00,2021,Tuesday,2021-04-13 13:31:00,102138611012,1021386,210227608,211031783,II,Initial,True,11012,Stolen Property,Stolen Property,"Stolen Property, Possession with Knowledge, Receiving",Cite or Arrest Adult,"Mcallister St , Leavenworth St",24324000,Tenderloin,Tenderloin,5,6,37.78092685442592,-122.41367636179726
2018-04-30 00:00:00,2018-04-30,00:00:00,2018,Monday,2018-05-15 11:21:00,66857209029,668572,180361617,181351455,II,Initial,True,9029,Fraud,Fraud,False Personation to Receive Money or Property,Open or Active,"08th St , Grove St , Hyde St , Market St",24429000,Tenderloin,Tenderloin,6,6,37.77871942789032,-122.4147412230519
