incident_datetime,incident_date,incident_time,incident_year,incident_day_of_week,report_datetime,row_id,incident_id,incident_number,computer_aided_dispatch_number,report_type_code,report_type_description,is_filed_online,incident_code,incident_category,incident_subcategory,incident_description,resolution,intersection,centerline_node_network,police_district,analysis_neighborhood,supervisor_district,supervisor_district_2012,latitude,longitude
2024-08-10 20:30:00,2024-08-10,20:30:00,2024,Saturday,2024-08-11 12:20:00,141431528150,1414315,246099833,241021854,II,Coplogic Initial,True,28150,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",Open or Active,"Larch St , Van Ness Ave",25183000,Northern,Western addition,5,6,37.78241729736328,-122.42080688476562
2024-08-12 12:21:00,2024-08-12,12:21:00,2024,Monday,2024-08-12 12:21:00,141445064020,1414450,240503638,242251441,II,Initial,True,64020,Non-Criminal,Other,Mental Health Detention,Exceptional Adult,"18th St , Carolina St",23748000,Bayview,Potrero hill,10,10,37.76234817504883,-122.400390625
2024-08-02 00:00:00,2024-08-02,00:00:00,2024,Friday,2024-08-12 09:30:00,141433551040,1414335,240482242,242151279,IS,Initial Supplement,True,51040,Non-Criminal,Non-Criminal,Aided Case,Open or Active,"05th St , Bluxome St",23824000,Southern,Mission bay,6,6,37.77593994140625,-122.3979721069336
2021-11-16 13:15:00,2021-11-16,13:15:00,2021,Tuesday,2021-12-21 08:16:00,110461806362,1104618,210842193,213550645,II,Initial,True,6362,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, $50-$200",Open or Active,"Market St , Reservoir St",25877000,Mission,Castro/upper market,8,8,37.76877212524414,-122.42745971679688
2024-04-09 12:07:00,2024-04-09,12:07:00,2024,Tuesday,2024-04-09 12:07:00,138076162050,1380761,240222850,241001400,II,Initial,True,62050,Warrant,Warrant,"Warrant Arrest, Enroute To Outside Jurisdiction",Cite or Arrest Adult,"16th St , Mission St",24170000,Mission,Mission,9,9,37.76505279541016,-122.41967010498048
2024-04-09 16:00:00,2024-04-09,16:00:00,2024,Tuesday,2024-04-09 18:18:00,138085071013,1380850,240223745,241002639,VI,Vehicle Initial,True,71013,Larceny Theft,Theft From Vehicle,"License Plate, Stolen",Open or Active,"Victoria St , Randolph St",22520000,Taraval,Oceanview/merced/ingleside,11,11,37.71428680419922,-122.46530151367188
2024-02-28 17:41:00,2024-02-28,17:41:00,2024,Wednesday,2024-04-08 12:43:00,138079106364,1380791,246048084,241021854,II,Coplogic Initial,True,6364,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, >$950",Open or Active,"Pine St , Fillmore St",26609000,Northern,Pacific heights,5,5,37.78794860839844,-122.43364715576172
2024-04-08 16:00:00,2024-04-08,16:00:00,2024,Monday,2024-04-09 16:44:00,138083306244,1380833,240223557,241002348,II,Initial,True,6244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,"23rd St , Pennsylvania Ave",23621000,Bayview,Potrero hill,10,10,37.75509643554688,-122.39288330078124
2024-04-08 21:00:00,2024-04-08,21:00:00,2024,Monday,2024-04-09 22:08:00,138089671013,1380896,240224141,241003197,VI,Vehicle Initial,True,71013,Larceny Theft,Theft From Vehicle,"License Plate, Stolen",Open or Active,"25th St , Folsom St",23984000,Mission,Mission,9,9,37.75090408325195,-122.41392517089844
2024-04-07 09:00:00,2024-04-07,09:00:00,2024,Sunday,2024-04-08 13:36:00,138049964070,1380499,240220848,240991533,II,Initial,True,64070,Suspicious Occ,Suspicious Occ,Suspicious Occurrence,Open or Active,"Judah St , 17th Ave",27356000,Taraval,Inner sunset,7,5,37.76179504394531,-122.474853515625
2024-04-09 14:30:00,2024-04-09,14:30:00,2024,Tuesday,2024-04-09 14:40:00,138081964020,1380819,240223290,241001915,II,Initial,True,64020,Non-Criminal,Other,Mental Health Detention,Open or Active,"South Van Ness Ave , 16th St",24142000,Mission,Mission,9,9,37.76518249511719,-122.41748809814452
2024-04-08 15:11:00,2024-04-08,15:11:00,2024,Monday,2024-04-08 15:11:00,138055527170,1380555,240221181,240991838,II,Initial,True,27170,Other Miscellaneous,Other,"Resisting, Delaying, or Obstructing  Peace Officer Duties",Cite or Arrest Adult,"Holladay Ave , Rutledge St",20820000,Ingleside,Bernal heights,9,9,37.74502944946289,-122.40557098388672
2024-04-08 15:22:00,2024-04-08,15:22:00,2024,Monday,2024-04-09 13:21:00,138077571000,1380775,240222979,241001646,II,Initial,True,71000,Lost Property,Lost Property,Lost Property,Open or Active,"Mission St , Harrington St",21771000,Ingleside,Outer mission,11,11,37.72517395019531,-122.4344253540039
2024-04-09 13:53:00,2024-04-09,13:53:00,2024,Tuesday,2024-04-09 13:53:00,138079419095,1380794,240223080,241001762,II,Initial,True,19095,Disorderly Conduct,Drug Violation,"Drugs, Under Influence  in a Public Place",Cite or Arrest Adult,"08th St , Minna St",24310000,Southern,South of market,6,6,37.77702713012695,-122.41261291503906
2024-04-09 14:10:00,2024-04-09,14:10:00,2024,Tuesday,2024-04-09 14:10:00,138080419057,1380804,240223278,241001815,II,Initial,True,19057,Disorderly Conduct,Intimidation,Terrorist Threats,Open or Active,"Wayland St , Goettingen St",20640000,Bayview,Portola,9,9,37.72565841674805,-122.40607452392578
