incident_datetime,incident_date,incident_time,incident_year,incident_day_of_week,report_datetime,row_id,incident_id,incident_number,computer_aided_dispatch_number,report_type_code,report_type_description,is_filed_online,incident_code,incident_category,incident_subcategory,incident_description,resolution,intersection,centerline_node_network,police_district,analysis_neighborhood,supervisor_district,supervisor_district_2012,latitude,longitude
2024-01-26 09:03:00,2024-01-26,09:03:00,2024,Friday,2024-01-26 14:03:00,135946564020,1359465,240056596,240260854,II,Initial,True,64020,Non-Criminal,Other,Mental Health Detention,Cite or Arrest Adult,"California St , Gough St",26508000,Northern,Pacific heights,2,2,37.78995132446289,-122.42561340332033
2023-06-25 18:45:00,2023-06-25,18:45:00,2023,Sunday,2023-06-25 18:52:00,128962705041,1289627,230439338,231762711,II,Initial,True,5041,Burglary,Burglary - Residential,"Burglary, Residence, Forcible Entry",Open or Active,"15th Ave , Mandalay Ln , Pacheco St",27307000,Taraval,Inner sunset,7,7,37.75070190429688,-122.4718780517578
2023-07-06 12:00:00,2023-07-06,12:00:00,2023,Thursday,2023-07-19 07:30:00,129760019057,1297600,230468826,232222037,IS,Initial Supplement,True,19057,Disorderly Conduct,Intimidation,Terrorist Threats,Open or Active,"Clementina St , Gallagher Ln",24626000,Southern,South of market,6,6,37.78154754638672,-122.40284729003906
2022-09-17 11:00:00,2022-09-17,11:00:00,2022,Saturday,2023-05-26 17:50:00,128128206372,1281282,236092342,232222037,II,Coplogic Initial,True,6372,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",Open or Active,"Pacific Ave , Powell St",25064000,Central,Chinatown,3,3,37.79649353027344,-122.41007232666016
2024-01-15 00:16:00,2024-01-15,00:16:00,2024,Monday,2024-01-15 00:16:00,135619564020,1356195,240031372,240150020,II,Initial,True,64020,Non-Criminal,Other,Mental Health Detention,Open or Active,"Evans Ave , Selby St",33107000,Bayview,Bayview hunters point,10,10,37.74616241455078,-122.39405059814452
2023-06-11 17:00:00,2023-06-11,17:00:00,2023,Sunday,2023-06-11 17:00:00,128480864070,1284808,230402589,231622035,II,Initial,True,64070,Suspicious Occ,Suspicious Occ,Suspicious Occurrence,Open or Active,"San Jose Ave , Sergeant John V Young St",22101000,Ingleside,Outer mission,11,11,37.7249870300293,-122.4430694580078
2023-06-26 19:00:00,2023-06-26,19:00:00,2023,Monday,2023-06-29 14:26:00,129094371013,1290943,230449393,231801722,VI,Vehicle Initial,True,71013,Larceny Theft,Theft From Vehicle,"License Plate, Stolen",Open or Active,"Division St , Rhode Island St",23869000,Bayview,Mission bay,6,10,37.76982879638672,-122.40303802490234
2022-02-24 04:40:00,2022-02-24,04:40:00,2022,Thursday,2022-02-24 08:07:00,112479905013,1124799,220125105,220550565,II,Initial,True,5013,Burglary,Burglary - Residential,"Burglary, Apartment House, Unlawful Entry",Open or Active,"Divisadero St , Fulton St",26057000,Park,Hayes valley,5,5,37.77685546875,-122.43817901611328
2022-06-14 15:57:00,2022-06-14,15:57:00,2022,Tuesday,2022-06-14 15:57:00,116088765020,1160887,220390552,221652216,II,Initial,True,65020,Other Miscellaneous,Other,"Driving, Reckless",Open or Active,"Donner Ave , Ingalls St",20449000,Bayview,Bayview hunters point,10,10,37.72222518920898,-122.3901824951172
2023-07-11 11:10:00,2023-07-11,11:10:00,2023,Tuesday,2023-07-11 11:27:00,129503316710,1295033,230479873,231921158,II,Initial,True,16710,Drug Offense,Drug Violation,"Narcotics Paraphernalia, Possession of",Open or Active,"Eddy St , Larkin St",25148000,Tenderloin,Tenderloin,5,6,37.78330993652344,-122.4175262451172
2022-03-25 10:38:00,2022-03-25,10:38:00,2022,Friday,2022-04-14 15:09:00,114107226145,1141072,220245305,221041931,II,Initial,True,26145,Larceny Theft,Larceny Theft - Other,"Theft, Lost Property, Grand",Open or Active,"04th St , Freelon St",23832000,Southern,South of market,6,6,37.778751373291016,-122.39706420898438
2022-03-21 20:10:00,2022-03-21,20:10:00,2022,Monday,2022-03-21 22:08:00,115166606244,1151666,226046246,232222037,II,Coplogic Initial,True,6244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,"Eddy St , Jones St",24933500,Taraval,Tenderloin,6,6,37.7682998494899,-122.42295438076587
