incident_datetime,incident_date,incident_time,incident_year,incident_day_of_week,report_datetime,row_id,incident_id,incident_number,computer_aided_dispatch_number,report_type_code,report_type_description,is_filed_online,incident_code,incident_category,incident_subcategory,incident_description,resolution,intersection,centerline_node_network,police_district,analysis_neighborhood,supervisor_district,supervisor_district_2012,latitude,longitude
2023-07-19 18:30:00,2023-07-19,18:30:00,2023,Wednesday,2023-07-19 18:36:00,129791164085,1297911,230503751,232002936,II,Initial,True,64085,Other Miscellaneous,Other,Investigative Detention,Open or Active,"06th St , Stevenson St",24295000,Tenderloin,South of market,6,6,37.78175354003906,-122.4096908569336
2021-06-21 17:30:00,2021-06-21,17:30:00,2021,Monday,2021-06-25 11:41:00,104647328150,1046473,216083800,212508654,II,Coplogic Initial,True,28150,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",Open or Active,"Battery St , Merchant St",24699000,Central,Fimissioncial district/south beach,3,3,37.79544849687888,-122.40041268582164
2021-10-07 21:30:00,2021-10-07,21:30:00,2021,Thursday,2021-10-07 21:30:00,107834607041,1078346,210640395,212750927,VS,Vehicle Supplement,True,7041,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Auto",Open or Active,"Van Ness Ave , Olive St",25193000,Tenderloin,Tenderloin,5,6,37.78430272931328,-122.42101751556471
2023-06-20 16:50:00,2023-06-20,16:50:00,2023,Tuesday,2023-06-20 16:50:00,128794672000,1287946,230425296,231711736,II,Initial,True,72000,Non-Criminal,Non-Criminal,Found  Property,Open or Active,"Filbert St , Mason St",25440000,Central,Chinatown,3,3,37.80096435546875,-122.41265869140624
2023-10-29 18:00:00,2023-10-29,18:00:00,2023,Sunday,2023-10-30 12:54:00,133308275025,1333082,230774253,233022387,IS,Initial Supplement,True,75025,Non-Criminal,Non-Criminal,Search Warrant Service,Cite or Arrest Adult,"Filbert St , Powell St",25425000,Central,North beach,3,3,37.80117034912109,-122.41101837158205
2023-04-30 22:00:00,2023-04-30,22:00:00,2023,Sunday,2023-04-30 22:24:00,127145364070,1271453,230300717,231203018,II,Initial,True,64070,Suspicious Occ,Suspicious Occ,Suspicious Occurrence,Open or Active,"Charles J Brenham Pl , Mcallister St",30045000,Tenderloin,Tenderloin,5,6,37.7809944152832,-122.41314697265624
2023-08-07 12:00:00,2023-08-07,12:00:00,2023,Monday,2023-08-08 10:28:00,130518205051,1305182,230558182,232200947,II,Initial,True,5051,Burglary,Burglary - Commercial,"Burglary, Store, Forcible Entry",Open or Active,"03rd Ave , Balboa St",27235000,Richmond,Inner richmond,1,1,37.777381896972656,-122.4607925415039
2023-04-05 19:00:00,2023-04-05,19:00:00,2023,Wednesday,2023-04-05 22:55:00,126313106244,1263131,236061234,212508654,II,Coplogic Initial,True,6244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,"Franklin St , Fulton St",24472000,Northern,Hayes valley,5,5,37.77895736694336,-122.42170715332033
2023-10-09 09:00:00,2023-10-09,09:00:00,2023,Monday,2023-10-12 12:12:00,132772707041,1327727,230733061,232851408,VI,Vehicle Initial,True,7041,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Auto",Open or Active,"04th St , Ellis St , Market St , Stockton St",24934000,Out of SF,Mission,6,6,37.76779940639167,-122.4235518049467
2021-07-10 13:30:00,2021-07-10,13:30:00,2021,Saturday,2021-07-10 21:12:00,104921728160,1049217,210435873,211913069,II,Initial,True,28160,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Vehicle",Open or Active,"Kearny St , Francisco St",25385000,Central,North beach,3,3,37.805494467998535,-122.4069566334036
