incident_datetime,incident_date,incident_time,incident_year,incident_day_of_week,report_datetime,row_id,incident_id,incident_number,computer_aided_dispatch_number,report_type_code,report_type_description,is_filed_online,incident_code,incident_category,incident_subcategory,incident_description,resolution,intersection,centerline_node_network,police_district,analysis_neighborhood,supervisor_district,supervisor_district_2012,latitude,longitude
2022-10-19 02:06:00,2022-10-19,02:06:00,2022,Wednesday,2022-10-19 02:26:00,120531828150,1205318,220717611,222920155,II,Initial,True,28150,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",Open or Active,"Broadway , Columbus Ave",25321000,Central,Chinatown,3,3,37.7978630065918,-122.40666961669922
2018-04-03 21:45:00,2018-04-03,21:45:00,2018,Tuesday,2018-04-03 21:45:00,65305627175,653056,180247794,180933800,II,Initial,True,27175,Other Miscellaneous,Other,Evading a Police Officer Recklessly,Open or Active,"La Salle Ave , Osceola Ln",20132000,Bayview,Bayview hunters point,10,10,37.73152923583984,-122.38195037841795
2018-08-17 16:30:00,2018-08-17,16:30:00,2018,Friday,2018-08-20 15:55:00,71225706374,712257,186205120,182226656,II,Coplogic Initial,True,6374,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, >$950",Open or Active,"20th Avenue , Buckingham Way , Winston Dr",24897000,Southern,Mission,6,6,37.76856635096736,-122.42356577620339
2018-09-20 18:00:00,2018-09-20,18:00:00,2018,Thursday,2018-09-27 07:27:00,71963528150,719635,186221029,182226656,II,Coplogic Initial,True,28150,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",Open or Active,"Baker St , Oak St",26319000,Park,Haight ashbury,5,5,37.77271270751953,-122.44073486328124
2018-06-23 08:40:00,2018-06-23,08:40:00,2018,Saturday,2018-06-23 08:54:00,68287606370,682876,180465178,181740954,II,Initial,True,6370,Larceny Theft,Larceny Theft - Other,"Theft of Other Property, Att.",Open or Active,"Bosworth St , Diamond St",21940000,Ingleside,Glen park,8,8,37.73355102539063,-122.43414306640624
2018-12-17 00:00:00,2018-12-17,00:00:00,2018,Monday,2019-03-08 19:15:00,77765509029,777655,190169887,190673621,II,Initial,True,9029,Fraud,Fraud,False Personation to Receive Money or Property,Open or Active,"10th St , Minna St",24413000,Southern,South of market,6,6,37.774845123291016,-122.41537475585938
2022-12-06 12:16:00,2022-12-06,12:16:00,2022,Tuesday,2022-12-06 12:16:00,122175461030,1221754,220836766,223401337,II,Initial,True,61030,Other,Other,"Death Report, Cause Unknown",Open or Active,"Innes Ave , Rankin St",33238000,Bayview,Bayview hunters point,10,10,37.742652893066406,-122.39459228515624
2019-03-13 05:05:00,2019-03-13,05:05:00,2019,Wednesday,2019-03-13 05:06:00,77922904013,779229,190180695,190720350,II,Initial,True,4013,Assault,Aggravated Assault,"Assault, Aggravated, W/ Other Weapon",Open or Active,"Eddy St , Hyde St",25138000,Tenderloin,Tenderloin,5,6,37.78351593017578,-122.41588592529295
2018-07-09 20:08:00,2018-07-09,20:08:00,2018,Monday,2018-07-09 20:08:00,68868404134,688684,180509798,181903501,II,Initial,True,4134,Assault,Simple Assault,Battery,Cite or Arrest Adult,"18th St , Guerrero St",25677000,Mission,Mission,9,8,37.761566162109375,-122.42379760742188
2022-11-23 12:28:00,2022-11-23,12:28:00,2022,Wednesday,2022-11-23 12:40:00,121764806363,1217648,220806640,223271410,II,Initial,True,6363,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, $200-$950",Cite or Arrest Adult,"04th St , Ellis St , Market St , Stockton St",24892000,Tenderloin,South of market,6,6,37.785743713378906,-122.40583038330078
2018-10-31 01:00:00,2018-10-31,01:00:00,2018,Wednesday,2018-10-31 12:35:00,73271128150,732711,186252535,182226656,II,Coplogic Initial,True,28150,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",Open or Active,"Hudson Ave , Ingalls St",20085000,Bayview,Bayview hunters point,10,10,37.73246383666992,-122.3795928955078
