incident_datetime,incident_date,incident_time,incident_year,incident_day_of_week,report_datetime,row_id,incident_id,incident_number,computer_aided_dispatch_number,report_type_code,report_type_description,is_filed_online,incident_code,incident_category,incident_subcategory,incident_description,resolution,intersection,centerline_node_network,police_district,analysis_neighborhood,supervisor_district,supervisor_district_2012,latitude,longitude
2024-07-19 20:00:00,2024-07-19,20:00:00,2024,Friday,2024-07-20 13:00:00,140842103074,1408421,240452079,221960388,IS,Initial Supplement,True,3074,Robbery,Robbery - Other,"Robbery, W/ Force",Cite or Arrest Adult,"Bush St , Powell St",24976000,Central,Nob hill,3,3,37.7901611328125,-122.40878295898438
2018-08-12 05:00:00,2018-08-12,05:00:00,2018,Sunday,2018-08-23 15:34:00,71391906244,713919,186207609,221960388,II,Coplogic Initial,True,6244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,"44th Ave , Cabrillo St",27970000,Richmond,Outer richmond,1,1,37.77350616455078,-122.50467681884766
2022-07-25 12:00:00,2022-07-25,12:00:00,2022,Monday,2022-07-27 14:35:00,117809806372,1178098,226135601,221960388,II,Coplogic Initial,True,6372,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",Open or Active,"Francisco St , Taylor St",25523000,Central,North beach,3,3,37.80448098296445,-122.41505227653488
2018-12-27 16:00:00,2018-12-27,16:00:00,2018,Thursday,2018-12-27 18:29:00,75281709320,752817,180974834,183612903,II,Initial,True,9320,Fraud,Fraud,"Access Card, incl. Credit, Phone, ATM, Fraudulent Use of",Open or Active,"Don Chee Way , The Embarcadero",54151000,Central,Fitenderloincial district/south beach,3,3,37.79423141479492,-122.3932647705078
2019-02-22 23:50:00,2019-02-22,23:50:00,2019,Friday,2019-02-22 23:53:00,77294362050,772943,190134705,190534192,II,Initial,True,62050,Warrant,Warrant,"Warrant Arrest, Enroute To Outside Jurisdiction",Cite or Arrest Adult,"Nelson Rising Ln , Owens St",54095000,Southern,Mission bay,6,6,37.76938247680664,-122.39569854736328
2018-08-08 20:15:00,2018-08-08,20:15:00,2018,Wednesday,2018-08-09 13:17:00,70101406153,701014,180595634,182211848,II,Initial,True,6153,Larceny Theft,Larceny Theft - Other,"Theft, From Person, $200-$950 (other than Pickpocket)",Open or Active,"Leavenworth St , Mcallister St",24324000,Tenderloin,Tenderloin,5,6,37.78092575073242,-122.4136734008789
2022-08-17 05:20:00,2022-08-17,05:20:00,2022,Wednesday,2022-08-18 07:50:00,118585106372,1185851,226152207,221960388,II,Coplogic Initial,True,6372,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",Open or Active,"Franconia St , Massasoit St",21096000,Ingleside,Bernal heights,9,9,37.744885840667685,-122.40760144415935
2024-07-16 16:47:00,2024-07-16,16:47:00,2024,Tuesday,2024-07-16 16:52:00,140734164020,1407341,240444123,241982375,II,Initial,True,64020,Non-Criminal,Other,Mental Health Detention,Cite or Arrest Adult,"Francisco St , Taylor St",25523000,Central,North beach,3,3,37.804481506347656,-122.41505432128906
2018-02-28 16:30:00,2018-02-28,16:30:00,2018,Wednesday,2018-07-20 18:00:00,69449506303,694495,180158884,221960388,IS,Initial Supplement,True,6303,Larceny Theft,Larceny Theft - From Building,"Theft, From Building, $200-$950",Cite or Arrest Adult,"15th Ave , Wawona St",22952000,Taraval,West of twin peaks,7,7,37.73764801025391,-122.47096252441406
2022-06-24 03:11:00,2022-06-24,03:11:00,2022,Friday,2022-06-24 03:11:00,116395163010,1163951,140643847,221750211,IS,Initial Supplement,True,63010,Warrant,Other,"Warrant Arrest, Local SF Warrant",Cite or Arrest Adult,"Twin Peaks Blvd , Carmel St , Clayton St",26199000,Park,Castro/upper market,8,8,37.7610067180246,-122.44643363830612
