incident_datetime,incident_date,incident_time,incident_year,incident_day_of_week,report_datetime,row_id,incident_id,incident_number,computer_aided_dispatch_number,report_type_code,report_type_description,is_filed_online,incident_code,incident_category,incident_subcategory,incident_description,resolution,intersection,centerline_node_network,police_district,analysis_neighborhood,supervisor_district,supervisor_district_2012,latitude,longitude
2023-07-03 18:30:00,2023-07-03,18:30:00,2023,Monday,2023-07-10 10:50:00,129461505011,1294615,230461416,231850695,IS,Initial Supplement,True,5011,Burglary,Burglary - Residential,"Burglary, Apartment House, Forcible Entry",Open or Active,"23rd Ave , California St",27647000,Richmond,Outer richmond,1,1,37.78397926738426,-122.48287004919986
2023-07-10 17:04:00,2023-07-10,17:04:00,2023,Monday,2023-07-10 17:04:00,129472819095,1294728,230478273,231912352,II,Initial,True,19095,Disorderly Conduct,Drug Violation,"Drugs, Under Influence  in a Public Place",Cite or Arrest Adult,"Mission St , 07th St",24315000,Southern,South of market,6,6,37.77921168445851,-122.41093657493794
2023-06-23 15:00:00,2023-06-23,15:00:00,2023,Friday,2023-06-24 23:28:00,129452871000,1294528,236127397,232491148,II,Coplogic Initial,True,71000,Lost Property,Lost Property,Lost Property,Open or Active,"Boardman Pl , Bryant St",24892500,Out of SF,South of market,6,6,37.76731414492169,-122.42469126492078
2023-04-11 16:07:00,2023-04-11,16:07:00,2023,Tuesday,2023-04-11 16:07:00,126460307041,1264603,230251320,232491148,VS,Vehicle Supplement,True,7041,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Auto",Open or Active,"Boardman Pl , Bryant St",24892500,Out of SF,South of market,6,6,37.76731414492169,-122.42469126492078
2022-11-07 00:00:00,2022-11-07,00:00:00,2022,Monday,2023-04-11 13:08:00,126459909024,1264599,230251552,231011617,II,Initial,True,9024,Fraud,Fraud,"Fraudulent Game or Trick, Obtaining Money or Property",Open or Active,"Sloat Blvd , Ardenwood Way",23143000,Taraval,West of twin peaks,7,7,37.73479774509006,-122.47263140829172
2022-05-26 00:00:00,2022-05-26,00:00:00,2022,Thursday,2023-04-11 14:06:00,126454764070,1264547,230251530,231011806,II,Initial,True,64070,Suspicious Occ,Suspicious Occ,Suspicious Occurrence,Open or Active,"Mission St , 10th St",24414000,Southern,South of market,6,6,37.77527205930737,-122.4159081801724
2025-03-28 00:00:00,2025-03-28,00:00:00,2025,Friday,2025-03-28 15:32:00,147398006224,1473980,256033774,232491148,II,Coplogic Initial,True,6224,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",Open or Active,"47th Ave , Santiago St",23508000,Taraval,Sunset/parkside,4,4,37.743595123291016,-122.50582122802734
2023-04-11 18:25:00,2023-04-11,18:25:00,2023,Tuesday,2023-04-11 18:25:00,126467263010,1264672,230252378,231012689,II,Initial,True,63010,Warrant,Other,"Warrant Arrest, Local SF Warrant",Cite or Arrest Adult,"Fulton St , 15th Ave",27449000,Richmond,Golden gate park,1,1,37.77306261252724,-122.47342783753164
2025-04-02 08:43:00,2025-04-02,08:43:00,2025,Wednesday,2025-04-04 08:43:00,147393919057,1473939,250188747,250940785,II,Initial,True,19057,Disorderly Conduct,Intimidation,Terrorist Threats,Open or Active,"16th St , Bryant St",24048000,Mission,Mission,9,10,37.76560592651367,-122.41048431396484
2023-04-11 11:00:00,2023-04-11,11:00:00,2023,Tuesday,2023-04-11 21:07:00,126467506244,1264675,230252607,231013135,II,Initial,True,6244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,"03rd St , Arthur Ave , Cargo Way",20247000,Central,Bayview hunters point,10,10,37.74615712680034,-122.38717421937967
2023-04-11 15:30:00,2023-04-11,15:30:00,2023,Tuesday,2023-04-11 22:20:00,126468571000,1264685,230252691,231013295,II,Initial,True,71000,Lost Property,Lost Property,Lost Property,Open or Active,"Ellis St , Mason St",24900000,Tenderloin,Tenderloin,3,3,37.78528291631406,-122.40949752694894
2023-04-11 18:42:00,2023-04-11,18:42:00,2023,Tuesday,2023-04-11 18:44:00,126466007041,1264660,230245787,231012645,VS,Vehicle Supplement,True,7041,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Auto",Open or Active,"Harrison St , 08th St",24201000,Southern,South of market,6,6,37.77375969975922,-122.40851633190512
2023-03-06 19:22:00,2023-03-06,19:22:00,2023,Monday,2023-04-07 10:48:00,126446075030,1264460,230163117,230971101,IS,Initial Supplement,True,75030,Case Closure,Case Closure,Case Closure,Cite or Arrest Adult,"04th St , Ellis St , Market St , Stockton St",24892000,Tenderloin,South of market,6,6,37.78574398866823,-122.4058310124795
2023-01-01 00:00:00,2023-01-01,00:00:00,2023,Sunday,2023-04-11 11:50:00,126452609164,1264526,230251079,231011306,II,Initial,True,9164,Fraud,Fraud,"Access Card Information, Theft of",Open or Active,"20th St , Shotwell St",24124000,Mission,Mission,9,9,37.75883023119484,-122.41577929903444
