incident_datetime,incident_date,incident_time,incident_year,incident_day_of_week,report_datetime,row_id,incident_id,incident_number,computer_aided_dispatch_number,report_type_code,report_type_description,is_filed_online,incident_code,incident_category,incident_subcategory,incident_description,resolution,intersection,centerline_node_network,police_district,analysis_neighborhood,supervisor_district,supervisor_district_2012,latitude,longitude
2024-08-13 11:52:00,2024-08-13,11:52:00,2024,Tuesday,2024-08-13 11:52:00,141463316740,1414633,240506080,242261416,II,Initial,True,16740,Drug Offense,Drug Violation,"Controlled Substance, Under the Influence of",Cite or Arrest Adult,"24th St , Lilac St",24074000,Mission,Mission,9,9,37.75226974487305,-122.41787719726562
2024-08-13 16:55:00,2024-08-13,16:55:00,2024,Tuesday,2024-08-14 13:03:00,141491606223,1414916,240508713,242271610,II,Initial,True,6223,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, $200-$950",Open or Active,"Broderick St , California St",26822000,Richmond,Pacific heights,2,2,37.78785705566406,-122.44210815429688
2024-08-14 00:00:00,2024-08-14,00:00:00,2024,Wednesday,2024-08-14 11:05:00,141489209320,1414892,240508406,242271207,II,Initial,True,9320,Fraud,Fraud,"Access Card, incl. Credit, Phone, ATM, Fraudulent Use of",Open or Active,"05th St , Mission St",24634000,Southern,South of market,6,6,37.78273010253906,-122.40647888183594
2024-08-13 22:36:00,2024-08-13,22:36:00,2024,Tuesday,2024-08-13 22:36:00,141481207200,1414812,240507765,242263415,II,Initial,True,7200,Forgery And Counterfeiting,Forgery And Counterfeiting,"Vehicle Registration, False Evidence of",Cite or Arrest Adult,"11th St , Burns Pl",24249000,Southern,South of market,6,6,37.772159576416016,-122.41439056396484
2024-08-14 02:48:00,2024-08-14,02:48:00,2024,Wednesday,2024-08-14 02:48:00,141497405051,1414974,240507903,242270247,IS,Initial Supplement,True,5051,Burglary,Burglary - Commercial,"Burglary, Store, Forcible Entry",Open or Active,"Chestnut St , Fillmore St",26763000,Northern,Marina,2,2,37.80081558227539,-122.43627166748048
2024-08-14 12:06:00,2024-08-14,12:06:00,2024,Wednesday,2024-08-14 12:18:00,141492628150,1414926,240508735,242271460,II,Initial,True,28150,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",Open or Active,"Natoma St , Russ St",24288000,Southern,South of market,6,6,37.779293060302734,-122.40880584716795
2024-08-13 06:53:00,2024-08-13,06:53:00,2024,Tuesday,2024-08-13 06:53:00,141459607053,1414596,240505521,242260504,II,Initial,True,7053,Vehicle Impounded,Vehicle Impounded,"Vehicle, Impounded",Open or Active,"Mizpah St , Sussex St",21997000,Ingleside,Glen park,8,8,37.73714065551758,-122.4388656616211
2024-08-14 05:14:00,2024-08-14,05:14:00,2024,Wednesday,2024-08-14 05:35:00,141505264070,1415052,240507975,242270396,II,Initial,True,64070,Suspicious Occ,Suspicious Occ,Suspicious Occurrence,Open or Active,"21st St , Worth St",26091000,Mission,Noe valley,8,8,37.75522994995117,-122.44003295898438
2024-08-14 19:18:00,2024-08-14,19:18:00,2024,Wednesday,2024-08-14 19:18:00,141504565010,1415045,240509852,242272741,II,Initial,True,65010,Traffic Violation Arrest,Traffic Violation Arrest,Traffic Violation Arrest,Cite or Arrest Adult,"19th St , Mission St",24145000,Mission,Mission,9,9,37.76023483276367,-122.41920471191406
2024-08-14 16:48:00,2024-08-14,16:48:00,2024,Wednesday,2024-08-14 16:50:00,141501063010,1415010,240509432,242272300,II,Initial,True,63010,Warrant,Other,"Warrant Arrest, Local SF Warrant",Cite or Arrest Adult,"Golden Gate Ave , Leavenworth St",24334000,Tenderloin,Tenderloin,5,6,37.781864166259766,-122.4138641357422
