incident_datetime,incident_date,incident_time,incident_year,incident_day_of_week,report_datetime,row_id,incident_id,incident_number,computer_aided_dispatch_number,report_type_code,report_type_description,is_filed_online,incident_code,incident_category,incident_subcategory,incident_description,resolution,intersection,centerline_node_network,police_district,analysis_neighborhood,supervisor_district,supervisor_district_2012,latitude,longitude
2025-04-15 13:53:00,2025-04-15,13:53:00,2025,Tuesday,2025-04-15 13:54:00,147635707060,1476357,250202767,232912408,VS,Vehicle Supplement,True,7060,nan,nan,"Vehicle, Seizure Order Service",Open or Active,"Eddy St , Hyde St",24923000,Out of SF,Mission,6,6,37.76908820613773,-122.42393817290669
2023-04-21 19:00:00,2023-04-21,19:00:00,2023,Friday,2023-04-21 23:34:00,126987806244,1269878,236072184,232912408,II,Coplogic Initial,True,6244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,"Taylor St , Sacramento St",25093000,Central,Nob hill,3,3,37.79255233583978,-122.41264965842102
2023-03-20 01:43:00,2023-03-20,01:43:00,2023,Monday,2023-03-20 01:54:00,126989919057,1269899,230195295,232912408,II,Initial,True,19057,Disorderly Conduct,Intimidation,Terrorist Threats,Cite or Arrest Adult,"Hill Point Ave , Parnassus Ave",26310000,Park,Inner sunset,8,5,37.76407006891491,-122.45578106672758
2025-04-14 18:44:00,2025-04-14,18:44:00,2025,Monday,2025-04-14 18:49:00,147624105053,1476241,250209569,251042789,II,Initial,True,5053,Burglary,Burglary - Commercial,"Burglary, Store, Unlawful Entry",Open or Active,"11th St , Harrison St",24229000,Southern,Mission,6,6,37.7706298828125,-122.41248321533205
2023-04-26 11:50:00,2023-04-26,11:50:00,2023,Wednesday,2023-04-26 12:00:00,127007415162,1270074,230289547,231161364,II,Initial,True,15162,Offences Against The Family And Children,Other,Violation of Stay Away Order,Cite or Arrest Adult,"Stockton St , Union St",25365000,Central,North beach,3,3,37.80044505976436,-122.40918981932036
2023-04-26 02:20:00,2023-04-26,02:20:00,2023,Wednesday,2023-04-26 02:20:00,126981005083,1269810,230288555,231160164,II,Initial,True,5083,Burglary,Burglary - Hot Prowl,"Burglary, Hot Prowl, Unlawful Entry",Open or Active,"Starview Way , Dellbrook Ave",26236000,Park,Twin peaks,7,7,37.7493447140068,-122.453077084268
2023-04-23 12:15:00,2023-04-23,12:15:00,2023,Sunday,2023-04-24 15:33:00,126986706244,1269867,236071998,232912408,II,Coplogic Initial,True,6244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,"Columbus Ave , Beach St",25598000,Central,Russian hill,3,2,37.80678011146853,-122.4195772441978
2023-04-22 15:00:00,2023-04-22,15:00:00,2023,Saturday,2023-04-22 22:36:00,126984006372,1269840,236072162,232912408,II,Coplogic Initial,True,6372,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",Open or Active,"The Embarcadero , Chestnut St , Sansome St",34013000,Central,North beach,3,3,37.80518490076636,-122.40343572658638
2023-04-21 18:43:00,2023-04-21,18:43:00,2023,Friday,2023-04-21 19:40:00,126984706224,1269847,236071647,232912408,II,Coplogic Initial,True,6224,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",Open or Active,"Taylor St , North Point St",25592000,Central,North beach,3,3,37.8063434285485,-122.41543157088526
2025-04-13 16:00:00,2025-04-13,16:00:00,2025,Sunday,2025-04-14 06:47:00,147609328160,1476093,250208276,251040477,II,Initial,True,28160,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Vehicle",Open or Active,"Olympia Way , Panorama Dr",26237000,Park,Twin peaks,7,7,37.75123596191406,-122.45213317871094
2023-04-26 03:00:00,2023-04-26,03:00:00,2023,Wednesday,2023-04-26 15:28:00,127006131000,1270061,230290005,231161927,II,Initial,True,31000,Other Offenses,Other,Federal Law Violation (general),Open or Active,"Waller St , Castro St , Divisadero St",26011000,Park,Haight ashbury,8,8,37.77034289571427,-122.43684894391843
2023-04-08 10:00:00,2023-04-08,10:00:00,2023,Saturday,2023-04-24 11:10:00,126989305073,1269893,230263052,232912408,IS,Coplogic Supplement,True,5073,Burglary,Burglary - Other,"Burglary, Other Bldg., Unlawful Entry",Open or Active,"Bengal Aly , Miraloma Dr",22815000,Taraval,West of twin peaks,7,7,37.73811106328248,-122.4614412751668
2023-04-26 18:04:00,2023-04-26,18:04:00,2023,Wednesday,2023-04-26 18:04:00,127007327170,1270073,230290550,231162666,II,Initial,True,27170,Other Miscellaneous,Other,"Resisting, Delaying, or Obstructing  Peace Officer Duties",Cite or Arrest Adult,"Francisco St , Montgomery St",24880000,Central,North beach,3,3,37.80569594262971,-122.40535724201465
2025-04-15 07:15:00,2025-04-15,07:15:00,2025,Tuesday,2025-04-15 07:21:00,147630627195,1476306,250209939,251050429,II,Initial,True,27195,Other Miscellaneous,Trespass,Trespassing,Open or Active,"17th St , Mission St",24165000,Mission,Mission,9,9,37.763427734375,-122.41950988769533
2022-01-28 00:00:00,2022-01-28,00:00:00,2022,Friday,2023-04-24 11:15:00,126988928150,1269889,226012792,232912408,IS,Coplogic Supplement,True,28150,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",Open or Active,"Pierce St , Post St",26615000,Northern,Japantown,5,5,37.78473606531529,-122.43636836004865
2023-04-20 22:00:00,2023-04-20,22:00:00,2023,Thursday,2023-04-26 17:44:00,127005604134,1270056,230290453,231162600,II,Initial,True,4134,Assault,Simple Assault,Battery,Open or Active,"Illinois St , 16th St",23575000,Southern,Potrero hill,6,6,37.766957909504505,-122.38816413828668
2023-04-26 08:16:00,2023-04-26,08:16:00,2023,Wednesday,2023-04-26 08:17:00,126993507041,1269935,230285993,232912408,VS,Vehicle Supplement,True,7041,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Auto",Open or Active,"Eddy St , Hyde St",24923000,Out of SF,Mission,6,6,37.76908820613773,-122.42393817290669
2024-10-01 19:00:00,2024-10-01,19:00:00,2024,Tuesday,2025-04-15 11:52:00,147633907023,1476339,250210287,251051199,VI,Vehicle Initial,True,7023,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Motorcycle",Open or Active,"Arelious Walker Dr , Shafter Ave",33639000,Bayview,Bayview hunters point,10,10,37.72467803955078,-122.37950897216795
2025-04-10 02:00:00,2025-04-10,02:00:00,2025,Thursday,2025-04-11 09:07:00,147628806244,1476288,256037481,232912408,II,Coplogic Initial,True,6244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,"Garces Dr , Rivas Ave",23092000,Taraval,Lakeshore,7,7,37.716190338134766,-122.48161315917967
2023-04-16 15:30:00,2023-04-16,15:30:00,2023,Sunday,2023-04-26 17:54:00,127006527090,1270065,230290469,231162629,II,Initial,True,27090,Larceny Theft,Larceny Theft - Other,"Theft, Lost Property, Petty",Open or Active,"Page St , Buchaeddy St , Hyde St St",25903000,Northern,Hayes valley,5,5,37.773455461431,-122.42735743676651
2023-04-26 02:36:00,2023-04-26,02:36:00,2023,Wednesday,2023-04-26 02:36:00,126981507041,1269815,230248468,231160183,VS,Vehicle Supplement,True,7041,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Auto",Open or Active,"Berry St , 05th St",23818000,Southern,Mission bay,6,6,37.77403085060099,-122.39557666155538
2023-04-24 21:20:00,2023-04-24,21:20:00,2023,Monday,2023-04-24 21:30:00,126949864085,1269498,230285539,231143197,II,Initial,True,64085,Other Miscellaneous,Other,Investigative Detention,Open or Active,"Ellis St , Webster St",26585000,Northern,Western addition,5,5,37.78256988779636,-122.4307978821342
