incident_datetime,incident_date,incident_time,incident_year,incident_day_of_week,report_datetime,row_id,incident_id,incident_number,computer_aided_dispatch_number,report_type_code,report_type_description,is_filed_online,incident_code,incident_category,incident_subcategory,incident_description,resolution,intersection,centerline_node_network,police_district,analysis_neighborhood,supervisor_district,supervisor_district_2012,latitude,longitude
2021-12-13 00:01:00,2021-12-13,00:01:00,2021,Monday,2021-12-16 20:30:00,110322371013,1103223,210832586,213503270,VI,Vehicle Initial,True,71013,Larceny Theft,Theft From Vehicle,"License Plate, Stolen",Open or Active,"Rey St , Leland Ave",20382000,Ingleside,Visitacion valley,10,10,37.71355653243151,-122.41108435462802
2024-06-01 20:26:00,2024-06-01,20:26:00,2024,Saturday,2024-06-01 20:40:00,139532068020,1395320,240344244,241532692,II,Initial,True,68020,Miscellaneous Investigation,Miscellaneous Investigation,Miscellaneous Investigation,Open or Active,"16th St , South Van Ness Ave",24142000,Mission,Mission,9,9,37.76518249511719,-122.41748809814452
2021-12-05 14:14:00,2021-12-05,14:14:00,2021,Sunday,2021-12-15 14:14:00,110277368020,1102773,210828949,213492169,II,Initial,True,68020,Miscellaneous Investigation,Miscellaneous Investigation,Miscellaneous Investigation,Open or Active,"Church St , Chula Ln",25725000,Mission,Castro/upper market,8,8,37.763576332444025,-122.42857510738612
2022-06-26 19:04:00,2022-06-26,19:04:00,2022,Sunday,2022-06-26 20:11:00,116477815400,1164778,220420256,221772669,II,Initial,True,15400,Offences Against The Family And Children,Other,ATM-related Crime (secondary code only),Cite or Arrest Adult,"Powell St , Ofarrell St",24904000,Central,Tenderloin,3,3,37.78640961281089,-122.40803623744476
2021-09-17 22:30:00,2021-09-17,22:30:00,2021,Friday,2021-09-18 14:49:00,107180071013,1071800,210605474,212611914,VI,Vehicle Initial,True,71013,Larceny Theft,Theft From Vehicle,"License Plate, Stolen",Open or Active,"Vicente St , 46th Ave",23491000,Taraval,Sunset/parkside,4,4,37.73805086563403,-122.50435919878032
2020-01-26 10:00:00,2020-01-26,10:00:00,2020,Sunday,2020-01-29 22:51:00,89775706244,897757,200064959,213606317,IS,Coplogic Supplement,True,6244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,"Jefferson St , Webster St",26780000,Northern,Marina,2,2,37.80569076538086,-122.435546875
2023-07-20 17:00:00,2023-07-20,17:00:00,2023,Thursday,2023-07-20 19:20:00,129821806112,1298218,230506642,232013027,II,Initial,True,6112,Larceny Theft,Larceny Theft - Pickpocket,"Theft, Pickpocket, $50-$200",Open or Active,"Post St , Stockton St",24908000,Central,Fitenderloincial district/south beach,3,3,37.78849792480469,-122.40676879882812
2023-09-08 00:40:00,2023-09-08,00:40:00,2023,Friday,2023-09-08 00:42:00,131628207100,1316282,230642315,232510062,II,Initial,True,7100,Vandalism,Vandalism,"Vehicle, Tampering",Open or Active,"Athens St , Naples St",21430000,Ingleside,Excelsior,11,11,37.71237182617188,-122.43748474121094
2020-08-10 07:30:00,2020-08-10,07:30:00,2020,Monday,2020-08-13 15:07:00,95296206244,952962,206121119,213606317,II,Coplogic Initial,True,6244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,"California St , Octavia St",26529000,Northern,Pacific heights,5,5,37.78974151611328,-122.42726135253906
2023-03-07 15:32:00,2023-03-07,15:32:00,2023,Tuesday,2023-03-22 11:26:00,125679104013,1256791,230163123,230662086,IS,Initial Supplement,True,4013,Assault,Aggravated Assault,"Assault, Aggravated, W/ Other Weapon",Exceptional Adult,"Mission St , Norton St",21742000,Ingleside,Outer mission,11,11,37.724586486816406,-122.43486785888672
2021-11-03 10:00:00,2021-11-03,10:00:00,2021,Wednesday,2021-11-16 10:02:00,109183909024,1091839,210754877,213200999,II,Initial,True,9024,Fraud,Fraud,"Fraudulent Game or Trick, Obtaining Money or Property",Open or Active,"Penny Ln , Diamond St",33402000,Ingleside,Glen park,8,8,37.73677872855932,-122.43456363114474
2020-10-07 19:45:00,2020-10-07,19:45:00,2020,Wednesday,2020-10-08 11:22:00,96793306374,967933,206141747,213606317,II,Coplogic Initial,True,6374,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, >$950",Open or Active,"Central Ave , Haight St",26340000,Park,Haight ashbury,5,5,37.77042770385742,-122.4436492919922
