incident_datetime,incident_date,incident_time,incident_year,incident_day_of_week,report_datetime,row_id,incident_id,incident_number,computer_aided_dispatch_number,report_type_code,report_type_description,is_filed_online,incident_code,incident_category,incident_subcategory,incident_description,resolution,intersection,centerline_node_network,police_district,analysis_neighborhood,supervisor_district,supervisor_district_2012,latitude,longitude
2023-04-25 14:15:00,2023-04-25,14:15:00,2023,Tuesday,2023-04-25 14:25:00,126965104134,1269651,230287052,231151856,II,Initial,True,4134,Assault,Simple Assault,Battery,Open or Active,"San Bruno Ave , Thornton Ave",33183000,Bayview,Portola,9,9,37.730316162109375,-122.40470886230467
2023-10-23 09:56:00,2023-10-23,09:56:00,2023,Monday,2023-10-23 10:51:00,133275406244,1332754,236205272,190353255,II,Coplogic Initial,True,6244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,"Baker St , Bay St",27010000,Northern,Marina,2,2,37.801788330078125,-122.44660949707033
2019-04-03 16:55:00,2019-04-03,16:55:00,2019,Wednesday,2019-04-03 16:55:00,78658551040,786585,190236204,190933164,II,Initial,True,51040,Non-Criminal,Non-Criminal,Aided Case,Open or Active,"Mission St , Plum St",24359000,Southern,Mission,6,6,37.7710075378418,-122.41964721679688
2018-09-24 22:46:00,2018-09-24,22:46:00,2018,Monday,2018-09-25 13:56:00,71965506244,719655,186220861,190353255,II,Coplogic Initial,True,6244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,"Kearny St , Merchant St",24773000,Central,Chinatown,3,3,37.79486083984375,-122.40487670898438
2018-11-17 13:15:00,2018-11-17,13:15:00,2018,Saturday,2018-11-17 15:30:00,73861706244,738617,180872943,183212233,II,Initial,True,6244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,"Clement St , Funston Ave",27482000,Richmond,Inner richmond,1,1,37.782596588134766,-122.47191619873048
2018-12-01 22:55:00,2018-12-01,22:55:00,2018,Saturday,2018-12-01 22:57:00,74373828100,743738,180908297,183353910,II,Initial,True,28100,Malicious Mischief,Vandalism,"Malicious Mischief, Breaking Windows",Cite or Arrest Adult,"Market St , Reservoir St",25877000,Mission,Castro/upper market,8,8,37.76877212524414,-122.42745971679688
2019-03-12 14:22:00,2019-03-12,14:22:00,2019,Tuesday,2019-03-12 14:22:00,77901226080,779012,190179115,190712269,II,Initial,True,26080,Other Miscellaneous,Other,Conspiracy,Cite or Arrest Adult,"17th St , South Van Ness Ave",24139000,Mission,Mission,9,9,37.76357269287109,-122.4173355102539
2018-09-22 02:30:00,2018-09-22,02:30:00,2018,Saturday,2018-09-22 02:34:00,71718451040,717184,180718488,182650349,II,Initial,True,51040,Non-Criminal,Non-Criminal,Aided Case,Open or Active,"Leavenworth St , Pacific Ave",25274000,Central,Nob hill,3,3,37.79566955566406,-122.41665649414062
2019-04-10 01:24:00,2019-04-10,01:24:00,2019,Wednesday,2019-04-10 01:30:00,78879504092,788795,190253474,191000154,II,Initial,True,4092,Assault,Aggravated Assault,"Assault, Aggravated, W/ Gun",Open or Active,"10th Ave , Anza St",27295000,Richmond,Inner richmond,1,1,37.77889633178711,-122.46842956542967
2019-05-10 20:00:00,2019-05-10,20:00:00,2019,Friday,2019-05-11 05:46:00,79993928160,799939,190336848,191310221,II,Initial,True,28160,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Vehicle",Open or Active,"Kirkwood Ave , Mendell St",20222000,Bayview,Bayview hunters point,10,10,37.73710632324219,-122.38809204101562
