incident_datetime,incident_date,incident_time,incident_year,incident_day_of_week,report_datetime,row_id,incident_id,incident_number,computer_aided_dispatch_number,report_type_code,report_type_description,is_filed_online,incident_code,incident_category,incident_subcategory,incident_description,resolution,intersection,centerline_node_network,police_district,analysis_neighborhood,supervisor_district,supervisor_district_2012,latitude,longitude
2019-12-26 14:11:00,2019-12-26,14:11:00,2019,Thursday,2019-12-26 14:11:00,88504807055,885048,190969364,193601816,VI,Vehicle Initial,True,7055,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Recovered, Stolen outside SF",Open or Active,"Hawes St , Shafter Ave",20119000,Bayview,Bayview hunters point,10,10,37.72679901123047,-122.38324737548828
2018-10-02 08:41:00,2018-10-02,08:41:00,2018,Tuesday,2018-10-17 11:54:00,72709309024,727093,180787596,182901687,II,Initial,True,9024,Fraud,Fraud,"Fraudulent Game or Trick, Obtaining Money or Property",Open or Active,"32nd Ave , Geary Blvd",27853000,Richmond,Outer richmond,1,1,37.77974694971805,-122.49223228977324
2019-10-08 09:38:00,2019-10-08,09:38:00,2019,Tuesday,2019-10-08 09:38:00,85597063010,855970,190756741,192811169,II,Initial,True,63010,Warrant,Other,"Warrant Arrest, Local SF Warrant",Cite or Arrest Adult,"Haight St , Shrader St",26430000,Park,Haight ashbury,5,5,37.769378662109375,-122.45186614990234
2018-06-16 16:05:00,2018-06-16,16:05:00,2018,Saturday,2018-06-16 16:05:00,68008364085,680083,180447110,181672255,II,Initial,True,64085,Other Miscellaneous,Other,Investigative Detention,Open or Active,"Francisco St , Mason St",25471000,Central,North beach,3,3,37.80468416244828,-122.41342855506932
2018-08-08 23:00:00,2018-08-08,23:00:00,2018,Wednesday,2018-08-09 07:12:00,70122406244,701224,186182772,192697792,II,Coplogic Initial,True,6244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,"Eddy St , Jones St",24903000,Southern,Mission,6,6,37.7685976157409,-122.42310200816291
2018-12-15 21:00:00,2018-12-15,21:00:00,2018,Saturday,2018-12-16 08:50:00,74857606244,748576,180945766,183500872,II,Initial,True,6244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,"Mason St , Beach St",25485000,Central,North beach,3,3,37.80748251193778,-122.41397500878728
2019-01-27 12:30:00,2019-01-27,12:30:00,2019,Sunday,2019-01-27 12:56:00,76381472000,763814,190062178,190271655,IS,Initial Supplement,True,72000,Non-Criminal,Non-Criminal,Found  Property,Open or Active,"Laidley St , Roanoke St",21931000,Ingleside,Glen park,8,8,37.73608999042223,-122.43079121994124
2021-04-26 09:00:00,2021-04-26,09:00:00,2021,Monday,2021-04-26 14:00:00,102491871013,1024918,210255035,211161698,VI,Vehicle Initial,True,71013,Larceny Theft,Theft From Vehicle,"License Plate, Stolen",Open or Active,"Quesada Ave , Jennings St",20153000,Bayview,Bayview hunters point,10,10,37.73016676314127,-122.38585274114044
2019-01-29 12:54:00,2019-01-29,12:54:00,2019,Tuesday,2019-01-29 12:54:00,76453365010,764533,190072020,190291874,II,Initial,True,65010,Traffic Violation Arrest,Traffic Violation Arrest,Traffic Violation Arrest,Cite or Arrest Adult,"Mission St , Seneca Ave",22049000,Ingleside,Excelsior,11,11,37.717665308375416,-122.44010660797264
2019-05-10 11:00:00,2019-05-10,11:00:00,2019,Friday,2019-05-10 12:59:00,79986864070,799868,190334820,191301672,II,Initial,True,64070,Suspicious Occ,Suspicious Occ,Suspicious Occurrence,Open or Active,"Bush St , Broderick St",26816000,Richmond,Pacific heights,2,2,37.785967746003806,-122.44172632092676
