incident_datetime,incident_date,incident_time,incident_year,incident_day_of_week,report_datetime,row_id,incident_id,incident_number,computer_aided_dispatch_number,report_type_code,report_type_description,is_filed_online,incident_code,incident_category,incident_subcategory,incident_description,resolution,intersection,centerline_node_network,police_district,analysis_neighborhood,supervisor_district,supervisor_district_2012,latitude,longitude
2022-07-24 18:00:00,2022-07-24,18:00:00,2022,Sunday,2022-07-26 18:40:00,117499805153,1174998,220496310,222072343,II,Initial,True,5153,Burglary,Burglary - Other,"Burglary, Non-residential, Unlawful Entry",Open or Active,"Powell St , Ofarrell St",24904000,Central,Tenderloin,3,3,37.78640961281089,-122.40803623744476
2022-08-26 18:40:00,2022-08-26,18:40:00,2022,Friday,2022-08-26 18:52:00,118612926028,1186129,220577346,222382855,II,Initial,True,26028,Other Miscellaneous,Other,"Flammable or Explosive Device, Possession",Cite or Arrest Adult,"Battery St , California St",24675000,Central,Fitenderloincial district/south beach,3,3,37.7932091009356,-122.39995873701297
2018-11-18 14:30:00,2018-11-18,14:30:00,2018,Sunday,2018-11-19 19:44:00,73983206244,739832,186267170,222052236,II,Coplogic Initial,True,6244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,"North Point St , Van Ness Ave",26708000,Central,Russian hill,2,2,37.80507659912109,-122.42530059814452
2022-06-22 00:00:00,2022-06-22,00:00:00,2022,Wednesday,2022-06-22 19:55:00,116347706244,1163477,220409965,221732798,II,Initial,True,6244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,"20th Ave , Winston Dr",33719000,Taraval,Lakeshore,7,7,37.72694991292525,-122.47603947349434
2022-09-10 16:12:00,2022-09-10,16:12:00,2022,Saturday,2022-09-10 16:29:00,119195764020,1191957,220617431,222532210,II,Initial,True,64020,Non-Criminal,Other,Mental Health Detention,Open or Active,"Sutter St , Polk St",25208000,Northern,Nob hill,3,3,37.78775665157557,-122.42011607573366
2022-07-02 15:00:00,2022-07-02,15:00:00,2022,Saturday,2022-07-09 11:00:00,116905807023,1169058,220453097,221901677,VS,Vehicle Supplement,True,7023,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Motorcycle",Open or Active,"Blythdale Ave , Santos St",20423000,Ingleside,Visitacion valley,10,10,37.71073194458116,-122.41877184294184
2023-12-15 00:00:00,2023-12-15,00:00:00,2023,Friday,2023-12-19 12:17:00,134845404013,1348454,230886284,233531422,II,Initial,True,4013,Assault,Aggravated Assault,"Assault, Aggravated, W/ Other Weapon",Open or Active,"22nd St , Capp St",24082000,Mission,Mission,9,9,37.75550079345703,-122.41765594482422
2022-06-15 17:00:00,2022-06-15,17:00:00,2022,Wednesday,2022-06-15 18:21:00,116120807026,1161208,220393459,221662622,VI,Vehicle Initial,True,7026,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Other Vehicle",Open or Active,"17th St , Capp St",24140000,Mission,Mission,9,9,37.76349643380175,-122.41848397609654
2022-07-19 15:20:00,2022-07-19,15:20:00,2022,Tuesday,2022-07-19 15:21:00,117336015151,1173360,220478421,222001936,IS,Initial Supplement,True,15151,Offences Against The Family And Children,Other,"Stay Away Order Violation, DVU related",Cite or Arrest Adult,"32nd Ave , Geary Blvd",27853000,Richmond,Outer richmond,1,1,37.77974694971805,-122.49223228977324
2022-06-13 16:15:00,2022-06-13,16:15:00,2022,Monday,2022-06-13 18:20:00,116031168020,1160311,220388347,221642166,II,Initial,True,68020,Miscellaneous Investigation,Miscellaneous Investigation,Miscellaneous Investigation,Open or Active,"Howard St , Lafayette St",24360000,Southern,Mission,6,6,37.772456158055135,-122.41630359810502
2024-01-25 16:00:00,2024-01-25,16:00:00,2024,Thursday,2024-02-01 16:21:00,136112074000,1361120,240071550,240322206,II,Initial,True,74000,Missing Person,Missing Adult,Missing Adult,Open or Active,"06th St , Howard St",23946000,Southern,South of market,6,6,37.77973937988281,-122.40715789794922
2018-10-23 15:30:00,2018-10-23,15:30:00,2018,Tuesday,2018-10-23 15:30:00,72939426170,729394,180662722,222052236,IS,Initial Supplement,True,26170,Other Miscellaneous,Other,Probation Violation,Cite or Arrest Adult,"Boardman Pl , Bryant St",23914000,Mission,South of market,6,6,37.77516174316406,-122.40363311767578
2022-10-06 23:45:00,2022-10-06,23:45:00,2022,Thursday,2022-10-06 23:59:00,120106104134,1201061,220687484,222793457,II,Initial,True,4134,Assault,Simple Assault,Battery,Open or Active,"Battery St , Pacific Ave",24707000,Central,Fitenderloincial district/south beach,3,3,37.7976541393292,-122.40086317668752
2024-08-08 16:13:00,2024-08-08,16:13:00,2024,Thursday,2024-08-10 14:15:00,141545371000,1415453,246100800,222052236,II,Coplogic Initial,True,71000,Lost Property,Lost Property,Lost Property,Open or Active,"La Salle Ave , Lindsay Cir",33635000,Bayview,Bayview hunters point,10,10,37.73493194580078,-122.38607025146484
2019-02-17 17:30:00,2019-02-17,17:30:00,2019,Sunday,2019-02-21 19:11:00,77258428160,772584,190131369,190523489,II,Initial,True,28160,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Vehicle",Open or Active,"39th Ave , Ulloa St",23436000,Taraval,Sunset/parkside,4,4,37.74023818969727,-122.49698638916016
2022-07-31 00:40:00,2022-07-31,00:40:00,2022,Sunday,2022-07-31 00:47:00,117678628150,1176786,220507503,222120082,II,Initial,True,28150,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",Open or Active,"Ulloa St , West Portal Ave",22928000,Taraval,West of twin peaks,7,7,37.740891974182375,-122.46582902531254
2022-07-11 01:31:00,2022-07-11,01:31:00,2022,Monday,2022-07-11 01:31:00,116967107041,1169671,220446945,221920128,VS,Vehicle Supplement,True,7041,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Auto",Open or Active,"Toland St , Galvez Ave",20726000,Bayview,Bayview hunters point,10,10,37.74597422469076,-122.39704283791048
2022-07-20 18:00:00,2022-07-20,18:00:00,2022,Wednesday,2022-07-20 18:23:00,117300106361,1173001,220481838,222012602,II,Initial,True,6361,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, <$50",Cite or Arrest Adult,"Eddy St , Cyril Magnin St",24893000,Tenderloin,Tenderloin,3,6,37.78445272883687,-122.40849315881204
2018-10-25 16:00:00,2018-10-25,16:00:00,2018,Thursday,2018-11-08 08:00:00,73521010149,735210,180815266,183001093,IS,Initial Supplement,True,10149,Forgery And Counterfeiting,Forgery And Counterfeiting,Counterfeit Money or Coins,Open or Active,"Broadway , Stockton St",25057000,Central,Chinatown,3,3,37.79762649536133,-122.40861511230467
2018-12-10 18:15:00,2018-12-10,18:15:00,2018,Monday,2018-12-10 19:33:00,74683371000,746833,180931630,183443477,II,Initial,True,71000,Lost Property,Lost Property,Lost Property,Open or Active,"Plymouth Ave , San Jose Ave , Sickles Ave",22456000,Taraval,Oceanview/merced/ingleside,11,11,37.71122360229492,-122.45581817626952
2018-09-23 17:06:00,2018-09-23,17:06:00,2018,Sunday,2018-09-23 17:06:00,71785016620,717850,180722514,182662605,II,Initial,True,16620,Drug Offense,Drug Violation,Cocaine Offense,Cite or Arrest Adult,"15th St , Mission St",24171000,Mission,Mission,9,9,37.76667404174805,-122.4198226928711
2018-08-11 16:00:00,2018-08-11,16:00:00,2018,Saturday,2018-08-13 00:10:00,70357706244,703577,180607643,222052236,IS,Coplogic Supplement,True,6244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,"Lyon St , Oak St",26327000,Park,Golden gate park,5,5,37.77250289916992,-122.44237518310548
2019-02-25 00:58:00,2019-02-25,00:58:00,2019,Monday,2019-02-25 02:24:00,77359904134,773599,190139711,190560081,II,Initial,True,4134,Assault,Simple Assault,Battery,Open or Active,"Fillmore St , Ofarrell St",26589000,Northern,Western addition,5,5,37.78329086303711,-122.43270874023438
2018-07-26 10:00:00,2018-07-26,10:00:00,2018,Thursday,2018-07-26 14:00:00,69542606244,695426,180556642,182072164,II,Initial,True,6244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,"Fulton St , Scott St",26055000,Northern,Western addition,5,5,37.77706909179688,-122.43650817871094
