incident_datetime,incident_date,incident_time,incident_year,incident_day_of_week,report_datetime,row_id,incident_id,incident_number,computer_aided_dispatch_number,report_type_code,report_type_description,is_filed_online,incident_code,incident_category,incident_subcategory,incident_description,resolution,intersection,centerline_node_network,police_district,analysis_neighborhood,supervisor_district,supervisor_district_2012,latitude,longitude
2019-03-28 02:25:00,2019-03-28,02:25:00,2019,Thursday,2019-03-28 02:30:00,78426104134,784261,190218791,190870216,II,Initial,True,4134,Assault,Simple Assault,Battery,Open or Active,"06th St , Stevenson St",24295000,Tenderloin,South of market,6,6,37.78175354003906,-122.4096908569336
2019-02-24 14:21:00,2019-02-24,14:21:00,2019,Sunday,2019-02-24 14:21:00,77346527065,773465,190138462,190551910,II,Initial,True,27065,Other Miscellaneous,Fraud,"Identification To Peace Officer, False",Cite or Arrest Adult,"Hyde St , Turk St",24933000,Tenderloin,Tenderloin,5,6,37.78258514404297,-122.41569519042967
2023-08-28 15:10:00,2023-08-28,15:10:00,2023,Monday,2023-08-28 15:10:00,131252619095,1312526,230614267,232402084,II,Initial,True,19095,Disorderly Conduct,Drug Violation,"Drugs, Under Influence  in a Public Place",Cite or Arrest Adult,"Eddy St , Hyde St",25138000,Tenderloin,Tenderloin,5,6,37.78351593017578,-122.41588592529295
2018-09-28 15:15:00,2018-09-28,15:15:00,2018,Friday,2018-10-01 10:40:00,72074005141,720740,180742722,182741424,II,Initial,True,5141,Burglary,Burglary - Residential,"Burglary, Residence Under Constr, Forcible Entry",Open or Active,"Dormitory Rd , Jerrold Ave , Northridge Rd",20044000,Bayview,Bayview hunters point,10,10,37.73017501831055,-122.37421417236328
2019-03-22 22:00:00,2019-03-22,22:00:00,2019,Friday,2019-03-23 10:25:00,78529671000,785296,196063338,190393740,II,Coplogic Initial,True,71000,Lost Property,Lost Property,Lost Property,Open or Active,"Ofarrell St , Powell St",24922000,Out of SF,Tenderloin,6,6,37.769673626051784,-122.42187348713499
2018-11-29 21:00:00,2018-11-29,21:00:00,2018,Thursday,2018-11-30 11:24:00,74481506244,744815,186277470,190393740,II,Coplogic Initial,True,6244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,"Dorado Ter , Jules Ave , Ocean Ave",22662000,Taraval,Oceanview/merced/ingleside,11,7,37.72494888305664,-122.46121215820312
2018-10-04 15:00:00,2018-10-04,15:00:00,2018,Thursday,2018-10-11 14:30:00,72479627090,724796,180771583,182842259,II,Initial,True,27090,Larceny Theft,Larceny Theft - Other,"Theft, Lost Property, Petty",Open or Active,"Clay St , Van Ness Ave",26535000,Northern,Nob hill,3,3,37.79217529296875,-122.42269134521484
2023-06-22 11:00:00,2023-06-22,11:00:00,2023,Thursday,2023-06-27 18:36:00,129098909024,1290989,230444876,231782701,II,Initial,True,9024,Fraud,Fraud,"Fraudulent Game or Trick, Obtaining Money or Property",Open or Active,"22nd St , Folsom St",24077000,Mission,Mission,9,9,37.75569915771485,-122.41439056396484
2018-12-24 17:46:00,2018-12-24,17:46:00,2018,Monday,2018-12-26 07:55:00,75233906363,752339,180970519,183600489,II,Initial,True,6363,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, $200-$950",Open or Active,"Ofarrell St , Powell St",24904000,Central,Tenderloin,3,3,37.78641128540039,-122.40803527832033
2018-10-19 23:07:00,2018-10-19,23:07:00,2018,Friday,2018-10-19 23:15:00,72795606313,727956,180795323,182924151,II,Initial,True,6313,Larceny Theft,Larceny Theft - Bicycle,"Theft, Bicycle, $200-$950",Open or Active,"Fell St , Octavia St",25914000,Northern,Hayes valley,5,5,37.77575302124024,-122.42432403564452
