incident_datetime,incident_date,incident_time,incident_year,incident_day_of_week,report_datetime,row_id,incident_id,incident_number,computer_aided_dispatch_number,report_type_code,report_type_description,is_filed_online,incident_code,incident_category,incident_subcategory,incident_description,resolution,intersection,centerline_node_network,police_district,analysis_neighborhood,supervisor_district,supervisor_district_2012,latitude,longitude
2025-03-30 23:30:00,2025-03-30,23:30:00,2025,Sunday,2025-03-31 15:01:00,147303806343,1473038,250180975,250901856,II,Initial,True,6343,Larceny Theft,Larceny Theft - Other,"Theft, Coin Operated Machine, $200-$950",Open or Active,"Bush St , Jones St",24968000,Central,Nob hill,3,3,37.789527893066406,-122.41372680664062
2023-12-06 15:30:00,2023-12-06,15:30:00,2023,Wednesday,2023-12-07 00:19:00,134514071000,1345140,230858374,233410036,II,Initial,True,71000,Lost Property,Lost Property,Lost Property,Open or Active,"Stockton Tunl , Sacramento St , Stockton St",24996000,Central,Chinatown,3,3,37.79317830078829,-122.40772718761984
2023-12-05 00:00:00,2023-12-05,00:00:00,2023,Tuesday,2023-12-05 10:55:00,134518306224,1345183,236222414,230952532,II,Coplogic Initial,True,6224,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",Open or Active,"Fillmore St , Hermann St",25894000,Park,Hayes valley,5,5,37.77024306471976,-122.43007362095165
2025-04-01 19:38:00,2025-04-01,19:38:00,2025,Tuesday,2025-04-01 19:45:00,147319804134,1473198,250183173,250912725,II,Initial,True,4134,Assault,Simple Assault,Battery,Open or Active,"Golden Gate Ave , Leavenworth St",24334000,Tenderloin,Tenderloin,5,6,37.781864166259766,-122.4138641357422
2023-12-02 11:43:00,2023-12-02,11:43:00,2023,Saturday,2023-12-04 07:26:00,134518809320,1345188,236222420,230952532,II,Coplogic Initial,True,9320,Fraud,Fraud,"Access Card, incl. Credit, Phone, ATM, Fraudulent Use of",Open or Active,"Font Blvd , Chumasero Dr",33479000,Taraval,Lakeshore,7,7,37.71501138834774,-122.47299095912123
2025-03-31 21:00:00,2025-03-31,21:00:00,2025,Monday,2025-04-01 12:21:00,147310606234,1473106,250182244,250911347,II,Initial,True,6234,Larceny Theft,Larceny - Auto Parts,"Theft, Vehicle Strip, >$950",Open or Active,"Brussels St , Felton St",20655000,Bayview,Portola,9,9,37.72951889038086,-122.40657806396484
2023-12-06 23:50:00,2023-12-06,23:50:00,2023,Wednesday,2023-12-06 23:55:00,134514212030,1345142,230858318,233403237,II,Initial,True,12030,Weapons Offense,Weapons Offense,"Weapon, Deadly, Imitation or Laser Scope, Exhibiting",Open or Active,"Natoma St , 08th St",24302000,Southern,South of market,6,6,37.77666098665174,-122.41215795469684
2025-03-31 16:58:00,2025-03-31,16:58:00,2025,Monday,2025-03-31 16:58:00,147299065010,1472990,250181127,250902260,II,Initial,True,65010,Traffic Violation Arrest,Traffic Violation Arrest,Traffic Violation Arrest,Cite or Arrest Adult,"12th Ave , Lake St",27613000,Richmond,Inner richmond,1,2,37.7863883972168,-122.47111511230467
2025-04-01 13:05:00,2025-04-01,13:05:00,2025,Tuesday,2025-04-01 13:07:00,147311105171,1473111,250182391,250911479,II,Initial,True,5171,Burglary,Burglary - Other,"Burglary, Other Bldg. Under Constr., Forcible Entry",Open or Active,"Jennings St , Van Dyke Ave",20151000,Bayview,Bayview hunters point,10,10,37.72704315185547,-122.388671875
2022-12-06 20:30:00,2022-12-06,20:30:00,2022,Tuesday,2023-12-06 23:27:00,134513806244,1345138,230858302,233403191,II,Initial,True,6244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,"Webster St , Post St",26591000,Northern,Japantown,5,5,37.78537264618818,-122.43136639807877
