incident_datetime,incident_date,incident_time,incident_year,incident_day_of_week,report_datetime,row_id,incident_id,incident_number,computer_aided_dispatch_number,report_type_code,report_type_description,is_filed_online,incident_code,incident_category,incident_subcategory,incident_description,resolution,intersection,centerline_node_network,police_district,analysis_neighborhood,supervisor_district,supervisor_district_2012,latitude,longitude
2025-02-01 11:31:00,2025-02-01,11:31:00,2025,Saturday,2025-02-01 11:43:00,145881665015,1458816,250062408,250321223,II,Initial,True,65015,Other Miscellaneous,Other,"Driving, No License Issued",Cite or Arrest Adult,"21st St , Hampshire St",23968000,Mission,Mission,9,9,37.75770568847656,-122.40775299072266
2025-02-01 11:31:00,2025-02-01,11:31:00,2025,Saturday,2025-02-01 11:43:00,145881665056,1458816,250062408,250321223,II,Initial,True,65056,Other Miscellaneous,Liquor Law Violation,"Driving While Under The Influence Of Alcohol, w/Injury",Cite or Arrest Adult,"21st St , Hampshire St",23968000,Mission,Mission,9,9,37.75770568847656,-122.40775299072266
2025-02-01 08:49:00,2025-02-01,08:49:00,2025,Saturday,2025-02-01 08:57:00,145879704134,1458797,250062191,250320727,II,Initial,True,4134,Assault,Simple Assault,Battery,Open or Active,"Larkin St , Ofarrell St",25152000,Tenderloin,Tenderloin,5,6,37.7851676940918,-122.41790008544922
2025-02-01 08:57:00,2025-02-01,08:57:00,2025,Saturday,2025-02-01 08:57:00,145888707041,1458887,250034598,250342361,VS,Vehicle Supplement,True,7041,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Auto",Open or Active,"04th St , Mission St",24632000,Out of SF,South of market,6,6,37.76571760700725,-122.42459157951774
2025-01-28 08:30:00,2025-01-28,08:30:00,2025,Tuesday,2025-01-28 08:35:00,145788451040,1457884,250054013,250280643,II,Initial,True,51040,Non-Criminal,Non-Criminal,Aided Case,Open or Active,"06th St , Mission St",24293000,Southern,South of market,6,6,37.78097152709961,-122.40870666503906
2025-01-31 22:30:00,2025-01-31,22:30:00,2025,Friday,2025-02-01 05:31:00,145874207021,1458742,250062088,250320433,VI,Vehicle Initial,True,7021,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",Open or Active,"34th Ave , Clement St , Legion Of Honor Dr",27859000,Richmond,Lincoln park,1,1,37.78157806396485,-122.49452209472656
2025-02-01 02:27:00,2025-02-01,02:27:00,2025,Saturday,2025-02-01 20:17:00,145891405071,1458914,250063149,250322730,II,Initial,True,5071,Burglary,Burglary - Other,"Burglary, Other Bldg., Forcible Entry",Open or Active,"Angelos Aly , Julia St , Mission St",24317000,Southern,South of market,6,6,37.77804565429688,-122.41241455078124
2025-02-01 02:10:00,2025-02-01,02:10:00,2025,Saturday,2025-02-01 02:16:00,145873103071,1458731,250061933,250320191,II,Initial,True,3071,Robbery,Robbery - Other,"Robbery, W/ Gun",Open or Active,"Market St , South Van Ness Ave , Van Ness Ave",30748000,Southern,Mission,6,6,37.775146484375,-122.41925811767578
2025-02-01 09:25:00,2025-02-01,09:25:00,2025,Saturday,2025-02-01 09:25:00,145879964085,1458799,250062254,250320839,II,Initial,True,64085,Other Miscellaneous,Other,Investigative Detention,Open or Active,"Polk St , Sacramento St",25301000,Northern,Nob hill,3,3,37.79149627685547,-122.4208755493164
2025-01-07 20:00:00,2025-01-07,20:00:00,2025,Tuesday,2025-01-14 12:03:00,145875606372,1458756,256009628,250342361,II,Coplogic Initial,True,6372,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",Open or Active,"48th Ave , Judah St",27951000,Taraval,Sunset/parkside,4,4,37.76033020019531,-122.50806427001952
2025-02-01 15:42:00,2025-02-01,15:42:00,2025,Saturday,2025-02-01 15:42:00,145888968020,1458889,250062806,250322013,II,Initial,True,68020,Miscellaneous Investigation,Miscellaneous Investigation,Miscellaneous Investigation,Open or Active,"Alemany Blvd , Theresa St",21766000,Ingleside,Outer mission,11,11,37.72873306274414,-122.43447875976562
2024-12-14 10:00:00,2024-12-14,10:00:00,2024,Saturday,2025-01-31 13:36:00,145862307020,1458623,250060935,250311642,VS,Vehicle Supplement,True,7020,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen & Recovered",Open or Active,"04th St , Mission St",24632000,Southern,South of market,6,6,37.76571760700725,-122.42459157951774
2025-01-17 15:50:00,2025-01-17,15:50:00,2025,Friday,2025-01-17 21:30:00,145878106372,1458781,256009769,250342361,II,Coplogic Initial,True,6372,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",Open or Active,"Eucalyptus Dr , Forest View Dr",23125000,Taraval,Lakeshore,4,7,37.7310791015625,-122.4835433959961
2025-02-01 20:36:00,2025-02-01,20:36:00,2025,Saturday,2025-02-01 21:14:00,145892704013,1458927,250063183,250322850,II,Initial,True,4013,Assault,Aggravated Assault,"Assault, Aggravated, W/ Other Weapon",Open or Active,"Folsom St , Fremont St",24498000,Southern,Fisouth of marketcial district/south beach,6,6,37.78799819946289,-122.3936004638672
2025-01-31 19:52:00,2025-01-31,19:52:00,2025,Friday,2025-01-31 20:18:00,145869364085,1458693,250061604,250312730,II,Initial,True,64085,Other Miscellaneous,Other,Investigative Detention,Open or Active,"05th St , Bluxome St",23824000,Southern,Mission bay,6,6,37.77593994140625,-122.3979721069336
2025-01-30 23:00:00,2025-01-30,23:00:00,2025,Thursday,2025-02-01 11:55:00,145881915200,1458819,250062458,250321300,II,Initial,True,15200,Offences Against The Family And Children,Other,Domestic Violence (secondary only),Open or Active,"Folsom St , Rausch St",24276000,Southern,South of market,6,6,37.775875091552734,-122.40894317626952
2025-01-31 20:55:00,2025-01-31,20:55:00,2025,Friday,2025-01-31 23:19:00,145871028100,1458710,250061789,250313267,II,Initial,True,28100,Malicious Mischief,Vandalism,"Malicious Mischief, Breaking Windows",Open or Active,"24th St , Castro St",25744000,Mission,Noe valley,8,8,37.75130462646485,-122.43408966064452
