incident_datetime,incident_date,incident_time,incident_year,incident_day_of_week,report_datetime,row_id,incident_id,incident_number,computer_aided_dispatch_number,report_type_code,report_type_description,is_filed_online,incident_code,incident_category,incident_subcategory,incident_description,resolution,intersection,centerline_node_network,police_district,analysis_neighborhood,supervisor_district,supervisor_district_2012,latitude,longitude
2018-04-18 12:00:00,2018-04-18,12:00:00,2018,Wednesday,2019-05-10 12:47:00,79951264070,799512,190334723,191301826,II,Initial,True,64070,Suspicious Occ,Suspicious Occ,Suspicious Occurrence,Open or Active,"Lily St , Octavia St",35009000,Northern,Hayes valley,5,5,37.77437597919173,-122.42388674846684
2018-12-25 00:29:00,2018-12-25,00:29:00,2018,Tuesday,2018-12-25 00:35:00,75194804134,751948,180968489,183590053,II,Initial,True,4134,Assault,Simple Assault,Battery,Open or Active,"Ellis St , Jones St",24936000,Tenderloin,Tenderloin,5,6,37.7848662445387,-122.41278212939852
2019-01-04 00:56:00,2019-01-04,00:56:00,2019,Friday,2019-01-04 00:56:00,75550728100,755507,190008279,190040090,II,Initial,True,28100,Malicious Mischief,Vandalism,"Malicious Mischief, Breaking Windows",Cite or Arrest Adult,"04th St , Welsh St",23833000,Southern,South of market,6,6,37.77913222249791,-122.39753890763892
2019-10-09 15:00:00,2019-10-09,15:00:00,2019,Wednesday,2019-10-09 16:47:00,85648106360,856481,190761063,192823092,II,Initial,True,6360,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, Att.",Open or Active,"24th St , Potrero Ave",23953000,Mission,Mission,10,10,37.75300216674805,-122.40633392333984
2019-12-20 12:32:00,2019-12-20,12:32:00,2019,Friday,2019-12-20 12:56:00,88302106362,883021,190955103,193541836,II,Initial,True,6362,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, $50-$200",Cite or Arrest Adult,"05th St , Cyril Magnin St , Market St",30739000,Tenderloin,South of market,6,6,37.783992767333984,-122.40806579589844
2020-03-09 18:05:00,2020-03-09,18:05:00,2020,Monday,2020-03-09 18:05:00,91109916110,911099,200176093,200693209,II,Initial,True,16110,Drug Offense,Drug Violation,"Heroin, Possession For Sale",Cite or Arrest Adult,"Continuum Way , Golden Gate Ave",24932000,Tenderloin,Tenderloin,5,6,37.78175735473633,-122.41468048095705
2019-06-13 20:23:00,2019-06-13,20:23:00,2019,Thursday,2019-06-13 20:23:00,81136463010,811364,190426803,191643740,II,Initial,True,63010,Warrant,Other,"Warrant Arrest, Local SF Warrant",Cite or Arrest Adult,"Geary Blvd , 17th Ave",27500000,Richmond,Outer richmond,1,1,37.78047584941034,-122.47616919036903
2019-11-21 10:44:00,2019-11-21,10:44:00,2019,Thursday,2019-11-21 10:46:00,87259251040,872592,190881285,193251421,II,Initial,True,51040,Non-Criminal,Non-Criminal,Aided Case,Cite or Arrest Adult,"Kalmanovitz St , Lydia Ave",34004000,Bayview,Bayview hunters point,10,10,37.72688674926758,-122.397216796875
2019-02-03 17:30:00,2019-02-03,17:30:00,2019,Sunday,2019-02-03 17:53:00,76630206154,766302,190085584,190342635,II,Initial,True,6154,Larceny Theft,Larceny Theft - Other,"Theft, From Person, >$950 (other than Pickpocket)",Open or Active,"New Montgomery St , Jessie St",24620000,Central,Fimissioncial district/south beach,6,6,37.78788961267684,-122.40104304688674
2018-11-28 00:00:00,2018-11-28,00:00:00,2018,Wednesday,2018-12-01 12:35:00,74359910125,743599,180907017,183351654,II,Initial,True,10125,Fraud,Fraud,"Theft, False Pretenses, Felony",Open or Active,"Eddy St , Jones St",24929000,Tenderloin,Tenderloin,5,6,37.7839325760642,-122.4125952775858
