incident_datetime,incident_date,incident_time,incident_year,incident_day_of_week,report_datetime,row_id,incident_id,incident_number,computer_aided_dispatch_number,report_type_code,report_type_description,is_filed_online,incident_code,incident_category,incident_subcategory,incident_description,resolution,intersection,centerline_node_network,police_district,analysis_neighborhood,supervisor_district,supervisor_district_2012,latitude,longitude
2019-03-23 00:10:00,2019-03-23,00:10:00,2019,Saturday,2019-03-23 00:15:00,78257664020,782576,190206213,190820046,II,Initial,True,64020,Non-Criminal,Other,Mental Health Detention,Open or Active,"Larkin St , 09th St , Market St",30745000,Tenderloin,South of market,6,6,37.77749384266056,-122.41629170279316
2019-03-07 15:35:00,2019-03-07,15:35:00,2019,Thursday,2019-03-14 16:36:00,78161004134,781610,190184788,190732816,II,Initial,True,4134,Assault,Simple Assault,Battery,Open or Active,"Oneida Ave , Otsego Ave",22075000,Ingleside,Outer mission,11,11,37.72158647596025,-122.44213365480816
2019-05-02 08:10:00,2019-05-02,08:10:00,2019,Thursday,2019-05-02 08:25:00,79673504013,796735,190311981,191220735,II,Initial,True,4013,Assault,Aggravated Assault,"Assault, Aggravated, W/ Other Weapon",Cite or Arrest Adult,"02nd St , Market St",30734000,Central,Fimissioncial district/south beach,6,3,37.789264321511176,-122.4013754923669
2018-09-21 21:00:00,2018-09-21,21:00:00,2018,Friday,2018-09-22 12:34:00,71899206244,718992,186219648,190190256,II,Coplogic Initial,True,6244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,"Stevenson St , 14th St",24381000,Mission,Mission,9,9,37.76819010858081,-122.42136452349546
2019-05-25 08:45:00,2019-05-25,08:45:00,2019,Saturday,2019-05-25 08:45:00,80469405151,804694,190373226,191450823,IS,Initial Supplement,True,5151,Burglary,Burglary - Other,"Burglary, Non-residential, Forcible Entry",Cite or Arrest Adult,"Stockton St , Geary St",24901000,Central,Fimissioncial district/south beach,3,3,37.7875680237141,-122.40658988465438
2019-02-09 21:00:00,2019-02-09,21:00:00,2019,Saturday,2019-02-10 18:33:00,76904306372,769043,196029829,190190256,II,Coplogic Initial,True,6372,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",Open or Active,"Ivy St , Gough St",25919000,Northern,Hayes valley,5,5,37.77734948070624,-122.4230732312264
2018-11-18 20:00:00,2018-11-18,20:00:00,2018,Sunday,2018-12-27 15:39:00,75277506314,752775,180881154,183242415,IS,Initial Supplement,True,6314,Larceny Theft,Larceny Theft - Bicycle,"Theft, Bicycle, >$950",Open or Active,"Green St , Montgomery St",24850000,Central,North beach,3,3,37.80010428883815,-122.40424041878784
2019-05-24 10:05:00,2019-05-24,10:05:00,2019,Friday,2019-05-24 10:21:00,80432409320,804324,190371145,191441292,II,Initial,True,9320,Fraud,Fraud,"Access Card, incl. Credit, Phone, ATM, Fraudulent Use of",Open or Active,"Taylor St , Post St",24952000,Central,Nob hill,3,3,37.78787216759232,-122.4116992333372
2018-10-12 08:51:00,2018-10-12,08:51:00,2018,Friday,2018-10-15 11:28:00,72622906373,726229,180781491,182881460,II,Initial,True,6373,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $200-$950",Open or Active,"03rd St , Custer Ave",20240000,Bayview,Bayview hunters point,10,10,37.74425940578451,-122.38737260846696
2019-03-06 23:55:00,2019-03-06,23:55:00,2019,Wednesday,2019-03-06 23:55:00,77734507200,777345,190165108,190654335,IS,Initial Supplement,True,7200,Forgery And Counterfeiting,Forgery And Counterfeiting,"Vehicle Registration, False Evidence of",Cite or Arrest Adult,"Jackson St , Columbus Ave",24766000,Central,Chinatown,3,3,37.796302097343386,-122.40441216196412
