incident_datetime,incident_date,incident_time,incident_year,incident_day_of_week,report_datetime,row_id,incident_id,incident_number,computer_aided_dispatch_number,report_type_code,report_type_description,is_filed_online,incident_code,incident_category,incident_subcategory,incident_description,resolution,intersection,centerline_node_network,police_district,analysis_neighborhood,supervisor_district,supervisor_district_2012,latitude,longitude
2018-01-01 02:08:00,2018-01-01,02:08:00,2018,Monday,2018-01-01 02:08:00,61871004154,618710,180000285,180010537,II,Initial,True,4154,Assault,Simple Assault,"Battery, Of A Police Officer",Cite or Arrest Adult,"Cesar Chavez St , Capp St , Mission St",21304000,Mission,Bernal heights,9,9,37.74816568813204,-122.41822117169174
2018-01-02 07:20:00,2018-01-02,07:20:00,2018,Tuesday,2018-01-02 07:20:00,61927765010,619277,180003029,180020573,II,Initial,True,65010,Traffic Violation Arrest,Traffic Violation Arrest,Traffic Violation Arrest,Cite or Arrest Adult,"Wawona St , 15th Ave",22952000,Taraval,West of twin peaks,7,7,37.73764890373544,-122.47096273082656
2019-08-15 20:35:00,2019-08-15,20:35:00,2019,Thursday,2019-08-23 10:03:00,83885806244,838858,196167350,190992324,IS,Coplogic Supplement,True,6244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,"22nd St , Potrero Avenue",24929000,Central,Mission,6,6,37.769872192584025,-122.42376021558735
2018-01-15 22:00:00,2018-01-15,22:00:00,2018,Monday,2018-01-15 22:02:00,62422365010,624223,180040093,180153466,II,Initial,True,65010,Traffic Violation Arrest,Traffic Violation Arrest,Traffic Violation Arrest,Cite or Arrest Adult,"Fulton St , 14th Ave",27447000,Richmond,Outer richmond,1,1,37.77311442180407,-122.47229734203228
2018-02-16 18:28:00,2018-02-16,18:28:00,2018,Friday,2018-02-16 21:22:00,63692206244,636922,186040045,190992324,II,Coplogic Initial,True,6244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,"19th St , Connecticut St",23670000,Bayview,Potrero hill,10,10,37.76124221709518,-122.3973717587936
2019-07-17 19:00:00,2019-07-17,19:00:00,2019,Wednesday,2019-07-19 15:56:00,82459206244,824592,196143968,190992324,II,Coplogic Initial,True,6244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,"02nd Ave , Geary Blvd",27231000,Richmond,Inner richmond,1,1,37.781211853027344,-122.45999908447266
2019-02-04 06:00:00,2019-02-04,06:00:00,2019,Monday,2019-02-18 15:16:00,77148106374,771481,196034583,190992324,II,Coplogic Initial,True,6374,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, >$950",Open or Active,"Laguna St , Marina Blvd",26759000,Northern,Marina,2,2,37.8051986694336,-122.43209075927734
2018-01-14 01:00:00,2018-01-14,01:00:00,2018,Sunday,2018-01-15 11:32:00,62467806224,624678,186012179,190992324,II,Coplogic Initial,True,6224,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",Open or Active,"18th St , Ord St",26149000,Mission,Castro/upper market,8,8,37.760584928879645,-122.4400108925689
2018-08-02 12:35:00,2018-08-02,12:35:00,2018,Thursday,2018-08-02 12:35:00,69827430200,698274,180575896,182141649,II,Initial,True,30200,Other Offenses,Other,Municipal Code Violation (general),Cite or Arrest Adult,"De Haro St , 15th St",23849000,Southern,Mission bay,6,10,37.767430775982845,-122.40184250506094
2018-07-28 16:00:00,2018-07-28,16:00:00,2018,Saturday,2018-07-28 20:21:00,69706906244,697069,186172905,190992324,II,Coplogic Initial,True,6244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,"03rd St , Townsend St",23807000,Southern,Mission bay,6,6,37.778851716626704,-122.39274978789828
