incident_datetime,incident_date,incident_time,incident_year,incident_day_of_week,report_datetime,row_id,incident_id,incident_number,computer_aided_dispatch_number,report_type_code,report_type_description,is_filed_online,incident_code,incident_category,incident_subcategory,incident_description,resolution,intersection,centerline_node_network,police_district,analysis_neighborhood,supervisor_district,supervisor_district_2012,latitude,longitude
2020-04-19 10:00:00,2020-04-19,10:00:00,2020,Sunday,2020-06-16 09:22:00,93580807021,935808,200361686,201680823,VI,Vehicle Initial,True,7021,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",Open or Active,"Edgar Ave , Niagara Ave",22213000,Ingleside,Oceanview/merced/ingleside,11,11,37.7212992943916,-122.45212279953368
2020-07-07 00:00:00,2020-07-07,00:00:00,2020,Tuesday,2020-07-09 15:30:00,94228971013,942289,200411275,201912050,VI,Vehicle Initial,True,71013,Larceny Theft,Theft From Vehicle,"License Plate, Stolen",Open or Active,"Wood St , Lupine Ave",26904000,Richmond,Presidio heights,2,2,37.78401770966827,-122.44798149341844
2020-11-18 09:06:00,2020-11-18,09:06:00,2020,Wednesday,2021-01-04 14:00:00,99405975030,994059,200696342,202671129,IS,Initial Supplement,True,75030,Case Closure,Case Closure,Case Closure,Cite or Arrest Adult,"Geary St , Taylor St",24941000,Central,Tenderloin,3,3,37.78693970570657,-122.41151576847024
2021-01-05 01:30:00,2021-01-05,01:30:00,2021,Tuesday,2021-01-05 01:30:00,99983365030,999833,219000037,219000037,II,Initial,True,65030,Other Miscellaneous,Other,"Driving, Speeding",Open or Active,"Colonial Way , San Jose Ave",22114000,Ingleside,Outer mission,11,11,37.72843929299309,-122.44043912294916
2021-01-05 13:12:00,2021-01-05,13:12:00,2021,Tuesday,2021-01-05 13:12:00,99314751041,993147,210009252,210051611,II,Initial,True,51041,Non-Criminal,Non-Criminal,Aided Case -Property for Destruction,Open or Active,"Sycamore St , Valencia St",24172000,Mission,Mission,9,8,37.76257883049033,-122.42166247826908
2020-09-13 16:00:00,2020-09-13,16:00:00,2020,Sunday,2020-09-14 21:03:00,96134128150,961341,200554245,202582943,II,Initial,True,28150,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",Open or Active,"Kirkham St , 19th Ave",27364000,Taraval,Inner sunset,7,7,37.759833935745874,-122.47681389310884
2020-12-07 19:27:00,2020-12-07,19:27:00,2020,Monday,2020-12-07 19:27:00,98526904011,985269,200738687,203422971,IS,Initial Supplement,True,4011,Assault,Aggravated Assault,"Assault, Aggravated, W/ Gun",Open or Active,"Peru Ave , Burrows St",21610000,Ingleside,Excelsior,11,9,37.72394419349765,-122.4228300683772
2020-05-10 08:00:00,2020-05-10,08:00:00,2020,Sunday,2020-05-11 20:59:00,93291306244,932913,206089181,202671129,II,Coplogic Initial,True,6244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,"Mission St , 09th St",24313000,Southern,South of market,6,6,37.77623051953945,-122.41471100473302
2020-06-18 23:21:00,2020-06-18,23:21:00,2020,Thursday,2020-06-18 23:21:00,93898864072,938988,200356966,201703689,IS,Initial Supplement,True,64072,Suspicious Occ,Suspicious Occ,"Suspicious Occurrence, possible Shots Fired",Open or Active,"Plymouth Ave , Broad St",22471000,Taraval,Oceanview/merced/ingleside,11,11,37.71319356069413,-122.45605304687358
2020-06-24 20:00:00,2020-06-24,20:00:00,2020,Wednesday,2020-06-25 08:08:00,93825707021,938257,200380589,201770417,VI,Vehicle Initial,True,7021,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",Open or Active,"27th Ave , El Camino Del Mar",27670000,Richmond,Seacliff,1,2,37.78751214666316,-122.48742176005074
