incident_datetime,incident_date,incident_time,incident_year,incident_day_of_week,report_datetime,row_id,incident_id,incident_number,computer_aided_dispatch_number,report_type_code,report_type_description,is_filed_online,incident_code,incident_category,incident_subcategory,incident_description,resolution,intersection,centerline_node_network,police_district,analysis_neighborhood,supervisor_district,supervisor_district_2012,latitude,longitude
2023-05-31 01:30:00,2023-05-31,01:30:00,2023,Wednesday,2023-05-31 03:35:00,128132906244,1281329,236092289,233093199,II,Coplogic Initial,True,6244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,"Fulton St , Parsons St",27198000,Richmond,Golden gate park,1,1,37.77468690502236,-122.45525254537344
2023-06-01 05:00:00,2023-06-01,05:00:00,2023,Thursday,2023-06-01 05:00:00,128135912080,1281359,230235948,231520337,IS,Initial Supplement,True,12080,Weapons Carrying Etc,Weapons Offense,"Firearm, Possession By Prohibited Person",Open or Active,"03rd St , Galvez Avenue",24592000,Out of SF,Mission,6,6,37.766234592473104,-122.4215104902113
2023-06-02 01:31:00,2023-06-02,01:31:00,2023,Friday,2023-06-02 01:37:00,128159904012,1281599,230379665,231530127,II,Initial,True,4012,Assault,Aggravated Assault,"Assault, Aggravated, W/ Knife",Open or Active,"Leavenworth St , Ofarrell St",25153000,Tenderloin,Tenderloin,5,6,37.785582473554015,-122.4146172088293
2023-06-02 15:13:00,2023-06-02,15:13:00,2023,Friday,2023-06-02 15:13:00,128178772000,1281787,230381115,231532139,II,Initial,True,72000,Non-Criminal,Non-Criminal,Found  Property,Open or Active,"Stevenson St , 07th St , Odd Fellows Way",24319000,Tenderloin,South of market,6,6,37.78000586799482,-122.41193341005338
2023-04-02 03:00:00,2023-04-02,03:00:00,2023,Sunday,2023-04-04 16:04:00,128131506374,1281315,236092706,233093199,II,Coplogic Initial,True,6374,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, >$950",Open or Active,"Daggett St , 16th St",35071000,Southern,Mission bay,10,10,37.76646788107273,-122.39628960748966
2023-06-01 15:55:00,2023-06-01,15:55:00,2023,Thursday,2023-06-01 15:55:00,128148907041,1281489,230246945,233093199,VS,Vehicle Supplement,True,7041,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Auto",Open or Active,"03rd St , Galvez Avenue",24592000,Out of SF,Mission,6,6,37.766234592473104,-122.4215104902113
2023-06-01 00:00:00,2023-06-01,00:00:00,2023,Thursday,2023-06-01 00:00:00,128126165010,1281261,230377114,231520001,II,Initial,True,65010,Traffic Violation Arrest,Traffic Violation Arrest,Traffic Violation Arrest,Cite or Arrest Adult,"20th St , Shotwell St",24124000,Mission,Mission,9,9,37.75883023119484,-122.41577929903444
2023-06-01 00:46:00,2023-06-01,00:46:00,2023,Thursday,2023-06-01 00:52:00,128126328160,1281263,230377186,231520069,II,Initial,True,28160,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Vehicle",Cite or Arrest Adult,"Riley Ave , Infantry Ter , Sheridan Ave",51302000,Central,Presidio,2,2,37.80050795545517,-122.46082731597264
2023-05-31 23:44:00,2023-05-31,23:44:00,2023,Wednesday,2023-05-31 23:44:00,128127562050,1281275,230377136,231513440,II,Initial,True,62050,Warrant,Warrant,"Warrant Arrest, Enroute To Outside Jurisdiction",Cite or Arrest Adult,"Polk St , Eddy St",25176000,Northern,Tenderloin,5,6,37.78310139923345,-122.41918170505188
2023-05-26 10:00:00,2023-05-26,10:00:00,2023,Friday,2023-05-30 17:47:00,128131728150,1281317,236092251,233093199,II,Coplogic Initial,True,28150,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",Open or Active,"35th Ave , Judah St",27726000,Taraval,Sunset/parkside,4,4,37.76094503180197,-122.49413974279364
