incident_datetime,incident_date,incident_time,incident_year,incident_day_of_week,report_datetime,row_id,incident_id,incident_number,computer_aided_dispatch_number,report_type_code,report_type_description,is_filed_online,incident_code,incident_category,incident_subcategory,incident_description,resolution,intersection,centerline_node_network,police_district,analysis_neighborhood,supervisor_district,supervisor_district_2012,latitude,longitude
2020-12-28 18:24:00,2020-12-28,18:24:00,2020,Monday,2020-12-28 21:05:00,99099006244,990990,206177128,191725762,II,Coplogic Initial,True,6244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,"Hyde St , Turk St",24908500,Park,Mission,6,6,37.769641115756656,-122.4245210613831
2020-12-01 21:38:00,2020-12-01,21:38:00,2020,Tuesday,2020-12-01 21:38:00,98326865016,983268,200725537,203363217,II,Initial,True,65016,Other Miscellaneous,Other,"Driving, License Suspended or Revoked",Cite or Arrest Adult,"Rey St , Sunnydale Ave",20370000,Ingleside,Visitacion valley,10,10,37.71086502075195,-122.41228485107422
2018-09-06 08:18:00,2018-09-06,08:18:00,2018,Thursday,2018-09-06 08:18:00,71142414020,711424,180673791,182490777,II,Initial,True,14020,Sex Offense,Sex Offense,"Sex Offender, Failure To Register for Sexual Assault of Adult",Cite or Arrest Adult,"Bernice St , 12th St",24236000,Mission,Mission,6,6,37.77034734336754,-122.41374961166352
2020-11-08 14:20:00,2020-11-08,14:20:00,2020,Sunday,2020-11-08 16:24:00,97705206372,977052,206156166,191725762,II,Coplogic Initial,True,6372,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",Open or Active,"Oak St , Scott St",26027000,Northern,Haight ashbury,5,5,37.773345947265625,-122.43575286865234
2020-11-07 17:00:00,2020-11-07,17:00:00,2020,Saturday,2020-11-08 16:15:00,97662207021,976622,200675471,203132017,VI,Vehicle Initial,True,7021,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",Open or Active,"Castro St , States St",25822000,Park,Castro/upper market,8,8,37.76346206665039,-122.4352569580078
2020-08-17 22:10:00,2020-08-17,22:10:00,2020,Monday,2020-08-17 22:10:00,95374362050,953743,200495934,202303431,II,Initial,True,62050,Warrant,Warrant,"Warrant Arrest, Enroute To Outside Jurisdiction",Cite or Arrest Adult,"Fulton St , Masonic Ave",26379000,Park,Lone mountain/usf,1,1,37.77580261230469,-122.44647216796876
2020-08-30 21:28:00,2020-08-30,21:28:00,2020,Sunday,2020-08-30 21:28:00,95731307041,957313,200444840,202432825,VS,Vehicle Supplement,True,7041,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Auto",Open or Active,"Egbert Ave , Hawes St",51651000,Bayview,Bayview hunters point,10,10,37.72056198120117,-122.388916015625
2020-09-24 17:56:00,2020-09-24,17:56:00,2020,Thursday,2020-10-04 15:46:00,96672406303,966724,200597825,202781961,II,Initial,True,6303,Larceny Theft,Larceny Theft - From Building,"Theft, From Building, $200-$950",Open or Active,"Post St , Stockton St",24908000,Central,Fimissioncial district/south beach,3,3,37.78849792480469,-122.40676879882812
2018-12-27 18:15:00,2018-12-27,18:15:00,2018,Thursday,2018-12-27 21:17:00,75287806243,752878,180975224,183613240,II,Initial,True,6243,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, $200-$950",Open or Active,"05th St , Howard St",23944000,Southern,South of market,6,6,37.78149950754855,-122.40493334783945
2018-11-08 18:00:00,2018-11-08,18:00:00,2018,Thursday,2019-02-05 10:18:00,76681406303,766814,190089213,190361272,II,Initial,True,6303,Larceny Theft,Larceny Theft - From Building,"Theft, From Building, $200-$950",Open or Active,"Treasury Pl , Bush St",24680000,Central,Fimissioncial district/south beach,3,3,37.7911279922278,-122.40112990566736
2018-09-03 16:51:00,2018-09-03,16:51:00,2018,Monday,2018-09-03 16:51:00,71024827130,710248,180666564,182462403,II,Initial,True,27130,Other Miscellaneous,Other,"Burglary Tools, Possession Of",Cite or Arrest Adult,"Santa Ynez Ave , San Jose Ave",22115000,Ingleside,Outer mission,11,11,37.72579268409732,-122.44238719154129
2020-07-03 02:45:00,2020-07-03,02:45:00,2020,Friday,2020-07-07 16:18:00,94169928160,941699,200406878,201892219,II,Initial,True,28160,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Vehicle",Open or Active,"Cayuga Ave , Oneida Ave",22057000,Ingleside,Outer mission,11,11,37.72093200683594,-122.4404754638672
2018-08-02 07:00:00,2018-08-02,07:00:00,2018,Thursday,2018-08-14 12:43:00,70354905073,703549,180577331,191725762,IS,Coplogic Supplement,True,5073,Burglary,Burglary - Other,"Burglary, Other Bldg., Unlawful Entry",Open or Active,"Franklin St , Sacramento St",26537000,Northern,Pacific heights,2,2,37.79108130313807,-122.42416146296824
2020-12-31 15:32:00,2020-12-31,15:32:00,2020,Thursday,2020-12-31 15:32:00,99182664020,991826,200790295,203661926,II,Initial,True,64020,Non-Criminal,Other,Mental Health Detention,Open or Active,"Ashbury St , Frederick St",26335000,Park,Haight ashbury,5,5,37.76721954345703,-122.44637298583984
2018-10-12 13:52:00,2018-10-12,13:52:00,2018,Friday,2018-10-12 13:59:00,72514763010,725147,180774214,182852146,II,Initial,True,63010,Warrant,Other,"Warrant Arrest, Local SF Warrant",Cite or Arrest Adult,"Baker St , Mcallister St",26358000,Park,Lone mountain/usf,2,5,37.77737328369181,-122.44167819391822
2019-01-30 11:36:00,2019-01-30,11:36:00,2019,Wednesday,2019-01-30 11:36:00,76488471012,764884,170933709,190301541,VS,Vehicle Supplement,True,71012,Other Offenses,Other Offenses,"License Plate, Recovered",Open or Active,"18th Ave , Kirkham St",27363000,Taraval,Inner sunset,7,7,37.75987943284844,-122.47579656403286
2020-12-10 19:33:00,2020-12-10,19:33:00,2020,Thursday,2020-12-10 19:33:00,98593307055,985933,200745955,203452784,VI,Vehicle Initial,True,7055,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Recovered, Stolen outside SF",Cite or Arrest Adult,"Larkin St , Olive St",25151000,Tenderloin,Tenderloin,5,6,37.78470993041992,-122.41780853271484
2019-02-24 16:00:00,2019-02-24,16:00:00,2019,Sunday,2019-02-24 22:05:00,77477806244,774778,196040728,191725762,II,Coplogic Initial,True,6244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,"Hyde St , Francisco St",30027000,Central,Russian hill,2,2,37.80423500226775,-122.4200641964852
2020-12-14 15:35:00,2020-12-14,15:35:00,2020,Monday,2020-12-14 15:35:00,98694075025,986940,200741339,203492072,IS,Initial Supplement,True,75025,Non-Criminal,Non-Criminal,Search Warrant Service,Cite or Arrest Adult,"Folsom St , Kamille Ct",54058000,Mission,Mission,9,9,37.748817443847656,-122.41372680664062
2020-10-30 11:41:00,2020-10-30,11:41:00,2020,Friday,2020-10-30 12:00:00,97769765010,977697,200654776,203041290,II,Initial,True,65010,Traffic Violation Arrest,Traffic Violation Arrest,Traffic Violation Arrest,Cite or Arrest Adult,"03rd St , Mission Rock St",23579000,Out of SF,Mission bay,6,6,37.77293014526367,-122.38971710205078
2018-10-10 00:22:00,2018-10-10,00:22:00,2018,Wednesday,2018-10-10 00:25:00,72408804013,724088,180767162,182830036,II,Initial,True,4013,Assault,Aggravated Assault,"Assault, Aggravated, W/ Other Weapon",Open or Active,"Eddy St , Buchahyde St , Turk St St",26509000,Northern,Western addition,5,5,37.78184743858351,-122.42904060264011
2019-02-05 21:45:00,2019-02-05,21:45:00,2019,Tuesday,2019-02-05 21:55:00,76701104014,767011,190091036,190364007,II,Initial,True,4014,Assault,Aggravated Assault,"Assault, Aggravated, W/ Force",Open or Active,"Steiner St , Haight St",25993000,Northern,Haight ashbury,5,5,37.77189726490146,-122.43209230178827
2019-04-24 14:00:00,2019-04-24,14:00:00,2019,Wednesday,2019-04-25 07:36:00,79441505151,794415,190294622,191150671,II,Initial,True,5151,Burglary,Burglary - Other,"Burglary, Non-residential, Forcible Entry",Open or Active,"Valencia St , Market St",30755000,Southern,Mission,6,6,37.77250281646585,-122.42261969178954
2020-10-20 14:55:00,2020-10-20,14:55:00,2020,Tuesday,2020-10-21 15:12:00,97142268020,971422,200635685,202952069,II,Initial,True,68020,Miscellaneous Investigation,Miscellaneous Investigation,Miscellaneous Investigation,Open or Active,"Grove St , Webster St",25954000,Northern,Hayes valley,5,5,37.7769775390625,-122.4296875
2020-07-20 23:00:00,2020-07-20,23:00:00,2020,Monday,2020-07-21 09:06:00,94941006244,949410,206115689,191725762,II,Coplogic Initial,True,6244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,"Hyde St , Turk St",24908500,Park,Mission,6,6,37.769641115756656,-122.4245210613831
2019-01-11 16:45:00,2019-01-11,16:45:00,2019,Friday,2019-01-11 16:45:00,75984572000,759845,190027150,190112762,II,Initial,True,72000,Non-Criminal,Non-Criminal,Found  Property,Open or Active,"Mission St , Laskie St",24314000,Southern,South of market,6,6,37.776707686920346,-122.41410689674208
2019-03-17 13:06:00,2019-03-17,13:06:00,2019,Sunday,2019-03-18 10:08:00,78089368030,780893,190193535,190771251,II,Initial,True,68030,Courtesy Report,Courtesy Report,Courtesy Report,Open or Active,"Faxon Ave , Ocean Ave",22654000,Taraval,Oceanview/merced/ingleside,11,7,37.72474884706181,-122.46023446371292
2018-09-22 09:14:00,2018-09-22,09:14:00,2018,Saturday,2018-09-22 09:14:00,71753864020,717538,180719709,182650983,II,Initial,True,64020,Non-Criminal,Other,Mental Health Detention,Open or Active,"Mason St , Derby St",24916000,Central,Tenderloin,3,3,37.78742932998812,-122.40993054405932
2018-11-06 12:00:00,2018-11-06,12:00:00,2018,Tuesday,2018-12-06 14:14:00,74543906374,745439,180920683,183402200,II,Initial,True,6374,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, >$950",Open or Active,"Presidio Ave , Post St",26838000,Richmond,Presidio heights,5,5,37.78350919823345,-122.44603302766068
