"by_month_incident_date","incident_category","analysis_neighborhood","count","point"
"2023-09-01T00:00:00.000","Warrant","South of Market","1","POINT (-122.40440368339146 37.78107659598018)"
"2018-05-01T00:00:00.000","Motor Vehicle Theft","Bayview Hunters Point","1","POINT (-122.4015557018139 37.74096192703731)"
"2021-12-01T00:00:00.000","Motor Vehicle Theft","South of Market","1","POINT (-122.4019775390625 37.77647018432617)"
"2019-08-01T00:00:00.000","Larceny Theft","Bernal Heights","1","POINT (-122.41382598876953 37.733280181884766)"
"2023-01-01T00:00:00.000","Arson","Mission","1","POINT (-122.41689981979252 37.77172394571696)"
"2021-02-01T00:00:00.000","Larceny Theft","Tenderloin","5","POINT (-122.40803623744476 37.78640961281089)"
"2021-12-01T00:00:00.000","Non-Criminal","Western Addition","1","POINT (-122.42911214124777 37.7822970726532)"
"2023-08-01T00:00:00.000","Larceny Theft","Haight Ashbury","1","POINT (-122.43518408029904 37.77054807903014)"
"2018-01-01T00:00:00.000","Non-Criminal","Financial District/South Beach","1","POINT (-122.40458331824809 37.78673056551673)"
"2020-10-01T00:00:00.000","Malicious Mischief","Marina","1","POINT (-122.43604617512675 37.7998429520262)"
"2023-01-01T00:00:00.000","Non-Criminal","Tenderloin","2","POINT (-122.4147412230519 37.77871942789032)"
"2021-04-01T00:00:00.000","Other Miscellaneous","South of Market","1","POINT (-122.41537161014031 37.77484408415591)"
"2023-05-01T00:00:00.000","Motor Vehicle Theft","Bayview Hunters Point","1","POINT (-122.38470458984375 37.74089813232422)"
"2023-09-01T00:00:00.000","Non-Criminal","Pacific Heights","1","POINT (-122.42686462402344 37.78786087036133)"
"2021-07-01T00:00:00.000","Larceny Theft","Russian Hill","1","POINT (-122.42026978486811 37.80523676382582)"
"2018-06-01T00:00:00.000","Larceny Theft","Inner Richmond","1","POINT (-122.4610595703125 37.781158447265625)"
"2019-11-01T00:00:00.000","Larceny Theft","Hayes Valley","1","POINT (-122.42716217041016 37.772525787353516)"
"2021-08-01T00:00:00.000","Malicious Mischief","Nob Hill","1","POINT (-122.41682715547994 37.78817788964108)"
"2020-02-01T00:00:00.000","Larceny Theft","Financial District/South Beach","1","POINT (-122.39097101886335 37.79006979947905)"
"2020-03-01T00:00:00.000","Fraud","Marina","1","POINT (-122.4472885131836 37.80516052246094)"
"2019-12-01T00:00:00.000","Malicious Mischief","Excelsior","1","POINT (-122.42547607421875 37.72023391723633)"
"2019-05-01T00:00:00.000","Malicious Mischief","Mission","1","POINT (-122.40818896891844 37.75285240350464)"
"2023-02-01T00:00:00.000","Recovered Vehicle","Bayview Hunters Point","1","POINT (-122.40564727783203 37.73832321166992)"
"2023-05-01T00:00:00.000","Assault","Tenderloin","3","POINT (-122.41094970703125 37.784141540527344)"
"2020-10-01T00:00:00.000","Recovered Vehicle","Lakeshore","1","POINT (-122.4830551147461 37.71979522705078)"
"2022-07-01T00:00:00.000","Larceny Theft","Financial District/South Beach","1","POINT (-122.39979553222656 37.78800582885742)"
"2020-06-01T00:00:00.000","Suspicious Occ","Castro/Upper Market","1","POINT (-122.43049621582031 37.76035690307617)"
"2023-08-01T00:00:00.000","Assault","Tenderloin","5","POINT (-122.41790141130261 37.785167213738916)"
"2018-09-01T00:00:00.000","Warrant","Mission","1","POINT (-122.42043281853437 37.76337555115752)"
"2023-02-01T00:00:00.000","Assault","Inner Sunset","1","POINT (-122.47179970536169 37.765687943704236)"
"2023-12-01T00:00:00.000","Assault","Pacific Heights","1","POINT (-122.43712615966797 37.78848648071289)"
"2022-01-01T00:00:00.000","Warrant","Chinatown","1","POINT (-122.41083526611328 37.80023956298828)"
"2022-02-01T00:00:00.000","Malicious Mischief","Western Addition","1","POINT (-122.42156982421875 37.786617279052734)"
"2022-03-01T00:00:00.000","Non-Criminal","Treasure Island","1","POINT (-122.37459440988756 37.82999075468863)"
"2020-03-01T00:00:00.000","Larceny Theft","Sunset/Parkside","1","POINT (-122.48585510253906 37.750083923339844)"
"2021-04-01T00:00:00.000","Lost Property","Bayview Hunters Point","1","POINT (-122.39334106445312 37.749916076660156)"
"2018-05-01T00:00:00.000","Other Miscellaneous","South of Market","1","POINT (-122.4095230102539 37.77455139160156)"
"2023-10-01T00:00:00.000","Missing Person","South of Market","1","POINT (-122.40426635742188 37.78447723388672)"
"2023-06-01T00:00:00.000","Missing Person","Bayview Hunters Point","1","POINT (-122.39002227783203 37.71929931640625)"
"2022-07-01T00:00:00.000","Assault","South of Market","2","POINT (-122.41532057072628 37.77671770313698)"
"2023-03-01T00:00:00.000","Miscellaneous Investigation","South of Market","4","POINT (-122.40363311767578 37.77516174316406)"
"2023-10-01T00:00:00.000","Larceny Theft","Haight Ashbury","1","POINT (-122.44712270165475 37.770934640386386)"
"2020-03-01T00:00:00.000","Disorderly Conduct","Mission","1","POINT (-122.42188644715362 37.76491737717617)"
"2018-04-01T00:00:00.000","Offences Against The Family And Children","Potrero Hill","2","POINT (-122.39667535949232 37.754706578836675)"
"2021-10-01T00:00:00.000","Assault","West of Twin Peaks","1","POINT (-122.47167358749228 37.72163120424104)"
