"by_month_incident_date","incident_category","analysis_neighborhood","count","point"
"2020-05-01T00:00:00.000","Malicious Mischief","Nob Hill","1","POINT (-122.42068738428432 37.79057825823802)"
"2019-03-01T00:00:00.000","Other","Mission","1","POINT (-122.42047882080078 37.7650032043457)"
"2021-08-01T00:00:00.000","Non-Criminal","Outer Mission","1","POINT (-122.44076178370753 37.727957040537476)"
"2020-06-01T00:00:00.000","Non-Criminal","Visitacion Valley","1","POINT (-122.40480041503906 37.71160888671875)"
"2019-07-01T00:00:00.000","Larceny Theft","Inner Richmond","1","POINT (-122.4612045288086 37.78308868408203)"
"2019-02-01T00:00:00.000","Motor Vehicle Theft","Western Addition","1","POINT (-122.42701675772301 37.780193029586776)"
"2022-07-01T00:00:00.000","Assault","Mission","1","POINT (-122.40618656585733 37.75136690198006)"
"2019-07-01T00:00:00.000","Non-Criminal","Western Addition","1","POINT (-122.42213439941406 37.78941345214844)"
"2018-03-01T00:00:00.000","Larceny Theft","South of Market","1","POINT (-122.39983367919922 37.7822151184082)"
"2024-04-01T00:00:00.000","Larceny Theft","Chinatown","2","POINT (-122.41053771972656 37.79463195800781)"
"2018-01-01T00:00:00.000","Motor Vehicle Theft","Treasure Island","1","POINT (-122.37459440988756 37.82999075468863)"
"2019-11-01T00:00:00.000","Robbery","Chinatown","1","POINT (-122.40779876708984 37.79587936401367)"
"2018-12-01T00:00:00.000","Larceny Theft","North Beach","4","POINT (-122.40343572658638 37.80518490076636)"
"2018-01-01T00:00:00.000","Larceny Theft","South of Market","1","POINT (-122.39893341064453 37.78378677368164)"
"2023-09-01T00:00:00.000","Lost Property","Russian Hill","1","POINT (-122.4223403930664 37.798763275146484)"
"2024-09-01T00:00:00.000","Burglary","Inner Sunset","1","POINT (-122.46102142333984 37.76520919799805)"
"2018-05-01T00:00:00.000","Other Miscellaneous","Bayview Hunters Point","1","POINT (-122.37699890136719 37.73101043701172)"
"2018-12-01T00:00:00.000","Motor Vehicle Theft","South of Market","1","POINT (-122.4139404296875 37.77437973022461)"
"2020-11-01T00:00:00.000","Larceny Theft","Potrero Hill","1","POINT (-122.39700323501091 37.75741740420476)"
"2022-08-01T00:00:00.000","Recovered Vehicle","Oceanview/Merced/Ingleside","1","POINT (-122.45011822712817 37.72208279422123)"
"2021-06-01T00:00:00.000","Larceny Theft","Lone Mountain/USF","1","POINT (-122.44110870361328 37.774566650390625)"
"2020-03-01T00:00:00.000","Larceny Theft","Russian Hill","1","POINT (-122.41961397441787 37.801994861944884)"
"2022-09-01T00:00:00.000","Non-Criminal","Outer Richmond","1","POINT (-122.477374311978 37.78236056799206)"
"2020-01-01T00:00:00.000","Fraud","Sunset/Parkside","1","POINT (-122.47783660888672 37.74295425415039)"
"2025-02-01T00:00:00.000","Assault","Bayview Hunters Point","1","POINT (-122.3866195678711 37.73246765136719)"
"2018-11-01T00:00:00.000","Assault","Pacific Heights","1","POINT (-122.43327158077216 37.78608542804948)"
"2019-04-01T00:00:00.000","Robbery","Financial District/South Beach","1","POINT (-122.40349177637127 37.78796308981769)"
"2021-08-01T00:00:00.000","Larceny Theft","Marina","1","POINT (-122.42524987582406 37.796481302067)"
"2022-09-01T00:00:00.000","Larceny Theft","Marina","1","POINT (-122.42453832626387 37.80130371865117)"
"2021-08-01T00:00:00.000","Malicious Mischief","Sunset/Parkside","1","POINT (-122.48826599121094 37.753719329833984)"
"2022-11-01T00:00:00.000","Burglary","Mission","1","POINT (-122.41982523539403 37.76667360056878)"
"2022-01-01T00:00:00.000","Motor Vehicle Theft","South of Market","1","POINT (-122.39738464355469 37.782554626464844)"
"2019-01-01T00:00:00.000","Drug Offense","Castro/Upper Market","1","POINT (-122.42745971679688 37.76877212524414)"
"2020-02-01T00:00:00.000","Motor Vehicle Theft","Bernal Heights","1","POINT (-122.41161850791252 37.73696429022152)"
"2019-03-01T00:00:00.000","Disorderly Conduct","Bayview Hunters Point","1","POINT (-122.3819485575142 37.73152913469796)"
"2018-08-01T00:00:00.000","Missing Person","Tenderloin","1","POINT (-122.41095161908784 37.78414101130419)"
"2021-05-01T00:00:00.000","Weapons Carrying Etc","Tenderloin","1","POINT (-122.41405376568504 37.78279444506034)"
"2024-01-01T00:00:00.000","Other Miscellaneous","Mission","7","POINT (-122.4173355102539 37.763572692871094)"
"2025-03-01T00:00:00.000","Larceny Theft","Tenderloin","14","POINT (-122.40803527832031 37.78641128540039)"
"2018-08-01T00:00:00.000","Larceny Theft","Hayes Valley","9","POINT (-122.43486377327054 37.77728066447391)"
"2018-03-01T00:00:00.000","Offences Against The Family And Children","Haight Ashbury","1","POINT (-122.43575286865234 37.773345947265625)"
"2022-07-01T00:00:00.000","Other Miscellaneous","Bayview Hunters Point","1","POINT (-122.38324737548828 37.72679901123047)"
"2018-07-01T00:00:00.000","Forgery And Counterfeiting","Financial District/South Beach","1","POINT (-122.39995873701295 37.7932091009356)"
"2018-03-01T00:00:00.000","Burglary","Pacific Heights","1","POINT (-122.42598016109677 37.79175692085105)"
"2018-11-01T00:00:00.000","Other Miscellaneous","Mission","2","POINT (-122.41950988769531 37.763427734375)"
"2024-06-01T00:00:00.000","Recovered Vehicle","Seacliff","1","POINT (-122.49143981933594 37.783592224121094)"
"2023-07-01T00:00:00.000","Lost Property","Outer Mission","1","POINT (-122.45014190673828 37.712764739990234)"
