"by_month_incident_date","incident_category","analysis_neighborhood","count","point"
"2025-03-01T00:00:00.000","Burglary","Excelsior","1","POINT (-122.41988372802734 37.72737121582031)"
"2025-03-01T00:00:00.000","Other Miscellaneous","Outer Richmond","1","POINT (-122.48580932617188 37.78003692626953)"
"2021-06-01T00:00:00.000","Larceny Theft","South of Market","3","POINT (-122.40493334783943 37.781499507548546)"
"2018-08-01T00:00:00.000","Burglary","Excelsior","1","POINT (-122.43714904785156 37.72157669067383)"
"2021-06-01T00:00:00.000","Malicious Mischief","Mission","1","POINT (-122.41920471191406 37.76023483276367)"
"2024-12-01T00:00:00.000","Missing Person","Bayview Hunters Point","2","POINT (-122.39717864990234 37.72990798950195)"
"2025-03-01T00:00:00.000","Fraud","North Beach","1","POINT (-122.40975189208984 37.80323791503906)"
"2018-01-01T00:00:00.000","Assault","Western Addition","1","POINT (-122.42137337495188 37.78616615811754)"
"2021-02-01T00:00:00.000","Burglary","Oceanview/Merced/Ingleside","1","POINT (-122.45511126103601 37.718236972734275)"
"2021-10-01T00:00:00.000","Larceny Theft","Japantown","1","POINT (-122.43155202553075 37.786303961936724)"
"2023-06-01T00:00:00.000","Larceny Theft","North Beach","4","POINT (-122.41360473632812 37.80561828613281)"
"2018-05-01T00:00:00.000","Burglary","Potrero Hill","1","POINT (-122.38948581378199 37.7604352766892)"
"2024-12-01T00:00:00.000","Larceny Theft","Mission","5","POINT (-122.40633392333984 37.75300216674805)"
"2022-07-01T00:00:00.000","Larceny Theft","Marina","4","POINT (-122.44672393798828 37.80235290527344)"
"2018-01-01T00:00:00.000","Larceny Theft","Haight Ashbury","2","POINT (-122.43209230178827 37.77189726490146)"
"2022-07-01T00:00:00.000","Larceny Theft","Inner Richmond","2","POINT (-122.45999908447266 37.781211853027344)"
"2020-09-01T00:00:00.000","Burglary","Pacific Heights","1","POINT (-122.43302154541016 37.78900909423828)"
"2024-03-01T00:00:00.000","Warrant","Tenderloin","9","POINT (-122.41259765625 37.783931732177734)"
"2024-06-01T00:00:00.000","Assault","Mission","2","POINT (-122.42277526855469 37.7640380859375)"
