"by_month_incident_date","incident_category","analysis_neighborhood","count","point"
"2018-04-01T00:00:00.000","Lost Property","Tenderloin","1","POINT (-122.41241455078125 37.78300476074219)"
"2022-03-01T00:00:00.000","Disorderly Conduct","Bayview Hunters Point","1","POINT (-122.37684733677168 37.74019196645599)"
"2019-01-01T00:00:00.000","Missing Person","Lone Mountain/USF","1","POINT (-122.44129943847656 37.77550506591797)"
"2019-03-01T00:00:00.000","Larceny Theft","Japantown","4","POINT (-122.43155202553075 37.786303961936724)"
"2022-06-01T00:00:00.000","Larceny Theft","Mission","1","POINT (-122.41630554199219 37.772457122802734)"
"2022-06-01T00:00:00.000","Burglary","Castro/Upper Market","1","POINT (-122.42812628426 37.75889049564497)"
"2019-06-01T00:00:00.000","Stolen Property","Tenderloin","1","POINT (-122.41827392578125 37.78703689575195)"
"2021-04-01T00:00:00.000","Assault","Financial District/South Beach","1","POINT (-122.4028365699477 37.788049512519116)"
"2019-04-01T00:00:00.000","Assault","Bayview Hunters Point","1","POINT (-122.39289942071439 37.72848957962269)"
"2020-11-01T00:00:00.000","Malicious Mischief","Mission","1","POINT (-122.41264307110245 37.76032387703381)"
"2019-11-01T00:00:00.000","Warrant","Outer Richmond","1","POINT (-122.48258972167969 37.780189514160156)"
"2020-07-01T00:00:00.000","Assault","Mission","1","POINT (-122.40663579982515 37.75616698278188)"
"2019-04-01T00:00:00.000","Malicious Mischief","Hayes Valley","1","POINT (-122.43043391908799 37.77210825726729)"
"2022-03-01T00:00:00.000","Warrant","Sunset/Parkside","1","POINT (-122.50462044762067 37.741764680255315)"
"2024-12-01T00:00:00.000","Other Miscellaneous","Financial District/South Beach","1","POINT (-122.40579986572266 37.791778564453125)"
"2020-01-01T00:00:00.000","Warrant","Financial District/South Beach","1","POINT (-122.39318768414466 37.78096880274808)"
"2018-03-01T00:00:00.000","Other Miscellaneous","Marina","1","POINT (-122.43859100341797 37.79574203491211)"
"2024-03-01T00:00:00.000","Larceny Theft","Mission","1","POINT (-122.42507934570312 37.751033782958984)"
"2019-12-01T00:00:00.000","Other","Seacliff","1","POINT (-122.48728636652208 37.78564884045485)"
"2020-05-01T00:00:00.000","Assault","Mission Bay","1","POINT (-122.39144897460938 37.77363586425781)"
"2022-01-01T00:00:00.000","Burglary","Tenderloin","5","POINT (-122.41202545166016 37.78113555908203)"
"2019-09-01T00:00:00.000","Larceny Theft","Mission","2","POINT (-122.41626739501953 37.75237274169922)"
"2022-08-01T00:00:00.000","Missing Person","Russian Hill","1","POINT (-122.41703033447266 37.797542572021484)"
"2025-01-01T00:00:00.000","Lost Property","Western Addition","1","POINT (-122.42139434814453 37.78568649291992)"
"2019-04-01T00:00:00.000","Assault","Tenderloin","2","POINT (-122.40803623744476 37.78640961281089)"
"2022-04-01T00:00:00.000","Larceny Theft","Western Addition","1","POINT (-122.42340359434829 37.78733916252147)"
"2022-08-01T00:00:00.000","Larceny Theft","North Beach","6","POINT (-122.41543157088526 37.8063434285485)"
"2023-02-01T00:00:00.000","Robbery","Bayview Hunters Point","1","POINT (-122.37664031982422 37.73249435424805)"
"2020-03-01T00:00:00.000","Recovered Vehicle","Mission","1","POINT (-122.42012786865234 37.76178741455078)"
"2018-03-01T00:00:00.000","Other","South of Market","1","POINT (-122.4087086749172 37.780971182329765)"
"2021-11-01T00:00:00.000","Fraud","Tenderloin","1","POINT (-122.41780853271484 37.78470993041992)"
"2020-07-01T00:00:00.000","Assault","Western Addition","1","POINT (-122.42411041259766 37.78247833251953)"
"2022-01-01T00:00:00.000","Burglary","Glen Park","1","POINT (-122.43185827872827 37.73460044964926)"
"2022-03-01T00:00:00.000","Recovered Vehicle","Western Addition","1","POINT (-122.43726348876953 37.780799865722656)"
"2020-08-01T00:00:00.000","Other Miscellaneous","Bayview Hunters Point","1","POINT (-122.38515706314976 37.7184073634072)"
"2018-09-01T00:00:00.000","Larceny Theft","Nob Hill","2","POINT (-122.4217498823547 37.7880272139735)"
"2019-10-01T00:00:00.000","Larceny Theft","Bayview Hunters Point","1","POINT (-122.38737487792969 37.744258880615234)"
"2018-05-01T00:00:00.000","Case Closure","Western Addition","1","POINT (-122.43042755126953 37.78071594238281)"
"2022-07-01T00:00:00.000","Other Miscellaneous","Pacific Heights","1","POINT (-122.44229733312673 37.788780747749065)"
"2022-01-01T00:00:00.000","Warrant","Mission","1","POINT (-122.41561126708984 37.76853561401367)"
"2019-03-01T00:00:00.000","Burglary","Castro/Upper Market","2","POINT (-122.43531729847254 37.76410227052293)"
"2022-05-01T00:00:00.000","Robbery","Western Addition","1","POINT (-122.423828125 37.78107833862305)"
"2024-04-01T00:00:00.000","Robbery","Haight Ashbury","1","POINT (-122.4390869140625 37.77292251586914)"
"2018-01-01T00:00:00.000","Larceny Theft","South of Market","1","POINT (-122.40037536621094 37.78264617919922)"
"2018-02-01T00:00:00.000","Disorderly Conduct","Mission","1","POINT (-122.41333770751953 37.76802444458008)"
"2024-03-01T00:00:00.000","Larceny Theft","Financial District/South Beach","1","POINT (-122.40668487548828 37.78803253173828)"
