"by_month_incident_date","incident_category","analysis_neighborhood","count","point"
"2021-11-01T00:00:00.000","Larceny Theft","Tenderloin","1","POINT (-122.41335396485418 37.787663597834545)"
"2021-11-01T00:00:00.000","Larceny Theft","Tenderloin","1","POINT (-122.41164219405691 37.78756686453626)"
"2021-11-01T00:00:00.000","Larceny Theft","Tenderloin","1","POINT (-122.41499542426826 37.787453843203366)"
"2021-11-01T00:00:00.000","Larceny Theft","Tenderloin","1","POINT (-122.41992950439453 37.786827087402344)"
"2021-11-01T00:00:00.000","Larceny Theft","Tenderloin","1","POINT (-122.42121645936334 37.7852326274979)"
"2021-11-01T00:00:00.000","Larceny Theft","Tenderloin","3","POINT (-122.4180908203125 37.786102294921875)"
"2021-11-01T00:00:00.000","Larceny Theft","Tenderloin","2","POINT (-122.41808809883916 37.78610103879033)"
"2021-11-01T00:00:00.000","Larceny Theft","Tenderloin","1","POINT (-122.416259765625 37.785377502441406)"
"2021-11-01T00:00:00.000","Larceny Theft","Tenderloin","1","POINT (-122.41799926757812 37.785640716552734)"
"2021-11-01T00:00:00.000","Larceny Theft","Tenderloin","2","POINT (-122.41645050048828 37.786312103271484)"
"2021-11-01T00:00:00.000","Larceny Theft","Tenderloin","1","POINT (-122.41644912401847 37.78631021732119)"
"2021-11-01T00:00:00.000","Larceny Theft","Tenderloin","1","POINT (-122.41481018066406 37.78651809692383)"
"2021-11-01T00:00:00.000","Larceny Theft","Tenderloin","3","POINT (-122.41461944580078 37.78558349609375)"
"2021-11-01T00:00:00.000","Larceny Theft","Tenderloin","2","POINT (-122.4146172088293 37.785582473554015)"
"2021-11-01T00:00:00.000","Larceny Theft","Tenderloin","1","POINT (-122.4144287109375 37.7846565246582)"
"2021-11-01T00:00:00.000","Larceny Theft","Tenderloin","1","POINT (-122.41443019938555 37.78465714011983)"
"2021-11-01T00:00:00.000","Larceny Theft","Tenderloin","1","POINT (-122.41424157409635 37.78372378203807)"
"2021-11-01T00:00:00.000","Larceny Theft","Tenderloin","1","POINT (-122.41588592529297 37.78351593017578)"
"2021-11-01T00:00:00.000","Larceny Theft","Tenderloin","1","POINT (-122.41752877437465 37.78331088878137)"
"2021-11-01T00:00:00.000","Larceny Theft","Tenderloin","1","POINT (-122.41606903076172 37.78445053100586)"
"2021-11-01T00:00:00.000","Larceny Theft","Tenderloin","3","POINT (-122.41607173623363 37.784448840613585)"
"2021-11-01T00:00:00.000","Larceny Theft","Tenderloin","1","POINT (-122.4210205078125 37.7843017578125)"
"2021-11-01T00:00:00.000","Larceny Theft","Tenderloin","1","POINT (-122.41927343381671 37.78356778488696)"
"2021-11-01T00:00:00.000","Larceny Theft","Tenderloin","2","POINT (-122.41936492919922 37.78403091430664)"
"2021-11-01T00:00:00.000","Larceny Theft","Tenderloin","1","POINT (-122.41918182373047 37.78310012817383)"
"2021-11-01T00:00:00.000","Larceny Theft","Tenderloin","2","POINT (-122.42081451416016 37.782894134521484)"
"2021-11-01T00:00:00.000","Larceny Theft","Tenderloin","1","POINT (-122.41899108886719 37.782169342041016)"
"2021-11-01T00:00:00.000","Larceny Theft","Tenderloin","1","POINT (-122.41880798339844 37.78123474121094)"
"2021-11-01T00:00:00.000","Larceny Theft","Tenderloin","1","POINT (-122.41714477539062 37.78144836425781)"
"2021-11-01T00:00:00.000","Larceny Theft","Tenderloin","1","POINT (-122.41714561338313 37.78144749392477)"
"2021-11-01T00:00:00.000","Larceny Theft","Tenderloin","1","POINT (-122.4169829963755 37.78242041771279)"
"2021-11-01T00:00:00.000","Larceny Theft","Tenderloin","2","POINT (-122.41569519042969 37.78258514404297)"
"2021-11-01T00:00:00.000","Larceny Theft","Tenderloin","1","POINT (-122.41569387441227 37.78258503232177)"
"2021-11-01T00:00:00.000","Larceny Theft","Tenderloin","1","POINT (-122.41468048095703 37.78175735473633)"
"2021-11-01T00:00:00.000","Larceny Theft","Tenderloin","1","POINT (-122.41386560526722 37.781863337992526)"
"2021-11-01T00:00:00.000","Larceny Theft","Tenderloin","1","POINT (-122.41222381591797 37.782073974609375)"
"2021-11-01T00:00:00.000","Larceny Theft","Tenderloin","1","POINT (-122.41222073683006 37.78207306684549)"
"2021-11-01T00:00:00.000","Larceny Theft","Tenderloin","1","POINT (-122.41241455078125 37.78300476074219)"
"2021-11-01T00:00:00.000","Larceny Theft","Tenderloin","1","POINT (-122.4124117474483 37.783004077643476)"
"2021-11-01T00:00:00.000","Larceny Theft","Tenderloin","1","POINT (-122.41405487060547 37.78279495239258)"
"2021-11-01T00:00:00.000","Larceny Theft","Tenderloin","2","POINT (-122.41259765625 37.783931732177734)"
"2021-11-01T00:00:00.000","Larceny Theft","Tenderloin","1","POINT (-122.41278076171875 37.78486633300781)"
"2021-11-01T00:00:00.000","Larceny Theft","Tenderloin","2","POINT (-122.41278212939851 37.7848662445387)"
"2021-11-01T00:00:00.000","Larceny Theft","Tenderloin","1","POINT (-122.41114044189453 37.78507614135742)"
"2021-11-01T00:00:00.000","Larceny Theft","Tenderloin","3","POINT (-122.4107666015625 37.7832145690918)"
"2021-11-01T00:00:00.000","Larceny Theft","Tenderloin","1","POINT (-122.41076482950653 37.78321431177312)"
"2021-11-01T00:00:00.000","Larceny Theft","Tenderloin","7","POINT (-122.40849315881205 37.78445272883687)"
"2021-11-01T00:00:00.000","Larceny Theft","Tenderloin","10","POINT (-122.40769958496094 37.784698486328125)"
"2021-11-01T00:00:00.000","Larceny Theft","Treasure Island","2","POINT (-122.37664023199723 37.82908934030154)"
