"by_month_incident_date","incident_category","analysis_neighborhood","count","point"
"2022-05-01T00:00:00.000","Larceny Theft","Bayview Hunters Point","1","POINT (-122.38829040527344 37.73060607910156)"
"2022-05-01T00:00:00.000","Larceny Theft","Bayview Hunters Point","2","POINT (-122.38829225932103 37.73060610289242)"
"2022-05-01T00:00:00.000","Larceny Theft","Bayview Hunters Point","1","POINT (-122.38960266113281 37.7322883605957)"
"2022-05-01T00:00:00.000","Larceny Theft","Bayview Hunters Point","1","POINT (-122.38960060074285 37.73228996130427)"
"2022-05-01T00:00:00.000","Larceny Theft","Bayview Hunters Point","1","POINT (-122.39096789139202 37.734013871373556)"
"2022-05-01T00:00:00.000","Larceny Theft","Bayview Hunters Point","1","POINT (-122.39324250568248 37.732615577172915)"
"2022-05-01T00:00:00.000","Larceny Theft","Bayview Hunters Point","1","POINT (-122.39834594726562 37.734310150146484)"
"2022-05-01T00:00:00.000","Larceny Theft","Bayview Hunters Point","1","POINT (-122.39834226050647 37.73431133027179)"
"2022-05-01T00:00:00.000","Larceny Theft","Bayview Hunters Point","1","POINT (-122.39768947286043 37.733278114354206)"
"2022-05-01T00:00:00.000","Larceny Theft","Bayview Hunters Point","1","POINT (-122.3968653785328 37.732614178068054)"
"2022-05-01T00:00:00.000","Larceny Theft","Bayview Hunters Point","1","POINT (-122.39179992675781 37.73164367675781)"
"2022-05-01T00:00:00.000","Larceny Theft","Bayview Hunters Point","1","POINT (-122.39128975818817 37.730411351369746)"
"2022-05-01T00:00:00.000","Larceny Theft","Bayview Hunters Point","1","POINT (-122.39241790771484 37.72916030883789)"
"2022-05-01T00:00:00.000","Larceny Theft","Bayview Hunters Point","1","POINT (-122.39356994628906 37.72697830200195)"
"2022-05-01T00:00:00.000","Larceny Theft","Bayview Hunters Point","1","POINT (-122.39897045921349 37.7301646131596)"
"2022-05-01T00:00:00.000","Larceny Theft","Bayview Hunters Point","1","POINT (-122.39888763427734 37.72783660888672)"
"2022-05-01T00:00:00.000","Larceny Theft","Bayview Hunters Point","1","POINT (-122.40056610107422 37.73286056518555)"
"2022-05-01T00:00:00.000","Larceny Theft","Bayview Hunters Point","1","POINT (-122.404541015625 37.734344482421875)"
"2022-05-01T00:00:00.000","Larceny Theft","Bayview Hunters Point","1","POINT (-122.4021987915039 37.73448181152344)"
"2022-05-01T00:00:00.000","Larceny Theft","Bayview Hunters Point","2","POINT (-122.40564673809936 37.73832136115452)"
"2022-05-01T00:00:00.000","Larceny Theft","Bayview Hunters Point","1","POINT (-122.40392005229397 37.74106594376719)"
"2022-05-01T00:00:00.000","Larceny Theft","Bayview Hunters Point","2","POINT (-122.40081024169922 37.7386474609375)"
"2022-05-01T00:00:00.000","Larceny Theft","Bayview Hunters Point","2","POINT (-122.3940928342111 37.7367286511018)"
"2022-05-01T00:00:00.000","Larceny Theft","Bayview Hunters Point","1","POINT (-122.39164756892751 37.73628803879937)"
"2022-05-01T00:00:00.000","Larceny Theft","Bayview Hunters Point","1","POINT (-122.38865661621094 37.73648452758789)"
"2022-05-01T00:00:00.000","Larceny Theft","Bayview Hunters Point","1","POINT (-122.38656998233408 37.73671972240032)"
"2022-05-01T00:00:00.000","Larceny Theft","Bayview Hunters Point","1","POINT (-122.38571301129124 37.7366011278019)"
"2022-05-01T00:00:00.000","Larceny Theft","Bayview Hunters Point","1","POINT (-122.38606720211364 37.73493313717421)"
"2022-05-01T00:00:00.000","Larceny Theft","Bayview Hunters Point","1","POINT (-122.38011169433594 37.736785888671875)"
"2022-05-01T00:00:00.000","Larceny Theft","Bayview Hunters Point","1","POINT (-122.38919067382812 37.74530029296875)"
"2022-05-01T00:00:00.000","Larceny Theft","Bayview Hunters Point","6","POINT (-122.38606262207031 37.745758056640625)"
"2022-05-01T00:00:00.000","Larceny Theft","Bayview Hunters Point","1","POINT (-122.38311767578125 37.7438850402832)"
"2022-05-01T00:00:00.000","Larceny Theft","Bayview Hunters Point","7","POINT (-122.38311822134833 37.74388333564679)"
"2022-05-01T00:00:00.000","Larceny Theft","Bayview Hunters Point","1","POINT (-122.38549041748047 37.749122619628906)"
"2022-05-01T00:00:00.000","Larceny Theft","Bayview Hunters Point","5","POINT (-122.38717421937969 37.74615712680034)"
"2022-05-01T00:00:00.000","Larceny Theft","Bayview Hunters Point","5","POINT (-122.39704283791049 37.74597422469076)"
"2022-05-01T00:00:00.000","Larceny Theft","Bayview Hunters Point","1","POINT (-122.40430629342 37.74252073319404)"
"2022-05-01T00:00:00.000","Larceny Theft","Bayview Hunters Point","1","POINT (-122.40583815976386 37.74239176061754)"
"2022-05-01T00:00:00.000","Larceny Theft","Bayview Hunters Point","1","POINT (-122.40697479248047 37.739566802978516)"
"2022-05-01T00:00:00.000","Larceny Theft","Bayview Hunters Point","1","POINT (-122.38862609863281 37.751502990722656)"
"2022-05-01T00:00:00.000","Larceny Theft","Bayview Hunters Point","2","POINT (-122.38775628177875 37.7528356110411)"
"2022-05-01T00:00:00.000","Larceny Theft","Bernal Heights","1","POINT (-122.42237854003906 37.73384094238281)"
"2022-05-01T00:00:00.000","Larceny Theft","Bernal Heights","1","POINT (-122.40493774414062 37.74822235107422)"
"2022-05-01T00:00:00.000","Larceny Theft","Bernal Heights","1","POINT (-122.40866088867188 37.74795150756836)"
