"by_month_incident_date","incident_category","analysis_neighborhood","count","point"
"2021-05-01T00:00:00.000","Larceny Theft","Western Addition","1","POINT (-122.44115820272583 37.7831636693746)"
"2023-07-01T00:00:00.000","Larceny Theft","Lone Mountain/USF","1","POINT (-122.45262145996094 37.77310562133789)"
"2023-08-01T00:00:00.000","Missing Person","Excelsior","2","POINT (-122.41838130933735 37.72903876198258)"
"2018-06-01T00:00:00.000","Motor Vehicle Theft","Mission Bay","1","POINT (-122.39274978789828 37.778851716626704)"
"2022-12-01T00:00:00.000","Fraud","West of Twin Peaks","3","POINT (-122.46155104190397 37.734753860341016)"
"2020-03-01T00:00:00.000","Larceny Theft","West of Twin Peaks","1","POINT (-122.44618225097656 37.73837661743164)"
"2024-03-01T00:00:00.000","Larceny Theft","Financial District/South Beach","2","POINT (-122.40093231201172 37.79210662841797)"
"2021-05-01T00:00:00.000","Larceny Theft","Western Addition","1","POINT (-122.4272027570075 37.78111712617774)"
"2024-07-01T00:00:00.000","Recovered Vehicle","Chinatown","1","POINT (-122.4096908569336 37.79749298095703)"
"2020-02-01T00:00:00.000","Recovered Vehicle","Mission","1","POINT (-122.41468811035156 37.75889587402344)"
"2021-07-01T00:00:00.000","Disorderly Conduct","South of Market","1","POINT (-122.4096908569336 37.78175354003906)"
"2018-12-01T00:00:00.000","Non-Criminal","South of Market","3","POINT (-122.41414642333984 37.77824020385742)"
"2023-12-01T00:00:00.000","Larceny Theft","Hayes Valley","1","POINT (-122.436318144307 37.7761378357141)"
"2024-02-01T00:00:00.000","Offences Against The Family And Children","Sunset/Parkside","2","POINT (-122.5079345703125 37.75846481323242)"
"2019-08-01T00:00:00.000","Larceny Theft","North Beach","1","POINT (-122.40260412542857 37.80030712878617)"
"2019-03-01T00:00:00.000","Non-Criminal","West of Twin Peaks","1","POINT (-122.46905667927525 37.73796988091464)"
"2021-07-01T00:00:00.000","Robbery","Mission","1","POINT (-122.40689849853516 37.749717712402344)"
"2023-04-01T00:00:00.000","Larceny Theft","Lakeshore","1","POINT (-122.48154283574766 37.71753059977352)"
"2019-10-01T00:00:00.000","Other Miscellaneous","South of Market","1","POINT (-122.40583038330078 37.785743713378906)"
"2022-05-01T00:00:00.000","Larceny Theft","Potrero Hill","1","POINT (-122.40255737304688 37.754512786865234)"
"2020-01-01T00:00:00.000","Fraud","Marina","1","POINT (-122.43074798583984 37.798648834228516)"
"2019-10-01T00:00:00.000","Disorderly Conduct","Hayes Valley","1","POINT (-122.4239501953125 37.773887634277344)"
"2019-03-01T00:00:00.000","Robbery","Tenderloin","1","POINT (-122.4146172088293 37.785582473554015)"
"2019-04-01T00:00:00.000","Missing Person","Bayview Hunters Point","2","POINT (-122.38343118497463 37.72973755204471)"
"2022-07-01T00:00:00.000","Traffic Violation Arrest","Sunset/Parkside","1","POINT (-122.47510247123125 37.7346255713805)"
"2022-08-01T00:00:00.000","Larceny Theft","Outer Richmond","8","POINT (-122.50989475109745 37.771396030943585)"
"2019-08-01T00:00:00.000","Assault","Financial District/South Beach","1","POINT (-122.40433292406829 37.79072193376572)"
"2024-11-01T00:00:00.000","Larceny Theft","Nob Hill","1","POINT (-122.412109375 37.79352569580078)"
"2018-11-01T00:00:00.000","Robbery","Outer Mission","1","POINT (-122.46061290111783 37.709673492716725)"
"2023-08-01T00:00:00.000","Assault","Chinatown","2","POINT (-122.40664329554102 37.79331487931458)"
"2020-07-01T00:00:00.000","Malicious Mischief","Golden Gate Park","2","POINT (-122.46721649169922 37.771663665771484)"
"2024-04-01T00:00:00.000","Burglary","Glen Park","1","POINT (-122.42581176757812 37.74214172363281)"
"2024-04-01T00:00:00.000","Larceny Theft","Castro/Upper Market","1","POINT (-122.43341064453125 37.767459869384766)"
"2018-12-01T00:00:00.000","Missing Person","Outer Richmond","1","POINT (-122.51016880881625 37.77512752507467)"
"2023-07-01T00:00:00.000","Miscellaneous Investigation","Bayview Hunters Point","1","POINT (-122.3945869789376 37.752426800122734)"
"2022-06-01T00:00:00.000","Assault","South of Market","3","POINT (-122.40699768066406 37.770050048828125)"
"2023-11-01T00:00:00.000","Motor Vehicle Theft","Outer Richmond","1","POINT (-122.48928833007812 37.783687591552734)"
"2022-02-01T00:00:00.000","Offences Against The Family And Children","Bayview Hunters Point","1","POINT (-122.38408660888672 37.71966552734375)"
"2023-11-01T00:00:00.000","Robbery","Financial District/South Beach","1","POINT (-122.40522117345618 37.78869399111178)"
"2022-07-01T00:00:00.000","Fraud","Mission","1","POINT (-122.40729118425897 37.75290661105615)"
"2018-03-01T00:00:00.000","Burglary","South of Market","1","POINT (-122.40571874050352 37.780878373077506)"
"2023-11-01T00:00:00.000","Motor Vehicle Theft","Tenderloin","1","POINT (-122.41550518013352 37.7816542606277)"
"2021-11-01T00:00:00.000","Malicious Mischief","Noe Valley","1","POINT (-122.42266845703125 37.74394226074219)"
"2021-09-01T00:00:00.000","Motor Vehicle Theft","Oceanview/Merced/Ingleside","1","POINT (-122.4516458841754 37.71968556847596)"
"2018-07-01T00:00:00.000","Burglary","Financial District/South Beach","1","POINT (-122.40840155198468 37.78829319282882)"
"2021-07-01T00:00:00.000","Motor Vehicle Theft","Mission","1","POINT (-122.41075897216797 37.759132385253906)"
"2018-04-01T00:00:00.000","Larceny Theft","Mission Bay","1","POINT (-122.3990457133766 37.76973232995301)"
"2021-12-01T00:00:00.000","Burglary","Lone Mountain/USF","1","POINT (-122.45704680400274 37.778174290221465)"
"2024-02-01T00:00:00.000","Motor Vehicle Theft","Pacific Heights","2","POINT (-122.43731689453125 37.78942108154297)"
"2019-05-01T00:00:00.000","Motor Vehicle Theft","South of Market","1","POINT (-122.39498148165923 37.77708933199535)"
"2021-11-01T00:00:00.000","Miscellaneous Investigation","Lakeshore","1","POINT (-122.48354489158451 37.7310799713596)"
"2018-04-01T00:00:00.000","Warrant","Tenderloin","6","POINT (-122.41569519042969 37.78258514404297)"
"2020-01-01T00:00:00.000","Recovered Vehicle","Bayview Hunters Point","1","POINT (-122.39241823150297 37.71973994820435)"
"2021-05-01T00:00:00.000","Larceny Theft","Sunset/Parkside","4","POINT (-122.49044354601376 37.73405049602901)"
"2024-02-01T00:00:00.000","Drug Offense","Mission","1","POINT (-122.42093658447266 37.76991653442383)"
"2022-10-01T00:00:00.000","Larceny Theft","Inner Sunset","1","POINT (-122.47391510009766 37.763702392578125)"
"2023-04-01T00:00:00.000","Case Closure","South of Market","1","POINT (-122.41512795409884 37.77588970286916)"
"2020-04-01T00:00:00.000","Motor Vehicle Theft","Potrero Hill","1","POINT (-122.40316772460938 37.76089096069336)"
"2023-03-01T00:00:00.000","Other Miscellaneous","Mission","2","POINT (-122.4185791015625 37.76511764526367)"
"2022-09-01T00:00:00.000","Non-Criminal","Excelsior","1","POINT (-122.44409709906594 37.711689442375175)"
"2021-02-01T00:00:00.000","Drug Offense","Mission","1","POINT (-122.41950988769531 37.763427734375)"
"2021-01-01T00:00:00.000","Malicious Mischief","Outer Richmond","1","POINT (-122.48539726749503 37.7743877237172)"
"2021-10-01T00:00:00.000","Assault","Mission","1","POINT (-122.42063784502452 37.7666245156216)"
"2021-08-01T00:00:00.000","Larceny Theft","Western Addition","9","POINT (-122.42979431152344 37.78466033935547)"
"2024-08-01T00:00:00.000","Other","Castro/Upper Market","1","POINT (-122.42897033691406 37.767730712890625)"
"2020-12-01T00:00:00.000","Warrant","Potrero Hill","1","POINT (-122.39288330078125 37.755096435546875)"
"2021-10-01T00:00:00.000","Motor Vehicle Theft","Tenderloin","1","POINT (-122.41963958740234 37.78543472290039)"
"2021-10-01T00:00:00.000","Fraud","Sunset/Parkside","1","POINT (-122.50030488290525 37.756928749647386)"
"2024-04-01T00:00:00.000","Larceny Theft","Excelsior","1","POINT (-122.43441009521484 37.722381591796875)"
"2020-03-01T00:00:00.000","Robbery","Tenderloin","1","POINT (-122.4147412230519 37.77871942789032)"
"2020-05-01T00:00:00.000","Larceny Theft","Castro/Upper Market","1","POINT (-122.43653487749596 37.76398268102657)"
"2023-12-01T00:00:00.000","Larceny Theft","Hayes Valley","1","POINT (-122.4237289428711 37.77199935913086)"
"2020-08-01T00:00:00.000","Malicious Mischief","Glen Park","1","POINT (-122.43431091308594 37.739444732666016)"
"2018-08-01T00:00:00.000","Fraud","Bernal Heights","1","POINT (-122.42069262583905 37.742190923832844)"
"2021-08-01T00:00:00.000","Fraud","Pacific Heights","1","POINT (-122.43437957763672 37.79159164428711)"
"2018-05-01T00:00:00.000","Other Miscellaneous","Bayview Hunters Point","1","POINT (-122.3945869789376 37.752426800122734)"
"2020-02-01T00:00:00.000","Lost Property","South of Market","1","POINT (-122.40672447173796 37.777628933006454)"
"2024-12-01T00:00:00.000","Burglary","Pacific Heights","1","POINT (-122.43091583251953 37.79113006591797)"
"2020-02-01T00:00:00.000","Other Miscellaneous","Bayview Hunters Point","1","POINT (-122.38961791992188 37.72285079956055)"
"2021-02-01T00:00:00.000","Assault","Portola","2","POINT (-122.40470886230469 37.730316162109375)"
"2022-06-01T00:00:00.000","Lost Property","South of Market","1","POINT (-122.40894317626953 37.775875091552734)"
"2018-10-01T00:00:00.000","Robbery","Western Addition","1","POINT (-122.43763345468696 37.78266289872301)"
"2020-10-01T00:00:00.000","Larceny Theft","Bernal Heights","2","POINT (-122.41353207393837 37.7467656500524)"
"2021-04-01T00:00:00.000","Other","Financial District/South Beach","1","POINT (-122.40785217285156 37.785491943359375)"
"2018-06-01T00:00:00.000","Lost Property","Tenderloin","2","POINT (-122.4146172088293 37.785582473554015)"
"2018-06-01T00:00:00.000","Other Miscellaneous","Mission","1","POINT (-122.412841796875 37.762229919433594)"
"2018-09-01T00:00:00.000","Suspicious Occ","Mission Bay","2","POINT (-122.39137353346597 37.77283099431839)"
"2024-02-01T00:00:00.000","Other","Tenderloin","1","POINT (-122.41899108886719 37.782169342041016)"
"2019-05-01T00:00:00.000","Burglary","Mission","2","POINT (-122.42145538330078 37.765750885009766)"
"2018-08-01T00:00:00.000","Assault","Tenderloin","1","POINT (-122.41233825683594 37.786834716796875)"
"2020-07-01T00:00:00.000","Malicious Mischief","Mission","1","POINT (-122.4091567993164 37.761817932128906)"
"2021-10-01T00:00:00.000","Missing Person","Chinatown","1","POINT (-122.40584572784157 37.79522323427029)"
"2019-01-01T00:00:00.000","Motor Vehicle Theft","Bayview Hunters Point","1","POINT (-122.40327519404315 37.74312376235638)"
"2018-10-01T00:00:00.000","Larceny Theft","Bayview Hunters Point","1","POINT (-122.38772939117182 37.73123178759346)"
"2018-09-01T00:00:00.000","Larceny Theft","Chinatown","3","POINT (-122.40861511230469 37.79762649536133)"
"2022-12-01T00:00:00.000","Larceny Theft","Inner Richmond","1","POINT (-122.4717754607559 37.78068110285063)"
"2022-05-01T00:00:00.000","Malicious Mischief","Bayview Hunters Point","1","POINT (-122.37081982189908 37.72731068704417)"
"2022-01-01T00:00:00.000","Offences Against The Family And Children","Castro/Upper Market","1","POINT (-122.42942785436504 37.76446148144659)"
"2021-11-01T00:00:00.000","Other Miscellaneous","Bayview Hunters Point","1","POINT (-122.39725494384766 37.739463806152344)"
"2018-04-01T00:00:00.000","Other Miscellaneous","Japantown","1","POINT (-122.42977905273438 37.78556442260742)"
"2023-04-01T00:00:00.000","Burglary","Inner Sunset","1","POINT (-122.46630859375 37.7640380859375)"
"2021-05-01T00:00:00.000","Lost Property","West of Twin Peaks","1","POINT (-122.46281433105469 37.72548294067383)"
"2022-09-01T00:00:00.000","Larceny Theft","Bernal Heights","1","POINT (-122.42038669832853 37.74267871399155)"
"2021-03-01T00:00:00.000","Offences Against The Family And Children","Noe Valley","1","POINT (-122.4268223051499 37.74529850032681)"
"2018-10-01T00:00:00.000","Burglary","Outer Richmond","1","POINT (-122.50187099712169 37.77930712250172)"
"2021-06-01T00:00:00.000","Lost Property","Mission","1","POINT (-122.41247993630192 37.770629853050906)"
"2023-11-01T00:00:00.000","Non-Criminal","North Beach","1","POINT (-122.40801239013672 37.80058670043945)"
"2018-05-01T00:00:00.000","Non-Criminal","Tenderloin","1","POINT (-122.41870890513495 37.780773160648025)"
"2022-03-01T00:00:00.000","Missing Person","Nob Hill","2","POINT (-122.41701687926658 37.789110174829865)"
"2021-07-01T00:00:00.000","Other Offenses","South of Market","1","POINT (-122.40392303466797 37.78070068359375)"
"2021-11-01T00:00:00.000","Non-Criminal","Visitacion Valley","1","POINT (-122.4021224975586 37.71613311767578)"
"2022-04-01T00:00:00.000","Assault","Bayview Hunters Point","1","POINT (-122.39298153999458 37.71911364145084)"
"2018-03-01T00:00:00.000","Fraud","Outer Mission","1","POINT (-122.44493582886976 37.71457712200671)"
"2018-09-01T00:00:00.000","Larceny Theft","South of Market","1","POINT (-122.40307595815888 37.77470885827143)"
"2022-06-01T00:00:00.000","Malicious Mischief","Outer Richmond","1","POINT (-122.50989475109745 37.771396030943585)"
"2022-03-01T00:00:00.000","Other Miscellaneous","Western Addition","1","POINT (-122.42214537963808 37.788942623294176)"
"2022-12-01T00:00:00.000","Larceny Theft","Chinatown","1","POINT (-122.40666793238798 37.79786461185716)"
"2023-05-01T00:00:00.000","Other Miscellaneous","Mission","1","POINT (-122.4074197397518 37.76448782858365)"
