"by_month_incident_date","incident_category","analysis_neighborhood","count","point"
"2024-10-01T00:00:00.000","Non-Criminal","Chinatown","1","POINT (-122.40729522705078 37.79413604736328)"
"2020-03-01T00:00:00.000","Larceny Theft","South of Market","1","POINT (-122.40913437034878 37.77082024098187)"
"2024-04-01T00:00:00.000","Disorderly Conduct","South of Market","1","POINT (-122.40528869628906 37.77385711669922)"
"2023-01-01T00:00:00.000","Motor Vehicle Theft","Visitacion Valley","1","POINT (-122.4025650024414 37.71555709838867)"
"2025-04-01T00:00:00.000","Larceny Theft","Financial District/South Beach","1","POINT (-122.4029769897461 37.80216598510742)"
"2020-08-01T00:00:00.000","Offences Against The Family And Children","Oceanview/Merced/Ingleside","1","POINT (-122.45409616263056 37.720038190695504)"
"2020-10-01T00:00:00.000","Missing Person","Visitacion Valley","2","POINT (-122.40653228759766 37.712284088134766)"
"2020-12-01T00:00:00.000","Disorderly Conduct","South of Market","2","POINT (-122.40363551943442 37.7751608100771)"
"2020-05-01T00:00:00.000","Larceny Theft","Chinatown","1","POINT (-122.40584564208984 37.795223236083984)"
"2024-07-01T00:00:00.000","Malicious Mischief","Sunset/Parkside","1","POINT (-122.48114776611328 37.7596435546875)"
"2024-07-01T00:00:00.000","Malicious Mischief","Mission","2","POINT (-122.4175033569336 37.753902435302734)"
"2018-11-01T00:00:00.000","Larceny Theft","Outer Richmond","1","POINT (-122.48004150390625 37.77463150024414)"
"2022-12-01T00:00:00.000","Other","Tenderloin","2","POINT (-122.41241455078125 37.78300476074219)"
"2022-08-01T00:00:00.000","Fraud","South of Market","5","POINT (-122.40363311767578 37.77516174316406)"
"2023-11-01T00:00:00.000","Larceny Theft","Mission","2","POINT (-122.42050683395422 37.758544720385714)"
"2020-01-01T00:00:00.000","Robbery","Lakeshore","1","POINT (-122.47257232666016 37.7171745300293)"
"2025-01-01T00:00:00.000","Burglary","Hayes Valley","1","POINT (-122.43817901611328 37.77685546875)"
"2025-03-01T00:00:00.000","Assault","South of Market","1","POINT (-122.4096908569336 37.78175354003906)"
"2021-08-01T00:00:00.000","Recovered Vehicle","South of Market","1","POINT (-122.410400390625 37.778785705566406)"
"2022-06-01T00:00:00.000","Motor Vehicle Theft","Haight Ashbury","1","POINT (-122.44763462981766 37.765138733526435)"
"2018-09-01T00:00:00.000","Civil Sidewalks","Castro/Upper Market","1","POINT (-122.43518829345703 37.762672424316406)"
"2021-04-01T00:00:00.000","Lost Property","Castro/Upper Market","1","POINT (-122.42592030312977 37.759829612490556)"
"2022-05-01T00:00:00.000","Burglary","Pacific Heights","2","POINT (-122.44023132324219 37.7955322265625)"
"2022-04-01T00:00:00.000","Other Miscellaneous","Mission","1","POINT (-122.41811812009416 37.7603010605011)"
"2020-12-01T00:00:00.000","Burglary","Pacific Heights","1","POINT (-122.43473052978516 37.7933464050293)"
"2020-01-01T00:00:00.000","Malicious Mischief","South of Market","1","POINT (-122.41512795409884 37.77588970286916)"
"2021-10-01T00:00:00.000","Motor Vehicle Theft","West of Twin Peaks","1","POINT (-122.4397427685608 37.73158422467106)"
"2018-08-01T00:00:00.000","Larceny Theft","Mission","5","POINT (-122.41890102956305 37.75703540085026)"
"2024-01-01T00:00:00.000","Robbery","Golden Gate Park","2","POINT (-122.45458984375 37.76616668701172)"
"2024-09-01T00:00:00.000","Disorderly Conduct","Mission","1","POINT (-122.41075897216797 37.759132385253906)"
"2024-03-01T00:00:00.000","Larceny Theft","Mission","1","POINT (-122.42607879638672 37.76142883300781)"
"2020-01-01T00:00:00.000","Disorderly Conduct","Mission Bay","1","POINT (-122.39143433652146 37.773466920607476)"
"2024-12-01T00:00:00.000","Warrant","Financial District/South Beach","3","POINT (-122.39564514160156 37.786380767822266)"
"2019-05-01T00:00:00.000","Suspicious Occ","Haight Ashbury","1","POINT (-122.45294952392578 37.76637268066406)"
"2020-09-01T00:00:00.000","Other Miscellaneous","Marina","1","POINT (-122.44246673583984 37.79811096191406)"
"2023-12-01T00:00:00.000","Burglary","Outer Richmond","1","POINT (-122.47951563334243 37.78226076316592)"
"2021-02-01T00:00:00.000","Other Miscellaneous","Mission","1","POINT (-122.421142578125 37.7520751953125)"
"2018-06-01T00:00:00.000","Malicious Mischief","Tenderloin","1","POINT (-122.40977478027344 37.786659240722656)"
"2020-07-01T00:00:00.000","Non-Criminal","Oceanview/Merced/Ingleside","1","POINT (-122.47046661376953 37.71427536010742)"
"2018-09-01T00:00:00.000","Larceny Theft","Sunset/Parkside","2","POINT (-122.49800163759843 37.73127783153898)"
"2018-03-01T00:00:00.000","Other","Tenderloin","1","POINT (-122.41297149658203 37.785789489746094)"
"2022-01-01T00:00:00.000","Larceny Theft","Bayview Hunters Point","1","POINT (-122.37223376860686 37.72778395579471)"
"2023-07-01T00:00:00.000","Non-Criminal","Bayview Hunters Point","1","POINT (-122.39130649030375 37.72097598590643)"
"2019-02-01T00:00:00.000","Warrant","Castro/Upper Market","1","POINT (-122.42775734905896 37.766194222958134)"
"2024-01-01T00:00:00.000","Larceny Theft","Mission","2","POINT (-122.41859394629981 37.753836586731786)"
"2021-07-01T00:00:00.000","Malicious Mischief","Marina","1","POINT (-122.4263773454864 37.802071870743866)"
"2018-07-01T00:00:00.000","Warrant","Bernal Heights","1","POINT (-122.42404014973928 37.73740624597639)"
"2023-01-01T00:00:00.000","Burglary","Lone Mountain/USF","1","POINT (-122.45008850097656 37.7821159362793)"
"2019-10-01T00:00:00.000","Lost Property","Bayview Hunters Point","1","POINT (-122.39897045921349 37.7301646131596)"
"2020-06-01T00:00:00.000","Burglary","Hayes Valley","1","POINT (-122.42420196533203 37.77433776855469)"
"2020-05-01T00:00:00.000","Larceny Theft","Inner Richmond","1","POINT (-122.46348571777344 37.784854888916016)"
"2019-08-01T00:00:00.000","Larceny Theft","Mission","1","POINT (-122.41484069824219 37.760498046875)"
"2020-08-01T00:00:00.000","Warrant","Nob Hill","1","POINT (-122.41429326569435 37.79234260944911)"
"2018-04-01T00:00:00.000","Traffic Violation Arrest","Mission","1","POINT (-122.41626551140196 37.752372787574465)"
"2022-01-01T00:00:00.000","Non-Criminal","South of Market","1","POINT (-122.40363551943442 37.7751608100771)"
"2024-02-01T00:00:00.000","Suspicious Occ","Lakeshore","1","POINT (-122.47867584228516 37.71790313720703)"
"2024-03-01T00:00:00.000","Other Miscellaneous","Mission","1","POINT (-122.41133117675781 37.764251708984375)"
"2018-01-01T00:00:00.000","Stolen Property","Potrero Hill","1","POINT (-122.39575958251953 37.75562286376953)"
"2018-06-01T00:00:00.000","Motor Vehicle Theft","Outer Richmond","1","POINT (-122.50146484375 37.773651123046875)"
"2024-02-01T00:00:00.000","Forgery And Counterfeiting","Noe Valley","3","POINT (-122.43408966064453 37.751304626464844)"
"2018-07-01T00:00:00.000","Larceny Theft","Outer Richmond","1","POINT (-122.47482299804688 37.77674102783203)"
"2018-10-01T00:00:00.000","Larceny Theft","South of Market","3","POINT (-122.40493334783943 37.781499507548546)"
"2020-12-01T00:00:00.000","Motor Vehicle Theft","Outer Richmond","1","POINT (-122.49625876462662 37.7757638039623)"
"2019-08-01T00:00:00.000","Malicious Mischief","Golden Gate Park","1","POINT (-122.4562836414934 37.774554711289056)"
"2021-12-01T00:00:00.000","Other Miscellaneous","Haight Ashbury","2","POINT (-122.45014564169442 37.76672907343087)"
"2021-11-01T00:00:00.000","Recovered Vehicle","Mission","1","POINT (-122.41905260777229 37.75863256660654)"
"2025-04-01T00:00:00.000","Burglary","Hayes Valley","1","POINT (-122.42142486572266 37.77756118774414)"
"2024-01-01T00:00:00.000","Robbery","Tenderloin","1","POINT (-122.41969356688878 37.7772998550869)"
"2024-05-01T00:00:00.000","Larceny Theft","Potrero Hill","3","POINT (-122.4020767211914 37.759674072265625)"
"2019-07-01T00:00:00.000","Non-Criminal","Outer Mission","1","POINT (-122.4408879024843 37.71829023193823)"
"2020-05-01T00:00:00.000","Drug Offense","Castro/Upper Market","1","POINT (-122.43170166015625 37.76432418823242)"
"2022-02-01T00:00:00.000","Larceny Theft","Mission Bay","3","POINT (-122.39677089165308 37.76513049475049)"
"2020-10-01T00:00:00.000","Burglary","West of Twin Peaks","1","POINT (-122.45111083984375 37.72835922241211)"
"2021-08-01T00:00:00.000","Weapons Offense","Potrero Hill","1","POINT (-122.40021735720298 37.75075304582284)"
"2024-09-01T00:00:00.000","Non-Criminal","Bayview Hunters Point","1","POINT (-122.38642883300781 37.74906539916992)"
"2020-11-01T00:00:00.000","Larceny Theft","West of Twin Peaks","1","POINT (-122.47292452758487 37.745043616963706)"
"2023-07-01T00:00:00.000","Larceny Theft","Chinatown","1","POINT (-122.40349671104279 37.796417485008384)"
"2020-05-01T00:00:00.000","Drug Offense","Tenderloin","2","POINT (-122.41927343381671 37.78356778488696)"
"2020-09-01T00:00:00.000","Disorderly Conduct","Castro/Upper Market","1","POINT (-122.42591857910156 37.759830474853516)"
"2020-06-01T00:00:00.000","Burglary","Castro/Upper Market","1","POINT (-122.42797088623047 37.757293701171875)"
"2018-12-01T00:00:00.000","Non-Criminal","Oceanview/Merced/Ingleside","1","POINT (-122.4671859741211 37.72166061401367)"
"2019-05-01T00:00:00.000","Larceny Theft","Lakeshore","1","POINT (-122.47636413574219 37.719451904296875)"
"2019-07-01T00:00:00.000","Larceny Theft","Mission","2","POINT (-122.41967183064224 37.77230320284353)"
"2018-11-01T00:00:00.000","Larceny Theft","Hayes Valley","2","POINT (-122.42142486572266 37.77756118774414)"
"2020-02-01T00:00:00.000","Malicious Mischief","Mission","1","POINT (-122.41748809814453 37.76518249511719)"
"2023-07-01T00:00:00.000","Miscellaneous Investigation","Tenderloin","1","POINT (-122.41827392578125 37.78703689575195)"
"2019-04-01T00:00:00.000","Other Offenses","Haight Ashbury","1","POINT (-122.44857881825685 37.76979784988983)"
"2019-09-01T00:00:00.000","Embezzlement","Tenderloin","1","POINT (-122.40769958496094 37.784698486328125)"
"2021-07-01T00:00:00.000","Other Miscellaneous","Mission","1","POINT (-122.4170488462938 37.74910650517882)"
"2019-02-01T00:00:00.000","Missing Person","Sunset/Parkside","2","POINT (-122.47701263427734 37.76169967651367)"
"2024-01-01T00:00:00.000","Larceny Theft","Lone Mountain/USF","1","POINT (-122.44544219970703 37.78012466430664)"
"2022-12-01T00:00:00.000","Larceny Theft","Marina","1","POINT (-122.43669128417969 37.80262756347656)"
"2020-01-01T00:00:00.000","Larceny Theft","Potrero Hill","1","POINT (-122.39021008691539 37.7578258598883)"
"2023-09-01T00:00:00.000","Malicious Mischief","South of Market","2","POINT (-122.40748596191406 37.78352737426758)"
"2024-01-01T00:00:00.000","Offences Against The Family And Children","Bayview Hunters Point","1","POINT (-122.38500213623047 37.733070373535156)"
"2019-02-01T00:00:00.000","Motor Vehicle Theft","Potrero Hill","1","POINT (-122.38756561279297 37.76055145263672)"
"2020-05-01T00:00:00.000","Assault","Western Addition","1","POINT (-122.42321014404297 37.78640365600586)"
"2018-04-01T00:00:00.000","Other Miscellaneous","Bayview Hunters Point","1","POINT (-122.3907241821289 37.716922760009766)"
"2023-10-01T00:00:00.000","Miscellaneous Investigation","Bayview Hunters Point","1","POINT (-122.40218351932117 37.750580761479114)"
"2022-11-01T00:00:00.000","Malicious Mischief","Hayes Valley","1","POINT (-122.42335402580974 37.77874737106934)"
"2024-02-01T00:00:00.000","Malicious Mischief","Bayview Hunters Point","1","POINT (-122.39727020263672 37.72092819213867)"
"2020-08-01T00:00:00.000","Traffic Violation Arrest","Bernal Heights","1","POINT (-122.42174530029297 37.74058151245117)"
"2022-07-01T00:00:00.000","Recovered Vehicle","Western Addition","1","POINT (-122.42237091064453 37.78221893310547)"
"2020-12-01T00:00:00.000","Other Miscellaneous","Tenderloin","2","POINT (-122.4136734008789 37.78092575073242)"
"2019-05-01T00:00:00.000","Larceny Theft","Castro/Upper Market","1","POINT (-122.42812628426 37.75889049564497)"
"2022-07-01T00:00:00.000","Malicious Mischief","Financial District/South Beach","1","POINT (-122.40148983641853 37.78582921318811)"
"2020-05-01T00:00:00.000","Larceny Theft","Haight Ashbury","1","POINT (-122.44945410670219 37.768728891202635)"
"2021-01-01T00:00:00.000","Burglary","Lone Mountain/USF","1","POINT (-122.45521694297737 37.7775992780429)"
"2022-11-01T00:00:00.000","Non-Criminal","Financial District/South Beach","1","POINT (-122.40441842894154 37.792638655548835)"
"2019-04-01T00:00:00.000","Non-Criminal","Hayes Valley","1","POINT (-122.42456817626953 37.77620315551758)"
"2021-09-01T00:00:00.000","Lost Property","Hayes Valley","1","POINT (-122.42912798697296 37.769456127696515)"
"2018-12-01T00:00:00.000","Stolen Property","Presidio","1","POINT (-122.47112429713471 37.80464206902029)"
"2018-07-01T00:00:00.000","Other","Tenderloin","1","POINT (-122.41574096679688 37.785804748535156)"
"2020-11-01T00:00:00.000","Other Miscellaneous","Nob Hill","1","POINT (-122.41903686523438 37.79078674316406)"
"2021-10-01T00:00:00.000","Larceny Theft","Inner Sunset","6","POINT (-122.46965385001671 37.765782668831136)"
"2020-02-01T00:00:00.000","Missing Person","Nob Hill","1","POINT (-122.41701687926658 37.789110174829865)"
"2020-07-01T00:00:00.000","Motor Vehicle Theft","Marina","1","POINT (-122.43239266601849 37.79843905991203)"
"2021-07-01T00:00:00.000","Motor Vehicle Theft","Bayview Hunters Point","2","POINT (-122.40081024169922 37.7386474609375)"
"2018-03-01T00:00:00.000","Fraud","Mission","1","POINT (-122.41874694824219 37.755435943603516)"
"2023-07-01T00:00:00.000","Drug Offense","Sunset/Parkside","1","POINT (-122.48932647705078 37.7536735534668)"
"2020-12-01T00:00:00.000","Other Miscellaneous","Marina","1","POINT (-122.4245376586914 37.80130386352539)"
"2022-08-01T00:00:00.000","Warrant","Financial District/South Beach","2","POINT (-122.40733704162238 37.784560141211806)"
"2025-04-01T00:00:00.000","Larceny Theft","Noe Valley","1","POINT (-122.43155670166016 37.74822998046875)"
