"by_month_incident_date","incident_category","analysis_neighborhood","count","point"
"2023-08-01T00:00:00.000","Offences Against The Family And Children","Financial District/South Beach","1","POINT (-122.40840148925781 37.788291931152344)"
"2024-06-01T00:00:00.000","Disorderly Conduct","Outer Mission","1","POINT (-122.44807434082031 37.71529769897461)"
"2022-02-01T00:00:00.000","Other Miscellaneous","Marina","1","POINT (-122.44284609303045 37.7999779786546)"
"2022-04-01T00:00:00.000","Larceny Theft","Russian Hill","2","POINT (-122.42365264892578 37.8052864074707)"
"2020-06-01T00:00:00.000","Missing Person","Excelsior","1","POINT (-122.44101956350755 37.716459544514585)"
"2019-06-01T00:00:00.000","Offences Against The Family And Children","Tenderloin","2","POINT (-122.40803623744476 37.78640961281089)"
"2024-12-01T00:00:00.000","Larceny Theft","Financial District/South Beach","1","POINT (-122.40043640136719 37.8015251159668)"
"2024-04-01T00:00:00.000","Non-Criminal","Outer Mission","2","POINT (-122.43486785888672 37.724586486816406)"
"2018-06-01T00:00:00.000","Larceny Theft","West of Twin Peaks","1","POINT (-122.44429016113281 37.729896545410156)"
"2020-02-01T00:00:00.000","Warrant","Bayview Hunters Point","1","POINT (-122.39780954703679 37.73884664690457)"
"2021-06-01T00:00:00.000","Larceny Theft","South of Market","2","POINT (-122.40406799316406 37.77727127075195)"
"2024-06-01T00:00:00.000","Fraud","West of Twin Peaks","1","POINT (-122.44657897949219 37.73154830932617)"
"2019-08-01T00:00:00.000","Disorderly Conduct","Noe Valley","1","POINT (-122.43171691894531 37.74982833862305)"
"2019-11-01T00:00:00.000","Non-Criminal","Mission","1","POINT (-122.42298126220703 37.762229919433594)"
"2019-09-01T00:00:00.000","Larceny Theft","Financial District/South Beach","1","POINT (-122.39878960122489 37.787203462687714)"
"2019-11-01T00:00:00.000","Burglary","Mission Bay","1","POINT (-122.39557666155538 37.77403085060099)"
"2024-07-01T00:00:00.000","Malicious Mischief","Nob Hill","1","POINT (-122.41171264648438 37.79172134399414)"
"2021-02-01T00:00:00.000","Other Miscellaneous","Mission","2","POINT (-122.41048669029503 37.76560583760297)"
"2021-01-01T00:00:00.000","Malicious Mischief","Marina","1","POINT (-122.4256255050547 37.7983435358131)"
"2020-11-01T00:00:00.000","Larceny Theft","Bayview Hunters Point","1","POINT (-122.40266489414839 37.73419241374094)"
"2019-05-01T00:00:00.000","Non-Criminal","North Beach","1","POINT (-122.40623474121094 37.79792022705078)"
"2022-03-01T00:00:00.000","Larceny Theft","Mission","2","POINT (-122.42093658447266 37.76991653442383)"
"2024-06-01T00:00:00.000","Motor Vehicle Theft","Nob Hill","1","POINT (-122.41082000732422 37.79183578491211)"
"2020-03-01T00:00:00.000","Larceny Theft","Potrero Hill","2","POINT (-122.40244334536945 37.763503458637494)"
"2019-07-01T00:00:00.000","Larceny Theft","Bayview Hunters Point","2","POINT (-122.38762664794922 37.743526458740234)"
"2023-11-01T00:00:00.000","Fraud","Western Addition","1","POINT (-122.42429481397211 37.78339985751909)"
"2019-09-01T00:00:00.000","Lost Property","Bayview Hunters Point","1","POINT (-122.40132904052734 37.7086296081543)"
"2019-08-01T00:00:00.000","Malicious Mischief","Hayes Valley","1","POINT (-122.42170715332031 37.77895736694336)"
"2019-12-01T00:00:00.000","Assault","Marina","1","POINT (-122.42802429199219 37.80186462402344)"
"2021-05-01T00:00:00.000","Motor Vehicle Theft","Glen Park","1","POINT (-122.42487335205078 37.739009857177734)"
"2021-02-01T00:00:00.000","Traffic Violation Arrest","Mission","1","POINT (-122.41562619847495 37.75723240847821)"
"2023-10-01T00:00:00.000","Non-Criminal","Tenderloin","1","POINT (-122.41443019938555 37.78465714011983)"
"2021-10-01T00:00:00.000","Warrant","South of Market","1","POINT (-122.41471100473302 37.77623051953945)"
"2022-07-01T00:00:00.000","Malicious Mischief","South of Market","2","POINT (-122.40999679852958 37.775893403075585)"
"2021-04-01T00:00:00.000","Larceny Theft","North Beach","2","POINT (-122.41580200195312 37.80821228027344)"
"2019-12-01T00:00:00.000","Drug Offense","South of Market","5","POINT (-122.41414642333984 37.77824020385742)"
"2019-09-01T00:00:00.000","Traffic Violation Arrest","Outer Mission","1","POINT (-122.43335723876953 37.72658920288086)"
"2021-02-01T00:00:00.000","Assault","Financial District/South Beach","1","POINT (-122.40142824690251 37.80045855856186)"
"2018-12-01T00:00:00.000","Malicious Mischief","Hayes Valley","1","POINT (-122.42375838019731 37.77295739162965)"
"2025-01-01T00:00:00.000","Motor Vehicle Theft","Mission","2","POINT (-122.41940307617188 37.750572204589844)"
"2023-04-01T00:00:00.000","Vandalism","Bernal Heights","1","POINT (-122.41150254084468 37.738209618458306)"
"2024-08-01T00:00:00.000","Motor Vehicle Theft","Lone Mountain/USF","1","POINT (-122.44174194335938 37.780128479003906)"
"2019-05-01T00:00:00.000","Motor Vehicle Theft","Nob Hill","1","POINT (-122.42068738428432 37.79057825823802)"
"2023-03-01T00:00:00.000","Recovered Vehicle","Tenderloin","2","POINT (-122.41827098126804 37.787037946181535)"
"2019-11-01T00:00:00.000","Assault","Tenderloin","1","POINT (-122.41296966814406 37.78578958358186)"
"2021-11-01T00:00:00.000","Motor Vehicle Theft","Nob Hill","1","POINT (-122.41739133606869 37.790973190511274)"
"2018-01-01T00:00:00.000","Arson","Tenderloin","1","POINT (-122.40769958496094 37.784698486328125)"
"2020-06-01T00:00:00.000","Burglary","Hayes Valley","1","POINT (-122.42636108398438 37.77693176269531)"
"2023-09-01T00:00:00.000","Non-Criminal","Financial District/South Beach","1","POINT (-122.39385986328125 37.79377365112305)"
"2022-08-01T00:00:00.000","Larceny Theft","Haight Ashbury","1","POINT (-122.4390886014416 37.77292198083219)"
"2019-02-01T00:00:00.000","Larceny Theft","Chinatown","1","POINT (-122.40963745117188 37.79846954345703)"
"2023-07-01T00:00:00.000","Fraud","Potrero Hill","1","POINT (-122.40086954323993 37.75718475479323)"
"2021-01-01T00:00:00.000","Other Miscellaneous","Hayes Valley","1","POINT (-122.42401188931024 37.77340397259702)"
"2019-11-01T00:00:00.000","Non-Criminal","Sunset/Parkside","1","POINT (-122.50605773925781 37.76228332519531)"
"2022-10-01T00:00:00.000","Other Miscellaneous","Tenderloin","1","POINT (-122.41870890513495 37.780773160648025)"
"2023-11-01T00:00:00.000","Lost Property","Golden Gate Park","1","POINT (-122.46431245664479 37.76607182822108)"
"2020-11-01T00:00:00.000","Assault","Mission","1","POINT (-122.41641349023185 37.75396776877417)"
"2020-02-01T00:00:00.000","Malicious Mischief","Japantown","1","POINT (-122.42978259351794 37.78556384617361)"
"2018-05-01T00:00:00.000","Malicious Mischief","Oceanview/Merced/Ingleside","1","POINT (-122.45608692132264 37.71663047838206)"
"2018-05-01T00:00:00.000","Fraud","Hayes Valley","1","POINT (-122.43448638916016 37.77541732788086)"
"2024-09-01T00:00:00.000","Warrant","Tenderloin","1","POINT (-122.4119873046875 37.78095245361328)"
"2023-06-01T00:00:00.000","Larceny Theft","Visitacion Valley","1","POINT (-122.40520904043366 37.7106828260129)"
"2020-07-01T00:00:00.000","Non-Criminal","Outer Richmond","1","POINT (-122.48004150390625 37.77463150024414)"
"2025-02-01T00:00:00.000","Warrant","Bayview Hunters Point","1","POINT (-122.38961791992188 37.72285079956055)"
"2023-11-01T00:00:00.000","Non-Criminal","Financial District/South Beach","1","POINT (-122.4067711451779 37.788499477941336)"
"2019-01-01T00:00:00.000","Other Miscellaneous","Financial District/South Beach","1","POINT (-122.40840148925781 37.788291931152344)"
"2020-09-01T00:00:00.000","Larceny Theft","Chinatown","1","POINT (-122.41045615906502 37.79837270269259)"
"2024-08-01T00:00:00.000","Malicious Mischief","South of Market","1","POINT (-122.4056167602539 37.77850341796875)"
"2018-11-01T00:00:00.000","Malicious Mischief","Western Addition","1","POINT (-122.42960357666016 37.78468322753906)"
"2018-07-01T00:00:00.000","Malicious Mischief","Financial District/South Beach","1","POINT (-122.39869570327996 37.79888096617859)"
"2023-10-01T00:00:00.000","Malicious Mischief","South of Market","1","POINT (-122.4131576926893 37.77745741894575)"
"2018-03-01T00:00:00.000","Larceny Theft","Bernal Heights","1","POINT (-122.42089080810547 37.74403762817383)"
"2023-04-01T00:00:00.000","Burglary","Lakeshore","1","POINT (-122.47593688964844 37.73011779785156)"
