"by_month_incident_date","incident_category","analysis_neighborhood","count","point"
"2019-11-01T00:00:00.000","Malicious Mischief","Lone Mountain/USF","1","POINT (-122.44976806640625 37.77827835083008)"
"2019-11-01T00:00:00.000","Malicious Mischief","Lone Mountain/USF","1","POINT (-122.44887920821212 37.77838942772809)"
"2019-11-01T00:00:00.000","Malicious Mischief","Lone Mountain/USF","1","POINT (-122.44168090820312 37.777374267578125)"
"2019-11-01T00:00:00.000","Malicious Mischief","Lone Mountain/USF","1","POINT (-122.44130006503445 37.77550468658887)"
"2019-11-01T00:00:00.000","Malicious Mischief","Lone Mountain/USF","1","POINT (-122.44590236721321 37.772995404835264)"
"2019-11-01T00:00:00.000","Malicious Mischief","Lone Mountain/USF","1","POINT (-122.4421276495296 37.7815288745576)"
"2019-11-01T00:00:00.000","Malicious Mischief","Lone Mountain/USF","2","POINT (-122.4458236694336 37.78248977661133)"
"2019-11-01T00:00:00.000","Malicious Mischief","Lone Mountain/USF","1","POINT (-122.44806671142578 37.7824821472168)"
"2019-11-01T00:00:00.000","Malicious Mischief","Marina","1","POINT (-122.43365478515625 37.79636764526367)"
"2019-11-01T00:00:00.000","Malicious Mischief","Marina","1","POINT (-122.43201590117913 37.79657475201131)"
"2019-11-01T00:00:00.000","Malicious Mischief","Marina","1","POINT (-122.42689272970865 37.796272250626885)"
"2019-11-01T00:00:00.000","Malicious Mischief","Marina","1","POINT (-122.42581176757812 37.79927444458008)"
"2019-11-01T00:00:00.000","Malicious Mischief","Marina","1","POINT (-122.42581353216052 37.79927567014091)"
"2019-11-01T00:00:00.000","Malicious Mischief","Marina","1","POINT (-122.42726897642036 37.79813458061945)"
"2019-11-01T00:00:00.000","Malicious Mischief","Marina","1","POINT (-122.43431854248047 37.79962921142578)"
"2019-11-01T00:00:00.000","Malicious Mischief","Marina","1","POINT (-122.43450798934103 37.800561987482084)"
"2019-11-01T00:00:00.000","Malicious Mischief","Marina","1","POINT (-122.43669334831304 37.802628423158055)"
"2019-11-01T00:00:00.000","Malicious Mischief","Marina","1","POINT (-122.4372717074476 37.80547026506451)"
"2019-11-01T00:00:00.000","Malicious Mischief","Marina","1","POINT (-122.43379974365234 37.8050422668457)"
"2019-11-01T00:00:00.000","Malicious Mischief","Marina","1","POINT (-122.44220978629164 37.8057862738592)"
"2019-11-01T00:00:00.000","Malicious Mischief","Marina","1","POINT (-122.44578544273985 37.79768974850337)"
"2019-11-01T00:00:00.000","Malicious Mischief","Marina","1","POINT (-122.44660957715965 37.801787342426636)"
"2019-11-01T00:00:00.000","Malicious Mischief","Marina","1","POINT (-122.43769836425781 37.79963302612305)"
"2019-11-01T00:00:00.000","Malicious Mischief","Marina","1","POINT (-122.43933868408203 37.7994270324707)"
"2019-11-01T00:00:00.000","Malicious Mischief","Marina","2","POINT (-122.4409775621388 37.79921236567204)"
"2019-11-01T00:00:00.000","Malicious Mischief","Marina","1","POINT (-122.43915557861328 37.79853439331055)"
"2019-11-01T00:00:00.000","Malicious Mischief","Marina","1","POINT (-122.43915622018719 37.79853332699335)"
"2019-11-01T00:00:00.000","Malicious Mischief","Marina","1","POINT (-122.44701385498047 37.79657745361328)"
"2019-11-01T00:00:00.000","Malicious Mischief","Mission","1","POINT (-122.40788269042969 37.74840545654297)"
"2019-11-01T00:00:00.000","Malicious Mischief","Mission","1","POINT (-122.41264343261719 37.74888229370117)"
"2019-11-01T00:00:00.000","Malicious Mischief","Mission","2","POINT (-122.41268719509124 37.74936982198442)"
"2019-11-01T00:00:00.000","Malicious Mischief","Mission","1","POINT (-122.413770628689 37.74930406746458)"
"2019-11-01T00:00:00.000","Malicious Mischief","Mission","1","POINT (-122.41595464350685 37.749172182064)"
"2019-11-01T00:00:00.000","Malicious Mischief","Mission","1","POINT (-122.41433563875279 37.74926977171113)"
"2019-11-01T00:00:00.000","Malicious Mischief","Mission","1","POINT (-122.42382985205461 37.750304482493554)"
"2019-11-01T00:00:00.000","Malicious Mischief","Mission","1","POINT (-122.42497694528168 37.756669642555934)"
"2019-11-01T00:00:00.000","Malicious Mischief","Mission","2","POINT (-122.42311242181232 37.76484329795315)"
"2019-11-01T00:00:00.000","Malicious Mischief","Mission","1","POINT (-122.42502485656384 37.76149115611754)"
"2019-11-01T00:00:00.000","Malicious Mischief","Mission","1","POINT (-122.41905260777229 37.75863256660654)"
"2019-11-01T00:00:00.000","Malicious Mischief","Mission","1","POINT (-122.41796470626194 37.758698271638025)"
"2019-11-01T00:00:00.000","Malicious Mischief","Mission","1","POINT (-122.42142486572266 37.760101318359375)"
"2019-11-01T00:00:00.000","Malicious Mischief","Mission","1","POINT (-122.42012816247913 37.761789138672455)"
"2019-11-01T00:00:00.000","Malicious Mischief","Mission","1","POINT (-122.41848397609654 37.76349643380175)"
"2019-11-01T00:00:00.000","Malicious Mischief","Mission","1","POINT (-122.42189025878906 37.76491928100586)"
"2019-11-01T00:00:00.000","Malicious Mischief","Mission","1","POINT (-122.42047882080078 37.7650032043457)"
