"by_month_incident_date","incident_category","analysis_neighborhood","count","point"
"2022-11-01T00:00:00.000","Larceny Theft","Seacliff","1","POINT (-122.48821744658856 37.78373715070546)"
"2022-11-01T00:00:00.000","Larceny Theft","Seacliff","2","POINT (-122.49311828613281 37.78657913208008)"
"2022-11-01T00:00:00.000","Larceny Theft","Seacliff","3","POINT (-122.49311487043035 37.78657965398438)"
"2022-11-01T00:00:00.000","Larceny Theft","South of Market","1","POINT (-122.40542473566995 37.77129635185078)"
"2022-11-01T00:00:00.000","Larceny Theft","South of Market","1","POINT (-122.40374755859375 37.77262496948242)"
"2022-11-01T00:00:00.000","Larceny Theft","South of Market","1","POINT (-122.3950649530402 37.78070055940229)"
"2022-11-01T00:00:00.000","Larceny Theft","South of Market","1","POINT (-122.39684295654297 37.7805290222168)"
"2022-11-01T00:00:00.000","Larceny Theft","South of Market","3","POINT (-122.39530181884766 37.779296875)"
"2022-11-01T00:00:00.000","Larceny Theft","South of Market","3","POINT (-122.3953038732683 37.779296389723044)"
"2022-11-01T00:00:00.000","Larceny Theft","South of Market","2","POINT (-122.39753890763892 37.77913222249791)"
"2022-11-01T00:00:00.000","Larceny Theft","South of Market","1","POINT (-122.39706420898438 37.778751373291016)"
"2022-11-01T00:00:00.000","Larceny Theft","South of Market","3","POINT (-122.39653063923612 37.7783268304671)"
"2022-11-01T00:00:00.000","Larceny Theft","South of Market","2","POINT (-122.39574395575234 37.77769841953334)"
"2022-11-01T00:00:00.000","Larceny Theft","South of Market","1","POINT (-122.39385986328125 37.777976989746094)"
"2022-11-01T00:00:00.000","Larceny Theft","South of Market","2","POINT (-122.39875545059135 37.7765683819308)"
"2022-11-01T00:00:00.000","Larceny Theft","South of Market","2","POINT (-122.40363551943442 37.7751608100771)"
"2022-11-01T00:00:00.000","Larceny Theft","South of Market","1","POINT (-122.4042136895206 37.77470378868268)"
"2022-11-01T00:00:00.000","Larceny Theft","South of Market","1","POINT (-122.40252685546875 37.776039123535156)"
"2022-11-01T00:00:00.000","Larceny Theft","South of Market","1","POINT (-122.40506851040034 37.778068980491405)"
"2022-11-01T00:00:00.000","Larceny Theft","South of Market","2","POINT (-122.4061508178711 37.77808380126953)"
"2022-11-01T00:00:00.000","Larceny Theft","South of Market","2","POINT (-122.40615042617127 37.77808238134319)"
"2022-11-01T00:00:00.000","Larceny Theft","South of Market","1","POINT (-122.40352630615234 37.7776985168457)"
"2022-11-01T00:00:00.000","Larceny Theft","South of Market","1","POINT (-122.40206565957504 37.7797049027246)"
"2022-11-01T00:00:00.000","Larceny Theft","South of Market","1","POINT (-122.40392303466797 37.78070068359375)"
"2022-11-01T00:00:00.000","Larceny Theft","South of Market","4","POINT (-122.40392088280285 37.780699048573226)"
"2022-11-01T00:00:00.000","Larceny Theft","South of Market","2","POINT (-122.40571594238281 37.780879974365234)"
