"by_month_incident_date","incident_category","analysis_neighborhood","count","point"
"2022-02-01T00:00:00.000","Larceny Theft","Financial District/South Beach","2","POINT (-122.40041268582165 37.79544849687888)"
"2024-07-01T00:00:00.000","Disorderly Conduct","South of Market","1","POINT (-122.40474700927734 37.7742805480957)"
"2020-08-01T00:00:00.000","Assault","Excelsior","1","POINT (-122.43597688974761 37.72312996239932)"
"2019-10-01T00:00:00.000","Recovered Vehicle","Western Addition","1","POINT (-122.42904060264011 37.781847438583505)"
"2023-10-01T00:00:00.000","Larceny Theft","Financial District/South Beach","1","POINT (-122.3894271850586 37.78883743286133)"
"2025-01-01T00:00:00.000","Malicious Mischief","Bernal Heights","1","POINT (-122.42035675048828 37.746490478515625)"
"2023-07-01T00:00:00.000","Larceny Theft","Inner Sunset","2","POINT (-122.46738323260516 37.76398988830774)"
"2023-09-01T00:00:00.000","Non-Criminal","Inner Richmond","1","POINT (-122.46762910232071 37.782802248999005)"
"2024-05-01T00:00:00.000","Burglary","Sunset/Parkside","1","POINT (-122.48556518554688 37.761322021484375)"
"2018-05-01T00:00:00.000","Other Miscellaneous","Chinatown","2","POINT (-122.41026306152344 37.797420501708984)"
"2021-01-01T00:00:00.000","Larceny Theft","Nob Hill","1","POINT (-122.4085922241211 37.78922653198242)"
"2023-06-01T00:00:00.000","Motor Vehicle Theft","South of Market","1","POINT (-122.39484405517578 37.7796630859375)"
"2019-09-01T00:00:00.000","Other Miscellaneous","South of Market","1","POINT (-122.41069030761719 37.77302551269531)"
"2019-02-01T00:00:00.000","Warrant","Sunset/Parkside","1","POINT (-122.4948501586914 37.740333557128906)"
"2023-04-01T00:00:00.000","Forgery And Counterfeiting","North Beach","1","POINT (-122.41487884521484 37.80354309082031)"
"2020-06-01T00:00:00.000","Burglary","South of Market","1","POINT (-122.4087086749172 37.780971182329765)"
"2024-11-01T00:00:00.000","Larceny Theft","Inner Richmond","1","POINT (-122.4610595703125 37.781158447265625)"
"2018-08-01T00:00:00.000","Burglary","Tenderloin","2","POINT (-122.41499328613281 37.787452697753906)"
"2024-01-01T00:00:00.000","Malicious Mischief","Pacific Heights","1","POINT (-122.43731689453125 37.78942108154297)"
"2019-08-01T00:00:00.000","Malicious Mischief","Financial District/South Beach","1","POINT (-122.40367126464844 37.79080581665039)"
"2019-09-01T00:00:00.000","Robbery","Bayview Hunters Point","1","POINT (-122.40282440185547 37.73588943481445)"
"2018-02-01T00:00:00.000","Motor Vehicle Theft","Outer Richmond","1","POINT (-122.47790014893334 37.774729988925806)"
"2022-04-01T00:00:00.000","Assault","Mission","1","POINT (-122.42285341516849 37.764858949225236)"
"2023-07-01T00:00:00.000","Larceny Theft","Tenderloin","2","POINT (-122.4186019897461 37.7802619934082)"
"2021-11-01T00:00:00.000","Larceny Theft","Western Addition","5","POINT (-122.43080139160156 37.782569885253906)"
"2023-07-01T00:00:00.000","Larceny Theft","North Beach","16","POINT (-122.4056625366211 37.80667495727539)"
"2019-11-01T00:00:00.000","Robbery","Bayview Hunters Point","1","POINT (-122.3834228515625 37.735801696777344)"
"2019-02-01T00:00:00.000","Larceny Theft","South of Market","1","POINT (-122.41610416294883 37.773532375271806)"
"2021-05-01T00:00:00.000","Assault","Castro/Upper Market","1","POINT (-122.42894856756236 37.76750445867602)"
"2018-09-01T00:00:00.000","Other Miscellaneous","Western Addition","1","POINT (-122.42758432572379 37.782986046610674)"
"2019-09-01T00:00:00.000","Larceny Theft","Castro/Upper Market","11","POINT (-122.4350007026991 37.76088893209152)"
"2020-11-01T00:00:00.000","Larceny Theft","Mission","1","POINT (-122.41756439208984 37.74907684326172)"
"2019-11-01T00:00:00.000","Motor Vehicle Theft","Bayview Hunters Point","1","POINT (-122.38641847685011 37.72954271057539)"
"2019-02-01T00:00:00.000","Warrant","Sunset/Parkside","1","POINT (-122.48718301315785 37.75376854578141)"
"2021-01-01T00:00:00.000","Larceny Theft","North Beach","1","POINT (-122.40583038330078 37.79990005493164)"
"2019-11-01T00:00:00.000","Other Miscellaneous","Sunset/Parkside","1","POINT (-122.50794219970703 37.74911117553711)"
"2020-11-01T00:00:00.000","Non-Criminal","Golden Gate Park","1","POINT (-122.45390245576763 37.77105383689961)"
"2018-06-01T00:00:00.000","Non-Criminal","Haight Ashbury","1","POINT (-122.435791015625 37.76905822753906)"
"2022-05-01T00:00:00.000","Larceny Theft","Potrero Hill","1","POINT (-122.39373016357422 37.76402282714844)"
"2018-03-01T00:00:00.000","Traffic Violation Arrest","Financial District/South Beach","1","POINT (-122.4082260131836 37.78736114501953)"
"2019-10-01T00:00:00.000","Lost Property","Potrero Hill","1","POINT (-122.3869400024414 37.75416946411133)"
"2019-06-01T00:00:00.000","Larceny Theft","Tenderloin","4","POINT (-122.41752877437465 37.78331088878137)"
"2024-08-01T00:00:00.000","Other Offenses","Western Addition","2","POINT (-122.43214416503906 37.780494689941406)"
"2020-04-01T00:00:00.000","Motor Vehicle Theft","Financial District/South Beach","1","POINT (-122.39130831189652 37.78245396537465)"
"2020-04-01T00:00:00.000","Malicious Mischief","North Beach","1","POINT (-122.40517353802807 37.804763211595564)"
"2019-12-01T00:00:00.000","Larceny Theft","Sunset/Parkside","1","POINT (-122.47663116455078 37.74113845825195)"
"2020-03-01T00:00:00.000","Larceny Theft","Western Addition","3","POINT (-122.42777887211062 37.78392473449428)"
"2020-03-01T00:00:00.000","Suspicious Occ","Lone Mountain/USF","1","POINT (-122.44744110107422 37.77567672729492)"
"2022-02-01T00:00:00.000","Burglary","Marina","2","POINT (-122.43878173828125 37.796669006347656)"
