"by_month_incident_date","incident_category","analysis_neighborhood","count","point"
"2018-12-01T00:00:00.000","Recovered Vehicle","Glen Park","1","POINT (-122.43264770507812 37.73453903198242)"
"2025-02-01T00:00:00.000","Larceny Theft","Bayview Hunters Point","1","POINT (-122.40351104736328 37.733665466308594)"
"2019-05-01T00:00:00.000","Other Miscellaneous","South of Market","1","POINT (-122.4056167602539 37.77850341796875)"
"2020-06-01T00:00:00.000","Larceny Theft","Inner Sunset","1","POINT (-122.46102142333984 37.76520919799805)"
"2024-09-01T00:00:00.000","Larceny Theft","South of Market","1","POINT (-122.40699768066406 37.770050048828125)"
"2022-04-01T00:00:00.000","Recovered Vehicle","Hayes Valley","1","POINT (-122.42123544089061 37.77662574731759)"
"2021-08-01T00:00:00.000","Malicious Mischief","Pacific Heights","2","POINT (-122.44172632092675 37.785967746003806)"
"2023-10-01T00:00:00.000","Other Miscellaneous","South of Market","1","POINT (-122.41040149389688 37.77878537156561)"
"2018-01-01T00:00:00.000","Assault","Bayview Hunters Point","1","POINT (-122.40564673809936 37.73832136115452)"
"2025-01-01T00:00:00.000","Lost Property","Mission","1","POINT (-122.41048431396484 37.76560592651367)"
"2022-05-01T00:00:00.000","Lost Property","Portola","1","POINT (-122.40206146240234 37.72391891479492)"
"2022-12-01T00:00:00.000","Vandalism","Financial District/South Beach","1","POINT (-122.39427947998047 37.78992462158203)"
"2022-11-01T00:00:00.000","Larceny Theft","Bernal Heights","1","POINT (-122.41578674316406 37.74040603637695)"
"2022-08-01T00:00:00.000","Larceny Theft","Russian Hill","1","POINT (-122.42214965820312 37.79782485961914)"
"2023-02-01T00:00:00.000","Lost Property","Western Addition","2","POINT (-122.43214416503906 37.780494689941406)"
"2020-03-01T00:00:00.000","Malicious Mischief","Mission","1","POINT (-122.42137908935547 37.76494598388672)"
"2018-04-01T00:00:00.000","Larceny Theft","Financial District/South Beach","12","POINT (-122.39695784020824 37.796346859010335)"
"2019-03-01T00:00:00.000","Warrant","Bayview Hunters Point","1","POINT (-122.38980070786785 37.72579055936927)"
"2024-05-01T00:00:00.000","Larceny Theft","Mission","1","POINT (-122.42028045654297 37.74812698364258)"
"2020-06-01T00:00:00.000","Non-Criminal","Tenderloin","1","POINT (-122.41588592529297 37.78351593017578)"
"2018-03-01T00:00:00.000","Traffic Violation Arrest","West of Twin Peaks","1","POINT (-122.4488754272461 37.73590850830078)"
"2021-10-01T00:00:00.000","Larceny Theft","Noe Valley","1","POINT (-122.42438507080078 37.743839263916016)"
"2019-03-01T00:00:00.000","Stolen Property","South of Market","2","POINT (-122.40363311767578 37.77516174316406)"
"2021-05-01T00:00:00.000","Assault","Tenderloin","4","POINT (-122.41259765625 37.783931732177734)"
"2018-09-01T00:00:00.000","Warrant","Sunset/Parkside","1","POINT (-122.50529660343423 37.73613514002009)"
"2023-05-01T00:00:00.000","Motor Vehicle Theft","West of Twin Peaks","1","POINT (-122.46144104003906 37.73810958862305)"
