"by_month_incident_date","incident_category","analysis_neighborhood","count","point"
"2023-06-01T00:00:00.000","Suspicious Occ","Mission","1","POINT (-122.41557701614049 37.76959115943066)"
"2021-03-01T00:00:00.000","Larceny Theft","Pacific Heights","2","POINT (-122.43345991736983 37.78702066647638)"
"2022-10-01T00:00:00.000","Burglary","Noe Valley","2","POINT (-122.4268223051499 37.74529850032681)"
"2022-07-01T00:00:00.000","Motor Vehicle Theft","Bernal Heights","1","POINT (-122.41507391430838 37.74158026608746)"
"2021-04-01T00:00:00.000","Assault","Marina","1","POINT (-122.43950417286405 37.80040342900427)"
"2024-06-01T00:00:00.000","Other Miscellaneous","Mission","1","POINT (-122.41796112060547 37.758697509765625)"
"2020-07-01T00:00:00.000","Malicious Mischief","Hayes Valley","2","POINT (-122.42451477050781 37.77668762207031)"
"2022-02-01T00:00:00.000","Disorderly Conduct","Noe Valley","1","POINT (-122.42633288793789 37.7517712949126)"
"2018-08-01T00:00:00.000","Malicious Mischief","Mission","1","POINT (-122.42288208007812 37.75197219848633)"
"2024-03-01T00:00:00.000","Non-Criminal","North Beach","1","POINT (-122.41487884521484 37.80354309082031)"
"2021-02-01T00:00:00.000","Lost Property","Sunset/Parkside","1","POINT (-122.50631713867188 37.737022399902344)"
"2024-12-01T00:00:00.000","Malicious Mischief","Mission","2","POINT (-122.41626739501953 37.75237274169922)"
"2022-04-01T00:00:00.000","Other Miscellaneous","Noe Valley","1","POINT (-122.42704547624606 37.74769585214517)"
"2020-09-01T00:00:00.000","Motor Vehicle Theft","West of Twin Peaks","1","POINT (-122.44429779052734 37.73151779174805)"
"2019-08-01T00:00:00.000","Larceny Theft","Golden Gate Park","1","POINT (-122.5082778930664 37.76923370361328)"
"2020-03-01T00:00:00.000","Malicious Mischief","Tenderloin","1","POINT (-122.41790141130261 37.785167213738916)"
"2023-08-01T00:00:00.000","Stolen Property","Tenderloin","1","POINT (-122.42082977294922 37.78337097167969)"
"2024-12-01T00:00:00.000","Disorderly Conduct","Chinatown","1","POINT (-122.4062271118164 37.796077728271484)"
"2022-05-01T00:00:00.000","Larceny Theft","Financial District/South Beach","2","POINT (-122.40686798095703 37.78898620605469)"
"2020-02-01T00:00:00.000","Non-Criminal","Castro/Upper Market","1","POINT (-122.43271576049301 37.760223563984454)"
"2018-03-01T00:00:00.000","Miscellaneous Investigation","Potrero Hill","1","POINT (-122.39894104003906 37.757301330566406)"
"2021-02-01T00:00:00.000","Robbery","Russian Hill","1","POINT (-122.42341613769531 37.795738220214844)"
"2020-07-01T00:00:00.000","Other","Tenderloin","2","POINT (-122.41714477539062 37.78144836425781)"
"2018-11-01T00:00:00.000","Lost Property","South of Market","1","POINT (-122.41532135009766 37.77671813964844)"
"2023-06-01T00:00:00.000","Larceny Theft","Tenderloin","1","POINT (-122.41625970692009 37.78537597388642)"
"2020-11-01T00:00:00.000","Larceny Theft","South of Market","1","POINT (-122.41029202788059 37.78223057378371)"
"2018-12-01T00:00:00.000","Larceny Theft","Hayes Valley","1","POINT (-122.4255142211914 37.772735595703125)"
"2019-01-01T00:00:00.000","Assault","Castro/Upper Market","1","POINT (-122.43580799050837 37.75762309602752)"
"2022-09-01T00:00:00.000","Other Miscellaneous","Outer Richmond","1","POINT (-122.48660278320312 37.77620315551758)"
"2024-10-01T00:00:00.000","Larceny Theft","Bernal Heights","1","POINT (-122.41212463378906 37.738243103027344)"
"2024-06-01T00:00:00.000","Larceny Theft","Bayview Hunters Point","1","POINT (-122.39453125 37.730979919433594)"
