"by_month_incident_date","incident_category","analysis_neighborhood","count","point"
"2019-03-01T00:00:00.000","Malicious Mischief","Outer Mission","1","POINT (-122.44493865966797 37.714576721191406)"
"2019-03-01T00:00:00.000","Malicious Mischief","Outer Mission","1","POINT (-122.44493582886976 37.71457712200671)"
"2019-03-01T00:00:00.000","Malicious Mischief","Outer Mission","1","POINT (-122.43057848677819 37.731234943234085)"
"2019-03-01T00:00:00.000","Malicious Mischief","Outer Mission","1","POINT (-122.44306945800781 37.7249870300293)"
"2019-03-01T00:00:00.000","Malicious Mischief","Outer Mission","1","POINT (-122.43886348695386 37.71930935913096)"
"2019-03-01T00:00:00.000","Malicious Mischief","Outer Mission","1","POINT (-122.44308553170553 37.71938287810869)"
"2019-03-01T00:00:00.000","Malicious Mischief","Outer Mission","1","POINT (-122.44255065917969 37.71961975097656)"
"2019-03-01T00:00:00.000","Malicious Mischief","Outer Richmond","1","POINT (-122.48953948142545 37.77232547271399)"
"2019-03-01T00:00:00.000","Malicious Mischief","Outer Richmond","1","POINT (-122.49543762207031 37.77959060668945)"
"2019-03-01T00:00:00.000","Malicious Mischief","Outer Richmond","1","POINT (-122.48794555664062 37.779945373535156)"
"2019-03-01T00:00:00.000","Malicious Mischief","Outer Richmond","1","POINT (-122.4724349975586 37.77497863769531)"
"2019-03-01T00:00:00.000","Malicious Mischief","Outer Richmond","1","POINT (-122.4795150756836 37.78226089477539)"
"2019-03-01T00:00:00.000","Malicious Mischief","Outer Richmond","1","POINT (-122.4848742588828 37.78202549388128)"
"2019-03-01T00:00:00.000","Malicious Mischief","Outer Richmond","1","POINT (-122.48594665527344 37.78197479248047)"
"2019-03-01T00:00:00.000","Malicious Mischief","Outer Richmond","1","POINT (-122.48808288574219 37.78187561035156)"
"2019-03-01T00:00:00.000","Malicious Mischief","Outer Richmond","1","POINT (-122.49130249023438 37.7817268371582)"
"2019-03-01T00:00:00.000","Malicious Mischief","Outer Richmond","2","POINT (-122.51129492624534 37.77507596005672)"
"2019-03-01T00:00:00.000","Malicious Mischief","Outer Richmond","1","POINT (-122.50830078125 37.779014587402344)"
