"by_month_incident_date","incident_category","analysis_neighborhood","count","point"
"2022-03-01T00:00:00.000","Larceny Theft","Castro/Upper Market","1","POINT (-122.42669677734375 37.76786804199219)"
"2019-06-01T00:00:00.000","Malicious Mischief","Castro/Upper Market","1","POINT (-122.43325805664062 37.76586151123047)"
"2019-05-01T00:00:00.000","Assault","Tenderloin","1","POINT (-122.40987396240234 37.787147521972656)"
"2022-08-01T00:00:00.000","Larceny Theft","Bayview Hunters Point","1","POINT (-122.3948745727539 37.733577728271484)"
"2020-04-01T00:00:00.000","Larceny Theft","North Beach","1","POINT (-122.41505227653488 37.80448098296445)"
"2019-02-01T00:00:00.000","Malicious Mischief","Hayes Valley","1","POINT (-122.42471756397674 37.77713966088547)"
"2021-10-01T00:00:00.000","Suspicious Occ","Oceanview/Merced/Ingleside","1","POINT (-122.46711575702942 37.71610778254093)"
"2023-05-01T00:00:00.000","Larceny Theft","Marina","1","POINT (-122.42524987582406 37.796481302067)"
"2019-06-01T00:00:00.000","Motor Vehicle Theft","Bayview Hunters Point","1","POINT (-122.39279174804688 37.72560501098633)"
"2020-06-01T00:00:00.000","Fraud","South of Market","1","POINT (-122.40851593017578 37.77375793457031)"
"2023-08-01T00:00:00.000","Non-Criminal","Tenderloin","1","POINT (-122.41550518013352 37.7816542606277)"
"2020-12-01T00:00:00.000","Miscellaneous Investigation","South of Market","1","POINT (-122.40296173095703 37.77814865112305)"
"2018-03-01T00:00:00.000","Lost Property","Mission","1","POINT (-122.42261969178954 37.77250281646585)"
"2018-10-01T00:00:00.000","Drug Offense","North Beach","1","POINT (-122.41397500878728 37.80748251193778)"
"2022-08-01T00:00:00.000","Motor Vehicle Theft","Mission","2","POINT (-122.4067997377898 37.75776205694905)"
"2019-09-01T00:00:00.000","Larceny Theft","Outer Richmond","1","POINT (-122.48687744140625 37.77999496459961)"
"2018-11-01T00:00:00.000","Other Miscellaneous","Excelsior","2","POINT (-122.43129384491388 37.72872954740928)"
"2020-01-01T00:00:00.000","Larceny Theft","Tenderloin","1","POINT (-122.41899108886719 37.782169342041016)"
"2021-03-01T00:00:00.000","Fraud","Sunset/Parkside","1","POINT (-122.50354896517437 37.74181318858444)"
