"by_month_incident_date","incident_category","analysis_neighborhood","count","point"
"2018-03-01T00:00:00.000","Warrant","South of Market","1","POINT (-122.40815734863281 37.78053665161133)"
"2023-07-01T00:00:00.000","Miscellaneous Investigation","Financial District/South Beach","1","POINT (-122.4037094116211 37.7840461730957)"
"2021-10-01T00:00:00.000","Motor Vehicle Theft","Visitacion Valley","1","POINT (-122.41389465332031 37.71431350708008)"
"2023-12-01T00:00:00.000","Non-Criminal","Inner Sunset","1","POINT (-122.45775934400746 37.75362843120178)"
"2023-02-01T00:00:00.000","Fire Report","Potrero Hill","1","POINT (-122.3877944946289 37.76310729980469)"
"2023-02-01T00:00:00.000","Lost Property","Portola","1","POINT (-122.40205647302719 37.72127745117722)"
"2022-11-01T00:00:00.000","Non-Criminal","McLaren Park","1","POINT (-122.4246597290039 37.717132568359375)"
"2022-05-01T00:00:00.000","Non-Criminal","Outer Richmond","1","POINT (-122.50297546386719 37.77960968017578)"
"2023-04-01T00:00:00.000","Assault","Mission","2","POINT (-122.40753173828125 37.76578140258789)"
"2024-02-01T00:00:00.000","Weapons Offense","Tenderloin","1","POINT (-122.41790008544922 37.7851676940918)"
"2019-02-01T00:00:00.000","Other Miscellaneous","Bayview Hunters Point","1","POINT (-122.39485168457031 37.720176696777344)"
"2020-07-01T00:00:00.000","Miscellaneous Investigation","Mission","1","POINT (-122.41924285888672 37.74897384643555)"
"2021-10-01T00:00:00.000","Other Miscellaneous","South of Market","1","POINT (-122.41865539550781 37.77555847167969)"
"2019-07-01T00:00:00.000","Malicious Mischief","Sunset/Parkside","1","POINT (-122.49663543701172 37.73377227783203)"
"2020-12-01T00:00:00.000","Assault","Inner Richmond","1","POINT (-122.46695171133629 37.773351104022396)"
"2019-04-01T00:00:00.000","Larceny Theft","Mission","1","POINT (-122.41284380243225 37.762229213039454)"
"2020-01-01T00:00:00.000","Motor Vehicle Theft","Sunset/Parkside","1","POINT (-122.49400998804457 37.75907551135963)"
"2020-06-01T00:00:00.000","Non-Criminal","Nob Hill","1","POINT (-122.40892028808594 37.79081344604492)"
"2023-09-01T00:00:00.000","Non-Criminal","Mission","1","POINT (-122.4168701171875 37.75876235961914)"
"2022-04-01T00:00:00.000","Larceny Theft","Castro/Upper Market","1","POINT (-122.42894744873047 37.76750564575195)"
"2024-08-01T00:00:00.000","Other Miscellaneous","Pacific Heights","1","POINT (-122.43801879882812 37.79292678833008)"
"2021-09-01T00:00:00.000","Larceny Theft","Financial District/South Beach","1","POINT (-122.39164579873243 37.792005700560594)"
"2018-06-01T00:00:00.000","Motor Vehicle Theft","West of Twin Peaks","1","POINT (-122.4748566058574 37.7310657529941)"
"2018-01-01T00:00:00.000","Larceny Theft","Inner Sunset","1","POINT (-122.47312927246094 37.75251770019531)"
"2023-10-01T00:00:00.000","Miscellaneous Investigation","Portola","1","POINT (-122.41249084472656 37.72797393798828)"
"2023-04-01T00:00:00.000","Larceny Theft","Potrero Hill","2","POINT (-122.40317091731887 37.7608921280721)"
"2018-06-01T00:00:00.000","Assault","Mission","2","POINT (-122.42189025878906 37.76491928100586)"
"2022-07-01T00:00:00.000","Traffic Violation Arrest","South of Market","1","POINT (-122.40993824145319 37.77841628146485)"
"2021-02-01T00:00:00.000","Burglary","Nob Hill","1","POINT (-122.41921997070312 37.79170227050781)"
"2024-08-01T00:00:00.000","Assault","Financial District/South Beach","1","POINT (-122.39997863769531 37.787010192871094)"
"2020-10-01T00:00:00.000","Burglary","Mission Bay","1","POINT (-122.3864517211914 37.77083969116211)"
"2019-07-01T00:00:00.000","Other","Tenderloin","1","POINT (-122.4131480505296 37.780993781477434)"
"2018-12-01T00:00:00.000","Malicious Mischief","Sunset/Parkside","1","POINT (-122.47796682185754 37.74482239913813)"
"2024-05-01T00:00:00.000","Malicious Mischief","Nob Hill","3","POINT (-122.42021179199219 37.78822326660156)"
"2018-03-01T00:00:00.000","Larceny Theft","Marina","5","POINT (-122.4472885131836 37.80516052246094)"
"2019-01-01T00:00:00.000","Assault","Inner Sunset","1","POINT (-122.46630859375 37.7640380859375)"
"2018-06-01T00:00:00.000","Non-Criminal",,"9",
"2024-04-01T00:00:00.000","Traffic Violation Arrest","Tenderloin","1","POINT (-122.4107666015625 37.7832145690918)"
"2019-12-01T00:00:00.000","Larceny Theft","Inner Sunset","1","POINT (-122.46738323260516 37.76398988830774)"
"2024-10-01T00:00:00.000","Malicious Mischief","Tenderloin","3","POINT (-122.41645050048828 37.786312103271484)"
"2018-11-01T00:00:00.000","Robbery","Mission","1","POINT (-122.41964721679688 37.7710075378418)"
"2025-02-01T00:00:00.000","Non-Criminal","Potrero Hill","1","POINT (-122.39081573486328 37.76420211791992)"
"2020-02-01T00:00:00.000","Larceny Theft","Mission","2","POINT (-122.41626551140196 37.752372787574465)"
"2019-06-01T00:00:00.000","Recovered Vehicle","Presidio","1","POINT (-122.47896575927734 37.79164505004883)"
"2018-12-01T00:00:00.000","Drug Offense","Tenderloin","2","POINT (-122.4169829963755 37.78242041771279)"
"2023-09-01T00:00:00.000","Motor Vehicle Theft","Portola","1","POINT (-122.40655319099005 37.72419422572373)"
"2018-08-01T00:00:00.000","Burglary","Financial District/South Beach","1","POINT (-122.40501403808594 37.78632736206055)"
"2020-09-01T00:00:00.000","Disorderly Conduct","Inner Richmond","1","POINT (-122.46455138516664 37.78479186614895)"
"2022-06-01T00:00:00.000","Lost Property","Tenderloin","3","POINT (-122.41870890513495 37.780773160648025)"
"2021-02-01T00:00:00.000","Robbery","Tenderloin","3","POINT (-122.41151428222656 37.78694152832031)"
"2023-02-01T00:00:00.000","Larceny Theft","Hayes Valley","1","POINT (-122.42152069939276 37.77802075980921)"
"2018-12-01T00:00:00.000","Larceny Theft","Tenderloin","2","POINT (-122.40968322753906 37.78620147705078)"
