"by_month_incident_date","incident_category","analysis_neighborhood","count","point"
"2019-01-01T00:00:00.000","Forgery And Counterfeiting","Outer Richmond","1","POINT (-122.49130249023438 37.7817268371582)"
"2019-01-01T00:00:00.000","Forgery And Counterfeiting","Outer Richmond","1","POINT (-122.50481414794922 37.77537155151367)"
"2019-01-01T00:00:00.000","Forgery And Counterfeiting","Pacific Heights","1","POINT (-122.43018341064453 37.79585266113281)"
"2019-01-01T00:00:00.000","Forgery And Counterfeiting","Portola","1","POINT (-122.41139440467059 37.73060789533227)"
"2019-01-01T00:00:00.000","Forgery And Counterfeiting","Potrero Hill","1","POINT (-122.38885128462512 37.76432183426309)"
"2019-01-01T00:00:00.000","Forgery And Counterfeiting","Presidio Heights","1","POINT (-122.44279479980469 37.78288650512695)"
"2019-01-01T00:00:00.000","Forgery And Counterfeiting","Russian Hill","1","POINT (-122.41758697619359 37.80034079084897)"
"2019-01-01T00:00:00.000","Forgery And Counterfeiting","Russian Hill","1","POINT (-122.42233695100904 37.79876157820869)"
"2019-01-01T00:00:00.000","Forgery And Counterfeiting","Russian Hill","1","POINT (-122.42365264892578 37.8052864074707)"
"2019-01-01T00:00:00.000","Forgery And Counterfeiting","South of Market","1","POINT (-122.39706420898438 37.778751373291016)"
"2019-01-01T00:00:00.000","Forgery And Counterfeiting","South of Market","1","POINT (-122.40474700927734 37.7742805480957)"
"2019-01-01T00:00:00.000","Forgery And Counterfeiting","South of Market","1","POINT (-122.40506851040034 37.778068980491405)"
"2019-01-01T00:00:00.000","Forgery And Counterfeiting","South of Market","1","POINT (-122.40715789794922 37.77973937988281)"
"2019-01-01T00:00:00.000","Forgery And Counterfeiting","South of Market","1","POINT (-122.41532135009766 37.77671813964844)"
"2019-01-01T00:00:00.000","Forgery And Counterfeiting","South of Market","1","POINT (-122.41358947753906 37.774662017822266)"
"2019-01-01T00:00:00.000","Forgery And Counterfeiting","South of Market","1","POINT (-122.40699768066406 37.770050048828125)"
"2019-01-01T00:00:00.000","Forgery And Counterfeiting","South of Market","1","POINT (-122.3983383178711 37.78179931640625)"
"2019-01-01T00:00:00.000","Forgery And Counterfeiting","Sunset/Parkside","1","POINT (-122.48127746582031 37.761512756347656)"
"2019-01-01T00:00:00.000","Forgery And Counterfeiting","Tenderloin","1","POINT (-122.41600949683082 37.777773070705116)"
"2019-01-01T00:00:00.000","Forgery And Counterfeiting","Tenderloin","1","POINT (-122.41151428222656 37.78694152832031)"
"2019-01-01T00:00:00.000","Forgery And Counterfeiting","Tenderloin","1","POINT (-122.41151576847024 37.78693970570657)"
"2019-01-01T00:00:00.000","Forgery And Counterfeiting","Tenderloin","1","POINT (-122.42081451416016 37.782894134521484)"
"2019-01-01T00:00:00.000","Forgery And Counterfeiting","Western Addition","1","POINT (-122.43650817871094 37.777069091796875)"
"2019-01-01T00:00:00.000","Forgery And Counterfeiting","Western Addition","1","POINT (-122.4329142491479 37.78435505539235)"
"2019-01-01T00:00:00.000","Forgery And Counterfeiting","Western Addition","1","POINT (-122.43079788213421 37.782569887796356)"
"2019-01-01T00:00:00.000","Forgery And Counterfeiting","Western Addition","1","POINT (-122.42246374465972 37.78268536745206)"
"2019-01-01T00:00:00.000","Forgery And Counterfeiting","Western Addition","1","POINT (-122.4225579822023 37.78315142705044)"
"2019-01-01T00:00:00.000","Forgery And Counterfeiting","West of Twin Peaks","1","POINT (-122.47589874267578 37.74678039550781)"
"2019-02-01T00:00:00.000","Forgery And Counterfeiting","Bayview Hunters Point","1","POINT (-122.39906311035156 37.71160888671875)"
"2019-02-01T00:00:00.000","Forgery And Counterfeiting","Bayview Hunters Point","1","POINT (-122.38885498046875 37.72998046875)"
"2019-02-01T00:00:00.000","Forgery And Counterfeiting","Bayview Hunters Point","1","POINT (-122.3826904296875 37.72742462158203)"
"2019-02-01T00:00:00.000","Forgery And Counterfeiting","Bayview Hunters Point","1","POINT (-122.38745631162013 37.749004757974355)"
"2019-02-01T00:00:00.000","Forgery And Counterfeiting","Castro/Upper Market","1","POINT (-122.42804718017578 37.758087158203125)"
"2019-02-01T00:00:00.000","Forgery And Counterfeiting","Castro/Upper Market","1","POINT (-122.42746205880601 37.76877049785351)"
"2019-02-01T00:00:00.000","Forgery And Counterfeiting","Chinatown","1","POINT (-122.4086188468051 37.79762756115917)"
"2019-02-01T00:00:00.000","Forgery And Counterfeiting","Excelsior","1","POINT (-122.43781110524279 37.711920043833764)"
"2019-02-01T00:00:00.000","Forgery And Counterfeiting","Excelsior","1","POINT (-122.43832941487408 37.72001552432038)"
"2019-02-01T00:00:00.000","Forgery And Counterfeiting","Financial District/South Beach","1","POINT (-122.38984680175781 37.783607482910156)"
"2019-02-01T00:00:00.000","Forgery And Counterfeiting","Financial District/South Beach","1","POINT (-122.38984639339479 37.783609175905454)"
"2019-02-01T00:00:00.000","Forgery And Counterfeiting","Financial District/South Beach","2","POINT (-122.39826202392578 37.791717529296875)"
"2019-02-01T00:00:00.000","Forgery And Counterfeiting","Financial District/South Beach","1","POINT (-122.39976335411217 37.79225794712199)"
