ttxid,certificate_number,ownership_name,dba_name,full_business_address,city,state,business_zip,dba_start_date,dba_end_date,location_start_date,location_end_date,mailing_address_1
0205991-01-001,205991,Noble-Arnold Family Trust,171 Duboce Av Apartments,171 Duboce Ave,San Francisco,CA,94103.0,1989-01-01T00:00:00.000,,1989-01-01T00:00:00.000,,56 Tappan Ln
0206025-01-001,206025,Whitco Development Corp,Whitco Development Corp,1 Embarcadero Ctr Ste 500,San Francisco,CA,94111.0,1989-01-01T00:00:00.000,,2010-01-01T00:00:00.000,,580 California St 1220 Ste
0206043-01-999,206043,Automatic Door Systems Inc,Automatic Door Systems Inc,982 Terminal Way,San Carlos,CA,94070.0,1995-09-19T00:00:00.000,,1995-09-19T00:00:00.000,,982 Terminal Way
0206110-01-001,206110,Jodeh Tawfiq F,Tony Baloneys,1098 Howard St,San Francisco,CA,94103.0,1991-07-08T00:00:00.000,,1991-07-08T00:00:00.000,,1098 Howard St
0206118-01-001,206118,Zee Lucy S,578-586 Guerrero St Apartments,578 Guerrero St,San Francisco,CA,94110.0,1990-08-27T00:00:00.000,,1990-08-27T00:00:00.000,,2450 Ulloa St
0206120-01-001,206120,1728 Union St Associates,1728 Union St Building,1728 Union St,San Francisco,CA,94123.0,1991-05-25T00:00:00.000,,1991-05-25T00:00:00.000,,2145 Scott St Apt 2
0206145-01-001,206145,Chang Steven W Etal,854-856 14th St Apartments,854 14th St,San Francisco,CA,94114.0,1985-09-16T00:00:00.000,,1985-09-16T00:00:00.000,,104 Waterside Cir
0206171-01-001,206171,Jose L Milovich Etal,Olatec Research,641 14th St,San Francisco,CA,94114.0,1991-06-24T00:00:00.000,,1995-11-01T00:00:00.000,,641 14th St
0206177-02-001,206177,"Gehlken, Kathy",Kathy Gehlken,474 10th Ave,San Francisco,CA,94118.0,2010-08-01T00:00:00.000,,2010-08-01T00:00:00.000,,474 10th Ave
0206195-01-001,206195,Art Conservation & Services,Art Conservation & Services,1634 47th Ave,San Francisco,CA,94122.0,1991-06-24T00:00:00.000,,1996-06-01T00:00:00.000,,1634 47th Ave
0206196-01-999,206196,Evans Brothers Inc,Evans Brothers Inc,99 San Ramon,Brisbane Q4068,,,1991-07-01T00:00:00.000,,1991-07-01T00:00:00.000,,132 Alta Vista Way
0206232-01-001,206232,Ardebilchi Jahangir Etal,1398 Folsom St Building,1398 Folsom St,San Francisco,CA,94103.0,1987-03-02T00:00:00.000,,1987-03-02T00:00:00.000,,1 Lincoln Park Unit 207
0206254-01-001,206254,Chuh Hawklin,150 Portola Apartments,150 Portola Dr,San Francisco,CA,94131.0,1977-02-11T00:00:00.000,,1977-02-11T00:00:00.000,,4100 Skymont Dr
0206267-01-001,206267,Ghazi Mahmood & Ahmad,280-284 Noe St Rentals,280 Noe St,San Francisco,CA,94114.0,1989-01-01T00:00:00.000,,1989-01-01T00:00:00.000,,1 Lincoln Park Unit 207
0206311-01-001,206311,Middleton Michael R,Decision Support Services,2105 Buchanan St,San Francisco,CA,94115.0,1991-06-28T00:00:00.000,,1991-06-28T00:00:00.000,,2105 Buchanan St Apt 1
0206311-02-001,206311,Middleton Michael R,Decision Toolworks,2105 Buchanan St Apt 1,San Francisco,CA,94115.0,1991-06-28T00:00:00.000,,2007-08-01T00:00:00.000,,2105 Buchanan St Apt 1
0206311-03-001,206311,Middleton Michael R,Treeplan Software,2105 Buchanan St Apt 1,San Francisco,CA,94115.0,1991-06-28T00:00:00.000,,2011-01-17T00:00:00.000,,2105 Buchanan St Apt 1
0206311-04-001,206311,Middleton Michael R,Treeplan Press,2105 Buchanan St Apt 1,San Francisco,CA,94115.0,1991-06-28T00:00:00.000,,2011-02-24T00:00:00.000,,2105 Buchanan St Apt 1
0206349-01-001,206349,Poon Sandra Wilson Woo Joes,1845 Lincoln Wy Apt Building,1845 Lincoln Way,San Francisco,CA,94122.0,1988-07-26T00:00:00.000,,1988-07-26T00:00:00.000,,722 20th Ave
0206374-02-001,206374,Chan Anthony,Networks Consulting Group,2661 31st Ave,San Francisco,CA,94116.0,1995-03-02T00:00:00.000,,2002-11-01T00:00:00.000,,2661 31st Ave
0206405-01-001,206405,Calef Nancy,Calef Nancy,846 Filbert St,San Francisco,CA,94133.0,1991-06-08T00:00:00.000,,1991-06-08T00:00:00.000,,846 Filbert St
0206409-01-001,206409,Watanabe Family Trust The,737 Portola Dr Building,737 Portola Dr,San Francisco,CA,94127.0,1991-07-01T00:00:00.000,,1991-07-01T00:00:00.000,,2016 Tapscott Ave
0206410-01-001,206410,Olexo Robert M,Olexo Architecture Landscape,2854 22nd St #A,San Francisco,CA,94110.0,1991-01-01T00:00:00.000,,2003-02-13T00:00:00.000,,2854 22nd St Apt A
0206425-02-999,206425,Simmons Ann M,Gms Lazer Works,94 Galli Dr Ste A2,Novato,CA,94949.0,1995-01-01T00:00:00.000,,1995-01-01T00:00:00.000,,94 Galli Dr Ste A2
0206471-01-001,206471,Hudak IVan,I N I T,271 Judson Ave,San Francisco,CA,94112.0,1991-07-05T00:00:00.000,,1995-03-02T00:00:00.000,,271 Judson Ave
0206471-02-001,206471,Hudak IVan,Hudak Plumbing,271 Judson Ave,San Francisco,CA,94112.0,1991-07-05T00:00:00.000,,2006-05-01T00:00:00.000,,271 Judson Ave
0206481-01-001,206481,Hiykel John W,74 Crestline Dr Apartments,74 Crestline Dr Apt 10,San Francisco,CA,94131.0,1991-01-01T00:00:00.000,,1991-01-01T00:00:00.000,,3323 Club Dr
0206494-02-001,206494,Chin Siu Fai,512-516 Divisadero St,512 Divisadero St,San Francisco,CA,94117.0,1991-07-05T00:00:00.000,,1996-09-25T00:00:00.000,,512 Divisadero St
0206499-03-999,206499,Williams Scotsman Inc,Williams Scotsman Inc,901 S Bond St Ste 600,Baltimore,MD,21231.0,1991-03-31T00:00:00.000,,2012-01-30T00:00:00.000,,4646 E Van Buren St Ste 400
0206549-02-001,206549,Genauzeau Dominique Maxime,D.M.G. Design,1231 Green St,San Francisco,CA,94109.0,1991-08-15T00:00:00.000,,2005-12-29T00:00:00.000,,1231 Green St
0206561-02-999,206561,Epp Byron J Inc,Byron Epp Inc,26062 Merit Cir Ste 107,Laguna Hills,CA,92653.0,1991-07-01T00:00:00.000,,2002-01-01T00:00:00.000,,27281 Las Ramblas Ste 200
0206579-01-001,206579,Dearman John,264 Sanchez St Apts,266 Sanchez St,San Francisco,CA,94114.0,1991-07-09T00:00:00.000,,1991-07-09T00:00:00.000,,217 Upper Ter
0206579-02-001,206579,Dearman John,Dearman Trust,263 Clinton Park,San Francisco,CA,94103.0,1991-07-09T00:00:00.000,,2007-03-01T00:00:00.000,,217 Upper Ter
0206599-02-001,206599,Henmar Inc,Goodbyes Consignment,3483 Sacramento St,San Francisco,CA,94118.0,1991-08-15T00:00:00.000,,2013-01-01T00:00:00.000,,3483 Sacramento St
0206600-02-001,206600,H R Wellington Const Inc,H R Wellington Constr Inc,4722 Mission St,San Francisco,CA,94112.0,1999-01-01T00:00:00.000,,2001-12-30T00:00:00.000,,4722 Mission St
0206608-02-001,206608,Lee William,Supermaids,320 Winding Way,San Francisco,CA,94112.0,1994-01-01T00:00:00.000,,1994-01-01T00:00:00.000,,320 Winding Way
0206616-04-001,206616,Baron Zalaman,3070 California St Apts,3070 California St,San Francisco,CA,94115.0,1993-12-01T00:00:00.000,,2001-06-14T00:00:00.000,,441 30th Ave
0206674-01-001,206674,Naisuler Paul R,Bike Doctor The,2455 27th Ave,San Francisco,CA,94116.0,1991-09-01T00:00:00.000,,1991-09-01T00:00:00.000,,2455 27th Ave
0206685-01-001,206685,Garber Thomas B,Ben Hur Apartments,400 Hyde St,San Francisco,CA,94109.0,1976-12-02T00:00:00.000,,1976-12-02T00:00:00.000,,2510 Van Ness Ave Apt 1
0206705-01-001,206705,Brophy Terrance Michael,Brophy Painting Co,1647 7th Ave,San Francisco,CA,94122.0,1991-07-01T00:00:00.000,,1991-07-01T00:00:00.000,,1647 7th Ave
0206728-01-001,206728,Louie Kenneth G,Louie Kenneth G Dds,749 Taraval St Ste 101,San Francisco,CA,94116.0,1991-08-01T00:00:00.000,,1991-08-01T00:00:00.000,,749 Taraval St Ste 101
0206763-01-001,206763,Hwang Tony J,Bay View Materials,1200 Van Dyke Ave,San Francisco,CA,94124.0,1991-08-15T00:00:00.000,,1991-08-15T00:00:00.000,,1200 Van Dyke Ave
0206779-01-001,206779,Ibarra-Rivera Juan,Reliable Auto Body Reconstr Co,1560 Pacific Ave,San Francisco,CA,94109.0,1991-05-01T00:00:00.000,,1991-05-01T00:00:00.000,,1560 Pacific Ave
0206783-01-002,206783,Smithton Zoya L,Hyde Regency,1531 Hyde St,San Francisco,CA,94109.0,1990-01-01T00:00:00.000,,2000-10-01T00:00:00.000,,2800 Van Ness Ave
0206783-03-001,206783,Smithton Zoya L,556-560 Scotts Apts,556 Scott St,San Francisco,CA,94117.0,1990-01-01T00:00:00.000,,1996-01-01T00:00:00.000,,2800 Van Ness Ave
0206792-01-001,206792,Fletcher Effie,Himalayan High Treks,241 Dolores St,San Francisco,CA,94103.0,1991-07-18T00:00:00.000,,1991-07-18T00:00:00.000,,241 Dolores St
0206798-01-001,206798,Yuan Yu Cheng,Mark's Beauty Salon,750 Jackson St,San Francisco,CA,94133.0,1991-07-20T00:00:00.000,,1991-07-20T00:00:00.000,,750 Jackson St
0206846-02-001,206846,Blaylock Yeurra & Ellanor,Blaylock Racing Enterprises,94 Teddy Ave,San Francisco,CA,94134.0,2012-05-11T00:00:00.000,,2012-05-11T00:00:00.000,,94 Teddy Ave
0206896-01-001,206896,Burns Jeanne M,Burns Jeanne M Md,1610 Scott St,San Francisco,CA,94115.0,1991-07-25T00:00:00.000,,1999-07-01T00:00:00.000,,1610 Scott St
0206940-01-001,206940,Rosenblum-Silverman-Sutton Inc,Rosenblum-Silverman-Sutton Inc,1388 Sutter St Ste 725,San Francisco,CA,94109.0,1989-01-01T00:00:00.000,,1989-01-01T00:00:00.000,,1388 Sutter St Ste 725
0206940-02-001,206940,Rosenblum-Silverman-Sutton Inc,Rss Investment Counsel,1388 Sutter St Ste 725,San Francisco,CA,94109.0,1989-01-01T00:00:00.000,,1999-01-15T00:00:00.000,,1388 Sutter St Ste 725
0206948-01-001,206948,Orozco-Scheiner Caroline J,Filbert St Salon,2873 Octavia St,San Francisco,CA,94123.0,1991-08-01T00:00:00.000,,2006-01-01T00:00:00.000,,2873 Octavia St
0207032-01-001,207032,Stapp Marcie,Teddy's Music Press,3427 Taraval St,San Francisco,CA,94116.0,1991-07-20T00:00:00.000,,2006-11-01T00:00:00.000,,3427 Taraval St
0207043-01-001,207043,Levis Only Stores Inc,Levis Only Stores,1155 Battery St,San Francisco,CA,94111.0,1991-01-01T00:00:00.000,,1998-11-12T00:00:00.000,,3125 Chad Dr 220 Ste
0207043-05-002,207043,Levis Only Stores Inc,Levi's,1155 Battery St,San Francisco,CA,94111.0,1991-01-01T00:00:00.000,,2011-01-17T00:00:00.000,,3125 Chad Dr 220 Ste
0207043-07-001,207043,Levis Only Stores Inc,Sf Flagship Store,815 Market St,San Francisco,CA,94103.0,1991-01-01T00:00:00.000,,2013-08-01T00:00:00.000,,3125 Chad Dr 220 Ste
0207065-01-001,207065,"Howry Designs Associates,Inc.",Howry Design Associates,354 Pine St #600,San Francisco,CA,94104.0,1988-11-15T00:00:00.000,,1988-11-15T00:00:00.000,,0000 Undeliverable Mail
0207070-01-999,207070,Lee Jin Hee J,Lees Sign,845 E 10th St,Brisbane Q4068,,,1991-07-31T00:00:00.000,,1991-07-31T00:00:00.000,,845 E 10th St
0207141-01-999,207141,Certified Folder Disp Svc Inc,Certified Folder Disp Svc Inc,1120 Joshua Way,Mexico,,,1991-01-01T00:00:00.000,,1991-01-01T00:00:00.000,,1120 Joshua Way
0207142-01-001,207142,Peek Stephanie,Peek Stephanie Design,35 17th Ave,San Francisco,CA,94121.0,1990-01-01T00:00:00.000,,1990-01-01T00:00:00.000,,35 17th Ave
0207170-02-999,207170,Hai Quang Bui,N B A Hardwood Floor Co,3048 Logan St,Oakland,CA,94601.0,1996-06-28T00:00:00.000,,1997-05-22T00:00:00.000,,3048 Logan St
0207179-02-001,207179,Low Theodore T,Theodore T Low Cfp,662 6th Ave,San Francisco,CA,94118.0,1991-07-01T00:00:00.000,,1996-07-01T00:00:00.000,,662 6th Ave
0207181-01-001,207181,Shahbaz & Givechi A Shayesteh,The Law Cafe,200 Mcallister St,San Francisco,CA,94102.0,1991-08-19T00:00:00.000,,1991-08-19T00:00:00.000,,200 Mcallister St
0207259-02-001,207259,Lin Jun Xiang,Jong Shan Const,391 Edinburgh St,San Francisco,CA,94112.0,1995-02-14T00:00:00.000,,2000-02-01T00:00:00.000,,391 Edinburgh St
0207271-01-001,207271,Montalvo Emilio,Montalvo Emilio,280 Morningside Dr,San Francisco,CA,94132.0,1990-04-01T00:00:00.000,,2000-04-01T00:00:00.000,,Po Box 907
0207302-01-001,207302,Sainz Jose,3159 Army St Apartments,3159 Cesar Chavez,San Francisco,CA,94110.0,1992-12-31T00:00:00.000,,1992-12-31T00:00:00.000,,85 Theresa St
0207302-02-001,207302,Sainz Jose,639-643 Capp St Apts,639 Capp St,San Francisco,CA,94110.0,1992-12-31T00:00:00.000,,1992-12-31T00:00:00.000,,85 Theresa St
0207302-03-001,207302,Sainz Jose,225-229 San Jase Ave Apts,225 San Jose Ave,San Francisco,CA,94110.0,1992-12-31T00:00:00.000,,1993-01-25T00:00:00.000,,85 Theresa St
0207339-01-001,207339,Chen Yong J,National Plumbing,1472 24th Ave,San Francisco,CA,94122.0,1991-08-13T00:00:00.000,,1991-08-13T00:00:00.000,,1472 24th Ave
0207356-01-001,207356,Ho Robert P Dds,Ho Robert Phong Dds,307 12th Ave,San Francisco,CA,94118.0,1991-09-01T00:00:00.000,,1991-09-01T00:00:00.000,,307 12th Ave
0207381-01-003,207381,Sf Fertility Cntrs A Med Corp,Pacific Fertility Center,55 Francisco St Fl 5,San Francisco,CA,94133.0,2011-05-03T00:00:00.000,,2011-05-03T00:00:00.000,,5000 Meridian Blvd Ste 250
0207381-02-001,207381,Sf Fertility Cntrs A Med Corp,Sf Fertility Cntrs A Med Corp,55 Francisco St Ste 500,San Francisco,CA,94133.0,2011-05-03T00:00:00.000,,2011-05-04T00:00:00.000,,5000 Meridian Blvd Ste 250
0207458-05-001,207458,Luippold William L,1258 Valencia St Bldg,1258 Valencia St,San Francisco,CA,94110.0,1991-01-01T00:00:00.000,,1991-01-01T00:00:00.000,,3346 Lower Lock Ave
0207478-01-001,207478,Carrillo Leo,344 Dolores St Apts.,344 Dolores St,San Francisco,CA,94110.0,1989-01-01T00:00:00.000,,1989-01-01T00:00:00.000,,1235 Sixth Ave
0207506-09-001,207506,Lee Living Trust The,4442-48 California St Bldg,4442 California St #48,San Francisco,CA,94118.0,1989-01-01T00:00:00.000,,2013-10-01T00:00:00.000,,1550 Clement St Apt 1
0207512-01-001,207512,Simonian Rodger & Charlene,431 Walnut St Building,431 Walnut St,San Francisco,CA,94118.0,1987-06-26T00:00:00.000,,1987-06-26T00:00:00.000,,Po Box 7335
0207557-02-002,207557,Hanger Prosth & Ortho West Inc,Hanger Prosthetics/Orthotics W,382 18th Ave,San Francisco,CA,94121.0,1993-08-05T00:00:00.000,,2007-05-02T00:00:00.000,,Po Box 81753
0207557-04-999,207557,Hanger Prosth & Ortho West Inc,Hanger Prosthetics/Orthotics W,2 Bethesda Metro Ctr,Bethesda,MD,20814.0,1993-08-05T00:00:00.000,,2000-04-26T00:00:00.000,,Po Box 81753
0207557-05-001,207557,Hanger Prosth & Ortho West Inc,Hanger Prosthetics/Othotics,2761 Geary Blvd,San Francisco,CA,94118.0,1993-08-05T00:00:00.000,,2007-05-31T00:00:00.000,,Po Box 81753
0207557-06-001,207557,Hanger Prosth & Ortho West Inc,Hanger Clinic,2761 Geary Blvd,San Francisco,CA,94118.0,1993-08-05T00:00:00.000,,2012-05-15T00:00:00.000,,Po Box 81753
0207597-01-002,207597,Lee Zee,L & Z Jewelry Manufacture Co,833 Market St 514,San Francisco,CA,94103.0,1991-07-06T00:00:00.000,,2013-01-21T00:00:00.000,,833 Market St Ste 514
0207614-02-001,207614,Mullins IV Edward Joseph,Mullins General Cont & Fine Pt,4423 25th St,San Francisco,CA,94114.0,1991-07-01T00:00:00.000,,2000-01-12T00:00:00.000,,4423 25th St
0207614-03-001,207614,Mullins IV Edward Joseph,Edward Mullins Laundromat,3547 24th St,San Francisco,CA,94110.0,1991-07-01T00:00:00.000,,2006-11-01T00:00:00.000,,4423 25th St
0207666-01-001,207666,Breivis James S & Diane P Etal,160 Central Av Apartments,160 Central Ave,San Francisco,CA,94117.0,1991-07-23T00:00:00.000,,1991-07-23T00:00:00.000,,160 Central Ave Apt 1
0207670-01-001,207670,Chun Ronald,Chun Ronald Law Office Of,595 Market St #1100,San Francisco,CA,94105.0,1991-08-01T00:00:00.000,,2003-11-15T00:00:00.000,,Po Box 1014 Po Box 1014
0207670-02-001,207670,Chun Ronald,840 Kirkham St Apts,840 Kirkham St,San Francisco,CA,94122.0,1991-08-01T00:00:00.000,,2010-02-15T00:00:00.000,,Po Box 1014 Po Box 1014
0207731-01-001,207731,Pacific Pediatrics Med Group,Pacific Pediatrics Med Grp.Inc,45 Castro St Ste 232,San Francisco,CA,94114.0,1987-01-01T00:00:00.000,,2000-01-01T00:00:00.000,,45 Castro St 232 Ste
0207733-01-001,207733,Chin Valerie M,Chin Valerie M Dds,1808 24th Ave,San Francisco,CA,94122.0,1991-09-01T00:00:00.000,,1991-09-01T00:00:00.000,,1808 24th Ave
0207781-05-001,207781,Lee Yim Keung,George Y K Lee,843 Clay St Mezz,San Francisco,CA,94108.0,1991-09-04T00:00:00.000,,2013-09-06T00:00:00.000,,843 Clay St # Mezz
0207781-07-001,207781,Lee Yim Keung,Professional Services Co,843 Clay St Mezz,San Francisco,CA,94108.0,1991-09-04T00:00:00.000,,2013-09-06T00:00:00.000,,843 Clay St # Mezz
0207814-01-001,207814,Wahhab Sami F,Reliance Market,699 Castro St,San Francisco,CA,94114.0,1991-09-01T00:00:00.000,,1991-09-01T00:00:00.000,,699 Castro St
0207817-03-001,207817,Ming Jacob T,Heritage Dental,323 Geary St Ste 506,San Francisco,CA,94102.0,1991-09-03T00:00:00.000,,2012-03-15T00:00:00.000,,323 Geary St Ste 506
0207869-01-001,207869,Lavinghouse Richard H,Zohar The,131 Parnassus Ave,San Francisco,CA,94117.0,1990-05-21T00:00:00.000,,1990-05-21T00:00:00.000,,131 Parnassus Ave
0207892-02-001,207892,Sullivan Daniel J & Gilda M,1827 Golden Gate Av Apartments,1827 Golden Gate Ave,San Francisco,CA,94115.0,1989-01-01T00:00:00.000,,1989-08-31T00:00:00.000,,2120 Market St 105 Ste
0207907-01-001,207907,Rourke Philip & Quiery Marie,1003-1011 Anza St Apartments,1003 Anza St,San Francisco,CA,94118.0,1990-01-01T00:00:00.000,,1990-01-01T00:00:00.000,,4444 Geary Blvd
0207932-01-001,207932,Lim Joey Lim Cindy,1280 Union St Apartments,1280 Union St,San Francisco,CA,94109.0,1988-04-08T00:00:00.000,,1988-04-08T00:00:00.000,,2030 Larkin St
0207953-03-001,207953,Choi Hooi Ching,3929 Noriega St Apts,3929 Noriega St,San Francisco,CA,94122.0,1997-03-12T00:00:00.000,,1997-03-12T00:00:00.000,,3929 Noriega St Apt 4
0207957-01-001,207957,Louie Kenny Y,Just Collectibles,4837 Geary Blvd,San Francisco,CA,94118.0,1991-09-06T00:00:00.000,,1991-09-06T00:00:00.000,,3038 Ulloa St
0207995-01-001,207995,Crossroads Trading Co Inc,Crossroads Trading Co Inc,1901 Fillmore St,San Francisco,CA,94115.0,1991-10-25T00:00:00.000,,1991-10-25T00:00:00.000,,1409 5th St
0207995-01-004,207995,Crossroads Trading Co Inc,Crossroads Trading Co Inc,2123 Market St,San Francisco,CA,94114.0,1991-10-25T00:00:00.000,,2002-01-01T00:00:00.000,,1409 5th St
0207995-01-006,207995,Crossroads Trading Co Inc,Crossroads Trading Co Inc,630 Irving St,San Francisco,CA,94122.0,1991-10-25T00:00:00.000,,2009-01-01T00:00:00.000,,1409 5th St
0208006-01-001,208006,Cornils Marc A & Lee,823-825 Fell Apartments,823 Fell St,San Francisco,CA,94117.0,1988-05-04T00:00:00.000,,1988-05-04T00:00:00.000,,823 Fell St
0208033-01-001,208033,Arnest James T,Arnest Termite Control,236 West Portal Ave #347,San Francisco,CA,94127.0,1991-09-16T00:00:00.000,,2008-01-01T00:00:00.000,,236 West Portal Ave # 347
0208075-01-999,208075,Poethig Johanna,Poethig Johanna K,6542 Whitney St,Oakland,CA,94609.0,1991-09-13T00:00:00.000,,1998-09-19T00:00:00.000,,6542 Whitney St
0208076-01-999,208076,J T Thorpe & Son Inc,J T Thorpe & Son Inc,1060 Hensley St,Brisbane Q4068,,,1991-09-09T00:00:00.000,,1991-09-09T00:00:00.000,,1060 Hensley St
0208104-01-999,208104,Mckeever Bill P,Excel Painting & Restoration,59 Sussex Dr,Santa Rosa,CA,95403.0,1991-09-18T00:00:00.000,,1994-10-01T00:00:00.000,,59 Sussex Dr
0208107-01-001,208107,Kelly Fowler Etal,3860-3866 Sacramento St Apts,3860 Sacramento St,San Francisco,CA,94118.0,1990-07-10T00:00:00.000,,1990-07-10T00:00:00.000,,3701 1108 14th St 507 Box
0208183-01-999,208183,Cabrejos/Carlos A,City Mechanical Service,1414 Eddington Ln,Daly City,CA,94014.0,1991-09-20T00:00:00.000,,1991-09-20T00:00:00.000,,Po Box 456
