"pdid","incidntnum","incident_code","category","descript","dayofweek","date","time","pddistrict","resolution","address","x","y","location",":@computed_region_6qbp_sg9q",":@computed_region_qgnn_b9vv",":@computed_region_26cr_cadq",":@computed_region_ajp5_b2md",":@computed_region_yftq_j783",":@computed_region_p5aj_wyqh",":@computed_region_rxqg_mtj9",":@computed_region_bh8s_q3mv",":@computed_region_fyvs_ahh9",":@computed_region_9dfj_4gjx",":@computed_region_n4xg_c4py",":@computed_region_4isq_27mq",":@computed_region_fcz8_est8",":@computed_region_pigm_ib2e",":@computed_region_9jxd_iqea",":@computed_region_6pnf_4xz7",":@computed_region_6ezc_tdp2",":@computed_region_h4ep_8xdi",":@computed_region_nqbw_i6c3",":@computed_region_2dwj_jsy4",":@computed_region_jwn9_ihcz"
"9050444805141","090504448","05141","BURGLARY","BURGLARY,RESIDENCE UNDER CONSTRT, FORCIBLE ENTRY","Thursday","2009-05-14T00:00:00.000","09:00","PARK","NONE","0 Block of PALOALTO AV","-122.449371070837","37.7568574661477","POINT (-122.449371070837 37.7568574661477)","47","7","8","38","15","5","4","63","38",,,,,,,"1",,,,,"47"
"6121835328165","061218353","28165","VANDALISM","MALICIOUS MISCHIEF, GRAFFITI","Tuesday","2006-11-14T00:00:00.000","19:30","RICHMOND","NONE","6000 Block of CALIFORNIA ST","-122.482337005983","37.7839484472657","POINT (-122.482337005983 37.7839484472657)","8","8","4","29","11","6","2","55","26",,,,,,,"2",,,,,"8"
"8060365263010","080603652","63010","WARRANTS","WARRANT ARREST","Monday","2008-06-09T00:00:00.000","12:30","SOUTHERN","ARREST, BOOKED","800 Block of BRYANT ST","-122.403404791479","37.775420706711","POINT (-122.40340479147902 37.775420706711)","32","1","10","34","14","2","9","28853","34",,,,,,,"2",,,,,"32"
"11038347164020","110383471","64020","NON-CRIMINAL","AIDED CASE, MENTAL DISTURBED","Thursday","2011-05-12T00:00:00.000","11:40","MISSION","PSYCHOPATHIC CASE","1000 Block of SOUTH VAN NESS AV","-122.416572667483","37.7563562905072","POINT (-122.41657266748298 37.7563562905072)","53","3","2","20","2","4","7","28859","19",,,,"3",,,"2",,,"3",,"53"
"5115473903021","051154739","03021","ROBBERY","ROBBERY OF A COMMERCIAL ESTABLISHMENT WITH A GUN","Thursday","2005-10-13T00:00:00.000","01:08","BAYVIEW","NONE","2800 Block of SAN BRUNO AV","-122.402912161235","37.7258054513775","POINT (-122.402912161235 37.7258054513775)","91","2","2","25","10","3","7","309","28",,,,,,,"2",,,,,"91"
"9096281819057","090962818","19057","ASSAULT","THREATS AGAINST LIFE","Thursday","2009-09-17T00:00:00.000","19:02","TARAVAL","NONE","2200 Block of 14TH AV","-122.470359608661","37.7460753397163","POINT (-122.470359608661 37.7460753397163)","44","10","8","41","1","8","4","29491","40",,,,,,,"1",,,,,"44"
"8033783912027","080337839","12027","WEAPON LAWS","DISCHARGE FIREARM WITHIN CITY LIMITS","Monday","2008-03-31T00:00:00.000","18:25","TARAVAL","NONE","SLOAT BL / WESTPORTAL AV","-122.471569224175","37.7347048536654","POINT (-122.471569224175 37.7347048536654)","62","10","8","41","1","8","4","59","40",,,,,,,"1",,,,,"62"
"13061378171000","130613781","71000","NON-CRIMINAL","LOST PROPERTY","Thursday","2013-07-25T00:00:00.000","19:15","PARK","NONE","16TH ST / CASTRO ST","-122.435318423327","37.7641020287178","POINT (-122.43531842332699 37.7641020287178)","113","7","5","5","15","5","5","28862","3",,,,,,,"1",,,"5",,"113"
"6069436471000","060694364","71000","NON-CRIMINAL","LOST PROPERTY","Friday","2006-06-30T00:00:00.000","10:00","SOUTHERN","NONE","6TH ST / MARKET ST","-122.41029351969","37.7822305870036","POINT (-122.41029351969 37.7822305870036)","20","5","10","34","14","2","9","28853","34","17","1","18","1","18","7","2","1","1","1","35","20"
"13096776068020","130967760","68020","OTHER OFFENSES","MISCELLANEOUS INVESTIGATION","Friday","2013-11-15T00:00:00.000","03:00","TARAVAL","ARREST, BOOKED","1600 Block of HOLLOWAY AV","-122.478278206332","37.7209451616295","POINT (-122.47827820633202 37.7209451616295)","42","10","8","16","1","8","4","64","14",,,,,,,"2",,,,,"42"
