"pdid","incidntnum","incident_code","category","descript","dayofweek","date","time","pddistrict","resolution","address","x","y","location",":@computed_region_6qbp_sg9q",":@computed_region_qgnn_b9vv",":@computed_region_26cr_cadq",":@computed_region_ajp5_b2md",":@computed_region_yftq_j783",":@computed_region_p5aj_wyqh",":@computed_region_rxqg_mtj9",":@computed_region_bh8s_q3mv",":@computed_region_fyvs_ahh9",":@computed_region_9dfj_4gjx",":@computed_region_n4xg_c4py",":@computed_region_4isq_27mq",":@computed_region_fcz8_est8",":@computed_region_pigm_ib2e",":@computed_region_9jxd_iqea",":@computed_region_6pnf_4xz7",":@computed_region_6ezc_tdp2",":@computed_region_h4ep_8xdi",":@computed_region_nqbw_i6c3",":@computed_region_2dwj_jsy4",":@computed_region_jwn9_ihcz"
"11025539765015","110255397","65015","OTHER OFFENSES","TRAFFIC VIOLATION","Tuesday","2011-03-29T00:00:00.000","07:40","PARK","ARREST, CITED","MASONIC AV / OAK ST","-122.445717668922","37.7720809772392","POINT (-122.445717668922 37.7720809772392)","24","7","11","12","15","5","11","29492","8","22",,"24",,"25",,"1",,,,,"24"
"4017508306131","040175083","06131","LARCENY/THEFT","GRAND THEFT PURSESNATCH","Thursday","2004-02-12T00:00:00.000","19:40","MISSION","NONE","15TH ST / MISSION ST","-122.419827929969","37.7666737551881","POINT (-122.41982792996899 37.7666737551881)","53","3","2","20","8","4","7","28853","19","12",,"14","3","14",,"2",,,"3",,"53"
"10602692828150","106026928","28150","VANDALISM","MALICIOUS MISCHIEF, VANDALISM","Thursday","2010-03-04T00:00:00.000","19:00","PARK","NONE","0 Block of SUNVIEW DR","-122.446514644565","37.7473143357714","POINT (-122.446514644565 37.7473143357714)","48","7","5","38","2","5","5","63","38",,,,,,,"1",,,,,"48"
"8120914404134","081209144","04134","ASSAULT","BATTERY","Tuesday","2008-11-11T00:00:00.000","21:00","TENDERLOIN","NONE","MARKET ST / 8TH ST","-122.414743835382","37.778719262789","POINT (-122.414743835382 37.778719262789)","21","5","10","36","8","2","9","28853","36","3","1","3","1","3","7","2","1","1","1","35","21"
"7093560316621","070935603","16621","DRUG/NARCOTIC","POSSESSION OF BASE/ROCK COCAINE","Wednesday","2007-09-12T00:00:00.000","14:20","TENDERLOIN","ARREST, BOOKED","TURK ST / TAYLOR ST","-122.410768766343","37.7832145190013","POINT (-122.410768766343 37.7832145190013)","20","5","10","36","14","10","9","28852","36","17","1","18","1","18","6","2","1","1","1",,"20"
"12084451064020","120844510","64020","NON-CRIMINAL","AIDED CASE, MENTAL DISTURBED","Saturday","2012-10-20T00:00:00.000","01:04","TENDERLOIN","PSYCHOPATHIC CASE","200 Block of EDDY ST","-122.411800134753","37.7840890366868","POINT (-122.411800134753 37.7840890366868)","20","5","10","36","14","10","9","28852","36","17","1","18",,"18","6","2","1","1",,,"20"
"6134680706243","061346807","06243","LARCENY/THEFT","PETTY THEFT FROM LOCKED AUTO","Tuesday","2006-12-19T00:00:00.000","07:00","SOUTHERN","NONE","HARRISON ST / DIVISION ST","-122.413388483267","37.7695006538677","POINT (-122.413388483267 37.7695006538677)","53","3","2","20","8","4","7","28853","19",,,,"3",,,"2",,,"3",,"53"
"6051113804134","060511138","04134","ASSAULT","BATTERY","Sunday","2006-05-14T00:00:00.000","02:00","NORTHERN","ARREST, CITED","1100 Block of POLK ST","-122.420042095728","37.7870450616857","POINT (-122.42004209572798 37.7870450616857)","50","4","3","21","13","9","10","28858","21",,,,,,"10","2",,,,,"50"
"11041919530180","110419195","30180","OTHER OFFENSES","ACTS AGAINST PUBLIC TRANSIT","Tuesday","2011-05-24T00:00:00.000","13:25","MISSION","ARREST, CITED","MISSION ST / 24TH ST","-122.418448186101","37.7522391652625","POINT (-122.41844818610102 37.7522391652625)","53","3","2","20","2","4","7","28859","19",,,,"3",,,"2",,,"3","51","53"
"10070198019050","100701980","19050","OTHER OFFENSES","OBSCENE PHONE CALLS(S)","Saturday","2010-07-31T00:00:00.000","12:00","INGLESIDE","NONE","300 Block of ARBOR ST","-122.439068711234","37.7379187530468","POINT (-122.439068711234 37.7379187530468)","96","9","5","10","2","7","5","63","7",,,,,,,"1",,,,,"96"
