"pdid","incidntnum","incident_code","category","descript","dayofweek","date","time","pddistrict","resolution","address","x","y","location",":@computed_region_6qbp_sg9q",":@computed_region_qgnn_b9vv",":@computed_region_26cr_cadq",":@computed_region_ajp5_b2md",":@computed_region_yftq_j783",":@computed_region_p5aj_wyqh",":@computed_region_rxqg_mtj9",":@computed_region_bh8s_q3mv",":@computed_region_fyvs_ahh9",":@computed_region_9dfj_4gjx",":@computed_region_n4xg_c4py",":@computed_region_4isq_27mq",":@computed_region_fcz8_est8",":@computed_region_pigm_ib2e",":@computed_region_9jxd_iqea",":@computed_region_6pnf_4xz7",":@computed_region_6ezc_tdp2",":@computed_region_h4ep_8xdi",":@computed_region_nqbw_i6c3",":@computed_region_2dwj_jsy4",":@computed_region_jwn9_ihcz"
"12037987419057","120379874","19057","ASSAULT","THREATS AGAINST LIFE","Friday","2012-05-11T00:00:00.000","09:00","NORTHERN","NONE","1300 Block of STEINER ST","-122.434137606289","37.7816850865094","POINT (-122.434137606289 37.7816850865094)","97","4","11","39","15","9","11","29490","41",,,,,,,"2",,,,,"97"
"8110068313060","081100683","13060","PROSTITUTION","SOLICITS FOR ACT OF PROSTITUTION","Wednesday","2008-10-15T00:00:00.000","12:05","TENDERLOIN","ARREST, CITED","ELLIS ST / HYDE ST","-122.416075285051","37.7844496612791","POINT (-122.416075285051 37.7844496612791)","20","5","10","36","7","10","9","28858","36","17",,"18",,"18","6","2","1","1",,,"20"
"12028829719057","120288297","19057","ASSAULT","THREATS AGAINST LIFE","Thursday","2011-05-05T00:00:00.000","17:00","NORTHERN","NONE","3100 Block of FRANKLIN ST","-122.426593852753","37.8034849525198","POINT (-122.426593852753 37.8034849525198)","17","4","6","13","13","9","1","28858","17",,,,,,,"1",,,,,"17"
"11056095807055","110560958","07055","RECOVERED VEHICLE","RECOVERED VEHICLE - STOLEN OUTSIDE SF","Tuesday","2011-07-12T00:00:00.000","11:53","RICHMOND","NONE","1800 Block of DIVISADERO ST","-122.440270476975","37.7866399955625","POINT (-122.440270476975 37.7866399955625)","103","4","6","30","13","6","1","29490","27",,,,,,,"1",,,,,"103"
"9608474306244","096084743","06244","LARCENY/THEFT","GRAND THEFT FROM LOCKED AUTO","Friday","2009-09-11T00:00:00.000","18:30","BAYVIEW","NONE","2200 Block of 19TH ST","-122.404630321706","37.7608590287589","POINT (-122.404630321706 37.7608590287589)","54","2","9","26","10","3","8","28856","29",,,,,,"15","1",,,,,"54"
"13012084965010","130120849","65010","OTHER OFFENSES","TRAFFIC VIOLATION ARREST","Sunday","2013-02-10T00:00:00.000","21:00","NORTHERN","ARREST, BOOKED","300 Block of PAGE ST","-122.426555668987","37.7736130616387","POINT (-122.42655566898702 37.7736130616387)","26","4","11","9","7","9","11","28852","10",,,,,,,"1",,,,,"26"
"4111175505081","041111755","05081","BURGLARY","BURGLARY, HOT PROWL, FORCIBLE ENTRY","Thursday","2004-08-26T00:00:00.000","02:00","BAYVIEW","NONE","0 Block of DAKOTA ST","-122.395513264888","37.7536178531447","POINT (-122.39551326488801 37.7536178531447)","54","2","9","26","10","3","8","28856","29",,,,,,,"2",,,,,"54"
"4036448007055","040364480","07055","VEHICLE THEFT","RECOVERED VEHICLE - STOLEN OUTSIDE SF","Tuesday","2004-03-30T00:00:00.000","10:22","TARAVAL","NONE","300 Block of WAWONA ST","-122.470092483646","37.7380377365313","POINT (-122.47009248364601 37.738037736531304)","46","10","8","41","1","8","4","59","40",,,,,,,"1",,,,,"46"
"12072406906244","120724069","06244","LARCENY/THEFT","GRAND THEFT FROM LOCKED AUTO","Monday","2012-09-10T00:00:00.000","01:33","CENTRAL","NONE","1000 Block of PINE ST","-122.413095913657","37.790511704938","POINT (-122.41309591365699 37.790511704938)","50","6","3","21","5","1","10","28858","21",,,,,,,"1",,,,,"50"
"9005592464020","090055924","64020","NON-CRIMINAL","AIDED CASE, MENTAL DISTURBED","Friday","2009-01-16T00:00:00.000","09:00","NORTHERN","PSYCHOPATHIC CASE","600 Block of EDDY ST","-122.418382008607","37.7832583770949","POINT (-122.418382008607 37.7832583770949)","20","5","10","36","7","9","9","28858","36",,"1",,,,,"2","1","1",,,"20"
