"pdid","incidntnum","incident_code","category","descript","dayofweek","date","time","pddistrict","resolution","address","x","y","location",":@computed_region_6qbp_sg9q",":@computed_region_qgnn_b9vv",":@computed_region_26cr_cadq",":@computed_region_ajp5_b2md",":@computed_region_yftq_j783",":@computed_region_p5aj_wyqh",":@computed_region_rxqg_mtj9",":@computed_region_bh8s_q3mv",":@computed_region_fyvs_ahh9",":@computed_region_9dfj_4gjx",":@computed_region_n4xg_c4py",":@computed_region_4isq_27mq",":@computed_region_fcz8_est8",":@computed_region_pigm_ib2e",":@computed_region_9jxd_iqea",":@computed_region_6pnf_4xz7",":@computed_region_6ezc_tdp2",":@computed_region_h4ep_8xdi",":@computed_region_nqbw_i6c3",":@computed_region_2dwj_jsy4",":@computed_region_jwn9_ihcz"
"13003011306243","130030113","06243","LARCENY/THEFT","PETTY THEFT FROM LOCKED AUTO","Friday","2013-01-11T00:00:00.000","14:00","MISSION","NONE","GUERRERO ST / 16TH ST","-122.424104315404","37.7647828165893","POINT (-122.424104315404 37.7647828165893)","37","3","5","20","8","4","5","28859","19",,,,,,,"2",,,,,"37"
"8110815464020","081108154","64020","NON-CRIMINAL","AIDED CASE, MENTAL DISTURBED","Thursday","2008-10-16T00:00:00.000","19:05","MISSION","NONE","3200 Block of 24TH ST","-122.417119715741","37.7523748672624","POINT (-122.41711971574101 37.7523748672624)","53","3","2","20","2","4","7","28859","19",,,,"3",,,"2",,,"3",,"53"
"10074978619090","100749786","19090","DRUNKENNESS","UNDER INFLUENCE OF ALCOHOL IN A PUBLIC PLACE","Sunday","2010-08-15T00:00:00.000","23:16","RICHMOND","ARREST, BOOKED","800 Block of 32ND AV","-122.491823678586","37.7731396564478","POINT (-122.49182367858599 37.7731396564478)","8","8","4","29","11","6","2","55","26",,,,,,,"1",,,,,"8"
"4047287307041","040472873","07041","VEHICLE THEFT","VEHICLE, RECOVERED, AUTO","Saturday","2004-04-24T00:00:00.000","14:45","NORTHERN","ARREST, BOOKED","HAYES ST / STEINER ST","-122.432832799178","37.7756249672549","POINT (-122.432832799178 37.7756249672549)","23","4","11","9","15","9","11","29492","10",,,,,,,"1",,,,,"23"
"11614376606244","116143766","06244","LARCENY/THEFT","GRAND THEFT FROM LOCKED AUTO","Saturday","2011-11-12T00:00:00.000","18:00","RICHMOND","NONE","JOHNFKENNEDY DR / GREAT HY","-122.510925873416","37.7704317243551","POINT (-122.510925873416 37.7704317243551)","9","8","4","12","11","6","2","55","8",,,,,,,"1",,,,,"9"
"3107764075000","031077640","75000","MISSING PERSON","FOUND PERSON","Thursday","2003-09-11T00:00:00.000","12:00","RICHMOND","ARREST, BOOKED","400 Block of 30TH AV","-122.490093437359","37.7807920840194","POINT (-122.490093437359 37.7807920840194)","8","8","4","29","11","6","2","55","26",,,,,,,"2",,,,,"8"
"13080477004134","130804770","04134","ASSAULT","BATTERY","Monday","2013-09-23T00:00:00.000","15:00","TENDERLOIN","NONE","GOLDEN GATE AV / HYDE ST","-122.415508242782","37.7816542806076","POINT (-122.41550824278201 37.7816542806076)","21","5","10","36","7","10","9","28852","36","17","1","18","1","18","6","2","1","1","1",,"21"
"9085766765016","090857667","65016","OTHER OFFENSES","DRIVERS LICENSE, SUSPENDED OR REVOKED","Friday","2009-08-21T00:00:00.000","19:20","BAYVIEW","ARREST, CITED","THOMAS AV / INGALLS ST","-122.385684144722","37.7272326718559","POINT (-122.385684144722 37.7272326718559)","86","2","9","1","10","3","8","58","1",,,,,,,"2",,,,,"86"
"10027895105031","100278951","05031","BURGLARY","BURGLARY OF HOTEL ROOM, FORCIBLE ENTRY","Wednesday","2010-03-24T00:00:00.000","16:45","TENDERLOIN","NONE","400 Block of ELLIS ST","-122.413609328985","37.784696907904","POINT (-122.41360932898502 37.784696907904)","20","5","10","36","7","10","9","28852","36","17",,"18",,"18","6","2","1","1",,,"20"
"7017317672000","070173176","72000","NON-CRIMINAL","FOUND PROPERTY","Friday","2007-02-16T00:00:00.000","16:00","CENTRAL","NONE","500 Block of BUSH ST","-122.405941469147","37.7904631779771","POINT (-122.40594146914701 37.7904631779771)","19","6","3","8","5","1","10","28857","6",,,,,,"5","2",,,,,"19"
