"pdid","incidntnum","incident_code","category","descript","dayofweek","date","time","pddistrict","resolution","address","x","y","location",":@computed_region_6qbp_sg9q",":@computed_region_qgnn_b9vv",":@computed_region_26cr_cadq",":@computed_region_ajp5_b2md",":@computed_region_yftq_j783",":@computed_region_p5aj_wyqh",":@computed_region_rxqg_mtj9",":@computed_region_bh8s_q3mv",":@computed_region_fyvs_ahh9",":@computed_region_9dfj_4gjx",":@computed_region_n4xg_c4py",":@computed_region_4isq_27mq",":@computed_region_fcz8_est8",":@computed_region_pigm_ib2e",":@computed_region_9jxd_iqea",":@computed_region_6pnf_4xz7",":@computed_region_6ezc_tdp2",":@computed_region_h4ep_8xdi",":@computed_region_nqbw_i6c3",":@computed_region_2dwj_jsy4",":@computed_region_jwn9_ihcz"
"7026403226060","070264032","26060","BRIBERY","BRIBERY OF WITNESSES","Tuesday","2007-03-13T00:00:00.000","11:30","MISSION","ARREST, BOOKED","2100 Block of MISSION ST","-122.419528998826","37.7628776667056","POINT (-122.41952899882601 37.7628776667056)","53","3","2","20","8","4","7","28859","19","13",,"15","3","15",,"2",,,"3",,"53"
"9130384906243","091303849","06243","LARCENY/THEFT","PETTY THEFT FROM LOCKED AUTO","Tuesday","2009-12-22T00:00:00.000","19:00","NORTHERN","NONE","GOUGH ST / TURK ST","-122.423918786916","37.7815338127818","POINT (-122.423918786916 37.7815338127818)","100","4","11","39","7","9","11","28852","41",,"1",,"1",,,"2",,,"1",,"100"
"9009949916625","090099499","16625","DRUG/NARCOTIC","SALE OF BASE/ROCK COCAINE","Tuesday","2009-01-27T00:00:00.000","20:39","SOUTHERN","ARREST, BOOKED","800 Block of BRYANT ST","-122.403404791479","37.775420706711","POINT (-122.40340479147902 37.775420706711)","32","1","10","34","14","2","9","28853","34",,,,,,,"2",,,,,"32"
"10067721264020","100677212","64020","NON-CRIMINAL","AIDED CASE, MENTAL DISTURBED","Saturday","2010-07-24T00:00:00.000","12:32","SOUTHERN","PSYCHOPATHIC CASE","0 Block of DORE ST","-122.413045971966","37.7738617771611","POINT (-122.41304597196601 37.7738617771611)","32","1","10","34","8","2","9","28853","34",,"1",,"1",,,"2",,,"1",,"32"
"9126181163010","091261811","63010","WARRANTS","WARRANT ARREST","Tuesday","2009-12-08T00:00:00.000","23:00","SOUTHERN","ARREST, BOOKED","9TH ST / MISSION ST","-122.414714295579","37.7762310404758","POINT (-122.414714295579 37.7762310404758)","32","1","10","34","8","2","9","28853","34",,"1",,"1",,"7","2","1","1","1",,"32"
"5117445804012","051174458","04012","ASSAULT","AGGRAVATED ASSAULT WITH A KNIFE","Monday","2005-10-17T00:00:00.000","18:30","TENDERLOIN","NONE","0 Block of MASON ST","-122.409268441444","37.7837998723601","POINT (-122.409268441444 37.7837998723601)","20","5","10","36","14","10","9","28852","36","17","1","18",,"18","6","2","1","1",,,"20"
"12604787971000","126047879","71000","NON-CRIMINAL","LOST PROPERTY","Wednesday","2012-04-04T00:00:00.000","11:00","SOUTHERN","NONE","800 Block of BRYANT ST","-122.403404791479","37.775420706711","POINT (-122.40340479147902 37.775420706711)","32","1","10","34","14","2","9","28853","34",,,,,,,"2",,,,,"32"
"8049150474000","080491504","74000","MISSING PERSON","MISSING ADULT","Saturday","2008-05-10T00:00:00.000","20:39","INGLESIDE","NONE","200 Block of LONDON ST","-122.433397294718","37.7250504377449","POINT (-122.43339729471799 37.7250504377449)","90","9","1","7","9","7","6","28861","5",,,,,"4",,"2",,,,,"90"
"4019587106244","040195871","06244","LARCENY/THEFT","GRAND THEFT FROM LOCKED AUTO","Wednesday","2004-02-18T00:00:00.000","01:00","MISSION","NONE","4500 Block of 18TH ST","-122.440485645784","37.7605003986524","POINT (-122.440485645784 37.7605003986524)","115","3","5","5","2","4","5","28862","3",,,,,,,"1",,,,,"115"
"8028157106363","080281571","06363","LARCENY/THEFT","PETTY THEFT SHOPLIFTING","Sunday","2008-03-16T00:00:00.000","16:28","TARAVAL","ARREST, BOOKED","200 Block of WINSTON DR","-122.477976682169","37.7269346350353","POINT (-122.47797668216901 37.7269346350353)","41","10","8","16","1","8","4","64","14",,,,,,,"2",,,,,"41"
"4064498168020","040644981","68020","OTHER OFFENSES","MISCELLANEOUS INVESTIGATION","Saturday","2004-06-05T00:00:00.000","11:00","CENTRAL","NONE","0 Block of CLAY ST","-122.39617056066","37.7954869937274","POINT (-122.39617056066 37.7954869937274)","108","6","3","8","4","1","10","28860","6",,,,"4",,,"1",,,"4",,"108"
"9103390528160","091033905","28160","VANDALISM","MALICIOUS MISCHIEF, VANDALISM OF VEHICLES","Tuesday","2009-10-06T00:00:00.000","19:00","SOUTHERN","NONE","300 Block of SPEAR ST","-122.390136077091","37.7894806825431","POINT (-122.390136077091 37.7894806825431)","30","1","10","8","6","2","9","28855","6",,,,,,"3","1",,,,,"30"
"7048095926150","070480959","26150","OTHER OFFENSES","PAROLE VIOLATION","Friday","2007-05-11T00:00:00.000","09:54","SOUTHERN","ARREST, BOOKED","0 Block of 6TH ST","-122.409011206639","37.7811340568243","POINT (-122.40901120663898 37.7811340568243)","32","5","10","34","14","2","9","28853","34","24","1","6","1","6","7","2","1","1","1",,"32"
