"pdid","incidntnum","incident_code","category","descript","dayofweek","date","time","pddistrict","resolution","address","x","y","location",":@computed_region_6qbp_sg9q",":@computed_region_qgnn_b9vv",":@computed_region_26cr_cadq",":@computed_region_ajp5_b2md",":@computed_region_yftq_j783",":@computed_region_p5aj_wyqh",":@computed_region_rxqg_mtj9",":@computed_region_bh8s_q3mv",":@computed_region_fyvs_ahh9",":@computed_region_9dfj_4gjx",":@computed_region_n4xg_c4py",":@computed_region_4isq_27mq",":@computed_region_fcz8_est8",":@computed_region_pigm_ib2e",":@computed_region_9jxd_iqea",":@computed_region_6pnf_4xz7",":@computed_region_6ezc_tdp2",":@computed_region_h4ep_8xdi",":@computed_region_nqbw_i6c3",":@computed_region_2dwj_jsy4",":@computed_region_jwn9_ihcz"
"4119320815150","041193208","15150","OTHER OFFENSES","VIOLATION OF RESTRAINING ORDER","Monday","2004-10-18T00:00:00.000","20:00","SOUTHERN","NONE","200 Block of 6TH ST","-122.406346425632","37.7791674218963","POINT (-122.40634642563201 37.7791674218963)","32","1","10","34","14","2","9","28853","34","24","1","6","1","6","7","2",,,"1",,"32"
"5120451671000","051204516","71000","NON-CRIMINAL","LOST PROPERTY","Friday","2005-10-21T00:00:00.000","20:30","SOUTHERN","NONE","800 Block of BRYANT ST","-122.403404791479","37.775420706711","POINT (-122.40340479147902 37.775420706711)","32","1","10","34","14","2","9","28853","34",,,,,,,"2",,,,,"32"
"8096111507021","080961115","07021","VEHICLE THEFT","STOLEN AUTOMOBILE","Sunday","2008-08-31T00:00:00.000","23:00","MISSION","NONE","DOLORES ST / 15TH ST","-122.426540746321","37.7662675621982","POINT (-122.426540746321 37.7662675621982)","37","3","5","5","8","4","5","28862","3",,,,,,,"1",,,"5",,"37"
"6066409403014","060664094","03014","ROBBERY","ROBBERY ON THE STREET, STRONGARM","Thursday","2006-06-22T00:00:00.000","20:45","BAYVIEW","NONE","VANDYKE AV / LANE ST","-122.392418373108","37.7291601587565","POINT (-122.39241837310801 37.7291601587565)","86","2","9","1","10","3","8","58","1","11",,"13",,"13",,"2",,,,,"86"
"4072528007021","040725280","07021","VEHICLE THEFT","STOLEN AUTOMOBILE","Thursday","2004-06-24T00:00:00.000","12:30","SOUTHERN","NONE","FOLSOM ST / 6TH ST","-122.405618998029","37.7785045190689","POINT (-122.405618998029 37.7785045190689)","32","1","10","34","14","2","9","28856","34","24","1","6","1","6",,"2",,,"1",,"32"
"13053491106154","130534911","06154","LARCENY/THEFT","GRAND THEFT FROM PERSON","Saturday","2013-06-29T00:00:00.000","19:46","SOUTHERN","NONE","0 Block of 5TH ST","-122.407382686506","37.7833716368249","POINT (-122.40738268650601 37.7833716368249)","32","5","10","34","14","2","9","28853","34",,"1",,,,"7","2","1","1",,,"32"
"7082013926150","070820139","26150","OTHER OFFENSES","PAROLE VIOLATION","Monday","2007-08-13T00:00:00.000","09:36","SOUTHERN","ARREST, BOOKED","MASON ST / MARKET ST","-122.408953598279","37.783287873572","POINT (-122.408953598279 37.783287873572)","20","5","10","36","14","2","9","28853","36","17","1","18",,"18","7","2","1","1",,"35","20"
"6121953319057","061219533","19057","ASSAULT","THREATS AGAINST LIFE","Wednesday","2006-11-15T00:00:00.000","14:10","CENTRAL","NONE","500 Block of BAY ST","-122.416069622787","37.8052582935955","POINT (-122.416069622787 37.8052582935955)","106","6","3","23","5","1","10","308","23",,,,,,,"2",,,,,"106"
"10066138471000","100661384","71000","NON-CRIMINAL","LOST PROPERTY","Friday","2010-07-16T00:00:00.000","17:00","SOUTHERN","NONE","800 Block of BRYANT ST","-122.403404791479","37.775420706711","POINT (-122.40340479147902 37.775420706711)","32","1","10","34","14","2","9","28853","34",,,,,,,"2",,,,,"32"
"13044624709030","130446247","09030","BAD CHECKS","CHECKS, NON-SUFFICIENT FUNDS (MISDEMEANOR)","Wednesday","2013-05-15T00:00:00.000","18:00","BAYVIEW","NONE","4600 Block of 3RD ST","-122.390412132668","37.7360102192532","POINT (-122.390412132668 37.7360102192532)","86","2","9","1","10","3","8","58","1","11",,"13",,"13",,"2",,,,,"86"
