"pdid","incidntnum","incident_code","category","descript","dayofweek","date","time","pddistrict","resolution","address","x","y","location",":@computed_region_6qbp_sg9q",":@computed_region_qgnn_b9vv",":@computed_region_26cr_cadq",":@computed_region_ajp5_b2md",":@computed_region_yftq_j783",":@computed_region_p5aj_wyqh",":@computed_region_rxqg_mtj9",":@computed_region_bh8s_q3mv",":@computed_region_fyvs_ahh9",":@computed_region_9dfj_4gjx",":@computed_region_n4xg_c4py",":@computed_region_4isq_27mq",":@computed_region_fcz8_est8",":@computed_region_pigm_ib2e",":@computed_region_9jxd_iqea",":@computed_region_6pnf_4xz7",":@computed_region_6ezc_tdp2",":@computed_region_h4ep_8xdi",":@computed_region_nqbw_i6c3",":@computed_region_2dwj_jsy4",":@computed_region_jwn9_ihcz"
"8022214965016","080222149","65016","OTHER OFFENSES","DRIVERS LICENSE, SUSPENDED OR REVOKED","Saturday","2008-03-01T00:00:00.000","19:00","SOUTHERN","ARREST, CITED","800 Block of BRYANT ST","-122.403404791479","37.775420706711","POINT (-122.40340479147902 37.775420706711)","32","1","10","34","14","2","9","28853","34",,,,,,,"2",,,,,"32"
"5031348307025","050313483","07025","VEHICLE THEFT","STOLEN TRUCK","Sunday","2005-03-20T00:00:00.000","18:00","NORTHERN","NONE","3600 Block of LYON ST","-122.44827840533","37.804271887891","POINT (-122.44827840532999 37.804271887891)","17","4","6","13","13","9","1","57","17",,,,,,,"1",,,,"15","17"
"4082958165016","040829581","65016","OTHER OFFENSES","DRIVERS LICENSE, SUSPENDED OR REVOKED","Wednesday","2004-07-21T00:00:00.000","09:28","BAYVIEW","ARREST, CITED","JENNINGS ST / VAN DYKE AV","-122.388674368573","37.7270446789192","POINT (-122.388674368573 37.7270446789192)","86","2","9","1","10","3","8","58","1",,,,,,,"2",,,,,"86"
"6135338575000","061353385","75000","MISSING PERSON","FOUND PERSON","Friday","2006-12-22T00:00:00.000","00:15","BAYVIEW","LOCATED","1400 Block of PHELPS ST","-122.394438859914","37.7364438996732","POINT (-122.39443885991402 37.7364438996732)","87","2","9","1","10","3","8","58","1",,,,,,,"2",,,,,"87"
"10114725672000","101147256","72000","NON-CRIMINAL","FOUND PROPERTY","Monday","2010-12-13T00:00:00.000","18:00","INGLESIDE","UNFOUNDED","2800 Block of DIAMOND ST","-122.434066094698","37.734086514355","POINT (-122.434066094698 37.734086514355)","96","9","5","10","2","7","5","63","7","15",,"17",,"17",,"1",,,,,"96"
"4050745804144","040507458","04144","SEX OFFENSES, FORCIBLE","SEXUAL BATTERY","Monday","2004-05-03T00:00:00.000","15:00","CENTRAL","NONE","UNION ST / FRONT ST","-122.400438847267","37.8015247278979","POINT (-122.400438847267 37.8015247278979)","77","6","3","8","3","1","10","28860","6",,,,,,,"1",,,,,"77"
"5079797803074","050797978","03074","ROBBERY","ROBBERY, BODILY FORCE","Sunday","2005-07-17T00:00:00.000","01:00","MISSION","NONE","3000 Block of 16TH ST","-122.421662616877","37.7648758178404","POINT (-122.421662616877 37.7648758178404)","53","3","2","20","8","4","7","28859","19",,,,"3",,,"2",,,"3",,"53"
"13057018175030","130570181","75030","NON-CRIMINAL","CASE CLOSURE","Wednesday","2013-06-26T00:00:00.000","00:01","MISSION","COMPLAINANT REFUSES TO PROSECUTE","100 Block of JULIAN AV","-122.421046452212","37.7657683346446","POINT (-122.42104645221201 37.7657683346446)","53","3","2","20","8","4","7","28853","19",,,,"3",,,"2",,,"3",,"53"
"3063599028150","030635990","28150","VANDALISM","MALICIOUS MISCHIEF, VANDALISM","Friday","2003-05-23T00:00:00.000","09:00","INGLESIDE","NONE","1600 Block of CHURCH ST","-122.426715270055","37.74490208732","POINT (-122.426715270055 37.74490208732)","84","9","5","22","2","7","5","63","22",,,,,,,"1",,,,,"84"
"10048457863010","100484578","63010","WARRANTS","WARRANT ARREST","Tuesday","2010-05-25T00:00:00.000","12:13","BAYVIEW","ARREST, BOOKED","4800 Block of 3RD ST","-122.390705516025","37.734368010663","POINT (-122.39070551602501 37.734368010663)","86","2","9","1","10","3","8","58","1","11",,"13",,"13",,"2",,,,"61","86"
"12032060119057","120320601","19057","ASSAULT","THREATS AGAINST LIFE","Monday","2012-04-23T00:00:00.000","04:08","BAYVIEW","ARREST, BOOKED","1800 Block of PALOU AV","-122.396072849654","37.7369730787307","POINT (-122.396072849654 37.7369730787307)","87","2","9","1","10","3","8","58","1",,,,,,,"2",,,,,"87"
"9109296765010","091092967","65010","OTHER OFFENSES","TRAFFIC VIOLATION ARREST","Friday","2009-10-23T00:00:00.000","13:57","CENTRAL","ARREST, BOOKED","800 Block of GRANT AV","-122.406460320184","37.7947041509893","POINT (-122.40646032018398 37.7947041509893)","104","6","3","6","3","1","10","28857","4","5",,"5",,"5",,"2",,,,,"104"
"9125944604013","091259446","04013","ASSAULT","AGGRAVATED ASSAULT WITH A DEADLY WEAPON","Wednesday","2009-12-09T00:00:00.000","17:40","MISSION","NONE","GUERRERO ST / 19TH ST","-122.423643957485","37.7599667312465","POINT (-122.423643957485 37.7599667312465)","37","3","5","20","2","4","5","28859","19",,,,,,,"1",,,,,"37"
"7127269026150","071272690","26150","OTHER OFFENSES","PAROLE VIOLATION","Wednesday","2007-12-12T00:00:00.000","20:25","TENDERLOIN","ARREST, BOOKED","OFARRELL ST / HYDE ST","-122.416261836834","37.7853750846376","POINT (-122.41626183683401 37.7853750846376)","20","5","10","36","7","10","9","28858","36",,,,,,"6","2","1","1",,,"20"
"13622363306244","136223633","06244","LARCENY/THEFT","GRAND THEFT FROM LOCKED AUTO","Wednesday","2013-11-27T00:00:00.000","11:39","NORTHERN","NONE","PIERCE ST / CHESTNUT ST","-122.439504944797","37.8004024933613","POINT (-122.439504944797 37.8004024933613)","17","4","6","13","13","9","1","57","17","19",,"21",,"21",,"1",,,,,"17"
