"pdid","incidntnum","incident_code","category","descript","dayofweek","date","time","pddistrict","resolution","address","x","y","location",":@computed_region_6qbp_sg9q",":@computed_region_qgnn_b9vv",":@computed_region_26cr_cadq",":@computed_region_ajp5_b2md",":@computed_region_yftq_j783",":@computed_region_p5aj_wyqh",":@computed_region_rxqg_mtj9",":@computed_region_bh8s_q3mv",":@computed_region_fyvs_ahh9",":@computed_region_9dfj_4gjx",":@computed_region_n4xg_c4py",":@computed_region_4isq_27mq",":@computed_region_fcz8_est8",":@computed_region_pigm_ib2e",":@computed_region_9jxd_iqea",":@computed_region_6pnf_4xz7",":@computed_region_6ezc_tdp2",":@computed_region_h4ep_8xdi",":@computed_region_nqbw_i6c3",":@computed_region_2dwj_jsy4",":@computed_region_jwn9_ihcz"
"13029989206152","130299892","06152","LARCENY/THEFT","GRAND THEFT FROM PERSON","Friday","2013-04-12T00:00:00.000","16:32","SOUTHERN","NONE","MARKET ST / 7TH ST","-122.412515341356","37.7804777480508","POINT (-122.412515341356 37.7804777480508)","21","5","10","34","8","2","9","28853","34","3","1","3","1","3","7","2","1","1","1","35","21"
"13081355519090","130813555","19090","DRUNKENNESS","UNDER INFLUENCE OF ALCOHOL IN A PUBLIC PLACE","Thursday","2013-09-26T00:00:00.000","22:00","MISSION","ARREST, BOOKED","400 Block of CASTRO ST","-122.435150099812","37.7617597243598","POINT (-122.43515009981202 37.7617597243598)","38","3","5","5","15","4","5","28862","3","1",,"1","5","1","9","1",,,"5",,"38"
"9017365126150","090173651","26150","OTHER OFFENSES","PAROLE VIOLATION","Tuesday","2009-02-17T00:00:00.000","12:30","SOUTHERN","ARREST, BOOKED","800 Block of BRYANT ST","-122.403404791479","37.775420706711","POINT (-122.40340479147902 37.775420706711)","32","1","10","34","14","2","9","28853","34",,,,,,,"2",,,,,"32"
"9038300406304","090383004","06304","LARCENY/THEFT","GRAND THEFT FROM A BUILDING","Sunday","2009-04-12T00:00:00.000","16:40","INGLESIDE","NONE","4500 Block of MISSION ST","-122.434263310171","37.7254969149557","POINT (-122.434263310171 37.725496914955706)","94","9","1","28","9","7","6","28861","25",,,,,"4",,"1",,,,,"94"
"8088475574000","080884755","74000","MISSING PERSON","MISSING ADULT","Thursday","2008-08-21T00:00:00.000","09:00","INGLESIDE","NONE","1800 Block of SILLIMAN ST","-122.423326648277","37.7264125201889","POINT (-122.42332664827701 37.7264125201889)","90","9","2","7","9","7","7","309","5",,,,,,,"1",,,,,"90"
"8000183007021","080001830","07021","VEHICLE THEFT","STOLEN AUTOMOBILE","Friday","2007-12-28T00:00:00.000","19:00","NORTHERN","NONE","100 Block of STEINER ST","-122.431834622947","37.7702707640359","POINT (-122.431834622947 37.7702707640359)","28","7","5","3","15","9","5","29492","9",,,,,,,"1",,,,,"28"
"7064337316030","070643373","16030","DRUG/NARCOTIC","POSSESSION OF MARIJUANA FOR SALES","Tuesday","2007-06-26T00:00:00.000","09:45","TARAVAL","ARREST, BOOKED","3400 Block of JUDAH ST","-122.49897469428","37.7607866651906","POINT (-122.49897469428001 37.7607866651906)","39","10","7","35","1","8","3","56","35",,,,,,,"1",,,,,"39"
"7606183006244","076061830","06244","LARCENY/THEFT","GRAND THEFT FROM LOCKED AUTO","Wednesday","2007-08-22T00:00:00.000","07:10","CENTRAL","NONE","BROADWAY ST / JONES ST","-122.415196324015","37.7968030422604","POINT (-122.415196324015 37.7968030422604)","107","6","3","21","5","1","10","308","21",,,,,,,"1",,,,,"107"
"6030888868020","060308888","68020","OTHER OFFENSES","MISCELLANEOUS INVESTIGATION","Wednesday","2006-03-22T00:00:00.000","01:10","SOUTHERN","NONE","5TH ST / MARKET ST","-122.408068345148","37.7839916768161","POINT (-122.40806834514801 37.7839916768161)","19","5","10","36","12","2","9","28853","36","17","1","18",,"18","7","2","1","1",,"35","19"
"5000412105073","050004121","05073","BURGLARY","BURGLARY, UNLAWFUL ENTRY","Saturday","2005-01-01T00:00:00.000","18:00","RICHMOND","NONE","300 Block of EUCLID AV","-122.451446768576","37.7841442932644","POINT (-122.451446768576 37.7841442932644)","11","8","6","31","15","6","1","54","31",,,,,,,"1",,,,,"11"
"4120981115201","041209811","15201","ASSAULT","STALKING","Friday","2004-10-15T00:00:00.000","16:49","NORTHERN","NONE","0 Block of INCA LN","-122.428973540635","37.7832193794772","POINT (-122.42897354063501 37.7832193794772)","97","4","11","39","7","9","11","29490","41","8",,"9",,"9",,"2",,,,,"97"
"8046476116710","080464761","16710","DRUG/NARCOTIC","POSSESSION OF NARCOTICS PARAPHERNALIA","Saturday","2008-05-03T00:00:00.000","17:19","NORTHERN","ARREST, BOOKED","OLIVE ST / VANNESS AV","-122.421096796936","37.7842937802977","POINT (-122.42109679693598 37.7842937802977)","20","4","11","36","7","9","11","28858","36",,,,,,,"2",,"1",,,"20"
"5015635228160","050156352","28160","VANDALISM","MALICIOUS MISCHIEF, VANDALISM OF VEHICLES","Tuesday","2005-02-08T00:00:00.000","18:00","PARK","NONE","15TH ST / CASTRO ST","-122.435471454142","37.7657256987546","POINT (-122.43547145414202 37.7657256987546)","28","7","5","5","15","5","5","28862","3",,,,,,,"1",,,"5",,"28"
"6127602228165","061276022","28165","VANDALISM","MALICIOUS MISCHIEF, GRAFFITI","Thursday","2006-11-30T00:00:00.000","17:30","RICHMOND","NONE","4300 Block of GEARY BL","-122.465893491464","37.7808196752116","POINT (-122.465893491464 37.7808196752116)","5","8","4","11","11","6","2","54","11",,,,,,,"1",,,,,"5"
"10061375571010","100613755","71010","OTHER OFFENSES","LOST/STOLEN LICENSE PLATE","Wednesday","2010-06-30T00:00:00.000","18:00","RICHMOND","NONE","4TH AV / ANZA ST","-122.462003861436","37.7791838254247","POINT (-122.462003861436 37.7791838254247)","5","8","4","11","11","6","2","54","11",,,,,,,"1",,,,,"5"
"6044579772000","060445797","72000","NON-CRIMINAL","FOUND PROPERTY","Wednesday","2006-04-26T00:00:00.000","15:20","MISSION","NONE","700 Block of DOUGLASS ST","-122.438442438534","37.7514199188116","POINT (-122.438442438534 37.7514199188116)","84","3","5","22","2","4","5","28862","22",,,,,,,"1",,,,,"84"
"8008379730155","080083797","30155","LIQUOR LAWS","CONSUMING ALCOHOL IN PUBLIC VIEW","Thursday","2008-01-24T00:00:00.000","11:09","SOUTHERN","ARREST, CITED","1100 Block of MARKET ST","-122.413564091744","37.779514030063","POINT (-122.413564091744 37.779514030063)","32","5","10","34","8","2","9","28853","34","3","1","3","1","3","7","2","1","1","1","35","32"
"7008219162020","070082191","62020","WARRANTS","ENROUTE TO DEPARTMENT OF CORRECTIONS","Tuesday","2007-01-23T00:00:00.000","11:40","TENDERLOIN","ARREST, BOOKED","100 Block of HYDE ST","-122.415533007999","37.7821372997842","POINT (-122.415533007999 37.7821372997842)","20","5","10","36","7","10","9","28852","36","17","1","18","1","18","6","2","1","1","1",,"20"
"6602427428150","066024274","28150","VANDALISM","MALICIOUS MISCHIEF, VANDALISM","Saturday","2005-09-17T00:00:00.000","23:00","NORTHERN","NONE","2200 Block of FILBERT ST","-122.436507039587","37.7978600474455","POINT (-122.43650703958701 37.7978600474455)","15","4","6","13","13","9","1","57","17",,,,,,,"1",,,,,"15"
"6110022706234","061100227","06234","LARCENY/THEFT","GRAND THEFT AUTO STRIP","Saturday","2006-10-14T00:00:00.000","19:00","SOUTHERN","NONE","800 Block of BRYANT ST","-122.403404791479","37.775420706711","POINT (-122.40340479147902 37.775420706711)","32","1","10","34","14","2","9","28853","34",,,,,,,"2",,,,,"32"
"6103100805013","061031008","05013","BURGLARY","BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY","Thursday","2006-09-21T00:00:00.000","20:00","BAYVIEW","NONE","5500 Block of 3RD ST","-122.393274075345","37.7273105655646","POINT (-122.39327407534502 37.7273105655646)","86","2","9","1","10","3","8","58","1",,,,,,,"2",,,,,"86"
"10114206827090","101142068","27090","LARCENY/THEFT","LOST PROPERTY, PETTY THEFT","Sunday","2010-12-12T00:00:00.000","01:35","NORTHERN","NONE","1300 Block of FILLMORE ST","-122.432355641362","37.7819065476741","POINT (-122.432355641362 37.7819065476741)","97","4","11","39","15","9","11","29490","41",,,,,,,"2",,,,,"97"
"11059676564085","110596765","64085","SUSPICIOUS OCC","INVESTIGATIVE DETENTION","Tuesday","2011-07-26T00:00:00.000","11:32","CENTRAL","NONE","2800 Block of TAYLOR ST","-122.415923448242","37.8085905137102","POINT (-122.41592344824198 37.8085905137102)","99","6","3","23","3","1","10","308","23",,,,,,"2","2",,,,,"99"
"5024067675000","050240676","75000","MISSING PERSON","FOUND PERSON","Wednesday","2005-03-02T00:00:00.000","16:30","NORTHERN","LOCATED","1300 Block of GOLDEN GATE AV","-122.432800615342","37.7795115909237","POINT (-122.43280061534202 37.7795115909237)","97","4","11","39","15","9","11","29490","41",,,,,,,"2",,,,,"97"
"6062586462050","060625864","62050","WARRANTS","ENROUTE TO OUTSIDE JURISDICTION","Tuesday","2006-06-13T00:00:00.000","11:52","MISSION","ARREST, BOOKED","1700 Block of MISSION ST","-122.419876917134","37.7695797471896","POINT (-122.41987691713399 37.7695797471896)","53","3","2","20","8","4","7","28853","19",,"1",,"3",,,"2",,,"3",,"53"
"4048964662050","040489646","62050","WARRANTS","ENROUTE TO OUTSIDE JURISDICTION","Thursday","2004-04-29T00:00:00.000","06:50","NORTHERN","ARREST, BOOKED","POLK ST / POST ST","-122.419930111618","37.7868262081927","POINT (-122.419930111618 37.7868262081927)","50","4","3","36","13","9","10","28858","36",,,,,,"10","2",,,,,"50"
"10605632306372","106056323","06372","LARCENY/THEFT","PETTY THEFT OF PROPERTY","Wednesday","2010-05-05T00:00:00.000","21:00","SOUTHERN","NONE","1200 Block of HOWARD ST","-122.412447373124","37.775633673443","POINT (-122.412447373124 37.775633673443)","32","1","10","34","8","2","9","28853","34",,"1",,"1",,,"2","1","1","1",,"32"
"4013768506244","040137685","06244","LARCENY/THEFT","GRAND THEFT FROM LOCKED AUTO","Tuesday","2004-02-03T00:00:00.000","18:00","BAYVIEW","NONE","400 Block of GAVEN ST","-122.413956470038","37.7319041279676","POINT (-122.413956470038 37.7319041279676)","91","2","2","25","9","3","7","309","28",,,,,,,"2",,,,,"91"
"12009873926170","120098739","26170","OTHER OFFENSES","PROBATION VIOLATION","Saturday","2012-02-04T00:00:00.000","19:53","MISSION","ARREST, BOOKED","2000 Block of MISSION ST","-122.41965834371","37.7642205603745","POINT (-122.41965834370998 37.7642205603745)","53","3","2","20","8","4","7","28859","19","12",,"14","3","14",,"2",,,"3",,"53"
"13000473207200","130004732","07200","OTHER OFFENSES","FALSE EVIDENCE OF VEHICLE REGISTRATION","Wednesday","2013-01-02T00:00:00.000","15:54","BAYVIEW","ARREST, BOOKED","300 Block of WILLIAMS AV","-122.399443658942","37.7301760161647","POINT (-122.399443658942 37.7301760161647)","86","2","9","1","10","3","8","58","1",,,,,,,"2",,,,,"86"
"7117762062030","071177620","62030","WARRANTS","ENROUTE TO PAROLE OFFICER","Friday","2007-11-16T00:00:00.000","19:02","TENDERLOIN","ARREST, BOOKED","100 Block of TURK ST","-122.411593095704","37.7830529510782","POINT (-122.41159309570402 37.7830529510782)","20","5","10","36","14","10","9","28852","36","17","1","18","1","18","6","2","1","1","1",,"20"
"9070597564020","090705975","64020","NON-CRIMINAL","AIDED CASE, MENTAL DISTURBED","Saturday","2009-07-11T00:00:00.000","16:00","TARAVAL","PSYCHOPATHIC CASE","400 Block of LAKESHORE DR","-122.494774785774","37.7333809113449","POINT (-122.49477478577401 37.7333809113449)","43","10","8","35","1","8","4","64","35",,,,,,,"1",,,,,"43"
"5032160262050","050321602","62050","WARRANTS","ENROUTE TO OUTSIDE JURISDICTION","Tuesday","2005-03-22T00:00:00.000","23:18","PARK","ARREST, BOOKED","600 Block of DUBOCE AV","-122.434249624241","37.7692002895738","POINT (-122.434249624241 37.7692002895738)","28","7","5","3","15","5","5","29492","9",,,,,"20",,"1",,,"5",,"28"
"13093032506361","130930325","06361","LARCENY/THEFT","PETTY THEFT SHOPLIFTING","Saturday","2013-11-02T00:00:00.000","08:33","TARAVAL","NONE","1600 Block of OCEAN AV","-122.459564595337","37.7246926893786","POINT (-122.45956459533701 37.7246926893786)","71","10","8","41","9","8","4","28861","40",,,"19",,"19","13","1",,,,,"71"
"13030209706244","130302097","06244","LARCENY/THEFT","GRAND THEFT FROM LOCKED AUTO","Friday","2013-04-12T00:00:00.000","18:45","MISSION","NONE","3400 Block of CESAR CHAVEZ ST","-122.418694905088","37.7482453835824","POINT (-122.418694905088 37.7482453835824)","53","3","2","20","2","4","7","28859","19",,,,"3",,,"2",,,"3",,"53"
"4142045906112","041420459","06112","LARCENY/THEFT","GRAND THEFT PICKPOCKET","Tuesday","2004-12-14T00:00:00.000","17:10","NORTHERN","NONE","VANNESS AV / CALIFORNIA ST","-122.422330464205","37.7903690688591","POINT (-122.422330464205 37.7903690688591)","102","4","6","39","13","9","1","28858","41",,,,,,"10","1",,,,,"102"
"7124003962050","071240039","62050","WARRANTS","ENROUTE TO OUTSIDE JURISDICTION","Monday","2007-12-03T00:00:00.000","21:24","SOUTHERN","ARREST, BOOKED","100 Block of 6TH ST","-122.407877117352","37.7803875013555","POINT (-122.407877117352 37.7803875013555)","32","1","10","34","14","2","9","28853","34","24","1","6","1","6","7","2","1","1","1",,"32"
"13602127706244","136021277","06244","LARCENY/THEFT","GRAND THEFT FROM LOCKED AUTO","Saturday","2013-01-26T00:00:00.000","16:00","SOUTHERN","NONE","800 Block of BRYANT ST","-122.403404791479","37.775420706711","POINT (-122.40340479147902 37.775420706711)","32","1","10","34","14","2","9","28853","34",,,,,,,"2",,,,,"32"
"8088321819057","080883218","19057","ASSAULT","THREATS AGAINST LIFE","Thursday","2008-08-21T00:00:00.000","13:00","INGLESIDE","NONE","5700 Block of MISSION ST","-122.449729173956","37.7098635927288","POINT (-122.449729173956 37.7098635927288)","66","9","1","28","9","7","6","28861","25",,,,,,,"2",,,,,"66"
"12099648465030","120996484","65030","OTHER OFFENSES","SPEEDING","Monday","2012-12-10T00:00:00.000","20:47","INGLESIDE","NONE","ALEMANY BL / TRUMBULL ST","-122.421730825044","37.7313529425827","POINT (-122.421730825044 37.7313529425827)","94","9","2","25","9","7","7","28861","28",,,,,,,"2",,,,,"94"
"11033465616710","110334656","16710","DRUG/NARCOTIC","POSSESSION OF NARCOTICS PARAPHERNALIA","Monday","2011-04-25T00:00:00.000","11:45","TENDERLOIN","ARREST, CITED","500 Block of EDDY ST","-122.416710733848","37.7833570390935","POINT (-122.41671073384802 37.7833570390935)","20","5","10","36","7","10","9","28852","36","17","1","18",,"18","6","2","1","1",,,"20"
