"pdid","incidntnum","incident_code","category","descript","dayofweek","date","time","pddistrict","resolution","address","x","y","location",":@computed_region_6qbp_sg9q",":@computed_region_qgnn_b9vv",":@computed_region_26cr_cadq",":@computed_region_ajp5_b2md",":@computed_region_yftq_j783",":@computed_region_p5aj_wyqh",":@computed_region_rxqg_mtj9",":@computed_region_bh8s_q3mv",":@computed_region_fyvs_ahh9",":@computed_region_9dfj_4gjx",":@computed_region_n4xg_c4py",":@computed_region_4isq_27mq",":@computed_region_fcz8_est8",":@computed_region_pigm_ib2e",":@computed_region_9jxd_iqea",":@computed_region_6pnf_4xz7",":@computed_region_6ezc_tdp2",":@computed_region_h4ep_8xdi",":@computed_region_nqbw_i6c3",":@computed_region_2dwj_jsy4",":@computed_region_jwn9_ihcz"
"11082307963010","110823079","63010","WARRANTS","WARRANT ARREST","Wednesday","2011-10-12T00:00:00.000","15:44","SOUTHERN","ARREST, BOOKED","800 Block of BRYANT ST","-122.403404791479","37.775420706711","POINT (-122.40340479147902 37.775420706711)","32","1","10","34","14","2","9","28853","34",,,,,,,"2",,,,,"32"
"4117931128100","041179311","28100","VANDALISM","MALICIOUS MISCHIEF, BREAKING WINDOWS","Thursday","2004-10-14T00:00:00.000","21:43","TARAVAL","NONE","200 Block of EUCALYPTUS DR","-122.475404902372","37.7310301457763","POINT (-122.47540490237199 37.7310301457763)","41","10","8","16","1","8","4","64","14",,,,,,,"2",,,,,"41"
"13619044606244","136190446","06244","LARCENY/THEFT","GRAND THEFT FROM LOCKED AUTO","Thursday","2013-10-10T00:00:00.000","13:30","SOUTHERN","NONE","800 Block of BRYANT ST","-122.403404791479","37.775420706711","POINT (-122.40340479147902 37.775420706711)","32","1","10","34","14","2","9","28853","34",,,,,,,"2",,,,,"32"
"5005439204013","050054392","04013","ASSAULT","AGGRAVATED ASSAULT WITH A DEADLY WEAPON","Friday","2005-01-14T00:00:00.000","23:23","TENDERLOIN","NONE","JONES ST / TURK ST","-122.412414263588","37.7830037964305","POINT (-122.412414263588 37.7830037964305)","20","5","10","36","7","10","9","28852","36","17","1","18","1","18","6","2","1","1","1",,"20"
"6086497163010","060864971","63010","WARRANTS","WARRANT ARREST","Tuesday","2006-08-15T00:00:00.000","10:39","TENDERLOIN","ARREST, BOOKED","TURK ST / HYDE ST","-122.415694922134","37.7825851968467","POINT (-122.41569492213398 37.78258519684671)","20","5","10","36","7","10","9","28852","36","17","1","18","1","18","6","2","1","1","1",,"20"
"8015098228165","080150982","28165","VANDALISM","MALICIOUS MISCHIEF, GRAFFITI","Wednesday","2008-02-06T00:00:00.000","23:00","RICHMOND","NONE","3600 Block of BALBOA ST","-122.497866355514","37.7757454267928","POINT (-122.497866355514 37.7757454267928)","8","8","4","29","11","6","2","55","26",,,,,,,"1",,,,,"8"
"12014489305153","120144893","05153","BURGLARY","BURGLARY,STORE UNDER CONSTRUCTION, UNLAWFUL ENTRY","Sunday","2012-02-19T00:00:00.000","17:00","SOUTHERN","NONE","100 Block of SOUTHPARK AV","-122.394434280881","37.7813440864506","POINT (-122.39443428088101 37.78134408645061)","31","1","10","8","6","2","9","28856","6",,,,,,,"1",,,,,"31"
"8106446528160","081064465","28160","VANDALISM","MALICIOUS MISCHIEF, VANDALISM OF VEHICLES","Sunday","2008-10-05T00:00:00.000","20:30","BAYVIEW","NONE","100 Block of SWEENY ST","-122.408403087702","37.7328760122773","POINT (-122.408403087702 37.7328760122773)","91","2","2","25","10","3","7","309","28",,,,,,,"2",,,,,"91"
"12074383711010","120743837","11010","STOLEN PROPERTY","RECEIVING STOLEN PROPERTY","Sunday","2012-09-16T00:00:00.000","16:32","MISSION","ARREST, BOOKED","1100 Block of VERMONT ST","-122.403513955008","37.7550864947417","POINT (-122.403513955008 37.7550864947417)","54","3","9","20","10","4","8","28859","19","23",,"10",,"10",,"2",,,,,"54"
"10105679828150","101056798","28150","VANDALISM","MALICIOUS MISCHIEF, VANDALISM","Sunday","2010-11-14T00:00:00.000","01:35","SOUTHERN","NONE","0 Block of 4TH ST","-122.405064813074","37.7850482514687","POINT (-122.40506481307402 37.7850482514687)","32","5","10","34","12","2","9","28853","34",,,,,,"4","2",,,,,"32"
"10029684071000","100296840","71000","NON-CRIMINAL","LOST PROPERTY","Thursday","2010-03-04T00:00:00.000","18:30","SOUTHERN","NONE","800 Block of BRYANT ST","-122.403404791479","37.775420706711","POINT (-122.40340479147902 37.775420706711)","32","1","10","34","14","2","9","28853","34",,,,,,,"2",,,,,"32"
"11062414002104","110624140","02104","SEX OFFENSES, FORCIBLE","ASSAULT TO RAPE WITH BODILY FORCE","Thursday","2011-08-04T00:00:00.000","22:00","SOUTHERN","EXCEPTIONAL CLEARANCE","800 Block of BRYANT ST","-122.403404791479","37.775420706711","POINT (-122.40340479147902 37.775420706711)","32","1","10","34","14","2","9","28853","34",,,,,,,"2",,,,,"32"
"9011384516010","090113845","16010","DRUG/NARCOTIC","POSSESSION OF MARIJUANA","Saturday","2009-01-31T00:00:00.000","18:37","SOUTHERN","ARREST, CITED","FOLSOM ST / 6TH ST","-122.405618998022","37.7785045190918","POINT (-122.40561899802199 37.7785045190918)","32","1","10","34","14","2","9","28856","34","24","1","6","1","6",,"2",,,"1",,"32"
"11078748106374","110787481","06374","LARCENY/THEFT","GRAND THEFT OF PROPERTY","Thursday","2011-09-29T00:00:00.000","23:56","SOUTHERN","NONE","0 Block of 8TH ST","-122.413684555167","37.7777984628537","POINT (-122.413684555167 37.7777984628537)","32","5","10","34","8","2","9","28853","34",,"1",,"1",,"7","2","1","1","1",,"32"
"11057032716710","110570327","16710","DRUG/NARCOTIC","POSSESSION OF NARCOTICS PARAPHERNALIA","Saturday","2011-07-16T00:00:00.000","16:33","TENDERLOIN","ARREST, BOOKED","TAYLOR ST / EDDY ST","-122.410955248906","37.7841399509594","POINT (-122.41095524890602 37.7841399509594)","20","5","10","36","14","10","9","28852","36","17","1","18",,"18","6","2","1","1",,,"20"
"9074936527130","090749365","27130","OTHER OFFENSES","POSSESSION OF BURGLARY TOOLS","Thursday","2009-07-23T00:00:00.000","13:29","SOUTHERN","ARREST, BOOKED","900 Block of MARKET ST","-122.408421116922","37.7835699386918","POINT (-122.40842111692201 37.7835699386918)","32","5","10","34","14","2","9","28853","34","17","1","18",,"18","7","2","1","1",,"35","32"
"3078296115150","030782961","15150","OTHER OFFENSES","VIOLATION OF RESTRAINING ORDER","Monday","2003-06-30T00:00:00.000","18:00","BAYVIEW","NONE","3RD ST / NEWCOMB AV","-122.390416955517","37.7355926106176","POINT (-122.39041695551701 37.7355926106176)","86","2","9","1","10","3","8","58","1","11",,"13",,"13",,"2",,,,,"86"
"3029588965016","030295889","65016","OTHER OFFENSES","DRIVERS LICENSE, SUSPENDED OR REVOKED","Wednesday","2003-03-12T00:00:00.000","09:25","SOUTHERN","ARREST, CITED","MISSION ST / 6TH ST","-122.408710606671","37.7809706721824","POINT (-122.408710606671 37.7809706721824)","32","1","10","34","14","2","9","28853","34","24","1","6","1","6","7","2","1","1","1",,"32"
"5048314964070","050483149","64070","SUSPICIOUS OCC","SUSPICIOUS OCCURRENCE","Sunday","2005-05-01T00:00:00.000","14:30","PARK","UNFOUNDED","OAK ST / DIVISADERO ST","-122.437422446071","37.773132331609","POINT (-122.43742244607098 37.773132331609)",,"4","11","3","15","5","11","29492","9",,,,,,,"1",,,,,
"3035449163010","030354491","63010","WARRANTS","WARRANT ARREST","Wednesday","2003-03-26T00:00:00.000","09:30","SOUTHERN","ARREST, BOOKED","600 Block of MINNA ST","-122.41108692372","37.7781634278768","POINT (-122.41108692372 37.7781634278768)","32","1","10","34","8","2","9","28853","34","24","1","6","1","6",,"2","1","1","1",,"32"
"6091787116010","060917871","16010","DRUG/NARCOTIC","POSSESSION OF MARIJUANA","Monday","2006-08-28T00:00:00.000","18:55","TENDERLOIN","ARREST, BOOKED","0 Block of UNITEDNATIONS PZ","-122.41431222924","37.7798339183587","POINT (-122.41431222924 37.7798339183587)","21","5","10","36","7","10","9","28852","36","3","1","3","1","3","6","2","1","1","1","39","21"
"10080919263010","100809192","63010","WARRANTS","WARRANT ARREST","Thursday","2010-09-02T00:00:00.000","10:00","TENDERLOIN","ARREST, BOOKED","0 Block of TURK ST","-122.409849441655","37.7832755202567","POINT (-122.40984944165501 37.7832755202567)","20","5","10","36","14","10","9","28852","36","17","1","18",,"18","6","2","1","1",,,"20"
"9115066274000","091150662","74000","MISSING PERSON","MISSING ADULT","Friday","2009-11-06T00:00:00.000","16:45","BAYVIEW","NONE","0 Block of LEDYARD ST","-122.402116556292","37.7332354676556","POINT (-122.402116556292 37.7332354676556)","87","2","9","1","10","3","8","58","1",,,,,,,"2",,,,,"87"
"9013658016010","090136580","16010","DRUG/NARCOTIC","POSSESSION OF MARIJUANA","Friday","2009-02-06T00:00:00.000","20:10","SOUTHERN","ARREST, BOOKED","STEVENSON ST / 4TH ST","-122.405238699988","37.7852653024671","POINT (-122.40523869998799 37.7852653024671)","32","5","10","34","12","2","9","28853","34","17",,"18",,"18","4","2",,,,,"32"
"10006403904134","100064039","04134","ASSAULT","BATTERY","Thursday","2010-01-14T00:00:00.000","13:00","MISSION","NONE","3100 Block of CESAR CHAVEZ ST","-122.412594354828","37.7481660056223","POINT (-122.41259435482799 37.7481660056223)","83","3","2","2","2","4","7","28859","2",,,,"3",,,"1",,,"3",,"83"
"5089944906242","050899449","06242","LARCENY/THEFT","PETTY THEFT FROM LOCKED AUTO","Thursday","2005-08-11T00:00:00.000","15:05","TENDERLOIN","NONE","300 Block of LEAVENWORTH ST","-122.414269361877","37.7842081124308","POINT (-122.414269361877 37.7842081124308)","20","5","10","36","7","10","9","28852","36","17",,"18",,"18","6","2","1","1",,,"20"
"6110328706240","061103287","06240","LARCENY/THEFT","ATTEMPTED THEFT FROM LOCKED VEHICLE","Sunday","2006-10-15T00:00:00.000","05:00","TARAVAL","NONE","0 Block of CHUMASERO DR","-122.472875861339","37.713317784448","POINT (-122.472875861339 37.713317784448)","42","10","8","16","1","8","4","64","14",,,,,,,"2",,,,,"42"
"10087041651040","100870416","51040","NON-CRIMINAL","AIDED CASE","Sunday","2010-09-19T00:00:00.000","20:24","TARAVAL","NONE","2600 Block of 19TH AV","-122.475207102914","37.7383755472632","POINT (-122.47520710291398 37.7383755472632)","46","10","8","41","1","8","4","29491","40",,,,,,,"1",,,,,"46"
"4132334265015","041323342","65015","OTHER OFFENSES","TRAFFIC VIOLATION","Friday","2004-11-19T00:00:00.000","18:29","SOUTHERN","ARREST, CITED","200 Block of 9TH ST","-122.412943232312","37.7747396562889","POINT (-122.41294323231202 37.7747396562889)","32","1","10","34","8","2","9","28853","34",,"1",,"1",,,"2",,,"1",,"32"
"9037874862050","090378748","62050","WARRANTS","ENROUTE TO OUTSIDE JURISDICTION","Saturday","2009-04-11T00:00:00.000","11:35","TARAVAL","ARREST, BOOKED","GREAT HWY / TARAVAL ST","-122.506864755163","37.7416713934066","POINT (-122.506864755163 37.7416713934066)","39","10","7","35","1","8","3","29491","35",,,,,,,"1",,,,,"39"
"7131561004134","071315610","04134","ASSAULT","BATTERY","Tuesday","2007-12-25T00:00:00.000","10:00","BAYVIEW","ARREST, BOOKED","1700 Block of LASALLE AV","-122.391434800433","37.7381270935013","POINT (-122.39143480043302 37.7381270935013)","86","2","9","1","10","3","8","58","1",,,,,,,"2",,,,,"86"
"7057177465010","070571774","65010","OTHER OFFENSES","TRAFFIC VIOLATION ARREST","Wednesday","2007-06-06T00:00:00.000","08:45","BAYVIEW","ARREST, BOOKED","SAN BRUNO AV / BACON ST","-122.403595293514","37.7276340992506","POINT (-122.40359529351402 37.72763409925061)","91","2","2","25","10","3","7","309","28",,,,,,,"2",,,,,"91"
"7109905215150","071099052","15150","OTHER OFFENSES","VIOLATION OF RESTRAINING ORDER","Friday","2007-10-26T00:00:00.000","11:49","MISSION","ARREST, BOOKED","MISSION ST / CLARION AL","-122.419478247917","37.763050767731","POINT (-122.419478247917 37.763050767731)","53","3","2","20","8","4","7","28859","19","13",,"15","3","15",,"2",,,"3",,"53"
"6134554216010","061345542","16010","DRUG/NARCOTIC","POSSESSION OF MARIJUANA","Tuesday","2006-12-19T00:00:00.000","19:18","SOUTHERN","ARREST, BOOKED","PERRY ST / 3RD ST","-122.396844646399","37.7821181034463","POINT (-122.39684464639899 37.7821181034463)","32","1","10","34","6","2","9","28856","34",,,,,,,"2",,,,,"32"
"13072094406224","130720944","06224","LARCENY/THEFT","GRAND THEFT FROM UNLOCKED AUTO","Wednesday","2013-08-28T00:00:00.000","12:40","NORTHERN","NONE","GEARY BL / STEINER ST","-122.4345637373","37.7841504915887","POINT (-122.4345637373 37.7841504915887)","97","4","11","39","13","9","11","29490","41",,,,,,,"2",,,,,"97"
"9106941105073","091069411","05073","BURGLARY","BURGLARY, UNLAWFUL ENTRY","Friday","2009-10-09T00:00:00.000","16:00","RICHMOND","NONE","700 Block of PRESIDIO AV","-122.446264333485","37.7849034219604","POINT (-122.446264333485 37.7849034219604)","103","8","6","31","15","6","1","29490","31",,,,,,,"1",,,,,"103"
"13000085903014","130000859","03014","ROBBERY","ROBBERY ON THE STREET, STRONGARM","Tuesday","2013-01-01T00:00:00.000","05:30","INGLESIDE","NONE","MISSION ST / RICHLAND AV","-122.42446746767","37.7360604757326","POINT (-122.42446746767 37.7360604757326)","61","9","5","2","2","7","5","28859","2",,,,,,,"1",,,,,"61"
"6101222464020","061012224","64020","NON-CRIMINAL","AIDED CASE, MENTAL DISTURBED","Thursday","2006-09-21T00:00:00.000","22:41","NORTHERN","PSYCHOPATHIC CASE","700 Block of POLK ST","-122.419159190984","37.7833430636234","POINT (-122.41915919098402 37.7833430636234)","20","4","10","36","7","9","9","28858","36",,"1",,,,,"2","1","1",,,"20"
"10051478306224","100514783","06224","LARCENY/THEFT","GRAND THEFT FROM UNLOCKED AUTO","Sunday","2010-05-02T00:00:00.000","23:45","NORTHERN","NONE","EDDY ST / POLK ST","-122.419183096362","37.7830998244592","POINT (-122.41918309636199 37.7830998244592)","20","4","10","36","7","9","9","28852","36",,"1",,,,,"2","1","1",,,"20"
"9128998228100","091289982","28100","VANDALISM","MALICIOUS MISCHIEF, BREAKING WINDOWS","Saturday","2009-12-19T00:00:00.000","00:01","BAYVIEW","NONE","2300 Block of JERROLD AV","-122.403325562863","37.7475086406694","POINT (-122.403325562863 37.7475086406694)","85","2","9","1","10","3","8","58","1",,,,,,,"1",,,,,"85"
