"pdid","incidntnum","incident_code","category","descript","dayofweek","date","time","pddistrict","resolution","address","x","y","location",":@computed_region_6qbp_sg9q",":@computed_region_qgnn_b9vv",":@computed_region_26cr_cadq",":@computed_region_ajp5_b2md",":@computed_region_yftq_j783",":@computed_region_p5aj_wyqh",":@computed_region_rxqg_mtj9",":@computed_region_bh8s_q3mv",":@computed_region_fyvs_ahh9",":@computed_region_9dfj_4gjx",":@computed_region_n4xg_c4py",":@computed_region_4isq_27mq",":@computed_region_fcz8_est8",":@computed_region_pigm_ib2e",":@computed_region_9jxd_iqea",":@computed_region_6pnf_4xz7",":@computed_region_6ezc_tdp2",":@computed_region_h4ep_8xdi",":@computed_region_nqbw_i6c3",":@computed_region_2dwj_jsy4",":@computed_region_jwn9_ihcz"
"11006487564020","110064875","64020","NON-CRIMINAL","AIDED CASE, MENTAL DISTURBED","Friday","2011-01-21T00:00:00.000","16:52","CENTRAL","PSYCHOPATHIC CASE","GEARY ST / HYDE ST","-122.416452065595","37.7863086885804","POINT (-122.41645206559501 37.7863086885804)","20","6","10","36","13","1","9","28858","36",,,,,,,"2","1","1",,,"20"
"5088357705033","050883577","05033","BURGLARY","BURGLARY OF HOTEL ROOM, UNLAWFUL ENTRY","Saturday","2005-08-06T00:00:00.000","14:30","SOUTHERN","NONE","400 Block of MINNA ST","-122.407387172098","37.7810688918781","POINT (-122.407387172098 37.7810688918781)","32","1","10","34","14","2","9","28853","34",,"1",,,,"7","2","1","1",,,"32"
"13097955507025","130979555","07025","VEHICLE THEFT","STOLEN TRUCK","Monday","2013-11-18T00:00:00.000","18:15","RICHMOND","NONE","ANZA ST / 14TH AV","-122.462003861436","37.7791838254247","POINT (-122.462003861436 37.7791838254247)","5","8","4","11","11","6","2","54","11",,,,,,,"1",,,,,"5"
"11090280509040","110902805","09040","FORGERY/COUNTERFEITING","CHECKS, POSSESSION WITH INTENT TO PASS","Tuesday","2011-11-08T00:00:00.000","18:00","CENTRAL","ARREST, BOOKED","0 Block of CALIFORNIA ST","-122.397000084271","37.793530471553","POINT (-122.397000084271 37.793530471553)","108","6","3","8","4","1","10","28860","6",,,,,,,"2",,,,,"108"
"4090219365016","040902193","65016","OTHER OFFENSES","DRIVERS LICENSE, SUSPENDED OR REVOKED","Sunday","2004-08-08T00:00:00.000","14:25","PARK","ARREST, CITED","17TH ST / ROOSEVELT WY","-122.445308620775","37.7618801162772","POINT (-122.44530862077501 37.761880116277204)","115","7","5","5","15","5","5","28862","3",,,,,,,"1",,,,,"115"
"10076568506112","100765685","06112","LARCENY/THEFT","GRAND THEFT PICKPOCKET","Friday","2010-08-20T00:00:00.000","13:30","SOUTHERN","NONE","800 Block of BRYANT ST","-122.403404791479","37.775420706711","POINT (-122.40340479147902 37.775420706711)","32","1","10","34","14","2","9","28853","34",,,,,,,"2",,,,,"32"
"7044060206303","070440602","06303","LARCENY/THEFT","PETTY THEFT FROM A BUILDING","Monday","2007-04-30T00:00:00.000","09:00","INGLESIDE","NONE","0 Block of PHELAN AV","-122.452289660492","37.7256933575703","POINT (-122.45228966049201 37.7256933575703)","95","9","8","41","9","7","4","28861","40",,,,,,"13","1",,,,,"95"
"8063836465010","080638364","65010","OTHER OFFENSES","TRAFFIC VIOLATION ARREST","Wednesday","2008-06-18T00:00:00.000","19:50","SOUTHERN","ARREST, BOOKED","8TH ST / FOLSOM ST","-122.410065781604","37.7749906792593","POINT (-122.410065781604 37.7749906792593)","32","1","10","34","8","2","9","28853","34","24","1","6","1","6",,"2",,,"1",,"32"
"6124600306243","061246003","06243","LARCENY/THEFT","PETTY THEFT FROM LOCKED AUTO","Wednesday","2006-11-22T00:00:00.000","14:30","CENTRAL","NONE","BUSH ST / HYDE ST","-122.417019320691","37.7891095538736","POINT (-122.41701932069098 37.7891095538736)","50","6","3","21","13","1","10","28858","21",,,,,,,"2",,,,,"50"
"3041084928160","030410849","28160","VANDALISM","MALICIOUS MISCHIEF, VANDALISM OF VEHICLES","Tuesday","2003-04-08T00:00:00.000","09:40","SOUTHERN","ARREST, BOOKED","SOUTH VAN NESS AV / MISSION ST","-122.418618953347","37.7730525547699","POINT (-122.41861895334702 37.7730525547699)","32","1","10","20","8","2","9","28853","19",,"1",,"1",,,"2",,,"1",,"32"
"10612779271000","106127792","71000","NON-CRIMINAL","LOST PROPERTY","Saturday","2010-10-09T00:00:00.000","00:30","NORTHERN","NONE","1700 Block of POLK ST","-122.421074787492","37.7928376626584","POINT (-122.421074787492 37.7928376626584)","105","4","3","32","13","9","10","28858","32",,,,,,,"1",,,,,"105"
"4075041962050","040750419","62050","WARRANTS","ENROUTE TO OUTSIDE JURISDICTION","Thursday","2004-07-01T00:00:00.000","13:30","MISSION","ARREST, BOOKED","20TH ST / MISSION ST","-122.419052694357","37.7586324051607","POINT (-122.419052694357 37.7586324051607)","53","3","2","20","2","4","7","28859","19","13",,"15","3","15",,"2",,,"3",,"53"
"13043845406154","130438454","06154","LARCENY/THEFT","GRAND THEFT FROM PERSON","Tuesday","2013-05-28T00:00:00.000","07:30","BAYVIEW","NONE","25TH ST / WISCONSIN ST","-122.398453963916","37.7521948639928","POINT (-122.39845396391601 37.7521948639928)","54","2","9","26","10","3","8","28856","29",,,,,,,"2",,,,,"54"
"8085424716650","080854247","16650","DRUG/NARCOTIC","POSSESSION OF METH-AMPHETAMINE","Thursday","2008-08-14T00:00:00.000","02:10","CENTRAL","ARREST, BOOKED","800 Block of GEARY ST","-122.417295322526","37.7862578545865","POINT (-122.41729532252602 37.7862578545865)","50","6","10","36","13","1","9","28858","36",,,,,,,"2",,,,,"50"
"7107627664070","071076276","64070","SUSPICIOUS OCC","SUSPICIOUS OCCURRENCE","Saturday","2007-10-20T00:00:00.000","12:30","RICHMOND","DISTRICT ATTORNEY REFUSES TO PROSECUTE","3200 Block of CALIFORNIA ST","-122.447657570247","37.787207821057","POINT (-122.447657570247 37.787207821057)","10","8","6","31","13","6","1","54","31",,,,,,,"1",,,,,"10"
"5077884306244","050778843","06244","LARCENY/THEFT","GRAND THEFT FROM LOCKED AUTO","Thursday","2005-07-14T00:00:00.000","08:30","CENTRAL","NONE","MASON ST / FILBERT ST","-122.412662251532","37.8009645215704","POINT (-122.41266225153198 37.8009645215704)","107","6","3","32","3","1","10","308","32",,,,,,,"1",,,,,"107"
"3012013907025","030120139","07025","VEHICLE THEFT","STOLEN TRUCK","Tuesday","2003-01-28T00:00:00.000","23:00","CENTRAL","NONE","CALIFORNIA ST / TAYLOR ST","-122.412463308942","37.7916282843839","POINT (-122.412463308942 37.7916282843839)","16","6","3","21","5","1","10","28857","21",,,,,,,"1",,,,,"16"
"6104443719057","061044437","19057","ASSAULT","THREATS AGAINST LIFE","Wednesday","2006-09-27T00:00:00.000","11:30","BAYVIEW","NONE","2000 Block of CESAR CHAVEZ ST","-122.396789520273","37.7497695939489","POINT (-122.39678952027302 37.7497695939489)","54","2","9","1","10","3","8","28856","1",,,,,,,"1",,,,,"54"
"4145353503054","041453535","03054","ROBBERY","ROBBERY OF A RESIDENCE WITH BODILY FORCE","Thursday","2004-12-23T00:00:00.000","23:14","NORTHERN","NONE","2300 Block of PACIFIC AV","-122.433937829234","37.7935046331695","POINT (-122.433937829234 37.7935046331695)","102","4","6","30","13","9","1","29490","27",,,,,,,"1",,,,,"102"
"13075794771010","130757947","71010","OTHER OFFENSES","LOST/STOLEN LICENSE PLATE","Monday","2013-09-09T00:00:00.000","21:00","PARK","NONE","GROVE ST / MASONIC AV","-122.446285631005","37.7748707258015","POINT (-122.44628563100501 37.7748707258015)","24","7","11","18","15","5","11","29492","16",,,,,,,"1",,,,,"24"
"13622075806244","136220758","06244","LARCENY/THEFT","GRAND THEFT FROM LOCKED AUTO","Tuesday","2013-11-19T00:00:00.000","01:00","SOUTHERN","NONE","PERRY ST / 3RD ST","-122.396844646399","37.7821181034463","POINT (-122.39684464639899 37.7821181034463)","32","1","10","34","6","2","9","28856","34",,,,,,,"2",,,,,"32"
"3020516703014","030205167","03014","ROBBERY","ROBBERY ON THE STREET, STRONGARM","Tuesday","2003-02-18T00:00:00.000","23:20","MISSION","NONE","2800 Block of FOLSOM ST","-122.413935404044","37.7516932889916","POINT (-122.41393540404401 37.7516932889916)","53","3","2","20","2","4","7","28859","19",,,,"3",,,"2",,,"3",,"53"
"13051133906244","130511339","06244","LARCENY/THEFT","GRAND THEFT FROM LOCKED AUTO","Friday","2013-06-21T00:00:00.000","19:15","RICHMOND","NONE","6200 Block of GEARY BL","-122.486359655216","37.7801329510665","POINT (-122.486359655216 37.7801329510665)","8","8","4","29","11","6","2","55","26",,,,,,,"2",,,,,"8"
"13105961572000","131059615","72000","NON-CRIMINAL","FOUND PROPERTY","Friday","2013-11-01T00:00:00.000","12:00","RICHMOND","NONE","200 Block of 14TH AV","-122.472981750187","37.7834729675486","POINT (-122.472981750187 37.7834729675486)","5","8","4","29","11","6","2","54","26",,,,,,,"1",,,,"3","5"
"8135351965015","081353519","65015","OTHER OFFENSES","TRAFFIC VIOLATION","Saturday","2008-12-20T00:00:00.000","10:45","MISSION","ARREST, CITED","MISSION ST / CESAR CHAVEZ ST","-122.418221946229","37.7481664083985","POINT (-122.418221946229 37.7481664083985)","53","3","2","20","2","4","7","28859","19",,,,"3",,,"2",,,"3",,"53"
"13107524163010","131075241","63010","WARRANTS","WARRANT ARREST","Sunday","2013-12-22T00:00:00.000","16:44","MISSION","ARREST, BOOKED","2000 Block of MARKET ST","-122.426955631709","37.769247063207","POINT (-122.426955631709 37.769247063207)","28","3","5","5","7","4","5","28862","3","18",,"20","5","20","9","1",,,"5",,"28"
"4007517671000","040075176","71000","NON-CRIMINAL","LOST PROPERTY","Thursday","2004-01-08T00:00:00.000","18:00","MISSION","NONE","14TH ST / MISSION ST","-122.419983447705","37.7682726763664","POINT (-122.41998344770501 37.7682726763664)","53","3","2","20","8","4","7","28853","19","12","1","14","3","14",,"2",,,"3",,"53"
"7066653503074","070666535","03074","ROBBERY","ROBBERY, BODILY FORCE","Monday","2007-07-02T00:00:00.000","23:11","SOUTHERN","NONE","MARKET ST / POWELL ST","-122.407545855931","37.784401179486","POINT (-122.407545855931 37.784401179486)","19","5","10","34","12","2","9","28853","34","17",,"18",,"18","5","2","1",,,"35","19"
"5094977106244","050949771","06244","LARCENY/THEFT","GRAND THEFT FROM LOCKED AUTO","Tuesday","2005-08-23T00:00:00.000","21:00","SOUTHERN","NONE","900 Block of HARRISON ST","-122.403314774051","37.7779470864765","POINT (-122.403314774051 37.7779470864765)","32","1","10","34","14","2","9","28856","34",,,,,,,"2",,,,,"32"
