"pdid","incidntnum","incident_code","category","descript","dayofweek","date","time","pddistrict","resolution","address","x","y","location",":@computed_region_6qbp_sg9q",":@computed_region_qgnn_b9vv",":@computed_region_26cr_cadq",":@computed_region_ajp5_b2md",":@computed_region_yftq_j783",":@computed_region_p5aj_wyqh",":@computed_region_rxqg_mtj9",":@computed_region_bh8s_q3mv",":@computed_region_fyvs_ahh9",":@computed_region_9dfj_4gjx",":@computed_region_n4xg_c4py",":@computed_region_4isq_27mq",":@computed_region_fcz8_est8",":@computed_region_pigm_ib2e",":@computed_region_9jxd_iqea",":@computed_region_6pnf_4xz7",":@computed_region_6ezc_tdp2",":@computed_region_h4ep_8xdi",":@computed_region_nqbw_i6c3",":@computed_region_2dwj_jsy4",":@computed_region_jwn9_ihcz"
"3003231806364","030032318","06364","LARCENY/THEFT","GRAND THEFT SHOPLIFTING","Wednesday","2003-01-08T00:00:00.000","15:55","CENTRAL","NONE","200 Block of GEARY ST","-122.407413025963","37.7874074125228","POINT (-122.407413025963 37.7874074125228)","19","6","3","8","5","1","10","28852","6","10",,"12",,"12","5","2",,,,,"19"
"8127151304134","081271513","04134","ASSAULT","BATTERY","Friday","2008-11-28T00:00:00.000","06:30","BAYVIEW","NONE","QUINT ST / BANCROFT AV","-122.402028913597","37.7310243839772","POINT (-122.40202891359701 37.7310243839772)","87","2","9","1","10","3","8","58","1",,,,,,,"2",,,,,"87"
"5077419271000","050774192","71000","NON-CRIMINAL","LOST PROPERTY","Friday","2005-07-08T00:00:00.000","15:00","RICHMOND","NONE","500 Block of JOHNFKENNEDY DR","-122.466204667893","37.7725405391593","POINT (-122.466204667893 37.7725405391593)","9","8","4","12","11","6","2","54","8",,,,,,,"1",,,,,"9"
"11086552664085","110865526","64085","SUSPICIOUS OCC","INVESTIGATIVE DETENTION","Wednesday","2011-10-26T00:00:00.000","21:06","TENDERLOIN","NONE","ELLIS ST / JONES ST","-122.412784096502","37.7848656939526","POINT (-122.41278409650201 37.7848656939526)","20","5","10","36","7","10","9","28852","36","17",,"18",,"18","6","2","1","1",,,"20"
"7012842264020","070128422","64020","NON-CRIMINAL","AIDED CASE, MENTAL DISTURBED","Monday","2007-02-05T00:00:00.000","03:34","CENTRAL","PSYCHOPATHIC CASE","600 Block of KEARNY ST","-122.404730251759","37.7937840812301","POINT (-122.40473025175902 37.7937840812301)","104","6","3","6","3","1","10","28857","4","5",,"5",,"5",,"2",,,,,"104"
"6035393004013","060353930","04013","ASSAULT","AGGRAVATED ASSAULT WITH A DEADLY WEAPON","Monday","2006-04-03T00:00:00.000","02:30","NORTHERN","NONE","1700 Block of OCTAVIA ST","-122.426982013119","37.7880861497268","POINT (-122.42698201311899 37.7880861497268)","101","4","11","30","13","9","11","28858","27",,,,,,,"1",,,,,"101"
"3127078106243","031270781","06243","LARCENY/THEFT","PETTY THEFT FROM LOCKED AUTO","Saturday","2003-10-25T00:00:00.000","02:00","SOUTHERN","NONE","800 Block of BRYANT ST","-122.403404791479","37.775420706711","POINT (-122.40340479147902 37.775420706711)","32","1","10","34","14","2","9","28853","34",,,,,,,"2",,,,,"32"
"8036359912030","080363599","12030","WEAPON LAWS","EXHIBITING DEADLY WEAPON IN A THREATING MANNER","Saturday","2008-04-05T00:00:00.000","15:30","SOUTHERN","ARREST, BOOKED","1500 Block of HOWARD ST","-122.416667284185","37.772123277472","POINT (-122.416667284185 37.772123277472)","32","1","10","20","8","2","9","28853","19",,"1",,"1",,,"2","1","1","1",,"32"
"10070084164020","100700841","64020","NON-CRIMINAL","AIDED CASE, MENTAL DISTURBED","Sunday","2010-08-01T00:00:00.000","00:29","MISSION","PSYCHOPATHIC CASE","400 Block of VALENCIA ST","-122.421935077177","37.7661343875141","POINT (-122.42193507717701 37.7661343875141)","53","3","2","20","8","4","7","28853","19",,,,"3",,,"2",,,"3",,"53"
"3148468163010","031484681","63010","WARRANTS","WARRANT ARREST","Monday","2003-12-22T00:00:00.000","18:00","BAYVIEW","ARREST, BOOKED","1200 Block of SHAFTER AV","-122.384161286185","37.7273840237408","POINT (-122.384161286185 37.7273840237408)","78","2","9","1","10","3","8","58","1",,,,,,,"2",,,,,"78"
