id,incident_number,incident_code,category,descript,day_of_the_week,date,time,police_dept_district,resolution,address,location_x_axis,location_y_axis
12603641806374,126036418,6374,Larceny/theft,Grand Theft Of Property,Thursday,2011-12-08,15:00,Central,None,"Montgomery St, California St",-122.402771438385,37.7928508774587
6021324363010,60213243,63010,Warrants,Warrant Arrest,Friday,2006-02-24,21:12,Southern,"Arrest, Booked",100 Block Of 6th St,-122.408466556173,37.7807008318778
11038808951040,110388089,51040,Non-criminal,Aided Case,Friday,2011-05-13,23:02,Richmond,None,2900 Block Of Clay St,-122.441667815911,37.7898198770395
6135388065015,61353880,65015,OtherOffenses,Traffic Violation,Friday,2006-12-22,06:30,Ingleside,"Arrest, Cited","Randall St, San Jose Avenue",-122.424147588961,37.7398702066093
13055863227090,130558632,27090,Larceny/theft,"Lost Property, Petty Theft",Sunday,2013-07-07,18:44,Northern,"Arrest, Booked","Chestnut St, Broderick St",-122.444518362139,37.7997650547629
5084237906244,50842379,6244,Larceny/theft,Grand Theft From Locked Auto,Wednesday,2005-07-27,18:10,Southern,None,"Brannan St, 6th St",-122.400983769862,37.7748078532636
8058842406240,80588424,6240,Larceny/theft,Attempted Theft From Locked Vehicle,Tuesday,2008-06-03,00:01,Mission,None,400 Block Of Elizabeth St,-122.430865646169,37.7523473240976
5086316575000,50863165,75000,MissingPerson,Found Person,Saturday,2005-07-30,22:55,Southern,"Arrest, Cited","3rd St, Stillman St",-122.396381836892,37.7817492234997
3008462628150,30084626,28150,Vandalism,"Malicious Mischief, Vandalism",Tuesday,2003-01-21,21:48,Central,"Arrest, Booked",1200 Block Of Bush St,-122.417841550946,37.7889536872317
9117755306244,91177553,6244,Larceny/theft,Grand Theft From Locked Auto,Sunday,2009-11-15,16:45,Southern,"Arrest, Booked","Clementina St, 5th St",-122.403924079202,37.7806992112914
6029418004134,60294180,4134,Assault,Battery,Saturday,2006-03-18,01:55,Northern,None,1500 Block Of Broadway St,-122.422617297546,37.7958935012253
9603549506244,96035495,6244,Larceny/theft,Grand Theft From Locked Auto,Thursday,2009-05-14,10:30,Southern,None,"Howard St, Main St",-122.393413306041,37.7906117204093
7077969915095,70779699,15095,Non-criminal,Tarasoff Report,Saturday,2007-07-28,14:00,Mission,None,1000 Block Of Potrero Avenue,-122.406539115148,37.7564864109309
5117514904014,51175149,4014,Assault,Aggravated Assault With Bodily Force,Monday,2005-10-17,13:30,Northern,None,"Myrtle St, Larkin St",-122.417999278698,37.7856407526414
7068762206244,70687622,6244,Larceny/theft,Grand Theft From Locked Auto,Sunday,2007-07-08,22:30,Southern,None,0 Block Of Harrison St,-122.389008295709,37.7892474519723
4036152706241,40361527,6241,Larceny/theft,Petty Theft From Locked Auto,Monday,2004-03-29,02:30,Taraval,None,800 Block Of Noriega St,-122.472771434735,37.754951056591
4098546207025,40985462,7025,VehicleTheft,Stolen Truck,Saturday,2004-08-28,20:10,Northern,None,500 Block Of Haight St,-122.431289969136,37.7720549755537
4038636526150,40386365,26150,OtherOffenses,Parole Violation,Sunday,2004-04-04,15:36,Southern,"Arrest, Booked",100 Block Of 6th St,-122.407975093043,37.7803099082814
10606492828150,106064928,28150,Vandalism,"Malicious Mischief, Vandalism",Friday,2010-05-28,19:00,Southern,None,1600 Block Of Mission St,-122.419105740752,37.7719857711361
3097189128160,30971891,28160,Vandalism,"Malicious Mischief, Vandalism Of Vehicles",Sunday,2003-08-17,03:30,Park,None,100 Block Of Carl St,-122.450669533596,37.765653666225
6036555916710,60365559,16710,Drug/narcotic,Possession Of Narcotics Paraphernalia,Wednesday,2006-04-05,18:33,Northern,"Arrest, Booked","Myrtle St, Larkin St",-122.417999278691,37.7856407526644
7116605926150,71166059,26150,OtherOffenses,Parole Violation,Tuesday,2007-11-13,21:10,Tenderloin,"Arrest, Booked",100 Block Of Golden Gate Avenue,-122.413047972078,37.7819119628298
12064170806365,120641708,6365,Larceny/theft,Petty Theft With Prior,Monday,2012-08-13,11:38,Northern,"Arrest, Booked",1600 Block Of Vanness Avenue,-122.422595167172,37.7908192261207
6034562051040,60345620,51040,Non-criminal,Aided Case,Friday,2006-03-31,13:05,Northern,None,1200 Block Of Gough St,-122.424424458536,37.7843851498331
13077332951041,130773329,51041,Non-criminal,Aided Case -property For Destruction,Saturday,2013-09-14,14:30,Ingleside,None,900 Block Of Teresita Bl,-122.4474034718,37.7343377121137
6048939715200,60489397,15200,SecondaryCodes,Domestic Violence,Monday,2006-05-08,14:00,Northern,None,100 Block Of Fell St,-122.420332099593,37.7762075768262
7119512707021,71195127,7021,VehicleTheft,Stolen Automobile,Monday,2007-11-12,07:00,Northern,None,2000 Block Of Sutter St,-122.434121356001,37.7860330497327
11088658809340,110886588,9340,Fraud,Fraudulent Credit Application,Thursday,2011-10-27,12:00,Southern,None,800 Block Of Bryant St,-122.403404791479,37.775420706711
8106175628160,81061756,28160,Vandalism,"Malicious Mischief, Vandalism Of Vehicles",Saturday,2008-10-04,19:30,Taraval,None,2300 Block Of 37th Avenue,-122.495112170742,37.7431135950577
4081375030200,40813750,30200,OtherOffenses,Violation Of Municipal Code,Saturday,2004-07-17,01:00,Southern,None,800 Block Of Bryant St,-122.403404791479,37.775420706711
3114783904134,31147839,4134,Assault,Battery,Monday,2003-09-29,11:05,Southern,None,0 Block Of Gough St,-122.421642137718,37.7728765820585
8004310506243,80043105,6243,Larceny/theft,Petty Theft From Locked Auto,Sunday,2008-01-13,06:17,Southern,None,600 Block Of King St,-122.401668404902,37.7705283528618
8036963871000,80369638,71000,Non-criminal,Lost Property,Wednesday,2003-01-01,00:01,Ingleside,None,400 Block Of Munich St,-122.428653050372,37.7185565501906
4039144906244,40391449,6244,Larceny/theft,Grand Theft From Locked Auto,Tuesday,2004-03-30,08:00,Richmond,None,0 Block Of 6th Avenue,-122.464686124564,37.7875271472845
10024270206244,100242702,6244,Larceny/theft,Grand Theft From Locked Auto,Saturday,2010-03-13,23:00,Southern,None,"7th St, Harrison St",-122.406300138733,37.7755131129937
12023021019057,120230210,19057,Assault,Threats Against Life,Wednesday,2012-03-21,13:00,Tenderloin,"Arrest, Booked","Ofarrell St, Jones St",-122.412970537591,37.7857883766888
8045181516623,80451815,16623,Drug/narcotic,Possession Of Base/rock Cocaine For Sale,Wednesday,2008-04-30,10:07,Tenderloin,"Arrest, Booked","Ofarrell St, Jones St",-122.412970537591,37.7857883766888
5097977806304,50979778,6304,Larceny/theft,Grand Theft From A Building,Monday,2005-08-29,16:00,Ingleside,None,0 Block Of Phelan Avenue,-122.452289660492,37.7256933575703
12047067661030,120470676,61030,Non-criminal,"Death Report, Cause Unknown",Wednesday,2012-06-13,12:00,Tenderloin,None,500 Block Of Jones St,-122.412999075009,37.786277459166
7059520719057,70595207,19057,Assault,Threats Against Life,Monday,2007-06-11,21:45,Mission,Unfounded,2200 Block Of Mission St,-122.419212198636,37.7610244167023
11095953316650,110959533,16650,Drug/narcotic,Possession Of Meth-amphetamine,Tuesday,2011-11-29,20:26,Ingleside,"Arrest, Booked",0 Block Of Pope St,-122.441384223845,37.7142931903001
8030695307021,80306953,7021,VehicleTheft,Stolen Automobile,Sunday,2008-03-23,12:30,Taraval,None,"47th Av, Wawona St",-122.505293554362,37.7361327501488
3089298007046,30892980,7046,VehicleTheft,"Vehicle, Recovered, Other Vehicle",Sunday,2003-07-27,18:00,Mission,None,"20th St, Harrison St",-122.412502863683,37.7590272974542
