id,incident_number,incident_code,category,descript,day_of_the_week,date,time,police_dept_district,resolution,address,location_x_axis,location_y_axis
9028885271000,90288852,71000,Non-criminal,Lost Property,Wednesday,2009-03-18,12:00,Northern,None,100 Block Of Grove St,-122.419085788323,37.7784353333225
4044221804134,40442218,4134,Assault,Battery,Sunday,2004-04-18,01:45,Mission,None,3000 Block Of Mission St,-122.418163204335,37.7485889485524
5122038007041,51220380,7041,VehicleTheft,"Vehicle, Recovered, Auto",Friday,2005-10-28,21:30,Mission,None,"14th St, Dolores St",-122.426696478912,37.7678692203947
9073269964070,90732699,64070,SuspiciousOcc,Suspicious Occurrence,Saturday,2009-07-18,22:10,Mission,None,"16th St, South Van Ness Avenue",-122.417488323639,37.7651818039906
8090610506244,80906105,6244,Larceny/theft,Grand Theft From Locked Auto,Wednesday,2008-08-27,08:45,Northern,None,"Gough St, Fell St",-122.422791331024,37.7759512442749
6606941828150,66069418,28150,Vandalism,"Malicious Mischief, Vandalism",Tuesday,2006-09-26,02:00,Mission,None,2700 Block Of 23rd St,-122.406959317105,37.7544805049371
3034828404021,30348284,4021,Assault,Attempted Homicide With A Gun,Monday,2003-03-24,22:05,Mission,Complainant Refuses To Prosecute,0 Block Of Woodward St,-122.420926625439,37.7690674253351
8035197007020,80351970,7020,VehicleTheft,Stolen And Recovered Vehicle,Thursday,2008-04-03,20:00,Ingleside,None,"Cayuga Av, Junior Tr",-122.441400978753,37.7198640919676
11006658672000,110066586,72000,Non-criminal,Found Property,Saturday,2011-01-08,12:00,Tenderloin,None,200 Block Of Powell St,-122.408201657254,37.7868849113107
8096583865016,80965838,65016,OtherOffenses,"Drivers License, Suspended Or Revoked",Thursday,2008-09-11,20:00,Mission,"Arrest, Cited","Capp St, 26th St",-122.417049219573,37.7491057125115
8123053104134,81230531,4134,Assault,Battery,Monday,2008-11-17,14:10,Southern,None,100 Block Of 6th St,-122.407376463936,37.7799892619986
13099876507021,130998765,7021,VehicleTheft,Stolen Automobile,Saturday,2013-11-23,11:00,Taraval,None,400 Block Of Winston Dr,-122.48120024317,37.7276452375838
4026574705073,40265747,5073,Burglary,"Burglary, Unlawful Entry",Friday,2004-03-05,20:00,Northern,"Arrest, Booked",1600 Block Of Van Ness Avenue,-122.42225346581,37.7908627239626
6045008162050,60450081,62050,Warrants,Enroute To Outside Jurisdiction,Thursday,2006-04-27,15:08,Southern,"Arrest, Booked",0 Block Of Unitednations Pz,-122.414317857881,37.7799444052046
5079191471000,50791914,71000,Non-criminal,Lost Property,Friday,2005-07-15,15:30,Central,None,1700 Block Of The Embarcaderonorth St,-122.410774214375,37.8084350175869
9069768962030,90697689,62030,Warrants,Enroute To Parole Officer,Thursday,2009-07-09,13:22,Ingleside,"Arrest, Booked",900 Block Of Ellsworth St,-122.416446124049,37.7329162539537
9121092116654,91210921,16654,Drug/narcotic,Sale Of Meth-amphetamine,Tuesday,2009-11-24,22:47,Northern,"Arrest, Booked","Post St, Larkin St",-122.41827417166,37.7870372043685
11096643164070,110966431,64070,SuspiciousOcc,Suspicious Occurrence,Friday,2011-12-02,10:30,Mission,None,200 Block Of Valencia St,-122.422297658234,37.7684427416002
5122834006240,51228340,6240,Larceny/theft,Attempted Theft From Locked Vehicle,Sunday,2005-10-30,20:00,Ingleside,None,"San Bruno Av, Ordway St",-122.400737126816,37.7204091279358
6011339227065,60113392,27065,Fraud,False Id To Peace Officer,Monday,2006-01-30,14:40,Mission,"Arrest, Booked","16th St, Mission St",-122.419671780296,37.7650501214668
7114220309120,71142203,9120,Forgery/counterfeiting,"Forgery, Drivers License Or Id-card",Monday,2007-10-22,08:00,Taraval,None,1500 Block Of Sloat Bl,-122.489713969124,37.7339497680852
4040775165015,40407751,65015,OtherOffenses,Traffic Violation,Friday,2004-04-09,14:30,Ingleside,"Arrest, Cited",0 Block Of Phelan Avenue,-122.452289660492,37.7256933575703
9127105874000,91271058,74000,MissingPerson,Missing Adult,Saturday,2009-12-12,19:00,Ingleside,Located,0 Block Of Prentiss St,-122.411887472598,37.7415628078937
13615585428150,136155854,28150,Vandalism,"Malicious Mischief, Vandalism",Sunday,2013-08-25,15:10,Northern,None,600 Block Of Ivy St,-122.428843736372,37.7766686812918
7020763407021,70207634,7021,VehicleTheft,Stolen Automobile,Monday,2007-02-26,14:00,Taraval,None,200 Block Of Montana St,-122.461424508784,37.716636765559
3075663764020,30756637,64020,Non-criminal,"Aided Case, Mental Disturbed",Tuesday,2003-06-24,12:20,Ingleside,Psychopathic Case,0 Block Of Otsego Avenue,-122.439265796164,37.7266139088799
6047347516010,60473475,16010,Drug/narcotic,Possession Of Marijuana,Wednesday,2006-05-03,20:05,Tenderloin,"Arrest, Booked",500 Block Of Ellis St,-122.415414178631,37.784476659022
6087329527090,60873295,27090,Larceny/theft,"Lost Property, Petty Theft",Thursday,2006-08-17,09:45,Northern,None,1300 Block Of Post St,-122.424041139173,37.7862431445598
8072614104134,80726141,4134,Assault,Battery,Friday,2008-07-11,15:05,Bayview,None,0 Block Of Westpoint Rd,-122.380382266471,37.7353538209895
5120839265015,51208392,65015,OtherOffenses,Traffic Violation,Wednesday,2005-10-26,10:10,Northern,"Arrest, Cited","Post St, Buchanan St",-122.429792899844,37.7855609319805
8002615127195,80026151,27195,Trespass,Trespassing,Monday,2007-01-08,13:30,Northern,"Arrest, Cited",1800 Block Of Green St,-122.42955285369,37.7968312556837
6117646662020,61176466,62020,Warrants,Enroute To Department Of Corrections,Saturday,2006-11-04,06:36,Mission,"Arrest, Booked",1500 Block Of 15th St,-122.418029343332,37.7668371484254
7050593327090,70505933,27090,Larceny/theft,"Lost Property, Petty Theft",Thursday,2007-05-17,13:00,Mission,None,1900 Block Of Mission St,-122.41967661615,37.7658510977435
6126827328135,61268273,28135,OtherOffenses,Harassing Phone Calls,Wednesday,2006-11-29,07:00,Bayview,None,0 Block Of Bertha Ln,-122.380898507162,37.7332256396347
8062077506112,80620775,6112,Larceny/theft,Grand Theft Pickpocket,Friday,2008-06-13,19:00,Central,None,"Beach St, The Embarcaderonorth St",-122.40905521632,37.8081099573456
11032822364020,110328223,64020,Non-criminal,"Aided Case, Mental Disturbed",Friday,2011-04-22,19:00,Taraval,None,300 Block Of Lakeshore Dr,-122.497644866792,37.7324443609838
6102311864020,61023118,64020,Non-criminal,"Aided Case, Mental Disturbed",Monday,2006-09-25,02:59,Park,None,2400 Block Of Geary Bl,-122.44364285254,37.7829183663086
5092911513060,50929115,13060,Prostitution,Solicits For Act Of Prostitution,Friday,2005-08-19,01:00,Central,"Arrest, Booked","California St, Larkin St",-122.419039119337,37.7907880214222
12012795203011,120127952,3011,Robbery,Robbery On The Street With A Gun,Tuesday,2012-02-14,23:15,Mission,None,2300 Block Of 16th St,-122.409529913278,37.7657184395282
9128378016710,91283780,16710,Drug/narcotic,Possession Of Narcotics Paraphernalia,Thursday,2009-12-17,10:41,Park,"Arrest, Booked","Haight St, Shrader St",-122.451864552636,37.7693505381781
3023129764020,30231297,64020,Non-criminal,"Aided Case, Mental Disturbed",Tuesday,2003-02-25,01:20,Central,None,800 Block Of Bush St,-122.411259228464,37.7897894219545
6050296126100,60502961,26100,Extortion,Extortion,Wednesday,2006-05-10,00:01,Central,None,"Kearny St, Washington St",-122.404960301641,37.7953262003259
10609126606304,106091266,6304,Larceny/theft,Grand Theft From A Building,Thursday,2010-07-22,23:00,Northern,None,3100 Block Of Fillmore St,-122.43575101831,37.7987282178823
7077408105013,70774081,5013,Burglary,"Burglary Of Apartment House, Unlawful Entry",Friday,2007-07-27,23:00,Taraval,None,200 Block Of Cardenas Avenue,-122.475974135096,37.7191383611983
12063964007021,120639640,7021,VehicleTheft,Stolen Automobile,Saturday,2012-08-11,21:00,Ingleside,None,200 Block Of College Avenue,-122.424262834115,37.7349497744655
4046002210045,40460022,10045,Embezzlement,"Embezzlement, Grand Theft By Employee",Wednesday,2003-01-01,12:00,Mission,None,500 Block Of Florida St,-122.411078396423,37.7623285926553
9016191307021,90161913,7021,VehicleTheft,Stolen Automobile,Friday,2009-02-13,07:30,Southern,None,0 Block Of Rodgers St,-122.409046343419,37.7751758248112
10035013907021,100350139,7021,VehicleTheft,Stolen Automobile,Wednesday,2010-04-14,18:00,Park,None,300 Block Of Carl St,-122.455615084227,37.7651340492249
8035883507200,80358835,7200,OtherOffenses,False Evidence Of Vehicle Registration,Sunday,2008-04-06,12:45,Ingleside,None,0 Block Of Hollypark Cr,-122.420050289878,37.7382741750777
11013955309320,110139553,9320,Fraud,"Credit Card, Theft By Use Of",Sunday,2011-02-13,17:12,Richmond,None,4300 Block Of Geary Bl,-122.465893491464,37.7808196752116
10089550506361,100895505,6361,Larceny/theft,Petty Theft Shoplifting,Sunday,2010-09-26,18:10,Southern,None,800 Block Of Bryant St,-122.403404791479,37.775420706711
3119389828160,31193898,28160,Vandalism,"Malicious Mischief, Vandalism Of Vehicles",Thursday,2003-10-09,21:00,Northern,None,"Fern St, Franklin St",-122.423499800821,37.7878063591071
7034236526141,70342365,26141,Kidnapping,"Kidnapping, Adult Victim",Tuesday,2007-04-03,02:00,Northern,None,"Sutter St, Vanness Avenue",-122.421762501792,37.7875490095115
