id,incident_number,incident_code,category,descript,day_of_the_week,date,time,police_dept_district,resolution,address,location_x_axis,location_y_axis
5004120819075,50041208,19075,Loitering,Loitering,Tuesday,2005-01-11,23:15,Mission,"Arrest, Booked","17th St, Shotwell St",-122.416230392551,37.7636337703031
13016180904138,130161809,4138,Assault,"Battery, Former Spouse Or Dating Relationship",Sunday,2013-02-24,22:25,Richmond,"Arrest, Booked",600 Block Of 22nd Avenue,-122.481109480209,37.7755013000664
11099246407025,110992464,7025,VehicleTheft,Stolen Truck,Wednesday,2011-12-07,20:30,Ingleside,None,100 Block Of Vienna St,-122.426392837224,37.7259430523523
6120184763010,61201847,63010,Warrants,Warrant Arrest,Friday,2006-11-10,16:16,Mission,"Arrest, Booked",2100 Block Of Mission St,-122.419331147814,37.7622643357423
7043652665016,70436526,65016,OtherOffenses,"Drivers License, Suspended Or Revoked",Sunday,2007-04-29,00:15,Central,"Arrest, Cited","Broadway St, Kearny St",-122.405475929231,37.7980180687744
5070473509320,50704735,9320,Fraud,"Credit Card, Theft By Use Of",Thursday,2005-06-23,12:22,Park,Not Prosecuted,1000 Block Of Ashbury St,-122.446726440841,37.7632137032178
3120919473000,31209194,73000,Non-criminal,Property For Identification,Tuesday,2003-10-14,12:30,Taraval,None,1800 Block Of 19th Avenue,-122.476489877603,37.7532862334385
12089854564070,120898545,64070,SuspiciousOcc,Suspicious Occurrence,Sunday,2012-11-04,00:01,Southern,None,800 Block Of Bryant St,-122.403404791479,37.775420706711
12088783303014,120887833,3014,Robbery,"Robbery On The Street, Strongarm",Friday,2012-11-02,22:05,Ingleside,None,"San Jose Av, Geneva Avenue",-122.44660721495,37.7207231268789
9041967106244,90419671,6244,Larceny/theft,Grand Theft From Locked Auto,Wednesday,2009-04-22,00:01,Richmond,None,1000 Block Of Pointlobos Avenue,-122.513642064265,37.7784692199467
8075502106301,80755021,6301,Larceny/theft,Petty Theft From A Building,Friday,2008-07-18,14:15,Bayview,None,400 Block Of Barneveld Avenue,-122.403359514965,37.7416571720538
8089804104134,80898041,4134,Assault,Battery,Monday,2008-08-25,17:00,Central,"Arrest, Booked","Beach St, Polk St",-122.42384881373,37.8062214269911
4063801927170,40638019,27170,OtherOffenses,Resisting Arrest,Thursday,2004-06-03,18:00,Mission,"Arrest, Booked",0 Block Of Clarion Al,-122.420601598587,37.7629277789984
4023352871000,40233528,71000,Non-criminal,Lost Property,Monday,2004-02-23,02:00,Southern,None,"11th St, Howard St",-122.415564465703,37.7730994820525
4076078163010,40760781,63010,Warrants,Warrant Arrest,Sunday,2004-07-04,12:30,Southern,"Arrest, Booked","3rd St, King St",-122.391845617234,37.7781247782985
13094978072000,130949780,72000,Non-criminal,Found Property,Friday,2013-11-08,17:47,Bayview,None,"3rd St, Palou Avenue",-122.390971734551,37.7340152180723
10108638171000,101086381,71000,Non-criminal,Lost Property,Monday,2010-11-22,17:30,Southern,None,800 Block Of Bryant St,-122.403404791479,37.775420706711
7077040906361,70770409,6361,Larceny/theft,Petty Theft Shoplifting,Monday,2007-07-30,12:00,Richmond,"Arrest, Cited",700 Block Of Clement St,-122.467102254248,37.7827705350074
11012853405013,110128534,5013,Burglary,"Burglary Of Apartment House, Unlawful Entry",Friday,2011-02-11,16:35,Central,"Arrest, Booked",1000 Block Of Chestnut St,-122.420666812024,37.8028627711287
7060661664020,70606616,64020,Non-criminal,"Aided Case, Mental Disturbed",Friday,2007-06-15,19:10,Mission,Psychopathic Case,2100 Block Of Mission St,-122.419385927086,37.7628330926795
13099972964001,130999729,64001,Non-criminal,"Civil Sidewalks, Warning",Monday,2013-11-25,16:48,Tenderloin,None,400 Block Of Eddy St,-122.415088721046,37.7836719564372
8065914414020,80659144,14020,OtherOffenses,Failure To Register As Sex Offender,Thursday,2007-02-15,00:01,Northern,"Arrest, Booked",700 Block Of Polk St,-122.419159190984,37.7833430636234
