id,incident_number,incident_code,category,descript,day_of_the_week,date,time,police_dept_district,resolution,address,location_x_axis,location_y_axis
11029217361030,110292173,61030,Non-criminal,"Death Report, Cause Unknown",Sunday,2011-03-27,12:00,Ingleside,None,2200 Block Of San Jose Avenue,-122.446181355409,37.7211374177355
8015663906364,80156639,6364,Larceny/theft,Grand Theft Shoplifting,Wednesday,2008-02-13,17:46,Tenderloin,"Arrest, Cited",0 Block Of Ofarrell St,-122.405895369887,37.7867342184983
4066126419055,40661264,19055,Assault,Threatening Phone Call(s),Saturday,2004-06-05,18:50,Northern,None,1200 Block Of Eddy St,-122.428245242312,37.7820044139073
12034021719057,120340217,19057,Assault,Threats Against Life,Sunday,2012-04-29,15:41,Mission,None,400 Block Of Valencia St,-122.42207304894,37.7661259454801
10108490962050,101084909,62050,Warrants,Enroute To Outside Jurisdiction,Monday,2010-11-22,20:48,Southern,None,900 Block Of Mission St,-122.406819073383,37.7823859229171
4111498128160,41114981,28160,Vandalism,"Malicious Mischief, Vandalism Of Vehicles",Monday,2004-09-27,21:00,Richmond,None,200 Block Of 26th Avenue,-122.486224046082,37.784744273266
11055567006304,110555670,6304,Larceny/theft,Grand Theft From A Building,Monday,2011-07-11,09:30,Park,None,300 Block Of Lagunahonda Bl,-122.458680189782,37.7481554692332
9128017819050,91280178,19050,OtherOffenses,Obscene Phone Calls(s),Sunday,2009-08-23,12:00,Richmond,None,2600 Block Of Pine St,-122.439442731328,37.7872708774643
10081989019057,100819890,19057,Assault,Threats Against Life,Wednesday,2010-09-01,12:00,Taraval,"Arrest, Booked",1600 Block Of 48th Avenue,-122.507668947457,37.7556527462069
11011680215200,110116802,15200,SecondaryCodes,Domestic Violence,Monday,2011-02-07,20:50,Taraval,None,200 Block Of Holloway Avenue,-122.45564374772,37.7217922825182
6129166615150,61291666,15150,OtherOffenses,Violation Of Restraining Order,Saturday,2006-11-11,12:00,Bayview,None,1000 Block Of Wisconsin St,-122.398580716544,37.7542876781547
4055469765015,40554697,65015,OtherOffenses,Traffic Violation,Friday,2004-05-14,18:05,Southern,"Arrest, Cited","Mission St, 5th St",-122.40648197275,37.7827317884658
5008328865015,50083288,65015,OtherOffenses,Traffic Violation,Saturday,2005-01-22,10:25,Mission,"Arrest, Cited","Valencia St, 16th St",-122.421886357989,37.7649178909469
9613338428150,96133384,28150,Vandalism,"Malicious Mischief, Vandalism",Tuesday,2009-12-22,08:00,Bayview,None,1800 Block Of Palou Avenue,-122.395161979914,37.7364571443964
12073622472000,120736224,72000,Non-criminal,Found Property,Friday,2012-09-14,01:00,Richmond,"Arrest, Cited",400 Block Of Clement St,-122.463894088904,37.7829092614438
10051240863010,100512408,63010,Warrants,Warrant Arrest,Wednesday,2010-06-02,20:07,Southern,"Arrest, Booked","12th St, Stevenson St",-122.419664997811,37.7738925631034
9018197706361,90181977,6361,Larceny/theft,Petty Theft Shoplifting,Thursday,2009-02-19,14:25,Central,None,600 Block Of Kearny St,-122.404593754303,37.7938023834638
9111978704134,91119787,4134,Assault,Battery,Friday,2009-10-30,17:25,Tenderloin,None,"Eddy St, Leavenworth St",-122.414242955907,37.7837240254478
3044035704134,30440357,4134,Assault,Battery,Monday,2003-04-14,21:30,Park,None,1500 Block Of Golden Gate Avenue,-122.43608943853,37.7790935784491
