id,incident_number,incident_code,category,descript,day_of_the_week,date,time,police_dept_district,resolution,address,location_x_axis,location_y_axis
7057264728135,70572647,28135,OtherOffenses,Harassing Phone Calls,Friday,2005-04-01,05:00,Northern,None,1200 Block Of Eddy St,-122.428245242312,37.7820044139073
6032229268020,60322292,68020,OtherOffenses,Miscellaneous Investigation,Saturday,2006-03-25,13:24,Northern,None,700 Block Of Larkin St,-122.417921890967,37.7849295212519
13052550604014,130525506,4014,Assault,Aggravated Assault With Bodily Force,Wednesday,2013-06-26,01:00,Bayview,"Arrest, Booked",1500 Block Of Revere Avenue,-122.389286347131,37.7310998921861
6086495930080,60864959,30080,OtherOffenses,Obstructions On Streets/sidewalks,Tuesday,2006-08-15,11:35,Ingleside,"Arrest, Booked",5700 Block Of Mission St,-122.449729173956,37.7098635927288
3148360571000,31483605,71000,Non-criminal,Lost Property,Saturday,2003-12-20,01:00,Mission,None,"24th St, Mission St",-122.418448186109,37.752239165267
4068520830130,40685208,30130,OtherOffenses,Peddling Without A License,Tuesday,2004-06-15,14:44,Southern,"Arrest, Booked",800 Block Of Market St,-122.407902468508,37.784253176872
6087528507021,60875285,7021,VehicleTheft,Stolen Automobile,Wednesday,2006-08-16,14:00,Mission,None,1000 Block Of Dolores St,-122.425086231681,37.752628344303
11089115128165,110891151,28165,Vandalism,"Malicious Mischief, Graffiti",Friday,2011-11-04,03:30,Ingleside,None,400 Block Of Munich St,-122.42853438946,37.7185001312574
9079475264020,90794752,64020,Non-criminal,"Aided Case, Mental Disturbed",Wednesday,2009-08-05,13:08,Tenderloin,Psychopathic Case,400 Block Of Ofarrell St,-122.411742515582,37.7858882195106
5053770219057,50537702,19057,Assault,Threats Against Life,Saturday,2005-05-14,17:30,Tenderloin,District Attorney Refuses To Prosecute,400 Block Of Ellis St,-122.413609328985,37.784696907904
13008474006304,130084740,6304,Larceny/theft,Grand Theft From A Building,Sunday,2012-12-16,12:00,Richmond,None,700 Block Of 29th Avenue,-122.48874127641,37.7751529045513
8057478026170,80574780,26170,OtherOffenses,Probation Violation,Sunday,2008-06-01,14:55,Park,"Arrest, Booked","Fulton St, Stanyan St",-122.454636839495,37.7747600205915
5117549004134,51175490,4134,Assault,Battery,Saturday,2005-10-15,21:00,Northern,None,900 Block Of Geary St,-122.418918390218,37.7859407304209
9130278865016,91302788,65016,OtherOffenses,"Drivers License, Suspended Or Revoked",Tuesday,2009-12-22,22:32,Southern,"Arrest, Cited","Spear St, Harrison St",-122.389432577161,37.7888379056123
11011305228150,110113052,28150,Vandalism,"Malicious Mischief, Vandalism",Sunday,2011-02-06,11:00,Park,None,900 Block Of Ashbury St,-122.445924788191,37.7646633239312
4083218607046,40832186,7046,VehicleTheft,"Vehicle, Recovered, Other Vehicle",Sunday,2003-07-20,23:00,Bayview,None,200 Block Of Rankin St,-122.391961767292,37.745443057699
10604946906374,106049469,6374,Larceny/theft,Grand Theft Of Property,Friday,2010-04-23,18:10,Mission,None,2100 Block Of Market St,-122.429788986988,37.7666521474762
4089215216623,40892152,16623,Drug/narcotic,Possession Of Base/rock Cocaine For Sale,Thursday,2004-08-05,20:20,Southern,"Arrest, Booked","6th St, Market St",-122.410293519697,37.7822305869807
5023506964070,50235069,64070,SuspiciousOcc,Suspicious Occurrence,Tuesday,2005-03-01,09:00,Bayview,None,1800 Block Of Egbert Avenue,-122.400756491094,37.727208031298
3120118406302,31201184,6302,Larceny/theft,Petty Theft From A Building,Sunday,2003-10-12,10:25,Taraval,None,1200 Block Of La Playa St,-122.509265276857,37.7630727687234
10610817806374,106108178,6374,Larceny/theft,Grand Theft Of Property,Friday,2010-08-27,18:00,Southern,None,0 Block Of Stevenson St,-122.400032359721,37.7893540721016
6074827816710,60748278,16710,Drug/narcotic,Possession Of Narcotics Paraphernalia,Saturday,2006-07-15,09:45,Mission,"Arrest, Booked",200 Block Of 13th St,-122.417949217834,37.7697208630457
11022964304014,110229643,4014,Assault,Aggravated Assault With Bodily Force,Sunday,2011-03-20,03:00,Ingleside,"Arrest, Booked",600 Block Of Andover St,-122.416860541721,37.7352503653811
13035697530190,130356975,30190,OtherOffenses,Violation Of Municipal Police Code,Wednesday,2013-05-01,17:30,Central,"Arrest, Cited","Beach St, Stockton St",-122.410690675854,37.8078911906226
11062062119090,110620621,19090,Drunkenness,Under Influence Of Alcohol In A Public Place,Wednesday,2011-08-03,20:55,Park,"Arrest, Booked",100 Block Of Carl St,-122.450716635125,37.7657589212481
13029988606244,130299886,6244,Larceny/theft,Grand Theft From Locked Auto,Friday,2013-04-12,15:45,Park,None,500 Block Of Twinpeaks Bl,-122.446757209575,37.7531845175462
9043349916660,90433499,16660,Drug/narcotic,Possession Of Controlled Substance,Saturday,2009-04-25,17:27,Ingleside,"Arrest, Booked","Brookdale Av, Blythdale Avenue",-122.422239798113,37.711316682059
