id,incident_number,incident_code,category,descript,day_of_the_week,date,time,police_dept_district,resolution,address,location_x_axis,location_y_axis
12051466619057,120514666,19057,Assault,Threats Against Life,Sunday,2012-06-24,07:00,Mission,None,"16th St, Mission St",-122.419671780296,37.7650501214668
8027799003014,80277990,3014,Robbery,"Robbery On The Street, Strongarm",Saturday,2008-03-15,18:24,Taraval,None,"Eucalyptus Dr, 25th Avenue",-122.475924960842,37.731102028826
13060023306153,130600233,6153,Larceny/theft,Grand Theft From Person,Sunday,2013-07-21,16:00,Park,None,1100 Block Of Divisadero St,-122.438957266063,37.7801176641601
3146421304104,31464213,4104,Assault,Assault,Saturday,2003-12-13,14:00,Bayview,None,600 Block Of Amador St,-122.383013086471,37.7459936711365
7008703864080,70087038,64080,SuspiciousOcc,Suspicious Person,Wednesday,2007-01-24,16:10,Bayview,"Arrest, Cited",1600 Block Of Newcomb Avenue,-122.391011706672,37.7359953041609
8040833364070,80408333,64070,SuspiciousOcc,Suspicious Occurrence,Saturday,2008-04-19,08:21,Southern,None,300 Block Of 5th St,-122.402484092599,37.7794659238453
4088902407020,40889024,7020,VehicleTheft,Stolen And Recovered Vehicle,Wednesday,2004-08-04,21:30,Bayview,None,1100 Block Of Palou Avenue,-122.382475491131,37.7292626391341
12000307363010,120003073,63010,Warrants,Warrant Arrest,Monday,2012-01-02,04:30,Ingleside,"Arrest, Booked",2400 Block Of Bay Shore Bl,-122.404079633627,37.7108555177775
5083324306244,50833243,6244,Larceny/theft,Grand Theft From Locked Auto,Sunday,2005-07-24,13:30,Northern,None,"Ivy St, Laguna St",-122.426360535372,37.7769313104728
9063880906151,90638809,6151,Larceny/theft,Grand Theft From Person,Sunday,2009-06-14,00:01,Northern,None,"Post St, Polk St",-122.419930111611,37.7868262082156
5117478726150,51174787,26150,OtherOffenses,Parole Violation,Monday,2005-10-17,20:26,Northern,"Arrest, Booked","Polk St, Pine St",-122.420497288797,37.789618819232
7003028171000,70030281,71000,Non-criminal,Lost Property,Monday,2007-01-08,18:00,Taraval,None,200 Block Of Winston Dr,-122.477894327927,37.7271095796299
9047101306242,90471013,6242,Larceny/theft,Petty Theft From Locked Auto,Tuesday,2009-05-05,19:00,Taraval,None,1900 Block Of 35th Avenue,-122.493352831587,37.7506686651472
5105122628150,51051226,28150,Vandalism,"Malicious Mischief, Vandalism",Friday,2005-09-16,14:30,Ingleside,None,100 Block Of Hollypark Cr,-122.419130576129,37.73801374317
3121055519057,31210555,19057,Assault,Threats Against Life,Tuesday,2003-10-14,17:15,Central,None,500 Block Of Taylor St,-122.411540447656,37.78740983565
3103921464072,31039214,64072,SuspiciousOcc,"Suspicious Occurrence, Possible Shots Fired",Tuesday,2003-09-02,22:20,Mission,Unfounded,"18th St, Hampshire St",-122.4081888748,37.7618771000205
7110231007021,71102310,7021,VehicleTheft,Stolen Automobile,Thursday,2007-10-25,10:00,Taraval,None,0 Block Of Riverton Dr,-122.487264341683,37.7327971633154
10015675507021,100156755,7021,VehicleTheft,Stolen Automobile,Monday,2010-02-15,16:00,Central,None,"Grant Av, Lombard St",-122.408149081634,37.8034329268671
