id,incident_number,incident_code,category,descript,day_of_the_week,date,time,police_dept_district,resolution,address,location_x_axis,location_y_axis
10004152604033,100041526,4033,Assault,Assault With Caustic Chemicals,Wednesday,2010-01-13,13:20,Taraval,"Arrest, Booked",1800 Block Of 35th Avenue,-122.493482967496,37.7525344347089
7051895816621,70518958,16621,Drug/narcotic,Possession Of Base/rock Cocaine,Tuesday,2007-05-22,08:21,Tenderloin,"Arrest, Booked",400 Block Of Ellis St,-122.413609328985,37.784696907904
9092934106244,90929341,6244,Larceny/theft,Grand Theft From Locked Auto,Wednesday,2009-09-09,13:00,Northern,None,2400 Block Of California St,-122.434689351674,37.7888538411014
8066220027195,80662200,27195,Trespass,Trespassing,Wednesday,2008-06-25,01:31,Richmond,"Arrest, Booked",300 Block Of 9th Avenue,-122.467626105696,37.781819339314
5103164807046,51031648,7046,VehicleTheft,"Vehicle, Recovered, Other Vehicle",Saturday,2005-07-30,13:11,Tenderloin,None,300 Block Of Ofarrell St,-122.410530908418,37.7861517236899
12602966706244,126029667,6244,Larceny/theft,Grand Theft From Locked Auto,Monday,2012-03-05,17:30,Southern,None,1100 Block Of Howard St,-122.411359138357,37.7764944808779
3067918606372,30679186,6372,Larceny/theft,Petty Theft Of Property,Wednesday,2003-06-04,19:16,Bayview,None,100 Block Of Dakota St,-122.395635436168,37.7535645746594
12002019604134,120020196,4134,Assault,Battery,Saturday,2012-01-07,09:55,Ingleside,"Arrest, Cited",4900 Block Of Mission St,-122.438695075365,37.7196920262929
4109653304134,41096533,4134,Assault,Battery,Thursday,2004-09-23,14:50,Southern,None,800 Block Of Bryant St,-122.403404791479,37.775420706711
10111665964020,101116659,64020,Non-criminal,"Aided Case, Mental Disturbed",Friday,2010-12-03,15:15,Bayview,"Arrest, Cited",300 Block Of Williams Avenue,-122.399443658942,37.7301760161647
12017312175000,120173121,75000,MissingPerson,Found Person,Thursday,2012-03-01,13:30,Central,Located,400 Block Of Grant Avenue,-122.405716064431,37.7910323101921
8042727071000,80427270,71000,Non-criminal,Lost Property,Monday,2008-03-24,12:00,Southern,None,800 Block Of Bryant St,-122.403404791479,37.775420706711
7024200028165,70242000,28165,Vandalism,"Malicious Mischief, Graffiti",Wednesday,2007-03-07,18:00,Northern,None,500 Block Of Octavia St,-122.42459858504,37.7768982322027
12618133628160,126181336,28160,Vandalism,"Malicious Mischief, Vandalism Of Vehicles",Sunday,2012-11-11,14:04,Bayview,None,"Bancroft Av, Jennings St",-122.390924446041,37.724544596177
12074565171010,120745651,71010,OtherOffenses,Lost/stolen License Plate,Friday,2012-09-07,23:30,Mission,None,"Harrison St, 21st St",-122.41235105536,37.7574310534979
