id,incident_number,incident_code,category,descript,day_of_the_week,date,time,police_dept_district,resolution,address,location_x_axis,location_y_axis
5005371451040,50053714,51040,Non-criminal,Aided Case,Friday,2005-01-14,18:35,Central,None,300 Block Of Columbus Avenue,-122.406842913454,37.7980587205991
12005087006301,120050870,6301,Larceny/theft,Petty Theft From A Building,Tuesday,2012-01-17,14:30,Northern,None,0 Block Of Vanness Avenue,-122.419512541033,37.7756495714097
6093367372000,60933673,72000,Non-criminal,Found Property,Saturday,2006-08-26,11:00,Ingleside,None,600 Block Of Sunnydale Avenue,-122.408218039375,37.7096677236119
9076789016621,90767890,16621,Drug/narcotic,Possession Of Base/rock Cocaine,Tuesday,2009-07-28,21:03,Mission,"Arrest, Booked","17th St, Mission St",-122.419515708406,37.7634292328496
9032231951040,90322319,51040,Non-criminal,Aided Case,Friday,2009-03-27,19:19,Mission,None,500 Block Of Noe St,-122.432823612921,37.760618201641
9610857506244,96108575,6244,Larceny/theft,Grand Theft From Locked Auto,Saturday,2009-10-31,23:30,Richmond,None,600 Block Of 12th Avenue,-122.470295051017,37.7759942821838
12080218265016,120802182,65016,OtherOffenses,"Drivers License, Suspended Or Revoked",Saturday,2012-10-06,13:25,Taraval,"Arrest, Cited","19th Av, Sloat Bl",-122.475102006298,37.734623708357
4069692664020,40696926,64020,Non-criminal,"Aided Case, Mental Disturbed",Friday,2004-06-18,09:45,Tenderloin,None,200 Block Of Mcallister St,-122.416577792446,37.780614876154
4020025409040,40200254,9040,Forgery/counterfeiting,"Checks, Possession With Intent To Pass",Monday,2004-01-05,00:01,Northern,None,1700 Block Of Pine St,-122.424628714866,37.7891511603008
12001272316623,120012723,16623,Drug/narcotic,Possession Of Base/rock Cocaine For Sale,Thursday,2012-01-05,15:20,Tenderloin,"Arrest, Booked",400 Block Of Ellis St,-122.413609328985,37.784696907904
5062114565015,50621145,65015,OtherOffenses,Traffic Violation,Friday,2005-06-03,12:20,Mission,"Arrest, Cited","20th St, Harrison St",-122.412502863683,37.7590272974542
10082629306240,100826293,6240,Larceny/theft,Attempted Theft From Locked Vehicle,Monday,2010-09-06,23:00,Taraval,None,0 Block Of Chumasero Dr,-122.472972400524,37.7132391314398
6004779126142,60047791,26142,Kidnapping,False Imprisonment,Friday,2006-01-13,23:30,Ingleside,"Arrest, Booked",100 Block Of Maynard St,-122.427129443966,37.7293962363967
9050624005053,90506240,5053,Burglary,"Burglary Of Store, Unlawful Entry",Friday,2009-05-15,01:48,Bayview,None,2400 Block Of San Bruno Avenue,-122.404952461327,37.7307376243582
